before wait	after wait	rtt
5199	926137	930206
3906	924652	927545
3357	924414	927237
2923	923689	928489
4122	924866	928687
20902	940628	951575
4551	925004	928349
3481	924519	929379
2975	923933	929059
3313	923965	926821
3673	923934	926614
3780	924523	927876
3125	924169	929089
4086	924202	927623
4041	924866	929769
3775	924598	928319
3338	923869	929007
2927	923250	929247
3823	924673	931097
2918	923964	926848
3762	924467	929857
3960	923941	926755
4933	925315	928174
4020	925731	931181
3485	924127	930641
3980	924182	929602
3948	924710	929133
2959	923792	928522
3701	924399	927440
3830	923778	927403
4004	924640	927685
2847	924063	929086
3508	924212	928143
3804	923964	927023
10246	932754	937814
3994	924376	927920
3877	924539	930422
3845	923809	929132
3871	924687	933770
3853	924724	927872
3209	923953	928723
3458	924132	927575
4130	924788	928481
3842	924561	928015
3189	924131	928664
3384	923921	929405
2648	923398	929179
3584	924358	929872
2170	923205	926852
3882	923980	926778
4024	924269	928773
2884	923837	928972
3677	924437	927987
3760	923901	927064
2947	923980	928397
2855	924014	928006
2726	923772	927932
3693	923913	927609
3857	924331	926907
3952	924681	930321
3969	924722	928146
3755	924040	927696
2735	923812	929718
3840	924500	930075
2756	923852	927782
3341	924050	927367
3170	924130	927780
3827	924573	928337
2878	923897	928784
3523	924106	927555
4045	924814	929427
3824	924820	928170
2692	923751	928781
4133	924227	929292
3786	924395	928955
3673	924459	929575
4040	924804	927851
3616	924070	927490
3450	924161	928996
3625	924449	929949
3005	923729	929701
3940	924116	928421
4081	924820	928710
3865	924805	927242
2748	923754	926775
2850	923240	927822
3810	924173	927515
4067	925191	929664
3693	924593	931659
3693	923798	927842
3641	924433	927411
2873	923860	928206
3262	924141	928121
2803	923231	926279
3721	924083	929296
3649	924436	929329
3777	925077	927520
3707	923927	926890
3483	924085	929142
3664	924544	929501
2214	923193	928369
2933	923369	927964
3274	923937	927120
3706	924589	928511
3620	924563	928464
2958	923432	926904
3397	924126	927506
3749	924446	928055
3506	924353	927620
2240	923303	927718
3860	924904	929969
3827	924605	928559
3640	924490	927840
2814	923160	927162
2752	923712	929250
4077	924369	927181
4027	924705	928201
3807	924069	929825
3667	924432	928322
3888	924660	929274
3590	924621	929353
2676	923101	929032
3713	924196	928060
3681	924533	927506
4051	924817	927647
3745	923940	938296
3762	924842	928918
3843	924549	930062
2765	923724	926496
3618	924266	927982
2757	923236	926927
2802	923968	928359
2736	923847	927495
3980	924174	927568
3985	924648	930268
4033	924695	927908
2735	923961	928432
4210	924359	928250
3895	924734	929111
2894	923820	927789
3258	924097	928299
2750	923145	927215
4496	924745	927839
7603	924779	927747
3750	924672	928549
3745	923921	927365
3696	924493	929125
2783	923108	926358
3847	924607	930007
3808	923983	926957
2815	923737	926986
2884	924385	929865
4003	924802	930478
3803	923999	926730
3720	924713	929422
3965	924718	928623
4030	924659	928243
3679	924028	927848
2717	923733	928985
3933	924623	929156
3557	924479	929010
3469	924228	927660
3899	924657	927945
3774	924507	929669
2773	923830	926877
3774	923972	927229
2939	923908	927298
3670	924494	929449
3934	924568	930018
3559	923996	927312
4078	924989	928390
3402	924506	929249
3718	924528	927837
3690	923851	926805
2792	923783	927403
2816	923869	928589
2850	924093	927269
2840	923294	928247
3807	924512	927388
3971	924078	928445
3865	924734	929611
3725	923937	926654
4132	924773	928891
3881	925493	929365
3927	924631	929657
3832	923925	928984
3745	924579	928540
3753	924594	929938
2668	923689	928111
3411	924003	926572
3924	924918	927603
3790	924578	928788
3666	924719	928955
3169	923609	929418
3734	924480	928891
2753	923792	929074
3651	924573	927293
7954	923806	927743
4283	924165	929053
4078	925513	927824
3715	924479	929115
3765	923834	927442
2735	923838	928152
3772	924585	928279
3361	924174	927734
2784	923319	928049
2607	923566	928947
4167	924907	928457
3635	924641	930327
3877	924252	927894
3670	924529	930273
3948	924652	930386
3060	923839	927413
2265	923246	927976
2813	924016	929287
3746	924536	927405
4039	924785	930056
2460	923307	928362
3987	924671	929633
3902	924695	930096
2718	923936	928633
2783	923126	927126
3106	923925	928999
4153	924742	927517
3744	924629	927629
3694	923932	927560
3917	924020	929050
3905	924731	927427
3617	924439	928676
3954	924000	928507
4035	924673	927436
3618	925389	929923
2774	923913	928209
3717	923857	928669
3709	924421	927152
3943	924643	929930
3592	924602	927162
3760	923968	927125
3978	924453	934130
4852	924888	930053
3603	924503	929637
3808	923836	928992
2660	923723	927949
3233	924093	927613
4345	925070	929483
3697	923846	927553
3761	924563	928236
3683	924464	928092
2844	923893	930342
3529	924059	926456
2733	923873	927139
2860	923947	928455
3639	924527	928988
4034	924093	939312
3730	924615	929455
3762	924517	928717
3751	924593	927793
2801	923467	926539
3584	924461	930199
3769	923911	928246
3714	924826	927427
3723	923782	927804
3667	924483	927708
4021	924119	929373
3754	924736	929343
3601	924060	928674
3707	924546	929669
3780	923920	926783
2280	923332	926660
3624	923789	928316
3830	924665	929918
2755	923948	926422
3403	924033	928669
3773	923881	928344
3859	924645	927635
3700	924436	927679
3561	924483	929980
3700	923835	926433
2687	923717	926774
2804	924459	928319
3616	924539	930417
4103	924394	927023
3790	924461	927962
3607	923720	927267
3153	923783	926512
2955	923790	928076
2709	923209	926475
2680	923952	928555
2800	923856	928499
2786	923158	925940
4032	924046	927923
3757	924560	927806
3568	924522	929633
2909	923232	927422
3665	924569	928825
3570	924391	930147
2457	923280	928865
3601	923872	929043
3826	924586	929161
3647	924516	928457
3384	923962	927106
3887	923749	928010
4307	924402	929062
3777	924275	929275
2843	923781	929076
3704	923752	928460
3710	924376	927619
3964	924619	928190
2768	923900	926704
4010	924035	927078
3731	924493	938039
3556	924381	927492
3133	923833	929674
3921	923859	926942
3637	923940	927657
4054	924699	928459
2755	923889	927384
3868	923934	929367
3357	924009	927021
3658	924059	927252
3610	925162	929122
3791	923959	927014
2847	924023	927711
2737	923825	928115
3757	924502	927474
2379	923288	926938
2901	923896	928605
4043	924986	928803
3047	924023	929096
3705	924057	929525
3666	924546	926876
2986	923775	926827
3572	924398	927781
3186	924183	927748
3667	924457	930182
3761	924676	928130
3616	924790	927522
3412	924154	928809
3737	924489	928104
3789	924522	929519
3730	924572	939087
3647	924030	929516
4270	924432	939003
3806	924979	928718
3673	924639	928687
3004	923465	928195
3960	924732	927216
3594	924467	927389
3591	924442	927382
2191	923371	926441
3293	924089	929115
3689	924436	928366
2666	923806	928115
3133	923442	926263
3777	924649	929853
3990	924748	933588
3696	924386	927415
3747	923960	927224
3706	924361	927841
3783	924562	929442
2692	923905	926657
2595	923392	928923
2793	923161	925875
2935	923829	927281
4122	924899	930432
3147	923620	928279
3792	924511	928988
3805	924621	928499
3801	924554	929039
3466	924176	929650
3858	924540	929627
3716	924581	929808
3584	924329	928760
3442	924041	928507
3858	924674	929670
3927	924685	928779
3662	924444	929074
3305	923632	928918
2743	923768	927132
3686	924055	928549
19764	939326	948954
3172	923754	936091
2399	923455	926551
3359	924227	928334
3180	923963	929381
3173	923884	928045
2351	923427	928379
3681	924397	928956
3635	924498	927825
3504	924239	928836
3768	924577	930046
3824	924592	933127
3741	924429	928736
3775	923927	928788
3748	924554	929646
2820	923889	928735
3754	924583	929505
3711	923890	928942
2823	923215	927525
3176	923835	926463
2343	923433	928652
4030	924063	926977
3819	924092	929651
3717	924500	927844
3793	924641	929434
2830	923321	926680
3041	923920	926962
3413	924664	927341
2777	923922	928352
4173	924429	929178
3523	924442	929802
3628	924460	928403
3658	924402	929519
3639	923691	929238
2314	923332	926327
2767	924053	928516
3601	924612	928307
3674	923760	926712
2807	923781	926486
3651	924429	928399
3431	924002	928369
3044	924016	927727
3172	924192	927655
3616	924439	929400
3750	924465	928195
3040	923794	929045
2792	923929	927928
3678	924460	928082
2477	923304	929096
3336	924092	929718
3666	924486	927429
3663	923937	927715
3576	924446	927706
3739	923905	927169
2867	923969	928888
2696	923754	926789
2758	923872	926872
2821	923417	926210
4022	924703	927977
3796	924557	929087
3930	924746	929336
3776	923943	926807
3740	924663	927795
3833	924559	929209
4101	925266	928123
2720	923262	928152
2784	923783	929097
