before wait	after wait	rtt
5838	122650	126784
3636	121280	124952
2283	120057	122699
2070	120013	124288
1782	119692	124366
2405	119743	123385
4019	120280	124972
3265	120317	123542
1492	119403	122273
2407	119678	128210
2422	119639	122412
8350	128371	138851
2135	119951	124677
2490	120044	123169
3277	120419	125015
2397	120418	123113
1793	119698	124269
1997	119410	123531
2965	120032	124779
2026	119889	122132
2089	119786	122760
2399	119643	122658
1816	119486	124856
2327	121169	124456
1281	119348	125041
1927	119877	122296
1860	119763	123485
2374	119580	122863
2470	120204	123057
1730	119653	122217
1661	119667	124753
1893	120083	122519
1705	119785	122324
2982	120243	123162
2339	119617	121972
2008	119973	124610
1876	119807	124709
2491	119877	124143
2127	119394	123797
2913	120862	123350
2740	120727	124957
2401	119848	124457
1708	119643	124496
2356	119592	123482
1335	119617	124395
2275	119476	123973
2386	119703	122816
1686	119641	122491
1668	119610	123758
2352	120246	123879
2370	119747	123600
1683	119843	127500
1875	119859	123758
1617	119604	122613
2341	119637	124903
1734	119757	124602
1714	119742	123851
1701	119712	123061
1275	119338	121753
1681	119631	125202
2349	120262	124913
2307	119618	124086
2202	119588	123745
1837	119908	125734
1756	119739	123939
1862	119347	123643
2297	119731	124414
1947	119929	123546
1827	119718	124858
2365	119916	124477
2427	119676	124417
1214	119701	123075
1588	119432	122435
2330	120166	123757
2303	120203	122839
1700	119720	124736
1674	119614	123174
1618	119570	122783
1829	119586	123882
2250	119613	122395
1709	119613	122231
2267	119836	122126
1604	119543	123047
2265	119892	122909
1896	119718	125060
1260	119343	124841
1625	119842	124945
2263	120965	124098
1627	119604	126210
3281	120973	124047
1925	119868	122454
3880	121322	125923
2045	119865	123472
2372	120422	123817
1750	119761	123034
1757	119708	124600
1764	119992	123139
1861	119700	125044
1703	119547	123347
1565	119593	124155
2810	120589	123992
1753	119834	122794
2487	119638	124665
3005	120904	125717
1733	119809	123600
2394	119686	122858
1877	119275	123961
2361	120205	124843
1672	119642	122621
2354	119633	124148
2583	120360	125609
1847	119773	123637
1675	119633	124491
1924	119370	121922
3093	120265	125293
2027	119960	123964
1731	119627	122881
1752	119997	123431
1641	119620	124324
1383	119773	122786
1569	119513	122619
1785	119795	124187
2335	119719	124897
2948	120071	124119
2453	120510	123834
2298	119598	127233
1626	119700	122935
2274	119869	123006
1798	119806	122358
1751	119563	125180
2313	119617	123759
2015	119797	125322
1793	119826	124902
1861	119241	121787
1727	119698	123738
2298	119672	124801
1652	119554	122866
1712	119676	124122
1751	119610	123936
2329	119646	123642
1229	119242	124158
1622	119586	123375
2352	119757	121930
1696	119670	122800
1648	119551	125236
1739	119660	123146
1203	119496	124986
2196	119680	122650
1808	119706	122018
2405	119571	123888
1698	119566	124287
2287	120946	124740
1672	119646	127593
1386	119289	123891
2188	119617	130880
1579	119570	123083
1571	119629	125193
3098	120771	124695
3287	120434	125697
2813	120486	124445
1206	119453	123170
2394	119727	123698
2340	119625	121888
2037	119963	123391
1895	119687	123330
1700	119673	124659
1848	119755	124860
2572	120584	125679
13716	134296	137290
2172	120084	124485
2400	119670	124013
2420	119745	124454
1826	119690	122588
1776	119666	125356
1953	119308	122423
2370	119672	122145
1778	119703	125025
3061	120275	124281
2397	119820	122650
2216	119974	122392
2667	120416	123190
1790	119657	123733
1770	119778	122904
2427	119848	124001
1713	119618	125975
2359	119613	123787
2327	119709	124869
3131	120277	123117
1901	119834	124325
1665	119789	122979
2129	119820	124986
1867	119710	124520
1741	119674	124039
2308	119639	124993
1895	119414	123950
2666	119834	124534
1835	119797	122445
2361	120154	125866
2430	119680	123251
2368	119900	122686
1743	119604	122468
1933	119359	122235
1841	119711	123014
2387	119709	123379
1670	119571	124210
1687	119663	125117
2286	119675	123579
3123	121067	126452
1420	119512	123014
2359	119622	123162
1651	119637	124330
1950	119828	123114
1820	119767	125300
3097	120779	124254
1941	119941	123546
1352	119948	123292
1719	119692	123618
1777	119713	124837
2336	119746	124433
3293	120742	125018
1720	119741	122140
1757	119712	125188
1281	119238	123598
1812	119828	123943
2399	120471	125456
1694	119669	123170
2420	119704	124079
2084	120040	122973
1387	119652	123027
2273	119448	124488
2456	119686	122923
2230	120364	126107
2316	120167	124064
1726	119783	122707
3006	120323	123157
1917	119325	122990
1772	119713	122610
2364	119721	124271
1722	119689	122309
2261	119863	125261
1808	119635	122196
1714	119801	124215
1904	119291	123253
2078	120105	124164
1791	119689	122500
2329	119682	124292
2347	119731	124739
2452	119815	124953
1737	119625	123533
1852	119254	121817
1477	119569	123720
2295	119683	122975
1626	119572	122863
1653	119633	127558
2865	120770	125648
3148	120399	124993
1290	119313	124531
2344	119740	124141
2336	119753	123690
2012	119980	124230
1633	119711	123621
2323	119868	125228
1310	119481	122171
1500	119579	122176
1610	119756	123900
2312	120253	125217
2353	119666	123932
1747	119971	124747
1652	119784	124548
1993	120297	124546
2220	120050	125043
3010	121004	124827
1747	119656	123290
1656	119514	123913
1723	119597	123190
2698	120074	125318
1376	119334	124071
2419	119839	124143
