before wait	after wait	rtt
1139	4671	9583
952	4617	9718
907	4574	9183
846	4473	9438
859	4457	9377
846	4503	9474
863	4541	9137
843	4489	9373
864	4451	9438
865	4416	9477
882	4444	6379
857	4350	8685
1156	4823	7274
876	4390	9297
877	4526	8709
811	4470	9320
875	4486	6397
878	4474	6405
884	4414	9395
821	4452	9090
830	4413	6594
838	4871	7686
1461	5101	7017
866	4874	9655
884	4488	7067
810	4526	9357
842	4427	6320
827	4436	6366
840	4503	6753
806	4396	9373
798	4425	9368
825	4526	6461
815	4529	6737
796	4495	9451
833	4528	6435
821	4560	9494
824	4388	9110
844	4737	9442
836	4463	6274
850	4533	9547
812	4505	9143
811	4459	6286
836	4576	6545
830	4544	7600
888	4613	6968
842	4520	9322
839	4540	9557
839	4351	6280
856	4442	6351
830	4483	9411
823	4432	9310
849	4707	9295
846	4414	9330
855	4421	9421
822	4369	6550
851	4747	9705
825	4413	7179
845	4453	9422
817	4404	9280
829	4412	6636
836	4524	6489
852	4438	9425
815	4417	9682
879	4399	9351
842	4329	7796
857	4507	6440
830	4487	6419
849	4544	6424
830	4459	6367
819	4386	9402
830	4354	6253
1238	4888	7096
926	4610	9116
920	4480	8610
859	4480	9428
890	4541	9067
886	4501	9535
899	4518	8657
878	4470	8947
875	4482	6398
912	4407	9217
846	4455	6381
832	4432	9508
823	4419	9392
852	4434	9716
821	4888	7899
853	4492	9465
830	4954	9463
856	4656	9669
853	4434	9817
920	4568	9253
859	4505	9493
855	4501	9369
866	4466	9392
871	4490	6378
844	4678	9615
848	4505	9381
844	4557	9238
844	4501	9297
843	4455	9066
815	4512	6848
830	4543	9495
840	4472	9266
798	4398	9558
821	4396	9685
806	4397	7774
840	4484	6427
857	4556	6371
838	4535	9558
836	4415	9638
811	4480	9682
853	4453	8986
847	4474	6364
816	4423	6320
853	4514	9307
836	4482	6328
836	4541	9419
848	4433	9701
845	4451	9577
856	4930	9111
825	4440	7029
855	4449	9763
859	4497	6308
854	4562	6513
823	4404	9695
831	4412	7433
847	4356	6321
823	4379	6232
827	4360	6625
839	4397	6315
832	4422	9495
821	4423	6625
811	4506	6329
834	4383	9295
826	4510	9704
857	4468	9638
864	4464	6333
853	4514	9708
840	4430	6293
859	4495	9581
1106	4780	9398
879	4587	8833
879	4439	9467
865	4497	9474
870	4567	9527
855	4489	7537
846	4402	6332
874	4404	6686
876	4405	6299
889	4887	9137
859	4415	9276
848	4998	8865
890	4617	7280
852	4398	8935
866	4537	6428
871	4499	6383
840	4438	6333
833	4452	9058
856	4458	9046
863	4529	9455
856	4501	9341
857	4516	9183
840	4506	6363
842	4509	9541
843	4503	6737
840	4408	13901
841	4436	6293
854	4435	9566
851	4455	9029
878	4520	9467
829	4444	9326
867	4480	9634
861	4446	6312
863	4356	9170
852	4423	8983
849	4514	9154
836	4478	9444
854	4572	6454
852	4501	9751
840	4415	9295
836	4394	9059
854	4398	9178
853	4545	8665
840	4741	9573
828	4525	13868
897	4567	6885
870	4518	9469
893	4533	9524
851	4443	6346
872	4470	9383
842	4381	9196
829	4400	6305
851	4466	6302
859	4526	6456
863	4450	9684
869	4421	9585
868	4499	9148
833	4355	9141
844	4461	8972
840	4461	9348
857	4474	9644
827	4457	6349
861	4420	6301
863	4585	9526
851	4461	6781
821	4461	7824
846	4455	9484
872	4358	9762
797	4494	6412
823	4473	9294
851	4476	9472
829	4432	9459
842	4439	6385
855	4735	8952
829	4437	8977
827	4818	9772
819	4386	9782
827	4398	9442
829	4480	9324
832	4450	9492
804	4390	9388
845	4440	8977
832	4487	9484
804	4372	6328
807	4461	8682
832	4533	9815
807	4402	6247
852	4465	9417
833	4454	6395
835	4442	9351
1297	4792	7050
949	4478	8928
861	4699	9244
865	4499	6416
873	4532	9591
907	4564	9577
870	4514	9364
819	4442	8848
840	4432	9341
873	4600	9501
863	4530	9461
826	4474	9400
857	4564	6413
846	4381	7726
857	4480	6417
855	4478	9116
853	4464	9346
827	4764	9218
843	4472	9781
838	4499	9483
853	4522	6388
844	4570	9496
899	4461	9473
871	4452	9410
842	4414	9258
859	4478	9303
855	4512	9398
834	4503	9367
860	4548	6400
809	4442	9348
847	4497	6346
824	4556	9093
794	4385	6255
824	4480	8285
868	4328	9581
834	4396	6257
834	4377	6269
828	4516	8996
1076	4720	6392
895	4530	9128
859	4429	8972
842	4461	9158
868	4558	9870
848	4427	9356
846	4488	9027
819	4452	9227
827	4406	6261
817	4779	9440
844	4431	9635
874	4941	9457
838	4415	7063
830	4457	8988
857	4499	6366
842	4436	7404
809	4415	9693
837	4547	8831
836	4463	9063
834	4396	9200
827	4512	9404
895	4564	9415
850	4442	6265
825	4513	6343
832	4394	9000
844	4309	9292
821	4452	8968
864	4460	9725
857	4518	9535
844	4429	9267
859	4535	9531
848	4534	8734
891	4526	6308
859	4408	9248
857	4480	9798
836	4432	6331
878	4470	9440
848	4428	6310
821	4444	6256
836	4451	9830
840	4557	9077
846	4539	8992
817	4486	8892
810	4945	9892
869	4484	10145
826	4575	6476
846	4579	9446
832	4345	9322
821	4394	6236
838	4478	9347
813	4434	9257
859	4480	6374
821	4494	6317
819	4396	6307
827	4450	7750
825	4389	6572
836	4396	9299
837	4391	9067
857	4411	9356
863	4436	9680
842	4438	9396
842	4415	6318
819	4453	6335
794	4482	9124
819	4385	8893
805	4459	6653
831	9252	15720
830	4451	7421
810	4400	8166
815	4436	7825
812	4402	7810
870	4457	7476
863	4499	7939
826	4853	7468
886	4546	7280
824	4744	7381
825	8936	19128
818	4465	7442
809	4480	6754
819	4413	7051
816	4436	7151
815	4516	6821
827	4415	6726
866	4468	7087
832	4390	7110
831	4400	7364
831	4383	6981
850	4376	7109
829	4396	7120
851	4424	6405
823	4373	11674
842	6282	10963
840	4396	8642
838	4343	7747
853	4442	7533
838	4386	8118
811	4410	7813
828	4442	7543
830	4367	7049
838	4375	9375
828	4369	8849
859	4453	7377
905	4413	9773
823	4433	6985
844	8393	12166
841	4318	6497
842	4425	9301
859	4716	9577
834	4440	7027
838	4474	9444
838	4402	9536
832	4419	9268
869	4394	9383
849	4522	9457
859	4533	8986
827	4522	9434
842	4486	6299
855	4379	6313
834	4436	9351
860	4513	9439
873	4743	7684
851	4486	6438
1217	4701	7659
981	4524	9905
922	4480	8794
922	4617	9103
891	4545	9377
891	4522	9175
1095	4718	9425
935	4608	8842
901	4596	8983
876	4510	9371
855	4575	9678
837	4450	8968
857	4541	9493
846	4543	9160
876	4447	9017
879	4919	8869
888	4516	9040
909	4956	9713
894	4494	7208
876	4547	9255
874	4461	9733
862	4424	9112
859	4509	6526
880	4493	8804
850	4475	9048
857	4495	9393
888	4478	9798
849	4441	9398
833	4448	9442
827	4406	8935
871	4478	6676
840	4488	8671
844	4429	8951
846	4425	9255
854	4549	9513
826	4422	9323
832	4449	10893
838	4453	6689
834	4387	9751
844	4619	9204
895	4449	9341
848	4385	6559
829	4473	6686
838	4472	9370
851	4525	6375
815	4504	6407
842	4510	9415
850	4419	9336
836	4476	9035
861	4725	9628
853	4503	7076
836	4381	9633
853	4495	9687
859	4429	9396
861	4509	9450
854	4511	9324
856	4564	6492
840	4576	6500
842	4463	9449
854	4425	9322
862	4464	9419
864	4523	6415
876	4501	6307
867	4498	9416
846	4417	9099
849	4469	6324
835	4482	9338
845	4420	9716
888	4398	8960
872	4463	9194
880	4486	9690
858	4558	9033
867	4501	8911
882	4482	9450
848	4440	9437
849	4415	10832
859	4536	6709
821	4412	8983
840	4486	9349
821	4874	9091
844	4490	9686
859	4910	9045
840	4452	6711
876	4487	6291
849	4455	6438
867	4457	9335
876	4535	9253
854	4480	8989
832	4648	8762
844	4425	9261
878	4445	9352
854	4469	9364
823	4461	9628
835	4431	9237
850	4455	6333
847	4396	7522
846	4470	9227
833	4503	6353
872	4425	9385
855	4449	9634
835	4486	9018
831	4438	8973
859	4410	9204
859	4534	9111
851	4447	8895
844	4442	8979
922	4514	9457
819	4497	9071
808	4459	6242
821	4443	9335
849	4525	9474
842	4450	8983
825	4423	9194
848	4859	9391
844	4400	8194
832	4377	6617
838	4495	9389
866	4451	9594
861	4499	9318
854	4446	9377
854	4494	9452
851	4381	9585
834	4384	9297
869	4461	6295
844	4461	6340
837	4427	6341
843	4443	15967
838	4419	7705
840	4425	6755
870	4514	7131
869	4455	6743
834	4470	6341
861	4461	7004
830	4428	8600
1126	4670	8164
922	4570	8065
891	4474	7424
863	4552	6779
846	4423	8284
859	4468	6274
865	4492	6463
859	4524	9491
869	4783	9635
861	4396	9383
874	4442	9299
861	4935	9385
873	4522	7088
854	4406	9477
890	4377	9183
853	4457	9468
840	4486	9248
865	4370	9305
838	4442	9806
844	4385	9396
827	4522	9402
871	4315	14534
865	4519	6381
850	4490	11124
1149	4657	7385
920	4575	8842
888	4490	9480
870	4457	9421
873	4395	9863
861	4442	9004
880	4471	9199
867	4440	9413
897	4413	6337
863	4463	9354
852	4498	9490
831	4471	9416
848	4476	9705
846	4474	9798
2480	5800	8520
1017	4619	8805
892	4446	7526
914	4409	9699
873	4357	6279
857	4906	9954
2093	5603	7697
1017	4558	9516
1010	4540	9477
889	4491	6365
864	4523	6464
836	5105	10236
1629	5097	8356
1000	4513	9404
944	4499	6386
938	4480	9402
912	4590	9497
887	4407	9343
823	4516	9228
848	4474	8954
1975	5411	7065
1038	4816	13837
931	4486	6695
911	4602	9105
882	4452	6459
859	4470	9361
842	4397	9381
844	4509	8989
882	4486	9396
844	4446	6339
839	4515	6700
897	4429	9467
850	4486	9446
832	4655	9339
846	4806	9417
830	4434	9339
863	4512	9240
832	4899	9438
840	4412	7065
844	4520	9122
826	4464	9443
829	4444	9358
838	4341	9179
870	4367	8914
846	4442	9644
871	4491	9166
855	4463	9082
858	4480	6355
838	4505	9461
804	4368	9699
830	4409	9506
830	4394	9110
870	4522	9541
844	4465	9332
832	4459	6280
819	4474	9451
851	4394	6314
825	4444	6303
819	4405	6261
859	4404	9373
832	4423	14282
826	4400	6583
810	4381	9444
819	4402	9364
808	4427	9006
821	4482	9450
844	4498	9501
840	4444	9377
880	4492	9616
937	4836	9718
886	4488	10263
861	4501	9375
836	4471	6307
832	4470	9754
854	4465	9037
823	4394	9266
851	4434	9223
855	4402	9129
872	4501	9464
828	4411	10842
856	4499	6370
834	4486	9457
842	4504	9407
850	4379	8933
841	4424	6285
854	4492	6359
876	4478	6334
865	4400	9307
847	4350	8866
859	4463	9545
1118	4642	9297
918	4522	9198
855	4533	9185
845	4493	9480
884	4533	9539
881	4405	9401
872	4510	9411
899	4434	9402
882	4889	14046
891	4404	6274
849	4497	9457
863	4913	9513
886	4470	10175
880	4493	6379
880	4369	9387
834	4473	9210
861	4495	9348
872	4592	8788
864	4417	9270
857	4490	9421
887	4527	6438
871	4417	13057
846	4377	7901
859	4528	8248
851	4468	7946
859	4642	7023
834	4485	7925
867	4416	7932
886	4486	7840
855	4480	7423
860	4370	10073
886	4459	8257
855	4455	7427
838	4453	8649
883	4506	6828
845	8186	11963
867	4345	6616
876	4451	9432
854	4547	9279
850	4385	6324
832	4453	8889
848	4476	9366
833	4532	6532
851	4763	9335
813	4404	7101
824	4424	9238
792	4476	9366
859	4486	6322
821	4375	8982
848	4490	9075
810	4494	9069
819	4385	8206
838	4469	11435
1253	4863	6973
958	4511	9181
882	4539	9427
880	4373	9261
860	4458	9200
909	4389	9319
843	4510	9110
838	4449	9501
841	4459	9022
853	4503	9002
890	4433	8972
855	4427	9303
869	4476	9061
844	4387	9398
840	4410	9375
836	4507	9076
816	4381	9198
855	4392	7689
840	4430	6369
829	4911	9320
865	4372	9233
846	4512	9289
859	4967	9122
844	4449	6979
875	4454	9459
838	4436	6257
840	4415	6280
834	4417	9360
842	4381	9046
861	4564	6333
854	4435	6387
872	4444	6369
844	4497	9785
914	4544	9485
840	4450	6680
812	4438	9301
835	4452	9301
844	4461	7459
847	4384	9682
844	4425	9280
851	4674	6493
859	4419	6410
853	4474	9305
834	4459	9379
813	4492	9392
827	4400	6741
861	4506	9382
832	4487	9394
821	4381	9351
830	4493	9526
815	4413	9328
850	4368	9297
815	4417	9404
857	4510	9447
832	4676	9198
911	4499	6789
845	4495	10504
821	4522	6817
840	4473	9311
838	4417	9596
819	4484	9046
850	4362	9297
818	4469	9220
850	4394	6314
835	4457	9248
834	4445	9379
853	4398	9350
819	4383	9232
821	4407	9295
851	4451	9400
838	4495	6375
850	4440	6259
827	4391	9349
821	4453	9731
832	4402	9537
1145	4743	13585
907	4467	6838
857	4434	9341
884	4567	9510
893	4489	9084
840	4425	9067
866	4508	6337
891	4362	6743
869	4939	9145
928	4534	6376
855	4472	9640
854	4987	9437
827	4508	6809
865	4537	9154
854	4522	9252
852	4486	8975
853	4413	8678
872	4539	8667
864	4510	9093
872	4438	9329
857	4409	8179
836	4453	6330
851	4663	9629
844	4391	9400
857	4463	9442
883	4522	8643
876	4430	6297
856	4583	9517
813	4441	9169
865	4545	9343
863	4510	6312
850	4557	9520
887	4512	9005
893	4566	8752
840	4485	9371
833	4463	9151
856	4490	9419
845	4527	9693
840	4526	9332
850	4484	7490
823	4432	9421
834	4473	9408
867	4547	6406
859	4752	9396
857	4464	6832
857	4461	6283
827	4389	6362
836	4446	6303
855	4499	8952
868	4510	8979
819	4428	6303
833	4429	24976
848	4503	8732
844	4444	7360
814	4435	6779
846	4402	7027
889	4483	6731
845	4441	6714
817	4472	6684
819	4438	7070
829	4412	6757
829	4444	9366
811	4464	6691
838	9170	12591
843	4371	9539
831	4480	9297
824	4424	9203
849	4398	6657
862	4579	9342
895	4512	9483
840	4427	9707
855	4563	9523
863	4882	9066
905	4579	9108
828	4457	9485
842	4865	9333
860	4490	6852
876	4524	9478
872	4564	9467
876	4484	9373
855	4484	10958
851	4497	9512
844	8549	9613
1210	4735	9395
962	4499	6771
848	4461	9440
857	4548	6419
890	4589	6463
876	4511	6381
890	4459	9097
876	4564	9457
817	4529	6449
842	4537	6406
852	4526	6696
874	4598	6512
882	4444	6391
853	4386	8996
861	4505	9705
836	4455	9695
855	4483	9413
819	4490	6339
844	4503	8190
832	4411	6398
863	4516	9055
821	4445	9064
847	4563	9101
855	4326	9189
865	4926	9545
863	4418	9745
861	4356	9314
861	4493	9592
892	4406	6275
836	4514	9358
849	4472	8996
830	4442	9459
827	4373	9333
878	4371	6609
820	4509	8991
800	4522	9044
851	4457	9381
863	4495	9305
817	4461	9748
863	4457	6312
873	4499	6416
844	4419	6299
848	4383	9246
844	4446	6282
851	4468	8794
1043	4727	6375
912	4493	8781
857	4528	9198
880	4548	9457
870	4440	9396
897	4358	9100
874	4457	9320
848	4476	9415
874	4895	9093
858	4528	8774
853	4572	9457
874	4852	14090
830	4389	7398
847	4424	6384
859	4436	6655
872	4400	6331
825	4379	8935
821	4419	9051
871	4469	6671
827	4491	6305
852	4476	6452
845	4480	9442
865	4429	6322
838	4392	6280
842	4417	9391
870	4545	9448
817	4366	6240
852	4429	6259
836	4421	9347
862	4521	6434
827	4408	6246
817	4482	9366
818	4387	6949
838	4425	9305
809	4407	9602
827	4493	9838
814	4355	9221
841	4436	9380
825	4383	9358
844	4528	9497
855	4586	9062
916	4552	9425
874	4487	9405
865	4797	9454
844	4474	6781
855	4515	6461
828	4379	9169
876	4463	6339
838	4409	9076
847	4379	9204
853	4392	9270
810	4543	16739
831	4436	6994
832	4375	9314
825	4438	6335
836	4463	9539
817	4390	8931
800	4439	9069
847	4497	9369
834	4556	6451
823	4371	6181
800	4476	9360
819	4485	9405
838	4423	6675
903	4419	9006
827	4396	9575
843	4481	9561
844	4476	9172
823	4504	9487
816	4400	6301
832	4440	6665
846	4408	7818
845	4910	8687
840	4428	6361
855	4493	6351
861	4821	9404
834	4530	6825
836	4493	9442
809	4504	9537
844	4456	9947
834	4484	8989
844	4459	9345
804	12701	24613
819	4428	8634
818	4480	7419
842	4406	7080
834	4443	7055
840	4413	7354
848	4484	6810
811	4384	6623
838	4513	6800
834	4484	6699
