before wait	after wait	rtt
682	3769	4672
455	3207	4285
503	3141	4179
498	3370	4545
455	3240	4512
436	3139	4468
448	3520	4647
449	3356	4712
480	3128	4650
447	3123	4577
446	3316	4554
442	3246	4554
442	3252	4669
452	3210	4614
447	3127	4605
446	3257	4649
444	3145	4663
444	3152	4571
432	3100	4569
436	3109	4572
430	3091	4678
440	3118	4562
441	3340	4559
443	3927	4662
473	3136	5400
461	3166	4619
444	3263	4705
440	3304	4586
476	3286	4642
436	3130	4526
454	3132	4638
436	3288	4468
449	3106	4552
463	3349	4585
447	3118	4594
485	3178	4489
436	3260	4693
436	3135	4583
444	3330	4644
429	3268	4430
449	3247	4641
436	3104	4622
451	3144	4630
432	3320	4533
442	3120	4568
433	3128	4543
456	3120	4646
433	3294	4597
449	3145	4655
456	3214	4562
442	3133	4678
427	3284	4539
436	3327	4691
440	3110	4662
440	3322	4642
474	3881	4586
444	3177	5221
470	3127	4571
455	3201	4546
465	3331	4729
452	3151	4587
456	3326	4564
461	3301	4575
434	3114	4603
447	3116	4659
446	3259	4623
450	3258	4659
463	3213	4592
479	3155	4564
438	3202	4347
442	3322	4541
509	3339	4293
476	3299	4539
443	3131	4457
439	3133	4603
453	3128	4569
491	3346	4651
442	3309	4701
438	3285	4685
434	3291	4596
568	3297	5328
457	3219	4429
455	3112	4499
453	3249	4689
440	3257	4676
436	3261	4605
454	3162	4585
436	3704	4643
436	3236	5116
438	3297	4687
434	3348	4575
451	3255	4655
437	3139	13928
444	3091	5764
445	3293	5000
433	3103	4888
438	3325	4708
442	3219	4640
438	3113	4831
474	3299	4782
438	3122	4844
440	3088	4787
477	3156	4819
434	3259	4714
447	3118	4640
440	3320	4619
446	3114	4708
443	3102	4712
451	3268	4693
438	3152	4664
446	3274	4632
427	3234	4633
438	3080	4629
448	3109	4533
444	3135	4697
427	3109	4604
457	3328	4663
430	3148	4687
438	3143	4635
440	3491	4664
439	3339	5181
443	3234	4618
444	3301	4545
436	3108	4672
447	3129	4628
433	3248	4726
455	3253	4647
432	3261	4598
441	3135	4622
476	3144	4647
444	3137	4633
474	3177	4685
457	3158	4613
426	3116	4617
438	3348	4729
440	3093	4512
442	3288	4661
459	3268	4586
434	3166	4671
436	3093	4613
446	3291	4585
438	3292	4674
438	3139	4603
440	3122	4722
439	3242	4633
453	3150	4600
430	3133	4567
427	3183	4526
438	3128	4596
427	3128	4591
432	3133	4613
436	3716	4735
497	3316	5331
436	3116	4577
436	3135	4676
442	3164	4734
461	3356	4709
434	3142	4624
447	3249	4697
444	3112	4644
451	3139	4590
447	3257	4670
434	3251	4660
455	3278	4579
434	3108	4561
434	3110	4569
443	3133	4653
452	3200	4617
438	3118	4731
440	3286	4524
442	3287	4584
442	3259	4579
478	3166	4648
461	3309	4594
436	3266	4645
427	3103	4650
440	3259	4609
448	3287	4556
446	3341	4615
435	3294	4625
436	3253	4627
440	3135	4634
438	3137	4600
428	3641	4588
442	3187	5200
459	3276	4659
437	3219	4577
433	3461	4631
440	3230	4608
428	3082	4501
448	3113	4705
448	3112	4632
436	3225	4659
449	3303	4569
442	3234	4655
482	3155	4637
451	3300	4672
439	3317	4623
446	3320	4594
444	3238	4674
472	3354	4603
443	3179	4638
476	3163	4680
449	3106	4670
480	3364	4570
438	3110	4661
434	3135	4596
427	3267	4581
595	3225	14354
450	3147	5730
448	3274	4931
440	3148	4748
444	3168	4766
478	3130	4850
474	3171	4767
434	3659	4752
434	3130	5297
442	3096	4686
449	3350	4743
438	3259	4697
440	3143	4760
444	3113	4726
438	3175	4708
434	3396	4714
442	3256	4612
438	3304	4609
446	3375	4592
474	3347	4751
440	3118	4619
434	3091	4604
443	3247	4658
438	3137	4710
429	3126	4767
442	3156	4748
442	3236	4686
447	3291	4585
459	3137	4668
434	3307	4613
442	3114	4692
446	3137	4684
444	3330	4691
446	3134	4692
442	3268	4701
444	3258	4652
442	3146	4615
461	3136	4615
443	3297	4756
436	3461	4650
436	3335	5204
448	3109	4676
440	3114	4649
436	3265	4659
441	3249	4607
449	3291	4683
448	3240	4728
436	3170	4659
460	3281	4725
440	3262	4609
447	3139	4680
470	3344	4603
453	3144	4704
440	3153	4697
441	3236	4668
434	3272	4705
438	3110	4676
434	3108	4577
436	3308	4724
442	3335	4587
450	3147	4743
429	3324	4619
432	3124	4729
426	3266	4666
438	3156	4782
438	3122	4543
436	3143	4649
425	3120	4558
459	3162	4619
474	3158	4683
438	3274	4672
470	3933	4674
454	3158	5377
469	3177	4556
449	3242	4672
438	3295	4655
445	3257	4645
442	3129	4552
444	3168	4520
435	3193	4614
440	3130	4703
446	3358	4555
442	3124	4648
455	3168	4611
440	3339	4590
446	3128	4647
442	3228	4678
446	3364	4596
440	3139	4634
446	3139	4710
461	3109	4581
437	3269	4673
448	3185	4606
457	3154	4681
442	3124	4632
450	3297	4655
445	3139	4761
467	3320	4579
444	3104	4689
440	3318	4521
482	3328	4516
443	3125	4697
482	3326	4613
438	3640	4615
434	3124	5238
447	3129	4565
458	3128	4646
444	3292	4638
449	3240	4630
451	3276	4571
442	3299	4693
442	3122	4649
453	3137	4644
444	3303	4562
444	3271	4661
482	3284	4646
440	3127	4615
440	3306	14544
438	3204	10762
440	3250	5093
438	3274	4845
446	3130	4709
449	3154	4859
446	3101	4766
531	3215	4687
448	3309	4714
438	3323	4836
465	3390	4674
566	3244	5583
461	3332	4558
444	3135	4627
444	3249	4783
448	3326	4678
459	3186	4664
440	3101	4697
435	3709	4600
438	3172	5213
446	3240	4697
447	3274	4672
447	3255	4615
434	3141	4520
438	3130	4585
473	3314	4558
