before wait	after wait	rtt
751	3699	4429
459	3324	4086
410	3135	4494
414	3261	4608
421	3128	4636
430	3135	4584
404	3280	4689
417	3209	4491
410	3175	4571
415	3131	4533
417	3297	4632
423	3242	4627
405	3240	4647
423	3261	4612
409	3209	4495
428	3323	4594
431	3143	4628
455	3177	4603
411	3217	4643
413	3401	4601
423	3253	4550
438	3122	4558
417	3249	4695
427	3741	4577
421	3213	5331
428	3310	4583
423	3135	4647
413	3224	4621
433	3236	4566
475	3193	4547
409	3240	4544
419	3236	4673
423	3238	4674
423	3148	4556
450	3145	4554
416	3126	4631
404	3251	4602
418	3275	4591
413	3213	4592
415	3181	4503
413	3101	4647
423	3288	4562
410	3271	4627
419	3123	4563
419	3131	4626
415	3230	4594
411	3245	4659
425	3236	4600
413	3225	4589
427	3324	4463
457	3192	4634
442	3269	4577
403	3194	4643
415	3249	4596
413	3265	4707
434	3508	4622
414	3232	5114
438	3250	4636
409	3327	4529
421	3225	4602
409	3221	4741
417	3259	4598
432	3244	4649
500	3296	4629
400	3229	4686
432	3240	4693
419	3295	4623
419	3270	4628
400	3236	4535
417	3445	4554
409	3263	4664
417	3301	4499
409	3108	4605
418	3267	4595
408	3265	4608
417	3146	4516
413	3308	4594
426	3249	4571
406	3194	4621
411	3245	4590
407	3272	4590
427	3320	4555
416	3120	4659
423	3266	4540
406	3213	4684
413	3120	4604
411	3232	13759
429	3695	5667
410	3132	5353
424	3220	4725
406	3228	4783
409	3207	4623
404	3284	4644
411	3234	4609
404	3198	4636
488	3189	4657
400	3243	4531
428	3239	4542
407	3104	4649
415	3242	4581
405	3228	4569
417	3200	4686
401	3186	4561
410	3238	4497
404	3215	4665
421	3225	4524
404	3246	4631
421	3255	4648
413	3263	4579
425	3128	4535
413	3232	4665
415	3264	4579
455	3326	4569
423	3230	4611
400	3230	4501
583	3317	6602
427	3292	4598
415	3324	4747
415	3225	4712
437	3608	4768
408	3213	5169
421	3276	4518
404	3249	4596
415	3236	4660
413	3198	4598
408	3221	4520
400	3236	4552
465	3343	4644
407	3239	4693
428	3255	4598
413	3251	4672
440	3133	4598
404	3114	4703
418	3202	4553
421	3211	4621
446	3318	4623
415	3232	4556
423	3198	4590
411	3270	4508
415	3213	4681
415	3186	4556
406	3249	4547
402	3234	4674
419	3248	4472
400	3204	4492
446	3350	4575
402	3250	4549
421	3219	4579
436	3257	4550
407	3259	4506
400	3184	4584
413	3695	4607
421	3246	5307
435	3149	4595
410	3227	4625
419	3225	4526
408	3248	4558
412	3271	4583
413	3097	4505
419	3227	4621
408	3265	4636
442	3280	4577
405	3207	4660
415	3255	4603
406	3225	4492
413	3137	4548
407	3110	4565
416	3296	4595
408	3259	4652
427	3286	4530
406	3251	4590
411	3240	4478
402	3223	4604
412	3244	4556
433	3337	4556
459	3377	4636
402	3227	4510
422	3247	4632
408	3251	4634
417	3240	4604
402	3120	4551
429	3122	4568
436	3134	4608
421	3692	4532
402	3290	5090
423	3288	4461
405	3085	4653
421	3212	4543
405	3091	4540
413	3207	4529
409	3284	4487
415	3112	4447
423	3299	4613
417	3247	4409
436	3118	4642
414	3158	4505
415	3255	4642
415	3225	4625
407	3114	4582
416	3320	4516
411	3258	4609
429	3151	4533
402	3266	4586
423	3151	4589
410	3232	15598
421	3115	5669
408	3198	4865
403	3400	4748
408	3200	4796
438	3291	4528
408	3282	4745
415	3278	4602
465	3179	4600
425	3155	4576
442	3257	4632
419	3613	4756
400	3107	5244
421	3242	4625
416	3252	4703
409	3238	4580
411	3101	4525
424	3222	4639
416	3225	4617
415	3196	4605
402	3118	4569
419	3269	4621
409	3286	4535
418	3219	4661
403	3097	4558
450	3284	4562
438	3131	4547
421	3219	4482
407	3228	4529
432	3240	4602
400	3202	4545
419	3206	4548
414	3202	4596
417	3234	4613
409	3188	4500
409	3095	4609
499	3296	4524
439	3238	4644
409	3255	4630
598	3404	5375
430	3312	4481
419	3158	4577
410	3172	4592
421	3524	4593
412	3098	5088
421	3288	4537
436	3251	4582
415	3122	4535
404	3105	4486
419	3256	4614
406	3254	4539
415	3264	4481
408	3229	4627
423	3305	4470
411	3160	4531
419	3238	4693
398	3110	4546
418	3111	4492
409	3289	4519
436	3289	4510
408	3145	4575
419	9647	9975
981	3901	5589
935	3585	5602
415	3112	4430
421	3198	4497
410	3240	4529
415	3283	4645
421	3236	4596
421	3103	4648
411	3129	4577
457	3377	4607
419	3116	4703
417	3135	4588
411	3289	4550
430	3729	4590
440	3112	5348
512	3385	4465
404	3101	4553
419	3125	4611
402	3085	4524
412	3118	4573
412	3296	4616
418	3277	4581
412	3214	4684
444	3130	4543
406	3158	4467
429	3130	4583
413	3194	4621
417	3219	4562
444	3386	4478
423	3288	4636
442	3145	4607
423	3244	4577
398	3213	4439
419	3165	4544
480	3213	4585
410	3118	4650
414	3299	4553
419	3139	4514
405	3276	4617
438	3278	4569
461	3294	4610
417	3238	4636
406	3215	4585
410	3206	4611
453	3304	4590
419	3659	4586
423	3273	5120
442	3248	4511
405	3213	14394
419	3290	5530
411	3118	4797
421	3343	4838
405	3230	4784
413	3142	4775
421	3261	4737
423	3273	4783
409	3266	4626
428	3291	4630
428	3223	4640
417	3335	4609
400	3209	4537
412	3101	4623
407	3110	4508
421	3218	4610
480	3229	4636
412	3118	4657
412	3297	4631
421	3221	4633
410	3118	4564
419	3280	4560
415	3240	4478
427	3244	4471
417	3128	4600
472	3291	4503
414	3214	4520
415	3265	4596
408	3240	4493
425	3657	4448
456	3288	5103
417	3213	4573
413	3243	4584
422	3283	4588
406	3251	4590
412	3240	4558
405	3262	4670
411	3238	4499
404	3272	4547
457	3301	4600
456	3176	4597
493	3356	4472
415	3245	4659
463	3272	4541
423	3242	4591
419	3286	4588
416	3118	4444
435	3198	4591
405	3264	4525
419	3267	4557
419	3274	4544
453	3245	4474
400	3204	4610
416	3219	4513
406	3267	4566
422	3232	4617
396	3124	4594
593	3267	4461
474	3217	4411
431	3242	4610
408	3267	4642
417	3665	4594
406	3122	5190
426	3164	4541
430	3344	4649
416	3227	4617
415	3285	4565
417	3269	4455
406	3118	4583
415	3285	4483
411	3238	4521
419	3128	4587
398	3097	4478
414	3231	4579
402	3093	4548
421	3219	4627
409	3287	4565
427	3314	4604
408	3147	4611
421	3227	4644
411	3304	4584
440	3322	4427
402	3086	4572
413	3120	4630
457	3344	4518
463	3368	4646
410	3263	4604
433	3217	4592
452	3187	4503
426	3266	4541
404	3238	4594
419	3248	4516
408	3213	4663
499	3832	4510
423	3232	5215
433	3156	4564
406	3233	4486
415	3239	4472
404	3221	4526
416	3240	4553
400	3224	4657
412	3267	4556
408	3257	4566
423	3327	4565
408	3210	4558
412	3242	4537
453	3295	4556
414	3250	4570
409	3257	4548
465	3295	4507
406	3213	4577
449	3282	4609
403	3205	4626
415	3248	4518
414	3267	4534
447	3164	16144
415	3208	5710
417	3309	4808
457	3335	4750
413	3175	4855
406	3110	4720
442	3120	4631
411	3099	4701
410	3217	4537
412	3210	4739
446	3710	4716
408	3238	5080
454	3326	4558
403	3222	4594
413	3225	4569
402	3130	4709
406	3249	4488
398	3236	4575
416	3118	4675
421	3267	4557
416	3347	4560
406	3082	4587
417	3116	4504
409	3222	4613
419	3265	4632
408	3235	4585
457	3309	4595
403	3249	4609
457	3184	4580
465	3246	4487
411	3114	4461
404	3329	4579
423	3257	4564
409	3099	4625
415	3270	4662
438	3318	4589
421	3440	4603
405	3268	4641
413	3257	4543
400	3252	4532
425	3135	4603
410	3251	4610
414	3699	4524
400	3224	5127
433	3299	4608
400	3273	4495
408	3143	4509
425	3116	4619
410	3229	4671
402	3116	4609
411	3255	4604
406	3206	4571
451	3289	4661
407	3293	4556
444	3253	4552
416	3117	4606
408	3333	4543
398	3092	4591
413	3274	4590
400	3095	4623
419	3228	4676
413	3222	4601
412	3136	4511
431	3131	4552
417	3126	4543
408	3097	4659
420	3138	4496
402	3266	4510
417	3126	4629
402	3238	4585
570	3395	5436
412	3311	4484
429	3126	4619
415	3245	4508
440	3568	4587
456	3193	5200
430	3287	4548
407	3241	4561
422	3236	4611
406	3116	4585
440	3227	4535
437	3153	4415
421	3345	4642
455	3369	4630
468	3249	4647
404	3131	4478
417	3345	4565
434	3152	4552
427	3261	4551
450	3233	4566
422	3224	4603
404	3167	4527
461	3217	4508
408	3299	4551
420	3158	4584
421	3143	4577
417	3131	4461
406	3101	4442
417	3252	4583
408	3242	4427
431	3278	4518
413	3261	4556
413	3276	4462
407	3209	4565
419	3109	4516
455	3354	4518
424	3706	4653
450	3277	5177
427	3294	4433
407	3200	4493
416	3151	4494
410	3202	4633
408	3091	4484
455	3323	4478
425	3240	4480
408	3217	14015
423	3125	5666
408	3097	4730
413	3213	4727
425	3234	4735
405	3264	4645
402	3232	4607
417	3299	4640
409	3272	4680
419	3221	4670
408	3303	4646
476	3192	4607
497	3114	4670
436	3137	4627
411	3303	4605
409	3221	4630
408	3221	4530
431	3295	4699
457	3327	4548
468	3377	4643
411	3102	4655
452	3320	4680
404	3287	4544
411	3683	4558
406	3223	5165
417	3306	4580
411	3259	4588
417	3279	4537
442	3122	4575
414	3173	4471
411	3230	4600
421	3135	4591
414	3234	4573
465	3308	4605
406	3254	4528
411	3286	4577
410	3331	4550
421	3251	4661
416	3214	4600
423	3158	4546
415	3151	4629
462	3211	4546
403	3243	4529
421	3257	4594
415	3261	4552
438	3299	4670
404	3141	4520
416	3269	4583
415	3234	4592
423	3228	4621
410	3236	4598
411	3270	4657
407	3241	4620
419	3127	4605
413	3255	4672
412	3558	4634
410	3254	5189
461	3222	4497
409	3268	4704
463	3348	4611
414	3238	4564
413	3122	4665
398	3247	4596
419	3139	4652
403	3198	4628
421	3253	4627
402	3118	4619
417	3295	4600
402	3221	4590
440	3333	4590
406	3221	4621
411	3215	4712
480	3211	4556
423	3346	4653
420	3243	4613
421	3240	4563
412	3252	4507
425	3116	4428
402	3232	4558
417	3242	4609
403	3253	4529
429	3134	4587
438	3255	4636
570	3343	5250
427	3259	4509
407	3289	4470
410	3232	4661
406	3552	4672
408	3242	5046
419	3131	4503
402	3233	4646
440	3297	4572
408	3238	4510
415	3302	4540
400	3217	4487
415	3274	4577
406	3239	4610
413	3118	4539
404	3246	4648
415	3223	4613
406	3204	4509
415	3238	4674
403	3209	4598
415	3251	4603
408	3124	4509
423	3255	4491
438	3312	4484
413	3221	4505
404	3194	4636
412	3118	4558
406	3288	4507
411	3253	4535
408	3259	4520
421	3246	4672
408	3211	4541
415	3209	15590
407	3238	5666
413	3266	4893
456	3191	4846
413	3695	4653
419	3175	5403
424	3150	4702
412	3190	4627
407	3232	4718
412	3263	4669
459	3341	4617
414	3246	4600
443	3249	4820
404	3253	4539
427	3280	4678
408	3122	4629
415	3330	4596
400	3213	4609
410	3240	4642
457	3156	4560
407	3226	4708
407	3255	4558
419	3261	4690
400	3196	4659
430	3268	4495
413	3239	4643
409	3232	4581
403	3211	4632
417	3305	4579
410	3242	4573
463	3339	4604
438	3240	4606
409	3135	4569
428	3148	4575
419	3269	4604
413	3108	4592
409	3699	4531
444	3310	5179
429	3221	4648
416	3296	4492
421	3286	4549
417	3271	4623
468	3382	4666
404	3086	4678
465	3217	4579
405	3255	4647
415	3238	4682
400	3205	4516
406	3210	4646
402	3242	4636
412	3126	4492
410	3115	4623
415	3281	4640
405	3283	4468
419	3229	4669
398	3257	4575
410	3131	4571
406	3244	4587
413	3270	4489
410	3130	4595
419	3255	4667
406	3227	4476
425	3275	4585
415	3263	4692
430	3307	4526
410	3153	4581
419	3158	4531
417	3158	4566
430	3609	4643
409	3228	5204
425	3271	4608
419	3291	4586
432	3131	4459
424	3142	4495
417	3145	4600
411	3234	4535
419	3103	4686
403	3108	4556
424	3319	4618
408	3309	4528
425	3120	4644
413	3108	4594
417	3272	4592
455	3192	4665
419	3306	4605
419	3133	4716
425	3162	4612
432	3255	4629
492	3223	4596
438	3149	4678
421	3126	4566
411	3150	4577
473	3181	4671
407	3327	4588
417	3114	4495
406	3257	4630
507	3324	5554
415	3241	4489
415	3154	4580
411	3161	4580
442	3566	4574
406	3181	5187
421	3322	4581
462	3323	4523
468	3173	4565
404	3225	4566
415	3202	4455
470	3173	4611
421	3293	4447
418	3219	4598
419	3265	4608
432	3286	4613
411	3270	4718
410	3227	4689
417	3151	4516
408	3196	16076
413	3175	5667
406	3168	4795
425	3230	4672
402	3287	4716
425	3248	4737
408	3105	4714
420	3129	4647
434	3284	4661
414	3170	4572
414	3117	4612
421	3234	4762
405	3186	4620
421	3189	4600
404	3113	4617
427	3168	4724
432	3255	4605
427	3716	4634
465	3284	5337
440	3328	4491
403	3114	4643
417	3125	4611
406	3108	4586
413	3234	4607
415	3196	4652
419	3280	4588
402	3236	4512
421	3208	4633
442	3116	4697
421	3149	4602
406	3231	4585
425	3242	4668
410	3200	4499
419	3228	4632
412	3154	4610
447	3293	4628
408	3231	4574
417	3223	4625
414	3242	4606
413	3260	4615
410	3294	4640
421	3177	4594
413	3331	4594
428	3314	4577
417	3154	4712
419	3225	4655
407	3219	4586
413	3243	4603
411	3227	4531
421	3712	4659
411	3257	5154
426	3245	4619
412	3248	4528
412	3265	4570
406	3108	4505
419	3297	4603
404	3299	4579
418	3132	4621
413	3225	4642
427	3254	4598
408	3276	4668
444	3307	4633
409	3266	4643
418	3280	4610
410	3251	4552
417	3120	4596
410	3282	4585
427	3217	4537
412	3244	4591
419	3112	4657
412	3273	4595
445	3297	4630
411	3138	4516
420	3254	4617
410	3320	4522
429	3314	4600
415	3095	4521
469	3318	4516
408	3192	9082
413	3253	4882
405	3209	4860
427	3689	4564
406	3211	5240
425	3240	4663
402	3278	4634
413	3270	4749
407	3232	4615
459	3160	4724
443	3264	4658
414	3128	4724
406	3208	4621
421	3286	4556
412	3246	4615
419	3253	4720
425	3176	4608
418	3240	4553
410	3173	4642
418	3311	4587
410	3235	4545
501	3305	4531
398	3173	4556
413	3198	4588
407	3123	4539
411	3255	4543
408	3154	4628
413	3280	4510
406	3237	4612
427	3151	4450
408	3126	4602
502	3293	5883
421	3345	4558
413	3280	4611
412	3337	4627
440	3678	4539
404	3167	5145
457	3188	15603
414	3317	5694
417	3271	4743
408	3251	4861
415	3280	4668
407	3207	4697
417	3259	4720
419	3192	4621
419	3270	4527
415	3230	4706
457	3320	4514
410	3212	4695
423	3156	4613
400	3247	4594
419	3316	4526
411	3276	4622
419	3082	4547
404	3482	4661
421	3273	4568
402	3059	4552
419	3152	4622
410	3291	4566
421	3297	4642
405	3238	4476
428	3318	4584
408	3082	4526
442	3274	4594
405	3270	4630
415	3285	4575
405	3215	4581
415	3838	4607
427	3122	5287
428	3228	4584
408	3324	4583
436	3165	4554
404	3253	4569
419	3259	4663
406	3206	4533
413	3249	4642
410	3233	4627
427	3345	4535
419	3253	4596
421	3219	4623
446	3303	4482
419	3261	4602
402	3204	4585
419	3337	4514
403	3201	4506
421	3334	4591
407	3268	4563
419	3334	4475
408	3466	4518
440	3193	4534
407	3257	4552
423	3232	4610
404	3293	4564
423	3257	4655
408	3116	4568
425	3154	4476
415	3266	4499
424	3234	4500
406	3211	4625
469	3720	4461
405	3308	5057
446	3286	4630
412	3218	4597
413	3268	4478
478	3207	4544
413	3241	4569
409	3121	4584
415	3139	4427
413	3287	4645
421	3269	4450
406	3126	4625
419	3262	4628
428	3114	4527
459	3179	4474
408	3246	4598
411	3249	4611
402	3235	4555
417	3257	4516
405	3239	4666
455	3298	4556
409	3207	4592
423	3118	4480
406	3244	4613
453	3344	4516
412	3284	4558
425	3238	4600
405	3289	4449
415	3251	4571
403	3243	4493
413	3280	4552
452	3297	4530
417	3655	4533
415	3125	4994
419	3276	4644
408	3290	4412
421	3147	4497
398	3263	4592
413	3247	4474
432	3262	4533
419	3181	4550
486	3185	4729
451	3321	4548
411	3298	4567
413	3137	4604
411	3244	4550
415	3278	4542
406	3208	4566
444	3352	4640
