before wait	after wait	rtt
2003	922943	1024529
1407	922015	1031101
1546	921948	1023199
1426	922439	1020231
744	921962	1022768
1480	921745	1022964
1371	921722	1020345
656	921937	1025721
822	921859	1021939
1412	921696	1022701
1370	921707	1023926
1769	922333	1023741
929	921978	1025343
1374	922020	1022861
1082	921897	1020100
1500	921734	1023540
796	922536	1022587
930	921983	1022050
1613	921766	1022266
1450	921762	1030435
1396	922770	1030033
1638	921968	1023053
1423	922555	1029346
1429	922847	1024140
820	921714	1023351
1374	921745	1023412
1343	921910	1022787
864	921892	1022981
725	921690	1022924
1356	922538	1026847
1769	922071	1022360
1273	921998	1023375
876	921730	1023517
1599	921868	1022030
1558	921718	1023475
2168	922343	1021275
767	921812	1022030
1461	921861	1021885
1437	921838	1024708
672	921835	1021513
1038	921990	1023917
827	923561	1028060
1478	921923	1021304
1558	921723	1022170
920	921712	1020361
1430	922738	1023167
1430	921733	1020186
1357	921620	1019523
759	922605	1023857
1455	921686	1022828
1371	921663	1028392
1360	921721	1021350
1719	922607	1022131
1553	921978	1021527
1373	922564	1021824
900	921920	1024345
920	921819	1019598
633	921745	1021851
650	922662	1022845
1687	921968	1023796
673	921718	1023259
1427	922742	1023132
1574	921917	1021039
826	921661	1021389
613	921877	1020400
1596	921826	1020428
743	921831	1019435
643	922121	1022067
1677	922058	1019093
787	921919	1022486
1354	922543	1027790
855	921780	1019644
725	921713	1023833
581	921712	1027458
1110	921891	1029913
900	921692	1022547
693	921666	1019138
1413	922067	1020306
1410	922482	1022056
1530	921848	1029704
800	922027	1021360
1444	921885	1021611
722	921720	1022710
866	921879	1020437
1066	921861	1023442
1154	921981	1024615
1383	922710	1021461
1549	922674	1024861
690	921757	1018914
1490	921888	1022263
1146	921813	1022250
1516	921954	1019572
592	922517	1025655
1610	922588	1020792
870	921707	1022454
1347	921692	1025906
1500	922736	1021464
1770	921861	1024597
668	921721	1022122
585	921903	1022933
761	921778	1023354
1510	921838	1027230
1347	922001	1039635
962	921865	1021926
684	921845	1020408
642	922015	1022535
1626	921868	1028837
1398	921753	1022818
793	921761	1022655
1192	922164	1022163
1427	921788	1024108
1360	921714	1021738
