before wait	after wait	rtt
2077	464212	511372
1350	462911	511414
1337	463135	509889
897	463146	510724
815	463020	509811
1418	462924	510942
1807	462909	510651
655	463168	510120
621	463012	511072
896	463031	509763
1375	462986	510942
1410	462954	510092
787	462933	510361
1348	463052	510298
1519	463034	512126
1633	463130	509999
740	462942	510718
1341	462871	510088
1370	462869	510703
1349	462864	510140
616	462841	510889
1292	463160	511016
1564	463030	509998
1341	463724	512709
675	462811	511918
1301	462941	511334
1160	463733	512136
1309	463058	511723
889	463220	512398
1355	463739	511504
1373	462990	512180
1368	462878	511167
722	462877	513245
1341	462822	511949
1640	463160	508518
666	462920	511975
651	462937	513382
547	462980	511560
1367	463043	512361
607	462934	512038
616	464010	511781
1757	463937	509399
1387	462902	513472
1277	462886	515515
908	462998	511135
1328	463583	510912
1252	463007	509212
1432	462926	512880
773	463106	507426
1383	463044	511376
1273	462858	512165
1287	462883	509166
596	462876	509706
1588	463111	510241
1463	462954	511591
1365	462981	509777
639	462910	510592
1330	462978	509474
1308	462879	510412
1270	463067	510152
877	463036	508876
1449	463761	510363
1348	462969	507865
1359	462910	509800
640	462940	522367
1321	463239	511799
2206	464197	511090
853	463023	506781
801	462963	509151
1363	463673	509337
1321	462888	513889
550	462814	512869
751	463058	509232
745	462931	508685
1324	462987	509164
1286	462800	510429
619	462817	509783
1249	463204	510910
1294	463062	509142
1750	463326	510597
794	463020	510517
1390	462957	512609
1279	462830	512963
890	462766	511722
901	463118	512452
1497	463005	510070
1362	462984	510164
1325	462919	506320
663	462908	508656
1297	462826	510340
1355	463031	510001
1479	463034	512263
644	462808	511577
1347	463653	515946
1309	462850	510869
1222	462877	509247
755	462898	513414
1355	463134	513023
1455	463756	516529
1293	462864	514146
639	462943	512964
1225	462789	515284
1286	462776	510225
692	463116	510124
837	463049	508222
616	462903	510620
1369	462978	511471
1336	462924	511138
1539	462877	513046
1347	463664	512714
1583	463145	511363
1498	463036	509689
735	462884	511882
1381	462983	516661
1392	462926	513574
2173	462915	511181
751	463088	511247
2246	463804	514517
1405	462903	515856
1394	462978	512424
768	462913	514663
1377	463009	514358
1362	463330	511376
1267	463587	511405
703	463002	513281
1086	463428	510400
1333	462925	509460
671	462891	510945
970	465459	512039
1155	463221	519115
719	463045	510176
820	463007	510037
961	462993	513813
1353	462889	516459
2311	462970	510898
562	463203	511014
746	463009	509995
734	462925	512829
1348	462998	509956
1345	462987	511640
693	462837	509886
1321	463249	510421
1461	463028	511878
1296	462883	511781
1438	462911	511879
1330	462985	511919
1325	462917	513627
1313	463170	513748
808	463041	512662
1345	462904	511936
1353	462938	509713
1357	463060	513611
674	462867	518643
1352	463066	511921
1016	463207	511508
1572	463130	510770
548	462904	508032
1312	463620	511114
1281	462851	513688
1318	462851	510750
861	463274	509600
2131	463345	510180
670	463835	511039
1364	462990	511485
756	462914	510027
1510	462960	514517
1331	463114	511039
830	463060	511266
642	462941	511176
488	462809	512301
1282	462804	509775
1288	462781	516079
657	462866	511364
1151	463444	512974
1408	462978	509999
1246	462827	510080
596	462855	511664
1377	462888	510739
1321	462892	509936
1298	463017	513221
839	463005	513771
981	462894	510224
1352	462771	508587
970	463020	510950
764	462881	509531
1341	463048	510401
1546	463018	510661
618	462994	510463
677	462852	510108
1334	463651	510179
1350	462928	516339
1319	462984	510143
1006	463305	517355
688	462986	510358
1327	462818	510511
1325	462815	510025
726	462896	509972
1078	463014	511475
1550	463134	509694
921	462965	510229
697	462954	509714
583	462909	509952
1360	462917	509440
1341	462882	512891
964	463231	510927
