before wait	after wait	rtt
1094	5456	7800
886	5250	7570
823	5134	7534
791	5172	7832
812	5197	7980
838	5274	8318
838	5253	7659
803	5321	10266
842	5196	7832
840	5228	7434
798	5267	7897
781	5243	7485
821	5510	7710
847	5205	7935
840	5211	7630
844	5263	8119
868	5184	7832
888	5225	8928
836	5192	7422
838	5203	7798
810	5147	10116
863	5217	7842
847	5564	7796
823	5661	7612
821	5312	8737
885	5123	8042
850	5118	8861
851	5126	7720
838	5118	7661
856	5124	7732
844	5084	7434
849	5184	9720
842	5212	8503
861	5093	8034
857	5129	8476
831	5198	7901
817	5143	8314
864	5160	7720
819	5152	7436
831	5118	7377
852	5145	8555
815	5128	8899
808	5177	9617
857	5229	7433
882	5124	8956
848	5099	8831
798	5194	8190
814	5379	7263
828	5167	8619
821	5172	8198
812	5133	7463
819	5125	7337
813	5236	7074
804	5093	8032
811	5502	7645
810	5585	10486
832	5156	8049
836	5147	7448
855	5163	7792
824	5167	9784
792	5179	7727
870	5169	7838
819	5135	8085
838	5164	9358
869	5113	8239
840	5128	7730
831	5109	7684
833	5168	7372
821	5118	7741
788	5249	7901
809	5295	7979
798	5082	8024
813	5213	7878
884	5132	8162
823	5049	7710
800	5223	7802
819	5136	7347
817	5139	7304
804	5267	8303
828	5211	7055
848	5171	7379
813	5110	8507
800	5114	8431
828	5143	7415
1330	5699	10777
998	5310	9017
890	5650	10145
945	5671	9814
889	5160	8509
885	5253	7893
880	5193	7058
867	5312	7501
903	5195	7747
870	5290	7219
933	5245	7611
894	5193	9709
867	5231	8985
888	5181	8960
859	5198	7918
891	5232	7834
842	5179	8600
831	5288	8355
848	5271	8301
861	5175	7455
891	5196	8118
874	5169	10131
866	5243	10910
1089	5497	8297
873	5338	7600
926	5230	7665
903	5165	8965
863	5108	8567
878	5128	8579
901	5255	7783
859	5167	8278
844	5291	9554
884	5181	8606
868	5192	8211
892	5640	7450
896	5654	8025
892	5099	8236
876	5171	7785
834	5126	7813
861	5137	8526
880	5158	8558
869	5141	7718
866	5219	9529
878	5181	7727
852	5193	7804
884	5164	7386
855	5265	7924
848	5288	7169
887	5124	7657
879	5202	9332
916	5202	9421
851	5164	8531
851	5270	7118
823	5208	8292
823	5154	8853
851	5101	8106
830	5175	7817
869	5128	8520
825	5107	7635
853	5154	8680
819	5162	8095
821	5122	7840
828	5152	8442
876	5179	8158
865	5179	7431
880	5179	8619
830	5520	7701
846	5591	7492
838	5152	8876
829	5112	7714
850	5360	7299
852	5179	7103
846	5181	8557
813	5147	8154
870	5152	7480
830	5139	7004
844	5156	7473
823	5212	8219
844	5139	7438
823	5112	97259
838	5135	8659
848	5154	9063
824	5183	8188
819	5120	8185
