before wait	after wait	rtt
1207	22186	22644
535	17741	20840
411	17607	19811
374	17601	20205
378	17572	31784
390	17588	19817
386	17600	20651
373	17574	20655
376	17641	20825
392	17612	20469
376	17608	20522
419	17642	20637
402	17651	20643
392	17616	20568
387	17577	20602
377	17604	20797
369	17641	20460
376	17564	27818
368	17585	20521
384	17586	21058
400	17599	20729
370	17607	20388
385	17643	19766
401	17674	20579
366	17595	21651
367	17566	20555
363	17615	20621
380	17567	20542
371	17611	20772
378	17554	20620
453	17686	22681
381	17598	20599
390	17621	20677
387	17638	20898
382	17615	20415
376	17644	20691
387	17548	20629
385	17575	20730
383	17658	20513
376	17591	20538
393	17579	20371
385	17593	20560
384	17558	20455
376	17601	22031
380	17568	20366
393	17671	20926
394	17576	20566
383	17601	20348
397	17654	20449
405	17617	20558
360	17615	20255
407	17632	20606
376	17573	20595
372	17648	20538
372	17588	19953
390	17650	20428
365	17577	22214
396	17574	20545
367	17649	20139
402	17628	20778
381	17608	20512
372	17551	20605
403	17638	20501
367	17641	20625
367	17573	21408
371	17670	20700
379	17684	20665
400	17594	20549
370	17547	20368
392	17578	21704
400	17566	20202
418	17664	19903
367	17595	20641
410	17628	20685
364	17699	20814
364	17605	20654
380	17559	20458
381	17587	20547
389	17630	20944
371	17624	20715
373	17651	20556
366	17606	20711
368	17557	21856
367	17545	20218
381	17609	20212
381	17611	20416
367	17541	21467
395	17613	20591
396	17584	21124
395	17616	20723
370	17579	20644
647	17883	20071
413	17597	19834
374	17621	19962
378	17595	20136
384	17645	20452
370	17636	19856
390	17604	20451
379	17607	20603
370	17536	20780
390	17645	20814
386	17587	20808
407	17631	20905
373	17564	20860
376	17544	20751
383	17574	20812
386	17617	21037
370	17590	31104
378	17643	20498
378	17611	21161
367	17584	20582
382	17571	20453
382	17553	20857
391	17571	20697
361	17559	21075
371	17575	20609
412	17564	20677
387	17560	20667
365	17539	20702
383	17588	27150
373	17576	20951
379	17658	20658
386	17571	20791
380	17565	20948
358	17573	20809
373	17593	20634
383	17598	20481
371	17584	20658
369	17553	20605
369	17557	20824
382	17574	20647
371	17615	27175
370	17553	20360
415	17592	21319
390	17576	21025
377	17609	20742
368	17548	20625
384	17595	20526
400	17592	20944
373	17590	20643
374	17535	20402
390	17583	20584
370	17595	20351
382	17567	32078
370	17605	20370
379	17578	20467
373	17587	20990
373	17596	20825
382	17580	20703
390	17578	20442
368	17631	20644
421	17686	20608
369	17634	21277
367	17541	20335
366	17555	20545
417	17693	27812
380	17658	20534
381	17569	20839
382	17551	20690
377	17582	20598
397	17645	20591
365	17539	20718
381	17582	20929
407	17619	20648
366	17656	20891
380	17625	20482
421	17832	20826
713	17835	26561
388	17624	20292
400	17583	20886
364	17633	20612
373	17561	20738
367	17558	20858
391	17636	20610
386	17557	20693
413	17633	20761
385	17550	20538
370	17634	20964
415	17595	20793
376	17581	27448
403	17639	20578
384	17622	20956
362	17571	20858
380	17581	20833
379	17572	21127
380	17605	20503
390	17590	20625
388	17547	20688
369	17637	20514
377	17559	20403
388	17597	20414
373	17610	27228
370	17568	19988
381	17583	20963
386	17637	20433
387	17633	20261
368	17566	20493
394	17535	20645
376	17575	20617
380	17551	20612
391	17564	20574
374	17528	20548
385	17548	20597
371	17541	27112
361	17575	20214
394	17584	20755
372	17557	20671
377	17610	20709
392	17566	20666
389	17561	20690
362	17542	20452
373	17598	20624
384	17616	20509
372	17585	20612
360	17566	20483
373	17598	27353
371	17542	20758
373	17576	20778
367	17611	20440
600	17775	20294
390	17668	20480
378	17581	20331
375	17588	20560
376	17564	20499
393	17606	20655
366	17566	20495
374	17638	20906
383	17626	23500
390	17591	20478
370	17570	20870
403	17594	20560
386	17585	20686
423	17653	20588
408	17582	20849
378	17578	20438
393	17548	20663
358	17562	20498
380	17608	20602
386	17637	20568
391	17580	27906
380	17600	20718
377	17618	21135
367	17575	20907
396	17648	20763
383	17546	20722
379	17568	20857
364	17561	21002
374	17576	20550
373	17585	21319
390	17602	20442
361	17534	20611
387	17604	27319
371	17561	20386
378	17592	20592
365	17570	20990
386	17621	20665
365	17586	20658
364	17553	20562
372	17668	20682
383	17605	20745
371	17540	20250
371	17597	20474
375	17604	19901
368	17555	27115
364	17608	19983
387	17566	20658
373	17534	20694
415	17599	20566
364	17538	20725
385	17556	20817
365	17536	20659
375	17560	20653
372	17540	20817
363	17591	20665
380	17583	20800
367	17541	29167
398	17586	20585
385	17597	20991
384	17540	20715
388	17626	20666
360	17536	21628
366	17556	20621
400	17614	20715
387	17612	20651
367	17551	20915
380	17644	20345
368	17554	20396
398	17603	28113
410	17594	20451
370	17584	20911
380	17575	20762
390	17607	20767
387	17576	20742
371	17537	20515
376	17572	20545
373	17634	20642
390	17634	33736
380	17615	20319
378	17562	32274
367	17571	21192
392	17621	24306
389	17549	20279
410	17609	20774
373	17601	20471
402	17594	20535
372	17601	20388
363	17605	20535
377	17631	20891
390	17578	27819
373	17586	19853
362	17580	19860
375	19972	24880
369	17595	21178
364	17582	20855
361	17612	24232
394	17585	20666
386	17651	20794
377	17633	20786
376	17607	20644
380	17626	20533
413	17610	20752
386	17620	20671
400	17635	20597
407	17654	20858
369	17541	20691
363	17607	20608
407	17601	27488
410	17589	20281
363	17559	20521
396	20618	20924
693	18504	21553
487	17646	19979
388	17647	20493
403	17686	20413
397	17634	19805
384	17575	20625
414	17582	20718
421	17600	20392
378	17579	25473
384	17574	19929
426	17681	20615
392	17629	20405
400	29138	29352
439	17660	20394
389	17547	20908
382	17635	20610
547	17743	21121
840	18009	21489
404	17705	25253
390	17611	19973
400	17646	20419
394	17610	20579
387	17631	20658
374	17575	20703
407	17606	20131
367	17589	20471
367	17567	20617
385	17573	20408
408	17650	20602
384	17660	20558
369	17565	27328
383	17640	20883
363	17531	20957
367	17612	20685
369	17565	20847
393	17617	20774
363	17564	21028
366	17694	20885
431	17614	20714
439	17691	20618
372	17588	20612
376	17560	20342
