before wait	after wait	rtt
1200	4094	8648
884	3939	6585
873	3869	6437
962	3899	6857
882	3847	6474
889	3851	6461
854	3840	6711
848	3924	6861
846	3878	6469
872	3829	6741
901	3922	6555
887	3887	6554
858	3865	6482
887	3859	6897
849	3842	6405
842	4162	6360
831	3901	6627
853	3838	6535
845	3902	6866
846	3806	6387
848	3880	6465
836	3872	6449
834	3838	6497
861	4448	6351
840	3831	7496
832	3825	6463
844	3884	6478
861	3939	6583
825	3884	6183
932	4000	6652
844	3869	6406
878	3834	6478
859	3800	6445
880	3834	6059
870	3859	6762
847	3903	6457
832	3786	13327
861	3909	6903
846	3873	6753
871	3863	6802
853	3883	6365
905	3840	6907
861	3868	6476
882	3878	6768
903	3927	6478
850	3842	6741
857	3833	6488
907	3861	6495
863	4151	6362
855	3828	6849
872	3884	6101
901	4000	6684
876	3821	6552
878	3907	6554
830	3866	6802
869	4162	6431
843	3819	7125
916	3872	6472
870	3922	6522
853	3876	6851
846	3827	6438
857	3870	6474
896	3903	6513
884	3901	6482
844	3838	6383
882	3842	6819
840	3872	6105
891	3922	6489
849	3846	6604
886	3808	6478
859	3794	6497
909	3842	6789
861	3875	6492
882	3930	6688
850	3913	6216
848	3833	6871
846	3913	6486
833	3823	6098
847	3849	6537
860	3930	6172
830	3872	6446
897	3891	6601
848	3903	6152
836	3884	6558
848	3859	6452
866	3834	6478
848	3825	6505
874	4158	6405
865	3882	6916
849	3844	6722
846	3886	6474
903	3932	6583
857	3862	6137
857	3863	6817
840	3897	6242
848	3899	8541
903	3848	6924
888	3953	6524
850	3880	6520
870	3893	6539
891	3927	6861
882	3933	6624
838	3873	6833
880	3903	6520
853	3891	6583
836	3794	6821
856	3814	6821
880	3859	8526
1200	4207	7575
970	3888	6543
884	3854	6252
890	3863	6410
1012	3980	6324
1022	4095	6695
886	3878	6596
932	3960	6583
853	3869	6400
840	3859	6776
842	4004	6250
878	4198	6815
844	3861	6911
901	3951	6524
873	3941	6812
892	3918	6532
880	3932	6147
876	4017	6631
829	3831	6526
916	3939	6655
862	3853	6537
865	3844	6785
871	3892	6581
869	3920	6500
831	3890	6620
895	3897	6242
872	3849	6564
892	3861	6507
849	3834	6765
819	3886	6211
882	3838	6476
888	3907	6909
853	3783	6364
874	3945	6640
840	3910	6196
846	3827	6488
854	3888	6538
854	3909	6545
894	3928	6513
853	3876	6609
855	3907	6516
901	3991	6974
817	3817	6386
846	4406	7806
815	3786	7868
832	3827	6943
840	3887	6615
863	3889	6535
842	3861	6846
852	3905	6939
853	3806	6699
849	3821	6525
809	3790	6495
847	4080	6714
859	3863	6545
829	3863	6789
800	3830	6505
859	3875	6537
844	3861	6518
840	3819	6495
835	3859	6511
815	3859	6582
884	9339	17071
853	3832	7129
840	3884	6814
857	3914	6910
828	3822	19906
890	3840	7578
863	3877	7242
871	3867	7408
848	3878	7307
866	3920	13323
859	3794	8082
889	3849	7257
857	3798	7129
870	4179	7565
837	3842	8008
827	3832	7309
821	3831	7173
849	3859	7581
845	3878	7213
895	3769	7261
826	3920	7466
888	3903	7383
842	3810	7573
870	3916	7333
838	3741	7210
895	3884	7322
848	3823	7566
888	3872	7248
841	3859	7529
865	3828	7568
844	3869	7564
870	3840	7207
835	3800	7172
842	3904	7636
813	3863	7217
872	3908	7655
853	12288	15455
873	3894	12848
852	3884	7693
857	3829	6792
850	3836	6859
868	3832	7105
847	3881	6942
880	3859	6865
861	3827	6739
863	4307	6971
872	3933	7412
868	3844	6537
861	3848	6787
850	3871	6882
851	3830	6807
854	3844	6711
840	11549	16170
844	3812	6856
876	3829	6823
893	3968	6623
867	3928	6475
854	3873	6509
855	3798	6783
874	3867	6455
836	3819	6495
838	3779	6733
845	3910	6556
851	3855	6146
827	3844	6853
829	3768	7840
1231	4212	7905
993	3926	6648
865	3917	6233
1112	4063	6350
972	4006	6631
1181	4219	6404
910	3998	6622
1333	4346	7691
1006	3972	5955
929	3903	6505
967	3943	6186
946	4253	6552
1162	4206	7160
892	3897	6495
872	3931	6247
876	4011	6685
859	3930	6242
838	3872	6493
872	3924	6682
864	3883	6432
875	3985	6621
922	3966	6618
832	3834	6026
887	3981	6687
853	3847	6495
891	3895	6091
869	3854	8035
879	3898	6922
862	3836	6541
904	3887	6565
863	3993	6581
906	3855	6480
865	3827	6543
874	4269	6476
866	3836	6445
853	3821	6716
859	3823	6459
878	3849	6425
851	3891	6436
859	3937	6146
861	3887	6533
899	3958	6604
842	3848	6095
879	4410	6673
845	3967	6967
872	3855	6373
849	3838	6459
888	3861	6442
871	3844	6484
869	3869	6488
855	3907	6488
871	3956	6651
866	3902	6102
848	3897	6476
836	3829	6417
851	3920	6558
857	3943	6513
893	3925	6518
846	3815	6065
897	3851	6575
862	3801	6441
860	3891	6139
858	3839	6503
853	4021	6520
877	3865	6496
885	3863	6158
827	3823	6416
842	3878	6468
830	3832	6466
863	3869	6444
832	3849	6455
855	3882	6429
861	3844	6436
847	3806	6777
842	3810	6389
836	4139	6325
859	3922	6964
905	3857	6520
875	3958	6313
857	3893	6567
847	3893	6407
870	3872	6204
873	3844	7979
869	3855	7141
863	3829	6501
884	3881	6500
830	3853	6429
880	3922	6242
819	3815	6414
855	3811	6382
836	3947	6495
839	3907	6170
838	3865	6760
844	3897	6520
847	3889	6447
871	3880	6555
838	3882	6104
859	3901	6173
857	3880	6794
849	3853	6369
853	3935	6123
880	3905	6543
846	3880	6082
871	3878	6478
862	3838	6422
897	3827	6672
882	3922	6105
852	4307	6092
853	3908	7213
838	3897	6142
844	3854	6467
861	3808	6460
878	3895	6470
869	3939	6181
873	3970	6265
893	3966	6520
855	3866	6451
895	3891	6624
889	4147	6446
836	3855	6520
824	3840	6489
855	3882	6200
842	3819	6352
864	3868	6499
845	3844	6430
876	3817	6474
857	3897	6469
840	3924	8454
1160	4236	7444
939	4038	6124
1034	4150	6725
1028	4106	6344
886	3848	6417
882	3977	6674
895	3891	6162
875	3939	6490
833	3915	6418
834	3859	7876
840	3840	6746
882	4329	6567
861	3901	7236
891	3823	6447
871	3924	6595
870	3931	6240
895	3808	6442
842	3905	6910
831	3856	6141
853	3886	6512
847	3927	6802
880	3918	6570
868	3921	6525
825	3880	6513
848	3869	6219
851	3918	6640
859	3965	6560
840	3912	6512
842	3886	6507
819	3915	6494
817	3850	6385
858	3880	6530
865	3863	6160
859	3901	6455
851	3834	6529
870	3895	6602
834	3903	6415
837	3947	6602
832	3891	6605
840	3821	6370
836	3861	6423
850	3829	6469
843	3889	6499
843	4531	6342
875	3915	7330
865	3941	6512
831	3850	6151
861	3817	6503
846	3851	6427
840	3901	6497
800	3843	6367
869	3949	6535
828	3857	6556
848	3821	6467
861	3986	6640
887	3908	6462
874	3819	6370
870	3880	6474
840	3795	6793
869	3850	6073
869	3813	6545
894	3875	6496
871	3935	6608
889	3958	6518
856	3852	6429
874	3912	7817
855	3901	7059
876	3878	6571
855	3857	6493
836	3871	6869
878	3846	6495
872	3847	6449
823	3943	6524
830	3912	6585
853	3848	6489
855	4137	6400
848	3949	6952
889	3916	6644
832	3813	6499
840	3803	6382
831	3831	6418
859	3832	6546
842	3844	6461
849	3809	6461
874	3880	6535
840	3815	6713
823	3821	6075
850	4094	6688
823	3797	6328
834	3853	6575
840	3821	6436
843	3843	6499
830	3838	6424
865	3861	6570
853	3935	6928
884	3877	6482
828	3834	6451
857	3848	6509
