before wait	after wait	rtt
1640	4530	7470
1550	4566	9306
1507	4500	6333
1504	4757	9447
1467	4707	9277
1517	4457	6340
1497	4717	9340
1503	4477	9813
1563	4580	9310
1460	4453	6247
1453	4410	9520
1480	4777	9567
1420	4603	9370
1490	4683	5823
1433	4620	9303
1470	4750	6583
1474	4480	9154
1537	4787	6667
1433	4636	9226
1464	4540	11194
1407	4644	6510
1420	4540	11236
1847	5147	7260
1523	5200	9743
1504	4550	9814
1523	4587	10000
1520	4826	9393
1440	4713	9323
1533	4740	9587
1433	4713	6783
1423	4680	9183
1467	4750	9444
1457	4700	9410
1430	4463	9657
1430	4727	9254
1403	4613	6447
1453	4660	9283
1427	4643	6477
1480	4420	9567
1427	4660	9414
1494	4700	6717
1447	4610	9240
1450	4587	9084
1446	4620	6386
1496	4810	9583
1533	4746	6580
1510	4620	9233
1494	4450	9734
1456	4446	9516
1440	4477	9583
1437	4654	6494
1437	4697	9400
1430	4820	9370
1416	4446	6320
1450	4727	9287
1500	4817	9514
1493	4390	6953
1433	4560	9833
1466	4606	9783
1427	4674	10030
1500	4497	9770
1440	4670	9407
1423	4547	6417
1404	4597	9914
1490	4426	9810
1493	4446	9706
1433	4563	9840
1407	4380	9003
1420	4633	6510
1436	4690	9270
1500	4417	6440
1434	4707	9817
1463	4653	9796
1430	4594	9014
1437	4460	6287
1476	4656	9930
1477	4690	9260
1454	4747	9840
1453	4716	9820
1423	4377	9120
1467	4773	9800
1420	4683	9230
1397	4404	6287
1447	4420	9740
1444	4680	9244
1510	4510	6380
1400	4563	11140
1466	4790	10010
1440	4650	9993
1443	4693	5883
1413	4653	6526
1416	4593	9120
1404	4434	9610
1407	4634	9757
1434	4814	9447
1414	4630	6484
1357	4387	9684
1407	4410	8894
1334	4567	6514
1430	4470	8840
1437	4664	6537
1407	4374	10874
1410	4683	7847
1420	4640	9223
1413	4643	6450
1400	4727	9364
1454	4350	6237
1427	4554	9837
1417	4597	9177
1397	4673	6580
1407	4330	9517
1360	4677	9203
1364	4577	9674
1410	4547	9600
1443	4817	9373
