before wait	after wait	rtt
1166	33585	38586
404	32510	36006
470	32595	36198
362	32476	37371
376	32546	37457
354	32551	37513
379	32599	35818
345	32557	37518
352	32508	36269
356	32521	37482
349	32555	37523
367	32495	36944
382	32528	36156
352	32437	35762
370	32576	37919
314	32429	37235
352	32492	36139
343	32525	36498
350	32559	36783
341	32832	36142
336	32537	48090
353	32449	37496
333	32424	36421
321	32488	37159
330	32454	37758
344	32431	36179
350	32451	36316
362	32502	37650
347	32462	36485
357	32489	36500
349	32531	37350
443	32359	36190
388	32484	36173
314	32579	36030
347	32433	38166
343	32477	36153
1076	32395	36482
402	32372	36081
1130	32412	35977
329	32498	36269
359	32539	35991
338	32469	37964
342	32499	37149
380	32421	36248
347	32469	36333
357	32459	36814
364	32509	36892
321	32502	47905
364	32459	37426
324	32380	36673
369	32479	36161
336	32523	36695
366	32557	37388
1083	32569	35802
341	32476	37743
330	32477	37369
326	32426	36953
366	32486	36695
357	32467	37077
327	32643	36793
337	32529	36778
333	32501	37092
338	32479	36410
336	32594	36123
348	32471	36170
316	32448	35812
342	32529	35943
333	32468	36176
335	32538	36341
336	32448	37167
338	32526	36680
331	32555	36148
348	32469	35959
329	32428	36505
412	32462	36638
338	32535	37994
829	32854	36832
419	32602	36779
349	32454	35849
325	32495	35969
347	32559	36019
349	32501	48706
405	32514	37274
356	32448	35789
366	32465	36716
343	32510	37351
333	32502	36302
317	32531	36166
492	32466	38554
334	32522	36513
347	32561	36805
620	32789	37714
488	32494	37444
1084	32469	35839
1090	32466	36277
336	32458	37415
359	32438	36623
313	32449	36313
340	32427	36239
373	32505	36269
356	32503	35999
358	32482	41879
399	32485	37692
330	32458	36882
368	32550	35872
342	32530	35947
312	32504	36028
310	32438	36119
346	32479	37709
335	32744	36112
318	32479	36482
324	32436	35756
344	32490	36559
360	32475	35841
339	32522	37292
343	32484	36946
367	32518	36509
355	32445	36296
335	32480	36025
338	32437	36780
337	32479	36522
340	32509	38095
333	32475	36629
334	32500	35897
354	32499	36313
339	32518	35898
373	32572	36485
331	32523	36974
343	32480	36539
363	32504	36029
375	32581	35952
324	32516	36266
345	32533	36041
357	32511	35929
332	32500	36414
348	32489	36800
336	32516	35892
339	32445	36501
344	32441	36566
360	32453	36029
347	32557	36903
370	32466	36650
369	32518	37029
319	32507	36282
345	32467	36046
336	32482	37597
376	32480	35925
324	32451	37135
364	32541	40026
367	32578	37442
342	32512	35972
332	32483	35931
355	32492	36959
356	32478	39092
347	32551	36379
351	32460	36712
343	32442	36394
312	32597	37249
367	32501	36350
313	32479	36098
327	32448	36403
314	32431	36131
325	32479	36656
329	32479	36963
323	32660	36992
332	32417	36872
352	32562	37277
366	32775	36788
743	32785	36738
390	32578	37653
396	32525	36056
352	32503	37615
367	32491	46132
363	32484	37669
380	32579	37292
367	32522	37450
395	32513	36699
344	32542	35898
337	32528	36363
319	32459	37203
372	32434	37189
362	32482	36190
376	32513	36133
363	32452	36126
330	32513	36667
343	32526	37268
340	32489	37076
380	32527	37439
345	32480	37504
538	32735	36098
359	32504	36836
332	32459	36142
360	32456	37769
314	32495	36537
341	32549	36272
300	32422	36526
378	32514	36188
310	32429	35874
331	32465	37282
354	32544	37686
340	32510	36686
323	32477	36244
336	32519	35990
340	32561	35922
322	32488	47734
349	32573	37145
340	32538	35867
301	32427	36423
361	32523	35812
337	32457	35999
392	32497	35836
330	32521	38043
388	32534	36412
336	32442	36873
351	32535	36407
321	32467	35781
340	32510	36419
363	32455	39173
351	32457	36714
560	32788	36262
1160	32604	36871
357	32623	37598
366	32586	35820
355	32597	43629
351	32511	37429
318	32538	35809
367	32536	35909
339	32551	35782
349	32505	35961
339	32563	35802
344	32484	36297
358	32521	37527
344	32543	36823
345	32467	36497
351	32450	37337
361	32557	36034
366	32502	37225
376	32627	36489
342	32555	36311
320	32521	36417
337	32555	36508
330	32454	36419
381	32516	36116
344	32530	37216
342	32441	36573
340	32474	36157
340	32435	35777
349	32486	36432
347	32474	37518
342	32568	42570
330	32450	36907
334	32515	37432
345	32482	37069
359	32531	35932
340	32415	36353
364	32489	35723
357	32518	38168
349	32475	37769
633	32692	36608
335	32412	35761
350	32481	35848
327	32561	36131
367	32535	37325
326	32515	37239
321	32493	36498
334	32506	35990
333	32423	35822
342	32429	35784
326	32472	36325
343	32479	37772
323	32455	36675
370	32500	36073
333	32468	35954
316	32409	35793
372	32495	37502
331	32469	37514
340	32549	36323
336	32506	36539
342	32531	35963
320	32522	36434
326	32496	37275
351	32439	45807
340	32429	35900
364	32530	37480
346	32507	36456
342	32474	36604
377	32486	35999
330	32429	36283
339	32445	37859
332	32451	37179
347	32425	36611
319	32377	36035
367	32399	36105
358	32399	35957
377	32425	37671
338	32459	36122
336	32525	36972
344	32479	36280
342	32418	35979
339	32471	36179
343	32741	36342
333	32449	37820
340	32419	36901
320	32449	36312
361	32508	36997
329	32626	36725
355	32474	36318
333	32579	37729
346	32436	36943
334	32493	36275
360	32464	36579
324	32486	36116
344	32625	36672
338	32433	36487
319	32404	38045
330	32482	37413
360	32460	36426
321	32462	36134
349	32477	37145
324	32457	35854
338	32493	37390
317	32473	37274
359	32529	35842
316	32453	35870
354	32703	36079
363	32495	35870
364	32733	35991
331	32562	38166
336	32522	37443
354	32483	36979
382	37565	49642
344	32560	36536
358	32539	37182
358	32580	45592
345	32471	37703
316	32560	36027
346	32480	36259
307	32453	37367
1074	32466	36166
317	32456	35959
322	32504	37718
349	32506	36638
336	32541	36194
325	32459	36248
359	32452	36673
363	32477	37324
394	32489	36639
647	32657	37713
410	32596	37612
475	32583	36454
365	32497	37507
340	32574	35895
353	32451	36035
323	32429	38045
357	32460	36384
322	32436	35835
352	32524	35952
330	32521	36062
370	32602	36452
320	32502	37112
350	32517	36624
351	32469	35927
360	32475	35771
332	32509	37489
322	32490	35796
342	32475	48968
342	32476	35943
343	32779	36418
370	32425	36522
333	32459	36179
346	32542	36238
322	32557	35775
360	32469	38142
331	32454	36806
346	32466	36365
342	32469	36295
343	32446	37022
330	32435	36048
335	32481	39249
331	32523	36447
325	32534	36630
339	32489	35801
325	32526	36354
326	32466	35848
376	32659	35941
351	32460	37862
343	32578	36419
328	32541	36385
376	32588	36578
320	32459	36021
333	32450	35792
342	32581	37352
345	32532	37693
407	32459	35820
357	32546	36226
373	32429	36130
425	32523	37359
331	32546	36046
345	32694	37154
333	32439	36957
353	32465	35994
326	32512	36186
352	32576	36293
328	32415	36016
350	32563	37590
338	32564	36795
460	32504	36021
321	32639	35850
340	32452	36886
330	32517	35825
369	32582	49206
326	32429	36211
362	32424	36197
1079	32455	36001
333	32445	37083
345	32533	36177
1115	32510	36386
346	32456	37849
336	32468	37192
303	32562	36491
376	33358	38508
313	32531	36232
340	32416	35942
316	32439	37579
359	32499	36810
430	32598	36122
343	32549	37010
349	32514	48236
324	32419	37343
337	32525	36217
398	32575	36022
347	32551	36523
359	32518	36401
335	32497	36104
350	32579	35878
326	32435	37368
377	32646	36463
343	32565	37886
349	32487	37056
358	33087	36704
659	32611	37796
362	32454	36058
364	32665	36063
357	32569	45793
353	32496	37392
367	32509	36433
376	32549	36228
335	32639	36076
343	32475	36335
336	32442	35942
353	32467	36543
334	32536	37140
344	32472	37356
328	32436	36602
366	32522	36156
314	32451	36982
344	32482	38403
323	32514	36985
354	32537	35844
347	32496	35856
327	32495	36255
343	32458	35799
360	32449	36722
353	32412	38279
344	32467	36700
335	32445	36742
354	32510	36127
319	32467	36065
336	32608	36730
335	32557	37515
338	32514	36794
318	32454	36267
341	32489	36749
358	32505	36446
342	32519	36260
646	32689	46254
356	32473	36240
364	32632	36075
340	32472	36049
453	32472	35868
360	32532	36893
335	32509	35994
347	32443	37979
344	32456	35993
346	32562	35956
322	32474	36086
341	32562	36570
337	32472	35765
355	32483	37730
325	32538	35854
342	32594	36119
366	32516	36546
348	32474	35950
349	32458	36504
389	32529	35915
351	32473	38026
350	32432	36889
467	32463	35996
393	32468	36386
351	32515	36000
366	32478	36851
336	32519	37019
340	32474	37124
346	32539	36695
345	32492	36605
310	32434	36169
339	32535	35914
334	32538	36198
352	32502	37431
393	32532	36762
329	32516	36196
327	32512	36064
327	32491	36611
341	34003	39309
354	32544	37009
359	32601	37373
341	32502	37543
334	32465	37222
340	32553	38018
322	32407	37755
356	32527	37429
352	32497	35829
347	32455	40466
336	32492	37404
348	32466	35887
348	32463	36044
344	32468	36089
340	32472	36082
328	32489	35830
355	32442	36342
355	36364	36676
613	32551	37388
330	32503	35870
330	32437	37430
353	32475	35844
349	32539	37859
343	32485	37295
339	32358	35871
348	32414	36551
322	32479	36595
340	32420	36304
337	32516	35872
309	32498	36305
361	32414	36439
331	32473	36478
323	32467	35921
338	32398	36550
360	32383	36026
339	32430	38057
303	32366	36786
324	32474	35719
313	32485	35935
346	32505	35744
356	32455	36948
396	32513	36722
320	32361	36165
326	32564	37495
323	32412	36438
325	32437	36515
335	32527	37411
316	32464	36302
311	32370	36343
364	32499	36634
313	32517	36437
317	32462	36379
330	32536	36323
345	32485	36346
318	32464	36541
357	32440	37137
338	32472	36851
344	32452	36429
326	32824	36422
359	32478	36404
323	32482	36159
368	32492	39153
336	32446	36787
327	32421	35848
396	32523	36336
342	32450	35838
362	32542	35853
337	32492	36163
324	32489	36391
386	32476	36865
334	32443	36640
336	32472	36732
336	32484	36097
341	32473	36032
355	32499	37814
343	32473	36986
356	32526	36889
362	32459	35919
337	32494	36663
346	32442	36176
339	32423	37457
352	32538	37613
342	32548	36382
340	32434	36068
346	32464	36019
344	32446	36452
324	32715	37725
378	32488	38023
353	32488	36543
345	32491	35891
598	37636	48720
374	32502	36505
332	32492	37436
323	32451	51435
340	32458	37661
326	32487	36015
366	32492	37692
343	32552	36825
337	32459	35872
324	32529	36563
347	32440	37547
338	32484	36793
324	32526	37500
337	32523	36033
338	32416	37526
340	32453	36137
336	32455	45990
349	32445	36566
333	32645	36359
619	32744	36468
364	32437	36724
370	32504	36272
349	32525	36148
339	32492	37928
346	32607	37114
366	32457	36483
470	32444	36544
368	32613	36073
338	32408	36134
351	32492	37476
364	32523	37713
342	32539	36541
333	32502	36565
345	32477	36057
340	32453	35800
1097	32516	36150
357	32495	37823
340	32445	36633
350	32487	35952
328	32514	36178
351	32433	36012
341	32497	37557
1088	32497	37624
360	32541	36772
334	32535	35998
352	32545	36481
340	32435	36314
351	32553	36534
324	32475	36197
339	32589	37818
337	32439	36174
382	32618	36489
338	32507	36147
346	32555	35824
333	32489	35974
346	32488	37508
321	32459	36394
339	32492	36335
358	32600	35892
373	32476	36048
319	32474	36055
344	32436	48642
350	32516	35910
345	32550	36494
322	32508	37201
362	32447	36199
336	32508	36668
348	32473	36384
482	32564	37952
333	32405	36695
346	32561	36135
355	32534	36595
346	32482	37175
317	32521	35841
335	32568	36525
325	32453	35923
360	32563	36886
372	32484	35831
318	32496	36253
355	32451	35925
333	32462	36336
325	32471	37890
