before wait	after wait	rtt
1419	11407	15140
903	10963	13593
844	10918	13998
805	10787	13877
827	10881	15293
1313	11368	15539
943	11034	13543
808	10883	13115
870	10840	14219
783	10824	15470
796	10897	13950
780	10854	15244
807	10780	15963
805	10791	13517
799	10829	13289
770	10868	13851
780	10909	14663
767	10748	15658
781	10867	13855
767	10832	13947
805	10797	14149
808	10802	14171
848	10865	13473
1182	11335	13637
847	10943	14642
827	10889	13336
788	10961	13702
800	10932	14269
823	10842	12943
830	10939	13389
837	10871	13906
786	10789	14160
800	10903	13102
733	10836	13071
725	10849	12990
740	10769	13339
799	10929	14573
793	10745	17422
792	10790	13661
767	10784	14524
813	10795	15390
1146	11257	14748
853	10899	14337
804	10847	14234
877	10922	13906
801	10841	13311
779	10840	15989
776	10910	14943
766	10821	13200
766	10863	12669
769	10842	15780
764	10930	14279
746	10802	15700
755	10844	13174
768	10798	13808
758	10784	15021
777	10914	15375
800	10797	14144
831	10822	14119
2443	12390	15105
1390	11428	15096
1290	11271	14730
767	10863	13586
802	10822	13467
836	10900	13870
743	10936	18920
825	10818	15444
796	10848	16076
825	10888	13337
799	10857	13567
758	10860	14521
797	10870	13609
834	10897	15743
766	10773	12920
821	10809	14887
830	10840	15417
819	10826	13566
1095	11068	14870
798	10892	13136
772	10807	14430
793	10890	15746
733	10822	14756
720	10840	13254
813	10815	13503
823	10841	14821
820	10888	15284
814	10820	15242
790	10870	13902
738	10834	16007
777	10813	15668
813	10853	13848
778	10774	14910
733	10802	15113
777	10766	15393
777	10796	15662
1773	11620	15465
860	10983	13832
1281	11293	13874
760	10823	12942
741	10824	12922
762	10807	14093
756	10903	15080
760	10793	14864
755	10810	14992
748	10894	15248
767	10814	14765
818	10865	14817
762	10823	15678
739	10810	13613
733	10900	14199
733	10729	15053
729	10833	15727
747	10894	13363
1090	11086	15183
810	10815	15236
778	10785	14820
765	10841	13978
745	10845	15760
754	10770	13934
707	10770	15355
739	10773	15620
743	10779	15975
744	10787	14200
765	10823	13517
803	10789	15342
753	10734	14977
780	10869	15453
754	10694	18037
769	10790	13880
746	10753	15933
777	10796	12881
789	10862	17223
1144	11171	15060
847	10841	13981
774	10918	12884
807	10886	14540
825	10900	14858
775	10849	14780
966	11030	14052
831	11003	13503
802	10852	13654
799	10763	13907
810	10847	15564
758	10868	13654
765	10922	13018
758	10813	13661
752	10789	16049
730	10782	15386
766	10806	15391
746	10848	13074
1116	11130	15802
810	11453	14391
864	10804	14529
790	10804	14820
775	10853	13040
737	10887	13281
734	10837	13563
750	10820	12953
743	10862	13579
754	10803	13460
737	10887	14867
737	10839	15776
762	10906	14783
733	10730	13520
787	10763	13707
722	10785	15576
736	10726	15673
760	10807	14501
1137	11123	14831
799	10812	14153
771	10812	14512
741	10770	14750
749	10776	12900
737	10801	15644
827	10813	15447
807	10882	15194
756	10790	14783
750	10765	12909
752	10800	15483
750	10873	15734
747	10933	15624
749	10798	14078
747	10812	15080
741	10827	14737
747	10763	14157
741	10807	13607
1154	11103	18062
824	10825	14592
792	10907	14477
801	10861	12700
788	10813	14868
775	10803	14717
839	10828	13273
759	10809	14353
824	10806	15406
796	10918	13922
778	10807	13778
808	10835	13973
759	10772	15372
755	10787	14221
799	10772	13287
788	10771	14790
752	10853	15472
750	10819	14229
1077	11149	15533
821	10805	14074
806	10858	15463
750	10786	15217
756	10891	14854
753	10811	14803
741	10760	13129
753	10852	13619
749	10846	14495
751	10748	14843
747	10865	15182
748	10833	14130
756	10789	13803
737	10770	15334
752	10817	20125
749	10783	15086
737	10817	13289
745	10776	15383
739	15902	16613
1315	11270	15535
1526	11391	13901
829	10882	15577
861	10969	16680
813	10960	14228
1293	11207	13794
774	10821	12838
738	10749	15306
776	10766	15056
771	10802	15718
767	10837	14593
760	10802	14469
724	10875	13575
735	10797	15245
737	10833	14771
733	10834	14467
746	10869	14284
1168	11186	14358
814	10837	14171
837	10842	15484
780	10923	13314
778	10801	13491
773	10803	14444
770	10929	12770
757	10820	13333
755	10858	16260
803	10771	15013
752	10890	13963
769	10790	13230
751	10801	14547
749	10769	14193
753	10843	13720
764	10811	15456
782	10903	15139
757	10783	14185
1777	11646	15489
838	10967	14211
1304	11330	15842
778	10869	13350
780	10875	13400
761	10860	14760
766	10843	14841
794	10897	14780
912	11096	14929
807	10919	14333
810	10790	15029
772	10828	13518
802	10759	15692
745	10822	14680
756	10778	15704
736	10857	15236
773	10846	13659
757	10777	13537
1064	11207	14993
848	10834	13668
824	10906	19404
792	10870	13883
762	10895	14800
756	10828	14560
749	10863	13000
731	10800	20297
741	10797	14791
746	10876	13896
793	10756	13117
756	10735	13512
796	10833	14020
771	10844	14805
782	10802	15652
771	10797	13480
743	10786	15861
786	10779	13539
775	10760	15390
1138	11116	14800
862	10897	13728
778	10755	13585
830	10799	12943
777	10785	13302
786	10827	14009
774	10774	13926
757	10881	14498
757	10880	13661
756	10904	15523
751	10828	13290
805	10822	13880
788	10905	15478
739	10780	14760
775	10786	14373
783	10810	13832
725	10757	14454
789	10871	13839
1098	11090	14448
814	10918	16080
784	10911	15206
777	10810	13476
758	10871	13978
745	10764	15075
752	10870	13552
760	10824	13256
795	10835	14213
774	10778	13520
775	10771	14440
786	10845	15122
753	10854	14451
760	10869	13573
778	10775	13182
782	10745	14418
785	10744	14111
824	10804	13844
1105	11133	14523
874	10937	14491
777	10918	13500
752	10814	13993
784	10884	12734
724	10957	15847
803	10831	14348
717	10874	15454
794	10794	14672
790	10777	13136
803	10773	14323
772	10936	15476
768	10840	13537
800	10845	13857
761	10726	13189
820	10796	13580
759	10840	14593
795	10855	13589
1066	11067	16017
812	10897	13085
766	10946	14636
816	10837	14230
805	10892	14586
746	10806	16016
719	10876	12924
710	10787	15804
726	10786	15669
712	10816	15376
792	10785	15464
798	10873	14213
761	10828	13017
757	10848	13268
781	10830	14684
785	10722	15592
748	10755	15120
805	10799	14166
737	10767	15850
1024	11081	14403
843	10794	13229
758	10800	14194
784	10964	14765
784	10823	14011
767	10841	14804
759	10860	13066
760	10815	13845
780	10828	15688
763	10879	13859
773	10879	13069
753	10880	12733
784	10827	14170
780	10804	15876
764	10851	15738
782	10845	14827
781	10871	13883
756	10836	14467
1050	11081	14687
806	10846	14243
777	10821	15210
778	10868	15437
759	10902	14595
785	10863	14814
796	10806	15686
794	10828	15550
954	11091	13351
834	10924	13347
774	10943	15610
817	10870	12983
818	10781	14111
756	10830	13222
767	10901	15093
771	10865	12958
754	10810	12911
750	10821	14815
1074	11122	14214
836	10916	15231
778	10898	13593
782	11392	14509
792	10893	16392
729	10820	14946
734	10788	14768
733	10794	12929
725	10882	15231
727	10781	13200
723	10823	12698
728	10852	14901
736	10867	14436
736	10817	15659
733	10783	15067
733	10789	15296
796	10739	15587
772	10810	14506
1780	11680	14554
836	10858	27469
1052	11050	13797
750	10825	13943
737	10817	13279
747	10791	13234
730	10790	15664
784	10877	14914
814	10863	14277
728	10767	12864
813	10793	15923
770	10723	14108
806	10730	15046
756	10798	12936
819	10886	12736
810	10857	13688
743	10890	14273
733	10827	12914
1057	11157	14533
831	10934	12810
874	10864	14582
781	10899	14104
834	10852	13673
766	10882	14586
838	10898	15472
798	10870	14898
823	10937	14996
791	10770	15177
813	10827	13873
823	10772	12935
812	10823	13308
783	10812	13296
813	10863	14630
829	10889	13727
817	10856	13014
780	10812	14485
820	10804	13976
1111	11140	14830
837	10968	14761
835	10860	15275
810	10814	15104
795	10887	13703
837	10778	15431
837	10906	13680
831	10861	13053
807	10773	14167
847	10920	12754
841	10858	14198
831	10824	13337
838	10858	15227
838	10823	14457
748	10804	15251
820	10866	13303
824	10865	15794
828	10913	14833
1793	11690	15060
1404	11365	14381
770	10780	15800
803	10936	12854
776	10806	13058
763	10810	14506
755	10754	14462
754	10813	13974
763	10827	14794
767	10872	13122
787	10887	14235
767	10865	14292
767	10806	14192
