before wait	after wait	rtt
841	3643	4500
417	3259	4786
455	3239	4693
397	3183	5284
390	3131	5124
381	3118	5167
465	3223	5110
408	3152	5097
377	3101	5251
400	3139	5051
402	3127	5238
411	3129	4914
390	3135	5302
383	3137	5070
385	3109	5166
402	3141	4398
390	3171	5202
398	3154	5061
384	3082	5320
377	3123	4403
404	3174	5328
398	3110	5053
393	3172	5196
396	3737	6901
394	3215	5966
396	3116	5118
377	3074	5249
383	3103	5087
407	3148	5272
381	3114	5244
415	3190	5104
424	3177	5230
421	3135	5133
398	3162	5286
390	3131	5171
406	3160	5150
419	3163	5238
377	3129	5249
378	3134	5174
369	3129	5220
391	3130	5211
377	3124	5206
379	3085	5123
383	3167	5249
379	3118	5156
377	3159	5190
396	3172	5069
395	3164	5111
392	3133	5053
411	3116	5267
411	3164	5185
389	3120	5269
399	3153	5113
395	3113	5234
421	3144	5220
389	3543	5120
377	3095	5775
396	3155	5175
417	3165	5180
389	3141	5225
410	3147	5175
385	3095	5162
375	3213	5055
389	3196	5175
381	3129	5218
381	3072	5209
384	3108	5114
377	3093	5169
390	3104	5182
447	3226	5030
377	3173	5060
431	3143	4975
431	3189	5133
383	3105	5147
408	3132	5179
418	3158	5204
391	3168	5143
377	3112	5204
420	3138	5177
387	3261	5187
586	3278	4220
411	3173	5106
417	3236	5148
384	3180	5234
422	3142	5378
412	3139	5183
417	3181	5221
402	3575	5306
388	3236	5899
1189	3139	5280
425	3187	5210
390	3087	5257
402	3168	5101
421	3140	5159
393	3134	16809
428	3141	6619
415	3125	5647
386	3081	5613
385	3166	5438
383	3139	5428
381	3165	5542
396	3106	5474
383	3151	5398
408	3168	5417
425	3169	5343
414	3174	5404
379	3145	5210
400	3135	5339
405	3133	5241
376	3137	5299
377	3105	5280
390	3181	5287
416	3116	5353
411	3182	5420
392	3142	5302
392	3188	5301
400	3168	5291
408	3122	5229
379	3103	5250
406	3491	5242
383	3130	5728
375	3129	5285
398	3110	5232
385	3097	5224
404	3143	5272
393	3113	5267
383	3147	5257
427	3139	5282
426	3121	5247
419	3302	5171
400	3138	5253
377	3105	5213
390	3135	5186
382	3148	5222
402	3127	5222
375	3099	5318
407	3120	5211
408	3145	5233
427	3170	5261
389	3131	5282
394	3100	5199
389	3158	5250
417	3175	5278
398	3165	5184
398	3132	5356
434	3221	5118
392	3198	5228
385	3126	5200
396	3131	5201
419	3148	5230
379	3116	5175
410	3802	5217
402	3141	5817
429	3166	5263
394	3112	5253
430	3137	5257
415	3169	5247
388	3182	5184
402	3095	5318
379	3118	5206
414	3137	5253
404	3211	5177
389	3115	5328
421	3156	5289
393	3137	5406
400	3168	5301
427	3188	5263
417	3121	5226
385	3166	5343
400	3150	5204
430	3135	5274
407	3154	5232
407	3104	5234
377	3105	5172
413	3095	5218
379	3100	5190
400	3144	5287
396	3183	5271
382	3154	5359
375	3127	5339
379	3170	5217
377	3131	5200
379	3122	5231
375	3535	5384
379	3135	5821
429	3126	5183
388	3146	5236
403	3213	5238
407	3204	5316
398	3149	5200
411	3150	5320
402	3144	5222
400	3147	5263
408	3158	5301
416	3134	5530
381	3301	5358
405	3173	5259
402	3122	5232
393	3126	5331
379	3091	5207
394	3135	5165
428	3143	5173
398	3173	5240
439	3136	5271
404	3137	5259
394	3139	5263
377	3173	5163
402	3180	5201
544	3219	4320
390	3188	5253
410	3174	5257
395	3162	16916
390	3121	6706
377	3133	5784
384	3085	5556
392	3533	5394
392	3123	5923
396	3193	5273
413	3133	5379
389	3158	5259
381	3175	5224
387	3177	5257
391	3136	5181
411	3141	5265
385	3131	5173
392	3131	5230
395	3147	5295
402	3166	5303
409	3171	5340
406	3156	5259
402	3103	5257
417	3129	5304
440	3192	5400
391	3084	5282
390	3178	5262
387	3181	5280
405	3139	5240
371	3133	5164
413	3188	5152
398	3150	5173
379	3103	5280
400	3172	5349
394	3103	5335
414	3120	5250
423	3210	5314
422	3146	5396
392	3097	5224
385	3471	5225
394	3114	5855
386	3093	5283
412	3170	5208
427	3202	5303
400	3114	5205
383	3141	5282
415	3166	5221
398	3210	5273
427	3253	5200
392	3154	5255
383	3188	5325
392	3162	5209
389	3174	5137
