before wait	after wait	rtt
1712	119708	132489
575	118727	131044
1354	118734	130165
546	118678	130351
1238	118639	130430
451	118665	130631
568	118756	130889
395	118598	131091
399	118705	130539
395	118601	130218
622	118674	131688
563	118614	131032
1179	118550	131281
1240	119359	131873
416	118563	130718
520	118813	130307
1191	118615	131276
1247	118742	130862
1210	118637	131781
566	118581	130293
583	118644	131815
1203	118582	131106
977	118994	130819
720	119045	132089
587	118702	131423
537	118706	130725
1224	118598	131506
525	118606	130670
513	118558	131369
587	118631	144447
556	118684	130382
528	118809	132072
1176	118638	130405
428	118673	130687
541	118548	130930
590	118643	129641
417	118598	131339
1184	118585	130902
592	118573	131021
438	118626	130728
477	118889	130846
481	118728	135972
1156	118532	130293
555	118610	130728
561	118638	130564
1228	119403	131734
400	118541	131221
906	118915	130704
640	118771	130133
1185	118619	131687
1222	118644	129771
544	118659	130962
631	118692	131177
958	118806	131587
557	118675	131855
543	118632	131093
520	118577	132232
1193	118613	131329
1215	118653	131431
405	118575	131270
1177	118591	129866
474	118642	131344
1239	118685	131009
418	118639	131199
524	118594	130640
1243	118667	131306
580	118666	131642
479	118552	129979
399	118641	131319
536	118804	130946
610	118618	130153
443	118611	130864
825	118882	130347
495	118615	131072
573	118596	131523
604	118605	130694
553	118642	131576
526	118707	130155
401	118680	130339
673	118717	131282
570	118536	129623
1270	118721	131038
576	118700	131428
659	118621	131422
538	118616	130478
1180	118845	130679
573	118630	131862
593	118694	130047
552	118704	131719
556	118568	131108
442	118594	129964
571	118636	131519
367	118572	130761
581	118758	131793
565	118587	130101
600	118697	130414
382	118554	131617
1167	119101	133362
597	118753	130175
804	118732	130259
480	118691	129982
1180	118672	130156
556	118600	131609
408	118672	131229
421	118662	130126
388	118656	133272
1155	118533	129978
543	118651	130654
563	118581	130940
1223	118731	131421
458	118618	130765
563	118568	131273
1163	118595	131488
521	118715	131898
553	118582	131270
518	118502	131569
1206	118663	140022
1150	118545	129945
614	118692	131390
582	118561	131179
1233	118630	131735
555	118639	131194
747	118801	131210
555	118619	130557
546	118657	131299
647	118854	131515
407	118588	131529
566	118637	132802
390	118611	130176
550	118639	130492
413	118648	131447
630	118752	131304
1229	118694	130685
469	118600	129746
689	118915	130408
400	118658	131522
394	118562	130632
464	118733	131630
626	118721	133895
636	118621	131325
394	118509	131433
598	118794	130268
410	118509	130233
610	118583	131408
479	118617	130106
1158	118588	131803
420	118600	130240
893	119105	131566
444	118622	130708
612	118600	139431
636	118703	129765
561	118755	131509
556	118664	130681
408	118642	131323
1188	118588	131359
607	118617	129688
1293	118746	131650
647	118776	130636
583	118663	129908
636	118688	131559
1170	118561	141423
1198	118695	130001
527	118574	130517
540	118605	129958
599	118612	131696
1170	118661	130434
1204	118676	130953
414	118517	130662
401	118573	130239
425	118586	129906
1165	118561	131769
607	118617	130419
925	118906	131853
625	118622	130910
428	118644	130560
613	118684	130723
483	118931	131101
1199	118624	129856
624	118730	131668
561	118704	131852
558	118633	130187
1169	118527	130318
1227	118615	130728
554	118588	130894
540	118602	130852
390	118636	130205
1174	118615	130302
530	118652	130609
583	118590	130296
595	118743	131873
1234	118704	141206
641	118776	131326
1207	118585	130277
563	118667	131224
549	118577	131301
548	118559	131060
1163	118628	130482
1202	118870	131247
891	118889	130823
467	118736	131193
419	118620	130502
427	118625	130090
1225	118629	131533
541	118616	130175
542	118568	130899
615	118917	131117
1176	118544	130285
891	118827	130563
1270	118717	130217
392	118618	131271
569	118590	129867
610	118885	132022
603	118678	131152
574	118645	131411
1219	118645	131552
571	118618	129875
1193	118703	131312
422	118654	132016
1186	118710	130319
419	118634	130442
566	118580	131228
1212	119429	132167
1176	118735	130761
767	118947	131163
440	118666	131392
1222	118650	130807
583	118682	130095
548	118614	131802
1203	118587	130951
560	118631	130141
617	118548	130496
421	118676	130359
