before wait	after wait	rtt
840	3606	5915
438	3337	4192
447	3337	4205
404	3276	4545
387	3196	4596
387	3242	4512
367	3175	4556
385	3267	4484
372	3242	4499
377	3242	4621
366	3242	4471
372	3257	4615
485	3445	5421
384	3319	4379
392	3200	4558
385	3185	4531
385	3221	4608
403	3344	4617
374	3242	4482
411	3285	4655
410	3341	4531
400	3286	4591
365	3257	4533
394	3819	4537
379	3402	5266
381	3236	4524
372	3376	4564
377	3257	4546
369	3232	4588
367	3243	4510
370	3193	4568
394	3257	4641
364	3272	4518
383	3250	4623
369	3230	4600
401	3249	4523
376	3197	4597
378	3237	4471
393	3398	4594
374	3254	4570
367	3247	4590
402	3259	4630
377	3240	4533
379	3266	4558
368	3320	4585
388	3253	4548
367	3190	4499
370	3206	4648
369	3253	4625
379	3213	4590
367	3184	4600
385	3229	4480
376	3252	4640
398	3242	4545
375	3255	4526
379	3594	4544
368	3250	5078
383	3402	4571
366	3269	4528
373	3263	4531
438	3297	4528
373	3249	4478
368	3233	4505
379	3243	4565
371	3268	4603
377	3236	4606
377	3203	4634
377	3246	4655
390	3257	4680
376	3221	4471
375	3257	4495
383	3254	4610
383	3230	4569
375	3196	4579
404	3238	4589
400	3240	4527
373	3201	4527
392	3276	4537
364	3282	4581
396	3266	4525
371	3270	4546
396	3276	4582
381	3211	4598
373	3223	4575
366	3200	4552
378	3187	4497
374	3235	4486
377	3985	6718
368	3210	5044
388	3255	4565
361	3200	4518
400	3273	4516
372	3242	4520
378	3179	4564
368	3183	4532
374	3168	13817
373	3266	5708
377	3248	4922
364	3322	4804
402	3272	4700
368	3242	4550
403	3249	4676
371	3259	4627
368	3246	4648
384	3249	4506
386	3297	4628
379	3264	4670
404	3202	4568
371	3222	4613
372	3244	4629
378	3200	4652
367	3186	4535
372	3256	4553
388	3257	4626
377	3571	4640
371	3188	4592
372	3259	4608
379	3206	4535
395	3265	4589
377	3668	4645
398	3233	5059
389	3214	4526
377	3179	4642
369	3270	4649
373	3285	4560
385	3198	4634
394	3249	4468
411	3289	4495
401	3350	4479
395	3404	4459
375	3204	4526
386	3371	4554
376	3254	4503
400	3203	4537
365	3223	4520
377	3297	4571
400	3240	4513
381	3203	4495
369	3261	4491
381	3246	4469
446	3270	5746
377	3284	4354
375	3242	4577
373	3293	4438
379	3177	4455
478	3323	4434
372	3225	4511
377	3280	4480
371	3245	4428
370	3160	4447
412	3251	4520
383	3865	4492
388	3276	5145
404	3287	4558
367	3181	4613
377	3240	4512
360	3242	4474
368	3233	4461
367	3221	4544
373	3359	4578
373	3221	4545
385	3181	4499
391	3223	4507
382	3182	4533
373	3249	4442
372	3251	4434
396	3274	4539
370	3242	4472
372	3179	4533
385	3193	4404
369	3323	4428
379	3247	4579
362	3230	4447
373	3295	4476
400	3297	4531
373	3253	4545
375	3247	4453
381	3253	4558
381	3209	4541
377	3263	4491
364	3172	4518
379	3177	4468
400	3204	4642
381	3590	4428
377	3251	5038
396	3230	4457
368	3238	4592
403	3218	4569
366	3215	4484
388	3185	4411
372	3223	4568
381	3231	4495
390	3177	4428
431	3415	4552
366	3173	4489
372	3191	4518
375	3234	4363
370	3196	4501
401	3255	4508
377	3348	4409
373	3232	4538
381	3263	4524
406	3263	4438
411	3278	4615
427	3292	4526
366	3185	4554
370	3252	4547
377	3242	4520
393	3235	4433
385	3242	4484
374	3229	13564
388	3266	5643
404	3273	4918
379	3217	4802
372	3225	4693
369	3642	4680
367	3249	5152
385	3244	4655
375	3210	4661
375	3411	4583
371	3242	4621
377	3266	4634
366	3187	4444
374	3179	4526
368	3250	4646
438	3348	4569
398	3269	4617
369	3304	4479
379	3179	4562
377	3300	4607
368	3248	4598
370	3263	4529
375	3241	4518
379	3219	4563
373	3238	4586
379	3211	4524
455	3451	4607
379	3261	4562
370	3181	4520
379	3212	4716
371	3203	4559
389	3269	4570
384	3276	4523
377	3346	4579
371	3198	4455
402	3198	4573
372	3187	4478
393	3677	4536
370	3191	5158
388	3276	4516
397	3280	4566
377	3221	4648
369	3184	4590
398	3225	4463
370	3225	4555
373	3234	4520
396	3215	4530
384	3220	4474
364	3261	4497
372	3246	4524
364	3238	4535
373	3248	4446
396	3238	4487
386	3205	4497
367	3201	4554
383	3221	4566
365	3201	4514
370	3236	4507
449	3394	5609
403	3276	4438
366	3278	4442
408	3257	4611
371	3150	10304
394	3246	4948
370	3234	4762
392	3291	4752
373	3253	4540
396	3390	4798
387	3291	4744
451	3897	4689
394	3261	5465
394	3295	4618
371	3408	4665
372	3204	4555
369	3272	4613
370	3360	4657
363	3232	4449
370	3217	4655
367	3211	4575
388	3198	4564
365	3194	4432
378	3368	4591
375	3247	4611
383	3183	4621
373	3358	4662
365	3384	4637
366	3246	4520
375	3198	4630
358	3240	4617
400	3330	4604
385	3276	4537
376	3246	4482
368	3214	4566
377	3206	4629
364	3207	4605
379	3210	4604
366	3226	4573
374	3215	4564
371	3215	4569
366	3244	4543
381	3307	4652
381	3631	4526
367	3173	5163
370	3295	4513
392	3223	4480
377	3389	4572
400	3299	4510
406	3288	4654
366	3183	4587
370	3181	4549
365	3180	4563
387	3194	4549
368	3225	4514
373	3354	4552
365	3211	4573
402	3231	15280
371	3257	5857
398	3273	4956
379	3228	4922
374	3160	4659
366	3255	4726
377	3232	4733
373	3166	4716
373	3272	4622
364	3373	4672
374	3244	4555
369	3327	4657
406	3305	4632
419	3267	4510
375	3240	4591
364	3194	4642
403	3186	4582
366	3242	4562
380	3657	4609
356	3223	5278
377	3360	4670
368	3191	4543
379	3268	4523
362	3242	4590
398	3220	4605
362	3210	4573
376	3212	4528
364	3379	4603
381	3383	4609
362	3207	4520
406	3276	4617
362	3400	4522
371	3180	4523
362	3360	4474
391	3278	4509
375	3262	4571
415	3247	4478
368	3249	4560
371	3224	4567
373	3180	4489
372	3189	4598
367	3192	4449
369	3225	4579
366	3381	4474
381	3288	4499
368	3308	4617
370	3246	4587
374	3385	4587
402	3234	4508
367	3257	4470
386	3628	4563
398	3195	5057
376	3237	4505
372	3259	4511
372	3463	4526
392	3228	4594
375	3171	4596
366	3252	4467
377	3280	4520
367	3257	4590
374	3284	4505
363	3186	4506
371	3364	4531
362	3265	4423
386	3226	4594
377	3417	4665
374	3368	4530
373	3248	4503
375	3225	4524
398	3259	4529
581	3566	5682
495	3318	4743
398	3292	4299
373	3356	4434
373	3348	4438
395	3212	4541
381	3226	4537
373	3266	4643
404	3282	4539
366	3293	4470
379	3327	4478
383	3263	4526
381	3876	4508
385	3223	5221
381	3289	4598
370	3256	4513
377	3213	4566
375	3232	4573
374	3301	4547
373	3253	4554
377	3266	4476
376	3210	4530
407	3257	4525
364	3263	4529
379	3230	4560
371	7017	7249
502	3388	5245
404	3506	4390
419	3421	4566
368	3267	4488
387	3230	4491
375	3286	4566
396	3302	4573
376	3189	4612
372	3288	4513
372	3194	4450
373	3261	4483
387	3251	4564
382	3262	4565
398	3232	13636
372	3261	5657
373	3185	4958
383	3221	4781
370	3232	4697
406	3669	4530
360	3393	5050
373	3177	4638
362	3396	4573
388	3238	4622
373	3286	4566
385	3290	4650
377	3265	4581
381	3276	4552
376	3242	4501
394	3390	4586
376	3259	4600
381	3257	4556
381	3390	4586
379	3236	4545
364	3264	4516
377	3286	4505
361	3217	4523
383	3268	4657
381	3187	4564
370	3293	4640
387	3206	4587
377	3177	4531
369	3390	4628
367	3259	4529
400	3211	4533
383	3409	4533
377	3230	4522
385	3236	4511
370	3215	4552
381	3221	4534
374	3221	4503
404	3674	4511
372	3389	5118
409	3205	4527
370	3187	4587
377	3257	4553
369	3285	4442
375	3265	4569
362	3297	4529
404	3236	4564
364	3170	4598
371	3194	4579
368	3396	4503
368	3194	4484
392	3209	4575
370	3215	4531
381	3261	4560
374	3296	4604
374	3320	4556
396	3202	4549
394	3419	4560
383	3188	4525
374	3259	4587
375	3282	4522
375	3231	4625
363	3171	4638
365	3221	4550
375	3265	4428
369	3167	4544
372	3263	4547
369	3194	4607
390	3202	4577
365	3209	4600
385	3634	4512
373	3188	5043
379	3209	4541
360	3316	4607
406	3204	4539
375	3223	4527
374	3206	4476
368	3198	4583
445	3312	4457
366	3175	4564
379	3260	4577
362	3411	4420
374	3255	4634
365	3190	4582
396	3207	4459
366	3209	4491
365	3209	4472
358	3167	4621
379	3227	4478
370	3200	4606
381	3261	4537
554	3373	4910
398	3281	4123
397	3185	4558
372	3229	4496
370	3240	4560
385	3232	4539
400	3322	4585
379	3272	4548
379	3320	4528
385	3391	4560
367	3249	4510
377	3857	4542
377	3274	5211
387	3217	4541
376	3393	4608
402	3219	4417
368	3263	4484
376	3280	4507
365	3264	4495
404	3236	4481
375	3196	4543
377	3291	4523
372	3233	4690
379	3391	4545
368	3212	4572
375	3240	13401
381	3282	5779
377	3267	4802
377	3257	4627
379	3213	4615
365	3291	4727
385	3308	4737
379	3349	4606
387	3280	4686
389	3221	4529
411	3320	4645
372	3215	4629
406	3217	4703
377	3223	4575
408	3261	4574
375	3202	4641
375	3243	4621
371	3249	4607
381	3617	4492
404	3227	5215
400	3263	4516
368	3242	4564
375	3266	4605
377	3190	4632
370	3240	4503
375	3268	4524
412	3253	4627
371	3232	4666
385	3228	4644
387	3236	4569
397	3391	4636
402	3227	4625
381	3204	4511
367	3284	4493
406	3266	4533
379	3196	4537
416	3246	4553
398	3230	4563
368	3253	4630
404	3280	4472
368	3267	4440
362	3263	4525
365	3234	4544
370	3242	4568
379	3242	4541
370	3271	4492
371	3179	4550
362	3185	4539
385	3196	4493
362	3241	4502
378	3894	4623
367	3331	5154
387	3383	4613
366	3162	4631
377	3257	4516
372	3261	4522
377	3199	4559
379	3241	4601
379	3232	4621
367	3228	4571
402	3253	4615
373	3255	4613
406	3219	4537
372	3280	4472
366	3191	4475
364	3234	4503
373	3262	4498
368	3246	4484
379	3196	4524
375	3283	4552
382	3341	4554
454	3197	4553
402	3242	4541
397	3269	4469
375	3228	4522
369	3251	4527
379	3234	4470
375	3249	4491
381	3268	4579
369	3246	4478
376	3237	4566
378	3240	4562
377	3726	4417
368	3177	4988
371	3190	4660
374	3189	4490
367	3281	4573
365	3194	4619
373	3202	4569
375	3232	4582
371	3244	4541
362	3261	4506
413	3295	4619
365	3194	4565
373	3272	4413
368	3200	4598
374	3254	4705
368	3234	4589
428	3360	4628
369	3219	4474
388	3228	4565
373	3192	4689
370	3288	4450
547	3379	5708
398	3280	4345
375	3263	4551
383	3282	4646
398	3285	4535
379	3259	4518
367	3192	4630
374	3282	4575
362	3240	4507
376	3244	4568
372	3265	4501
375	3781	13908
378	3185	6002
400	3238	4954
406	3274	4716
375	3274	4674
396	3288	4705
370	3231	4638
373	3202	4708
365	3238	4619
366	3200	4712
376	3219	4560
391	3204	4667
378	3235	4553
367	3241	4628
368	3250	4522
373	3270	4636
375	3388	4691
368	3244	4602
391	3313	4518
371	3232	4613
378	3259	4566
370	3301	4608
386	3245	4544
366	3181	4551
375	3248	4568
372	3269	4585
381	3235	4669
366	3204	4499
381	3238	4522
391	3248	4501
383	3297	4594
381	3266	4504
389	3591	4600
376	3374	5208
379	3250	4469
369	3226	4603
381	3195	4627
381	3234	4547
373	3251	4611
371	3202	4586
372	3265	4484
392	3247	4571
406	3294	4614
381	3189	4534
371	3181	4413
368	3238	4472
402	3216	4585
366	3269	4526
374	3238	4549
377	3192	4569
383	3255	4541
383	3200	4552
402	3291	4569
372	3215	4545
367	3257	4609
370	3238	4486
379	3272	4604
368	3236	4474
375	3274	4445
367	3222	4643
370	3236	4613
375	3247	4586
372	3192	4518
367	3171	4579
380	3867	4530
385	3216	5233
381	3225	4505
368	3183	4552
370	3235	4572
375	3238	4486
387	3366	4583
370	3194	4552
377	3223	4491
370	3179	4518
385	3223	4492
396	3413	4508
374	3215	4554
373	3251	4554
381	3221	4478
369	3213	4501
365	3249	4617
370	3227	4461
390	3205	4601
366	3257	4642
419	3267	4541
366	3277	4579
377	3250	4636
371	3240	4542
383	3198	4486
373	3200	4699
411	3228	4428
366	3223	4486
372	3313	4549
367	3207	4560
373	3211	4584
365	3200	4495
404	3631	4562
375	3274	5018
394	3213	4544
385	3242	4497
367	3234	4470
371	3203	4628
402	3228	4419
373	3194	4491
377	3499	4575
374	3242	4515
381	3387	4444
383	3550	4470
375	3243	4483
364	3217	4581
405	3342	4565
364	3185	4495
373	3211	4464
373	3250	4522
413	3261	4581
362	3206	4536
372	3273	4564
457	3426	10325
396	3252	5211
377	3227	4836
382	3241	4700
379	3250	4733
387	3250	4577
369	3284	4655
377	3324	4632
370	3246	4644
387	3248	4712
365	3384	4592
383	3828	4531
388	3245	5443
396	3224	4512
423	3307	4577
389	3251	4665
383	3257	4533
406	3269	4526
404	3226	4655
371	3181	4588
365	3217	4504
446	3288	4577
365	3259	4451
379	3318	4620
377	3183	4579
394	3202	4558
375	3236	4622
381	3404	4503
360	3230	4594
394	3240	4529
364	3188	4611
377	3278	4466
370	3236	4550
381	3263	4584
373	3204	4575
365	3230	4541
367	3221	4626
427	3303	4470
386	3321	4655
377	3186	4561
375	3189	4568
377	3244	4535
375	3271	4577
379	3647	4592
373	3198	5091
381	3275	4488
379	3280	4541
378	3376	4558
398	3196	4487
372	3218	4490
383	3219	4501
385	3276	4547
362	3251	4630
381	3223	4541
394	3264	4464
377	3371	4529
373	3240	4512
390	3183	4645
368	3215	4499
368	3273	4581
365	3175	4527
379	3193	4421
371	3234	4458
396	3272	4613
385	3252	4535
370	3257	4566
362	3221	4524
400	3238	4512
367	3291	4449
390	3295	4569
360	3209	4468
403	3238	4579
373	3211	4500
367	3211	4559
398	3292	4493
373	3695	4514
363	3198	5173
406	3276	4621
375	3291	4472
375	3284	4565
363	3262	4489
369	3203	4571
366	3202	4516
375	3217	4510
367	3388	4676
375	3263	4550
373	3236	4493
369	3192	4506
366	3261	4425
387	3227	4480
369	3232	4546
373	3257	4434
373	3249	4493
421	3272	4487
371	3274	4472
403	3266	4569
373	3244	4505
373	3196	4445
398	3266	4569
377	3204	4525
372	3215	4440
379	3386	4565
366	3478	4436
375	3181	4495
377	3265	4421
383	3250	4473
396	3245	4491
421	3636	4366
402	3215	5078
385	3254	4536
372	3246	4492
378	3248	4539
397	3202	4562
376	3227	4480
401	3279	4567
383	3250	4478
367	3266	4480
399	3254	15869
375	3186	5597
373	3249	4840
366	3238	4796
383	3286	4733
375	3251	4672
386	3270	4670
384	3211	4651
381	3156	4651
375	3261	4611
371	3362	4579
484	3469	5158
406	3267	4499
383	3301	4619
379	3276	4491
366	3194	4463
385	3221	4522
375	3260	4514
391	3381	4581
366	3263	4571
383	3245	4550
379	3372	4606
379	3859	4468
417	3299	5270
472	3293	4525
379	3248	4472
376	3200	4551
373	3240	4472
392	3265	4482
375	3201	4590
383	3415	4562
374	3250	4545
383	3222	4508
363	3201	4537
374	3227	4459
368	3231	4612
379	3261	4608
379	3273	4560
400	3267	4598
365	3184	4527
375	3240	4533
375	3219	4528
374	3256	4511
368	3234	4545
377	3255	4503
369	3240	4457
374	3219	4476
364	3246	4442
387	3383	4554
372	3204	4539
373	3263	4499
365	3178	4580
365	3184	4523
368	3244	4596
377	3657	4542
375	3240	5030
430	3240	4539
375	3219	4512
375	3175	4537
375	3244	4516
381	3198	4550
371	3194	4590
376	3231	4551
366	3230	4613
388	3274	4573
