before wait	after wait	rtt
789	3571	4627
428	3148	4154
423	3133	4003
398	3131	4558
410	3078	4576
402	3129	4731
432	3093	4623
421	3316	4553
394	3112	4626
429	3139	4552
400	3112	4541
427	3111	4648
411	3201	4567
398	3215	4617
393	3118	4598
396	3105	4552
399	3099	4583
419	3090	4671
436	3163	4577
415	3295	4628
388	3066	4601
391	3076	4627
394	3088	4615
405	3678	4620
421	3068	14872
408	3105	5598
396	3110	4865
386	3049	4706
432	3116	4859
392	3144	4754
391	3090	4960
398	3076	4691
400	3125	4836
406	3076	4577
400	3086	4762
402	3093	4609
393	3069	4815
398	3082	4772
419	3099	4744
392	3245	4668
410	3092	4735
438	3092	4835
404	3131	4626
406	3080	4579
497	3147	4591
402	3070	4735
409	3118	4720
395	3139	4589
403	3205	4756
406	3168	4627
402	3210	4819
395	3233	4594
396	3084	4785
399	3209	4841
400	3097	4659
402	3455	4619
400	3091	5380
400	3095	4676
388	3093	4680
400	3086	4570
392	3202	4695
393	3095	4657
387	3082	4716
423	3101	4581
395	3170	4718
408	3090	4652
393	3088	4707
398	3269	4535
394	3099	4770
423	3095	4463
415	3104	4583
393	3221	4532
396	3061	4585
398	3105	4644
387	3210	4701
385	3087	4636
419	3295	4624
390	3118	4590
391	3057	4536
434	3248	4564
495	3281	4569
412	3111	4400
404	3107	4499
404	3065	4651
385	3073	4617
405	3205	4683
463	3112	4626
398	3693	4699
394	3081	5190
394	3095	4588
400	3078	4686
427	3299	4676
391	3194	4644
397	3210	4636
391	3248	4665
394	3223	4729
394	3106	4685
396	3084	4703
396	3063	4699
392	3082	4651
387	3086	4766
388	3192	4623
421	3247	4617
387	3084	4699
419	3226	4634
406	3084	4665
387	3057	4692
387	3103	4626
398	3305	4663
397	3210	4612
389	3238	4699
388	3209	4803
393	3099	4657
396	3250	4674
414	3069	4671
429	3295	4688
387	3099	4634
469	3088	4688
400	3080	4657
415	3461	4672
444	3273	5195
405	3097	4569
402	3203	4659
390	3078	4759
394	3112	4571
388	3087	4632
436	3132	4707
391	3212	4686
391	3063	4680
392	3091	4667
394	3078	4594
392	3064	4748
396	3209	4678
391	3080	4745
396	3081	4721
415	3104	4653
389	3259	4619
398	3071	4606
398	3100	4691
404	3078	4655
402	3099	4766
393	3195	4694
395	3153	4616
388	3074	15885
396	3103	6003
423	3097	5000
387	3076	4971
394	3196	4962
395	3278	5000
383	3053	4687
390	3241	4845
406	3840	4766
407	3106	5379
425	3124	4711
388	3182	4735
385	3207	4663
390	3207	4643
392	3057	4838
391	3105	4705
379	3040	4741
383	3074	4682
406	3077	4726
385	3101	4714
389	3042	4836
388	3072	4802
388	3202	4705
417	3114	4672
392	3074	4729
404	3198	4718
402	3078	4807
398	3083	4761
393	3202	4655
398	3073	4676
461	3122	4714
395	3193	4808
389	3050	4715
398	3091	4727
391	3094	4715
386	3089	4674
388	3076	4683
388	3076	4740
388	3057	4733
390	3087	4628
402	3688	4703
398	3082	5259
402	3089	4707
390	3079	4773
392	3190	4739
387	3206	4751
392	3078	4811
421	3097	4611
393	3101	4754
397	3080	4736
404	3198	4695
385	3196	4798
387	3206	4705
384	3070	4708
391	3082	4619
425	3103	4682
419	3274	4640
394	3066	4758
411	3099	4665
394	3074	4653
393	3090	4707
402	3089	4781
406	3072	4569
398	3123	4725
400	3080	4591
455	3175	5729
412	3113	4530
447	3141	4649
402	3175	4648
408	3107	4762
400	3105	4619
472	3219	4733
388	3634	4683
386	3144	5226
396	3091	4720
387	3076	4619
396	3255	4600
389	3092	4673
389	3092	4604
387	3190	4689
390	3072	4607
390	3082	4625
436	3310	4789
389	3091	4644
394	3196	4676
394	3223	4777
385	3128	4707
416	3067	4674
381	3261	4642
424	3087	4655
408	3105	4747
385	3049	4645
420	3117	4635
397	3103	4726
390	3091	4657
387	3187	4697
389	3082	4705
392	3122	4632
400	3253	4700
398	3057	4772
401	3072	4670
387	3092	4714
386	3085	4670
400	3083	4586
394	3514	4801
435	3130	5153
402	3076	4664
393	3084	4697
388	3064	4727
393	3225	4753
422	3089	4676
388	3093	4815
402	3143	4596
396	3251	4672
408	3088	4699
393	3099	4709
390	3084	14556
394	3116	5455
389	3070	4857
442	3143	4918
387	3233	4741
385	3212	4705
392	3091	4683
398	3103	4864
400	3225	4737
396	3082	4547
392	3095	4688
395	3084	4852
391	3099	4671
392	3046	4676
396	3097	4781
391	3092	4690
394	3250	4631
419	3154	4788
387	3082	4814
398	3104	4664
400	3680	4831
431	3118	5463
415	3225	4674
387	3086	4697
386	3064	4792
415	3118	4661
393	3082	4606
400	3085	4720
383	3043	4664
385	3086	4604
415	3099	4705
391	3071	4695
395	3073	4669
391	3189	4699
400	3078	4638
434	3097	4777
389	3284	4650
397	3092	4568
420	3088	4633
391	3105	4631
389	3059	4655
398	3072	4594
393	3057	4627
393	3082	4659
390	3076	4661
392	3122	4607
398	3099	4575
402	3101	4556
429	3244	4690
395	3136	4608
394	3116	4588
400	3101	4701
398	3445	4695
392	3063	5127
400	3108	4598
423	3122	4683
392	3078	4649
391	3227	4595
394	3053	4592
402	3065	4682
394	3085	4626
423	3242	4733
417	3070	4697
430	3087	4691
402	3219	4636
396	3243	4639
415	3084	4591
423	3103	4577
399	3252	4707
406	3093	4611
428	3118	4727
394	3082	4598
406	3090	4602
388	3226	4567
398	3120	4659
388	3063	4634
386	3287	4647
433	3143	5383
398	3109	4383
413	3082	4627
442	3183	4650
394	3106	4699
387	3257	4661
390	3114	4672
423	3718	4550
389	3091	5219
402	3104	4584
410	3143	4579
390	3184	4767
392	3270	4556
387	3078	4713
446	3333	4768
389	3259	4575
390	3103	4670
400	3076	4726
388	3080	4604
386	3179	4571
385	3071	4682
387	3073	4520
396	3270	4670
389	3069	4604
387	3099	4713
402	3122	4613
393	3111	4595
389	3074	4646
484	3200	4567
388	3089	4640
390	3251	4634
394	3156	4659
387	3084	4769
394	3097	4701
389	3069	4583
381	3255	4632
419	3104	4756
398	3097	4602
398	3084	14281
398	3529	5573
394	3266	5400
394	3080	4866
389	3063	4722
394	3083	4723
383	3093	4786
388	3061	4725
393	3219	4585
421	3251	4718
383	3211	4747
394	3057	4834
387	3196	4732
418	3084	4726
390	3089	4783
415	3122	4666
451	3106	4573
384	3059	4674
396	3280	4676
392	3095	4826
390	3072	4758
390	3192	4767
403	3072	4653
386	3076	4729
442	3084	4604
424	3108	4752
396	3091	4737
392	3066	4710
389	3069	4663
386	3053	4664
391	3250	4766
391	3059	4741
398	3264	4643
396	3857	4665
417	3141	5364
396	3061	4630
391	3078	4600
390	3196	4691
392	3066	4710
423	3109	4623
393	3090	4728
392	3053	4630
415	3100	4719
406	3103	4630
394	3066	4687
398	3085	4679
421	3242	4668
383	3170	4640
421	3108	4680
390	3095	4701
395	3092	4657
386	3072	4689
387	3078	4728
406	3130	4686
390	3099	4712
396	3116	4682
385	3088	4657
392	3061	4699
391	3088	4659
388	3061	4731
402	3080	4575
419	3099	4693
391	3092	4694
383	3061	4705
386	3089	4598
390	3501	4710
389	3088	5301
397	3097	4701
388	3137	4685
394	3078	4691
386	3226	4683
387	3071	4682
419	3108	4676
391	3111	4672
390	3076	4727
398	3084	4714
394	3081	4628
389	3080	4694
390	3118	4712
387	3068	4640
411	3099	4632
389	3244	4653
391	3095	4697
391	3190	4724
396	3065	4743
388	3074	4636
396	3121	4609
395	3139	4564
383	3202	4659
394	3072	4716
465	3223	5155
416	3132	4497
404	3152	4619
392	3236	4632
437	3141	4737
383	3124	4611
385	3065	4636
405	3556	4672
408	3128	5267
411	3120	4640
406	3095	4705
399	3265	4715
394	3091	4727
400	3133	4659
404	3145	4691
412	3084	4623
385	3080	4604
400	3234	4657
389	3072	4600
385	3067	4659
392	3055	4626
386	3085	4552
415	3080	4641
392	3279	4544
421	3092	4621
396	3078	19384
387	3076	5967
388	3068	4801
386	3201	4803
394	3095	4832
391	3096	4625
385	3130	4650
398	3070	4784
401	3285	4735
387	3089	4743
425	3141	4690
412	3151	4793
387	3101	4691
398	3082	4743
394	3840	4676
394	3066	5186
392	3089	4739
398	3154	4695
393	3120	4734
398	3103	4636
400	3078	4807
397	3120	4703
387	3069	4749
387	3280	4642
404	3074	4674
390	3154	4611
387	3035	4697
394	3082	4680
398	3108	4744
430	3114	4702
394	3169	4701
394	3091	4642
410	3097	4747
395	3094	4583
406	3099	4608
398	3067	4657
389	3063	4717
394	3207	4750
393	3071	4722
389	3072	4741
400	3072	4586
394	3082	4779
410	3135	4724
386	3135	4701
386	3091	4714
400	3095	4720
406	3661	4691
471	3175	5432
426	3129	4567
388	3072	4721
387	3036	4636
390	3121	4716
389	3067	4667
402	3118	4666
389	3086	4688
385	3094	4699
442	3120	4663
395	3080	4593
389	3092	4697
388	3089	4659
393	3076	4823
426	3129	4777
390	3192	4750
383	3063	4722
401	3080	4645
400	3078	4660
400	3061	4648
398	3095	4611
388	3226	4703
408	3082	4642
388	3082	4781
399	3131	4761
398	3103	4593
388	3114	4702
389	3255	4585
388	3108	4649
390	3099	4790
386	3072	4598
391	3488	4707
386	3080	5257
432	3129	4638
391	3076	4707
387	3076	4695
389	3215	4705
386	3135	4586
389	3057	4775
438	3116	4697
408	3077	4745
398	3082	4788
392	3070	4705
386	3260	4653
423	3105	4634
392	3213	4691
419	3099	4737
385	3210	4699
419	3114	4794
398	3070	4668
424	3133	4670
424	3141	4714
419	3310	4777
394	3070	4733
396	3086	4749
413	3284	4720
463	3213	5781
434	3116	4504
400	3095	4754
385	3070	4651
391	3069	4697
431	3286	4743
394	3090	4615
389	3522	4675
402	3086	5259
394	3220	4605
400	3063	4609
389	3265	4621
393	3233	15173
391	3088	5566
398	3249	4878
392	3272	4798
396	3085	4853
394	3230	4786
415	3097	4678
388	3078	4672
410	3094	4764
397	3105	4690
416	3248	4755
389	3093	4741
396	3092	4705
409	3095	4862
394	3141	4758
404	3106	4834
417	3175	4796
398	3124	4633
406	3141	4785
393	3143	4602
419	3126	4786
408	3086	4629
396	3069	4749
391	3238	4745
400	3071	4840
392	3061	4676
391	3263	4677
412	3503	4655
398	3234	5250
400	3117	4562
415	3072	4703
400	3082	4697
389	3094	4646
410	3086	4796
394	7044	7337
659	3186	5651
430	3101	4512
402	3102	4603
400	3085	4560
402	3075	4661
421	3116	4599
411	3129	4632
419	3108	4663
411	3099	4750
390	3247	4651
440	3126	4665
415	3087	4735
400	3070	4723
393	3090	4636
396	3194	4615
400	3112	4676
383	3065	4644
396	3080	4727
423	3242	4766
396	3086	4562
391	3111	4739
394	3259	4582
389	3065	4669
392	3249	4613
394	3789	4543
409	3108	5224
400	3086	4625
392	3057	4609
392	3253	4640
385	3057	4701
385	3112	4655
385	3066	4621
388	3190	4666
391	3111	4675
415	3082	4731
388	3078	4563
392	3074	4720
389	3086	4640
392	3224	4775
390	3074	4744
391	3086	4657
381	3086	4785
421	3065	4676
384	3076	4617
391	3080	4695
389	3080	4609
430	3266	4474
392	3091	4743
388	3118	4575
395	3069	4671
394	3068	4672
389	3063	4697
388	3074	4621
419	3148	4674
400	3074	4617
400	3095	4648
419	3549	4635
392	3095	5183
404	3084	4533
393	3069	4779
394	3066	4666
387	3225	4701
393	3091	4665
386	3104	4704
392	3221	4728
395	3042	4644
399	3093	4691
387	3076	4602
390	3099	4706
386	3062	4748
390	3078	4632
441	3110	4651
390	3245	4575
415	3196	4643
426	3091	4590
383	3097	4673
394	3074	4682
394	3127	4552
