initiation_duration_nsec	write_duration_nsec	fsync_duration_nsec
12763	73102	1010755
13709	72404	2272525
13606	70325	948596
13200	71892	919998
13789	70898	1002551
13523	69024	857915
13599	68661	964122
12672	71584	865498
13740	71138	977776
13642	69144	856075
12550	67558	982326
12440	67995	855846
13216	72707	1269020
13716	71315	1360788
13602	69144	911644
13353	72968	869719
12506	70215	991422
13653	69155	862172
13709	68984	981582
13680	68725	944180
14056	74347	2171031
13690	71418	880422
13720	68485	1000952
14070	73894	888051
13709	71038	2185961
13693	82877	906464
14103	71248	984792
13516	69114	868591
12447	68625	1013448
12523	69288	862623
12953	72621	963396
13792	71334	847549
8076	63088	2313511
13113	73175	881805
13666	71105	991259
13673	69121	866905
13550	68625	1074303
13886	75171	856836
13629	71118	987275
13616	69121	859786
12499	68924	882434
12459	70694	855919
13813	71335	1159124
13710	69215	903291
13657	68598	1973758
14046	74204	897414
13740	71178	1003385
13536	69535	859615
13540	68905	999918
14140	73985	858282
12703	70085	978042
13576	68871	845106
13616	68735	1011394
14026	74334	862509
13669	71204	1889696
13537	114567	1131871
13933	73982	1004498
13547	71398	869466
13636	69078	1000612
13506	69061	836329
12317	70445	1012215
13587	114044	1077963
13526	69105	1071706
8023	63368	1475171
13863	75145	1028885
13656	72651	871582
13513	68854	982425
13776	69258	924957
12783	73791	996258
12607	71398	868956
13546	70245	1003218
13569	69115	1585685
14083	73775	970559
13723	71435	850519
12460	67898	954049
12793	68115	857029
13270	72825	954913
13676	71308	858779
13556	69368	960296
13547	69135	938330
13817	75101	2173545
13210	120463	1000385
13580	68985	1031307
13973	74951	871208
13670	72168	1101379
13556	70445	891021
12717	69618	1002402
12899	74164	2270625
13246	120397	1232008
12733	73122	876916
13796	71081	990402
13713	71335	859759
12566	67605	974342
13629	68901	855892
13260	72585	1080406
13753	71528	2130930
13460	90344	1089676
14033	73662	876699
13677	71248	979856
13619	69091	870758
13643	68585	1017865
13919	75107	883721
13673	72138	2172505
13590	79068	909141
13993	73145	988459
13709	71531	865802
12526	67601	967582
13560	69082	941277
13203	74031	1017981
13603	72685	2108490
13493	115767	1170817
13170	74275	967769
13703	72598	992788
13589	70051	871805
13693	68665	1001942
13990	74841	895145
13579	72214	1444622
13580	70555	1626970
13893	74965	1013865
13650	73171	926184
13609	69908	1016244
13579	69131	944496
13870	74658	998422
12666	72475	879265
12456	67815	2284149
13909	75031	897427
12640	71012	1003172
13753	69268	1004645
13580	68722	1024258
13306	74308	865368
13557	71005	976686
13543	68954	861029
13516	68682	957183
12463	72228	875216
13777	71245	1004115
13660	69069	2086991
13943	74065	1010515
13653	71321	862715
12480	67512	992582
13523	68812	863706
13523	85907	1002328
14073	71398	884385
13610	68698	977369
13533	68928	1274051
12543	71134	2019519
13686	71528	870308
13750	68791	969902
13526	87324	873925
14046	69275	980309
13730	69108	853382
12453	67422	975043
13737	69398	2597290
13957	129830	1221396
13513	115210	1009782
13906	73934	987312
13726	71168	849616
13603	68951	956829
8040	63235	794947
7073	66441	963486
13660	72711	2070191
13280	120097	1231595
13167	73985	869916
13650	72028	986156
13630	70195	860225
13616	70184	946643
12566	70094	854202
13773	72491	984189
13650	70252	1361465
13536	76428	1821782
13983	86651	882548
13806	71361	952320
12390	69381	858849
12457	67785	940927
13393	73114	858922
13600	71051	951236
13773	69298	858369
13586	68958	916854
13790	74055	2039902
13703	79791	1079326
13783	74195	1007688
13846	74894	991195
13693	72658	869905
12550	68902	971663
13739	69064	857719
12590	72078	2210124
13440	119743	1173833
13556	70501	1043913
13260	74412	877815
13600	72028	1000415
13649	70474	870288
13623	68792	921311
12843	72338	896088
13643	72214	2214240
13563	70358	1055523
13886	75095	1019798
13623	72554	873228
13513	69995	984862
13749	69204	838846
12366	71895	984252
13703	72515	988592
13523	69965	2243763
13060	74191	1133241
13463	120100	1150781
13403	119923	1085039
13469	111130	1058163
14033	73915	881592
12533	71338	2182418
13776	68804	901384
12893	72425	1050860
13787	71392	882212
13616	68535	955810
13736	69285	866252
14003	73615	962356
13786	71671	880975
13723	68871	2225334
10046	69948	880111
13693	70801	1103042
13496	69245	875559
13596	69262	1031018
13787	74998	868612
12553	71078	975835
12843	68115	940264
13519	69144	926577
12523	72132	2068728
13433	114633	1302889
13477	114547	1048290
13749	149325	1146420
12767	70632	955113
12430	68018	969526
13666	69104	866422
13420	72911	1021401
13563	71575	2184215
13626	70934	1086979
13986	74327	872695
13763	71348	961719
13643	69278	855653
13673	68744	943440
14070	74095	862679
13806	71268	1090392
13616	69265	2295265
13643	115090	1151924
13733	71595	881239
13539	68821	985105
13673	68605	897145
13986	73684	973585
12549	71327	861662
12430	67531	1060296
13553	69112	1983520
7930	67401	937116
5220	62425	807284
5253	60458	885962
8607	69045	850876
13663	72198	960016
12603	70392	864982
12496	67721	953296
13580	88851	2029849
13953	79037	1007528
13700	70415	863422
13497	69735	950687
13900	74752	869029
13606	69021	944370
13549	69164	850945
12527	67715	993745
13176	74128	1057260
13373	120713	2280492
13530	68801	870479
13013	72418	977853
13733	71388	864892
13633	68765	978289
13560	68915	949516
13186	74204	1004258
13656	72694	2611949
12479	72031	1076062
13683	72541	875302
12580	71025	987905
13467	69025	859079
13673	68451	1016567
14043	71448	856266
13720	69032	974013
13633	69154	912027
13700	68938	2250406
14053	73765	883825
13646	68874	962092
13540	69045	857779
12997	73141	946310
13673	71411	853332
13576	68805	941503
13763	69211	907090
13119	72761	2199074
13683	72608	878771
13583	68888	979429
13820	74128	876129
13743	72378	966799
13590	70311	846873
12447	67605	962580
14939	76031	913664
13606	72138	2159602
13616	70411	915224
13189	71691	966749
13793	71405	859019
13770	68705	956950
13620	69348	868619
13570	68369	959673
12953	75131	874492
12616	71008	964349
13690	69535	2229997
12819	119103	1157327
13469	119876	941080
12430	67769	980543
13820	68845	902065
14103	74008	989558
13593	71262	991979
13600	69288	2126723
13916	75301	951253
13703	71034	1008464
13790	69318	860612
13560	68652	1003022
13790	75911	883825
13599	70984	986155
13533	68992	2054192
13136	74498	1041257
12613	71274	974285
12440	67885	990002
13610	69308	938637
13207	73188	1003048
13869	71784	869302
13589	69118	999461
13616	69091	2143599
13786	116010	1182470
13673	69184	882688
13667	68912	966726
13920	73948	871202
13809	71298	963492
13516	68938	899464
13593	68948	2206381
13753	115900	979792
13633	71148	1062550
13616	69185	944533
13976	73801	989188
12543	71348	863248
12533	67828	984629
13567	69125	1369212
13993	73845	1586318
13740	71438	855599
7910	63051	935376
7297	66258	870155
13749	72541	984595
13653	70315	867999
12543	67878	1002145
13686	68782	2082244
13586	119690	1183580
13673	71311	892411
12890	72628	1033077
13626	72645	880722
13746	70078	995592
13589	68988	865132
13576	68238	1033621
14156	74298	2029029
13483	115157	1100769
12526	72658	877455
13653	72145	1050020
13616	70411	862465
13723	68945	982369
13639	68521	901711
13003	72558	2181891
13667	69932	891622
12459	67568	981142
13503	73164	865455
13697	70728	1039168
13573	69058	879062
13693	69178	1023781
13910	75128	890065
13620	72108	2107127
13690	69302	942213
13980	74915	1002502
13623	72648	875905
12506	69988	1037157
12606	69131	942893
12903	73941	1014611
13740	72612	2137283
13363	120163	1122268
13253	73105	864042
12526	69815	983675
13736	69818	860872
13496	68615	1145681
13133	74411	869428
13563	72105	1430513
13456	69168	1561862
13849	75521	1012921
13730	72838	883342
13590	69945	1008161
13660	69205	841856
12273	71608	1158991
13656	72458	882741
12590	68845	2196751
13820	76034	869402
12523	70938	992038
13536	70098	872049
13626	68908	889671
10560	70361	873605
13659	71905	1135794
13609	70444	1391210
13513	115170	1693349
13970	73858	883335
13706	70968	991489
13546	68868	862942
12510	100301	1019501
13793	72528	863692
13616	69115	1014644
13847	69175	2098611
13826	74987	1005968
13686	71584	873648
13636	68872	980066
13696	69108	908954
14003	73595	982366
13713	69474	867672
13670	69378	1064304
13639	69111	1918779
13979	73074	983855
13806	69494	861209
13583	68841	998865
13193	72878	909497
13683	71085	1047073
13723	69391	877848
13600	68895	1536547
13213	73028	894998
13780	71061	998128
13763	69101	861995
13583	68961	1035297
14060	73798	877262
13696	71024	995341
13510	69052	860586
13563	68941	1827931
13916	145339	1115788
13810	71571	1001068
13510	69055	840806
12620	70838	1001279
13767	71628	871026
13696	68988	970249
8093	63314	926017
13690	68712	2119337
14063	120183	1051820
13633	68814	945136
12613	69604	838582
5903	64278	971532
12460	67915	869132
13683	69001	994901
13570	68968	908871
13990	73752	2358057
13543	114850	970919
13757	87045	1008905
14073	69721	865029
13596	69048	958466
13603	68902	866476
13626	68961	945250
14053	73831	869219
12590	70118	1113052
13826	69285	873102
12470	67875	1134441
13216	74081	879368
12466	69944	993425
13626	68984	1447652
13669	87430	1022887
14027	69648	920314
13723	69008	983485
12490	69108	910481
12596	67828	2267376
14216	75128	900084
12683	67822	963180
13526	85478	885195
13946	71295	970129
13603	69022	2007393
13566	71095	965709
14043	74151	876052
13733	68728	1049804
13636	69158	883005
13583	68868	1016454
14003	73975	861666
12726	70134	2130306
13473	110160	1039984
13106	74345	996808
13746	71894	861125
13587	69368	1095909
13593	69008	948433
13190	74094	978129
13676	72401	868332
13633	68862	2171858
13849	74811	889824
13643	72081	997715
13533	70168	862332
13633	69235	1102465
13960	75008	879865
12463	70978	989042
12710	69148	2154039
13510	120910	1148351
13679	72887	878918
12583	68821	991822
12586	67941	933780
13180	74162	1135808
13640	72598	879869
13639	68918	2148205
13127	74122	894718
13533	71852	1003838
13709	69091	863632
13573	68681	1001595
13830	74951	910491
13660	71131	1049670
13723	69345	918381
13616	69055	2395375
13617	114760	1073383
13623	114907	1083276
13747	69762	957180
13980	74301	952300
13596	71462	919724
13673	68841	959456
13586	69751	886528
12890	72578	946980
12682	70564	841232
13636	68731	1144371
13740	69305	933584
13259	73031	987382
13843	71381	1479422
13477	116387	2249603
13616	115467	1109105
13686	71661	993892
13559	69148	832896
12363	71972	1000188
12576	70308	868008
13599	68698	991885
13503	69161	972142
13669	87690	1585471
14040	71535	1643653
7996	64021	1028254
13263	72428	874392
13843	71341	1004108
13646	69194	858322
13653	68821	1042953
12380	73375	1517777
13416	101163	1173576
13553	70194	867725
13640	69845	1027161
13137	74158	878972
13637	72198	988476
13606	69428	866318
13676	68822	1025331
13850	74798	882755
13593	72005	1795306
13583	69388	882838
13567	87831	993375
13919	72631	878531
13607	70032	967973
13596	69051	869499
13533	69041	961436
13993	75361	977902
13697	72842	2079311
13683	70505	886889
12916	71384	961296
13029	70828	866959
13613	68938	952940
13523	69002	829214
12507	72332	957107
13673	72688	947030
13669	69211	967139
13636	69121	898284
30182	88420	2028958
13723	71275	881465
12956	68305	951303
13543	68851	860632
14040	73465	954727
13696	71341	2085404
13569	72618	970666
14097	73878	1001385
13619	79298	1086916
13733	69295	863679
13683	69238	951090
14003	74355	857033
12643	70251	959776
13620	68995	2082968
12873	119104	1134798
13589	71674	1022937
13576	68911	1003842
13743	69698	864915
13316	72691	992702
13792	71411	861998
13577	68875	2172058
13879	75058	869672
13643	72111	992305
13590	69068	1019328
13656	69061	1061916
13957	75325	878785
13610	72055	1001748
13580	69062	2058402
13486	120167	1192176
13530	72401	889588
13606	69012	980876
12566	68971	957573
12763	56432	981322
13649	72491	860299
13563	68845	987556
13616	69051	2191071
13739	115066	1221095
13587	114607	1153987
30916	85091	1176770
13986	71678	877175
12519	69901	974522
13736	69652	1325423
14023	72504	1825748
13700	71722	874576
13513	68682	974259
12739	72034	862075
13680	70992	1037164
13623	69208	872298
13676	68958	1009828
13653	68678	2167599
13900	145976	1088709
13790	80032	955810
12483	71172	1006395
13740	71738	1026901
13590	69078	1005395
13527	69212	871049
13596	89117	2208114
13747	115337	1099066
13583	69072	899871
13390	71578	861316
12633	70138	995702
13512	69004	1040453
8113	63058	936946
9053	68238	963686
13776	71268	2011486
13586	74761	881428
13573	68284	1021397
13893	74828	861476
13733	72121	949113
13567	70452	970916
13577	69925	979806
12803	73885	2057452
13776	71778	1040710
13737	68945	906671
13346	72797	1042870
13723	71768	861129
13573	68828	941674
13520	69081	1031104
13860	74781	1026288
13656	72511	1979360
13493	68839	1050034
13906	74805	872662
13673	72205	999498
13633	70992	862942
12410	68668	925257
12950	70425	987886
13723	72691	2232066
13200	119304	1136951
14453	116947	1186553
13480	115557	994835
13486	69025	989492
13726	68515	857222
13080	72575	1195853
13653	69058	2184541
12746	72278	1013285
13670	72571	878445
12483	67818	987739
13587	69005	865862
13577	68028	1002088
14130	73885	867279
13713	68871	1068659
13683	69198	871262
13639	68718	959956
13913	75511	961919
13630	72001	974466
13610	69201	873602
12519	67771	1013147
9383	70672	1232059
13483	72041	1007551
13503	68852	994822
13563	69068	1426586
13803	115716	1771129
13419	103443	1051580
29215	87950	889678
12597	70005	965530
13813	69178	883035
13666	69115	2338477
13906	74704	880721
13633	71128	995248
13616	69084	871862
13576	68235	1014215
14120	73848	881759
13683	68528	996235
13706	69178	1345938
12459	71771	1765646
13693	71535	877378
13620	68671	999375
13630	69025	907068
12943	73648	1001438
12809	70544	861132
13603	68708	994248
13729	69294	2217643
13456	115413	1261911
13509	115326	1022011
12293	72801	996628
12649	70555	878015
12477	67702	997479
13680	69025	893368
13617	68742	2253233
13763	105904	1004995
13799	68968	963262
14973	73828	875678
13717	71012	1003655
13706	69011	865399
13560	68682	992232
13647	69102	2089008
14010	115780	1103592
13636	69484	948583
13560	68625	983619
13992	72067	866125
12529	67875	961119
13549	69131	857109
13623	68975	1001718
13287	73085	2241277
13380	109900	1176310
15193	74581	879442
13753	71118	982866
13506	68871	854355
13653	68872	979632
13720	69101	854186
13919	74511	978882
13723	72624	856412
12566	67611	1006181
12770	75005	1022878
12746	73711	1050383
12877	72155	877496
12537	67768	1426820
13559	68754	1613614
13987	73782	1002862
13740	69071	874135
13687	69052	893275
