write_duration_nsec	flush_duration_nsec
26554	879732
24728	989754
24510	943192
24710	921258
40465	2118125
51293	988948
24785	850724
26539	904785
24651	877912
24740	879538
24728	957147
24573	962104
26376	2255321
51652	999066
26482	849341
24691	881346
24785	854381
25162	869318
24856	916839
26671	863352
24819	827730
32474	998526
24528	855507
24593	870523
26276	823442
24674	875535
24522	868478
24577	1056187
26745	973146
32497	992166
24725	894737
24665	1477649
26542	866581
24542	979440
24593	823433
24579	866601
26622	866801
32508	1056672
24773	843078
24713	977817
26617	865844
24785	962767
24619	846976
24588	959064
24582	865001
36253	894699
24650	925607
24545	919562
24574	2078668
26531	879055
24551	828645
24499	844553
26531	846901
32525	895191
24671	832845
24786	971510
25016	1046944
26548	1337076
24591	860324
24517	858804
24688	846447
34939	954767
24593	848750
24679	873315
24560	971897
26690	949508
24699	855226
24751	877638
24677	1355437
35239	897154
24619	870878
24608	858270
24594	862707
24990	1674853
26634	846025
24628	866195
24594	898983
35088	913102
24780	2059770
41480	1045927
26636	1081303
24765	989586
24625	824382
24879	935802
24660	861733
35050	1079412
24513	2086850
57405	1015285
26391	831027
24508	979098
24662	840776
24585	864729
26634	898763
32556	945544
24977	1292697
24845	1711119
26768	972681
24836	917536
24617	837960
26245	919846
24776	914262
32922	891857
24728	1031436
24742	2176156
43594	890863
24717	1062776
26822	939385
24905	887957
24665	837962
33062	895940
24767	908068
26447	2156623
41799	1120639
39849	1109557
42207	911671
24743	916591
24516	856467
32431	905737
26557	840570
24754	856198
24713	838130
24845	859252
24788	925376
26750	871926
24585	848190
32508	908505
24571	846453
26534	865461
24733	2139337
42648	967209
26857	885906
24585	1030464
24753	921008
32505	929268
26536	827545
24731	915382
24756	2170126
30876	863113
24719	840936
24797	958053
24742	899883
32485	892172
26656	833827
24791	865958
24774	2092980
42521	977060
24702	917748
24779	1046053
24748	822533
35053	1019950
24831	843145
24648	968724
24797	2006148
26839	893134
24811	854324
24811	986749
24522	837839
35637	882435
24748	845450
24873	865880
24748	2113949
27099	997734
24797	864947
24817	856990
24502	966209
35174	897066
24514	908585
24668	1355330
26551	1622404
24890	997394
24736	833550
24787	867366
26448	1004757
32519	886529
24556	846901
24593	1438576
26591	1685821
24882	968612
24753	833936
26548	879277
24748	950836
33011	1011228
24516	831965
24708	2081227
15959	812562
11251	923259
10108	809039
13031	889154
10243	989236
19305	880308
11006	844576
12720	2096702
9634	788408
10085	893720
9808	882691
12865	822062
9951	916123
16045	953258
10411	817376
12742	1380828
9734	1618379
9808	916647
12574	819713
12036	879778
24385	788640
16922	996419
12703	759711
13036	1017822
9820	1879329
9780	896735
12654	815262
10228	904399
9531	828113
16308	909728
10188	975356
26645	897617
24745	2067969
25025	942081
27082	833776
24962	913705
24982	912045
33199	1022428
44638	921619
24916	1382871
24836	1768246
31566	1046080
42798	1051235
41305	1029799
41806	943064
53555	1186825
40482	1430069
40379	981586
26896	835416
25027	964720
24860	929559
25040	914934
24731	828325
35304	936010
24705	1596880
24679	882383
24711	852319
27045	847210
24717	843585
24831	864050
24593	873448
35305	1019829
24845	836947
25076	1061018
24905	1188718
26708	982212
24748	847190
24794	858021
24730	832310
32930	863363
26691	839719
24774	921619
24711	863652
24939	1848028
26745	846816
24657	972361
24827	869952
33033	961192
26714	849607
24711	957344
24731	816357
24723	2253370
44204	1117074
41754	934264
24965	899378
35745	1032119
24725	879783
24783	864587
24708	2104489
44390	1116963
25057	868212
24748	968026
26722	855819
32659	1013963
24813	955204
24682	860710
26744	2323498
42173	952361
25027	846932
26819	911026
24939	866627
32893	987566
24868	823899
26576	861918
24877	864832
24843	922400
24754	1023990
24788	963421
26748	855552
33576	990420
24705	828674
24734	851889
26393	1131916
42394	1047131
25113	863146
24731	1657141
26873	901682
33962	1030147
24808	829719
24708	872306
26565	873626
24614	867529
24642	837056
24807	846564
26650	901208
33093	996314
25042	865349
24776	918439
24811	920131
26731	990240
24860	841885
24734	868661
24816	842634
35445	1375052
25048	950927
25082	1385684
24765	1537271
27102	882564
24765	841698
24931	843022
26785	885718
33445	1027857
24779	1033485
24919	1009851
26671	862141
24894	876769
24747	855375
24822	2074483
26707	867495
32710	910259
24887	986931
24896	934938
27019	838593
24905	874889
24751	873977
24614	971169
73117	2023931
35242	906331
24731	991503
24745	882823
26625	840431
24713	874820
24780	853678
24648	842783
26548	1350045
33359	1917737
41572	1158978
43803	960155
25219	832742
25088	929413
24774	997075
26936	927193
24982	2339604
33273	1031093
26933	1031187
25133	882009
25048	894894
24645	1026230
42692	993449
25151	876946
24931	1345084
33159	1637311
26748	961801
24994	879452
24840	809280
26642	958124
24750	853644
24905	921728
24787	889268
33684	2163882
44527	1039461
24876	987263
24782	834545
26582	924608
24694	839008
24733	865244
24877	845817
26545	876633
24951	832856
24927	856163
24928	948847
25105	853179
26674	2090951
24810	992400
25057	898009
36299	888823
24754	865870
24711	850010
24751	892635
26505	886360
24845	2071362
24940	877975
24982	894326
35693	986200
24622	840533
24696	844390
24722	1037636
26725	869492
24794	2059600
24874	915634
26728	859319
33721	1001817
24880	849885
24756	889343
26640	859396
25191	1024193
24762	2108111
26854	980235
24745	830008
33265	932313
24702	829122
24814	864978
26862	850747
24785	1065701
24965	2027156
26819	897234
24785	933994
33070	991126
24705	815885
26582	869104
24948	845376
24811	1075472
24774	1174398
26836	984609
24948	837724
33579	912637
24717	975818
40184	1028602
43529	902368
24999	950007
24914	1597760
26725	866152
25016	859766
33682	1003137
24848	853541
24785	898386
26859	826925
24905	845573
24942	851910
25050	2228005
26782	854164
33507	927033
24839	893757
26714	860004
24788	829157
24905	963413
24773	819319
24740	2389574
26788	860946
33270	902774
24739	853138
26565	855962
24745	835342
24785	866304
24722	828682
26608	884160
24803	874084
33671	1079521
24811	858896
24717	997917
26559	846104
25136	1008677
24728	859772
24650	873000
26736	879432
33342	1015343
24834	2100918
26791	1001434
24910	869437
24708	1005468
24642	840839
26662	915500
24762	851447
33419	994446
24894	1429869
26842	1549445
24939	831730
24653	990023
24708	971715
43007	921997
24931	840307
33474	893169
24660	814976
15917	898179
24988	841302
24962	1738386
25019	887817
26673	870235
24791	871652
33862	892765
24773	817207
26682	915659
24839	928948
24848	955047
24779	1021870
28993	922267
26608	841753
33465	2210201
40797	861687
26537	879255
24742	858881
24685	873784
24765	970829
44220	1114559
41145	1465268
50830	1718474
26871	850570
24693	968143
24825	838042
24740	907028
26819	993214
24662	875666
24776	1950072
36421	981774
24693	859746
24777	952951
28752	847085
29296	890951
31172	842822
28959	951722
29106	2004842
41772	1038640
28939	858142
28869	974522
28819	814256
30292	878901
29022	853752
29092	1105572
29276	2079531
41902	1081852
29033	852769
29136	918317
28993	877555
30923	876972
28732	833073
28806	1026967
28839	1406176
41936	928833
28962	940106
28943	867862
28829	829436
31046	872735
29039	848482
28813	867675
28846	857052
42116	1758413
29319	848702
29169	881395
28870	856182
31166	880055
28912	846475
28866	867675
28866	849335
39759	2040085
31015	985741
28813	888955
28759	910257
31000	881255
28889	846343
28953	864292
28792	822803
41526	2090487
29116	1079009
29363	934233
31319	850379
29156	863438
28776	834076
28879	880661
28863	824680
41886	2029205
29106	1040927
29269	950189
31579	908124
29612	918980
29276	847732
28822	852149
31016	863342
38912	2146681
29146	1008308
31229	938807
29142	864435
29129	872512
29046	992649
28855	998031
31096	863942
38516	2225939
28893	1026491
30849	933587
28843	852942
28922	878308
28829	847183
31146	878079
28949	847475
39629	2192420
31712	867961
29143	948043
29046	845906
28832	876951
28806	843259
31176	876688
28996	854766
39342	2025648
31399	866935
29122	1045506
29006	869602
29149	892071
31409	853756
28766	968999
28822	956032
38636	1897899
30953	863749
29006	870835
28742	962425
29000	881448
31326	862189
29063	873675
29070	846896
38762	2243182
31529	870575
28886	957879
28993	854099
31186	875649
29060	850763
29106	869135
29093	843423
38719	910560
31422	849475
29239	876721
28753	858339
29372	1090242
30969	871662
29236	958426
28989	855195
39443	1097855
29139	920621
31396	890125
28893	1453439
28873	898638
31149	966639
29239	930446
29059	872138
38703	2207497
31573	880602
29080	977632
28909	854389
28932	878061
31012	945226
28923	900124
28883	912268
38362	951449
31255	865825
29139	2061327
29312	952996
31599	884714
29046	965246
28930	888022
28903	857512
39262	1029737
30952	973572
28809	2136571
30992	905067
29105	919626
29056	977039
29009	885431
28936	991161
42392	980815
29266	866208
28749	862815
28766	850926
31215	873228
28969	846432
29009	867218
29003	999042
39139	1033137
31213	1372941
28799	1695881
31369	865135
29126	888088
29083	838696
29309	871465
29166	936473
41965	933603
29076	1382887
29009	1635910
31282	858808
29589	976158
29109	855035
29099	964415
31299	965632
