initiation_duration_nsec	write_duration_nsec	fsync_duration_nsec
11343	93449	2070679
27266	128010	1121097
11383	122393	1084201
11440	89635	982152
11617	97746	1111869
11374	96620	936642
11345	91680	1077640
11446	91224	910046
11488	93383	1112565
11351	92969	1491103
11336	93720	1105717
11482	99665	2164675
25898	132501	1165410
11231	90486	981912
11691	92623	1059307
11357	91943	956553
11337	89958	1010800
11391	90054	922888
11586	92240	1072104
11417	90069	2120920
11368	108837	1060044
11488	147097	1089752
11294	143400	1188226
11397	148369	1053145
11463	97143	1079438
11274	96646	1067864
11306	91272	2165330
26515	133839	992374
11296	92797	1096089
11259	97860	1080486
11351	95023	1036045
25700	109154	1116362
11383	94435	1087921
11443	88406	2128460
25915	132352	1260153
11248	94992	928039
11291	90303	1116365
10882	94671	919234
11277	91292	1061436
11251	97143	925771
11417	95406	1105491
11491	93254	1922537
11262	97006	1078863
11274	95568	937342
11491	99237	1140039
11277	94626	957530
11269	94086	1061764
11348	88417	888740
11591	91520	1567604
11431	125273	1749204
11417	135699	1186555
11651	151863	1145430
11348	145902	1095497
11269	148083	995924
11462	99517	1078092
11254	95612	919911
11416	93497	2229271
25615	110966	1044830
11289	96183	1144848
11248	93783	938565
11360	96321	1043242
11614	90672	1014271
11380	93437	1154070
11371	95986	2100106
26619	133560	1260999
26301	127451	1172657
11349	94020	1085938
11468	92646	937233
10522	91849	1081861
11428	92206	920514
10543	93612	2255245
11437	97500	966430
10462	93600	1165832
11346	93481	965564
11674	97823	1095866
26760	128224	1119565
11359	126162	1129650
10634	62932	2056970
25529	109166	1193820
26365	128212	1220336
27712	128896	1102760
11357	93520	946353
11417	95897	1085344
11416	95405	2107474
27124	120785	1163061
11359	95394	930845
11111	85434	1123768
11334	89852	911992
11337	95977	1034968
6652	88764	915594
6209	92740	2088172
11345	145624	1123719
11368	146995	1198254
11549	96795	982244
11263	97215	1107598
11277	92617	930922
11265	92691	1078400
11499	93368	2132647
11346	93620	1102860
11371	93586	991023
11654	94926	1090492
11314	93283	1070423
11380	95483	1081535
13548	101340	941204
11288	93751	2251024
26784	128961	1192997
25659	131829	1164107
11220	94872	963782
11262	94488	1135113
11356	95737	984231
11574	94217	1075809
11371	92403	2123374
26627	151667	1265430
11468	96183	980895
11260	91586	1060410
11279	94040	1040847
25947	132697	1182409
11228	97220	2133490
26247	133210	1171989
11599	91257	1059667
11383	94172	1087743
11394	94068	935399
11436	93751	1094211
5851	89138	970501
11382	93268	2155890
10642	63498	1166689
26388	128395	1255135
25047	108622	1155927
24452	127136	1192780
11585	153317	1164570
11396	94514	2113248
10857	151596	1235562
26123	132430	1258999
26900	128411	1038882
11340	91781	1060770
11539	93654	1071649
11428	93451	1087977
11417	94949	2384164
26446	125713	1183767
11271	95520	916022
11337	96000	1079686
11480	99655	926211
11297	92503	1138587
11246	91181	941805
11374	91751	1187086
10874	90446	1534639
26691	133242	1206191
11385	93554	905874
11476	94963	1089969
11271	96157	908700
11354	93475	1124640
11403	94241	929263
11559	96220	1085149
11251	91680	937136
11465	94423	1114108
11356	92897	998614
11411	94161	1066396
11348	91269	1987175
11314	96206	1104523
11514	97949	931259
10425	91714	1052321
10449	95886	910383
10405	94505	1090913
12883	108254	927721
13219	102710	1051557
13313	103957	2085841
12873	114800	1121392
13337	115574	1114609
13293	115200	1094639
12486	73311	893611
12207	105974	1038861
13190	104387	925211
13230	103267	1063747
12863	105150	2147585
13346	106107	1059113
7693	99567	865392
7463	102810	1044877
13126	105933	934863
13213	103107	1057313
13189	102880	908480
12439	74311	1068659
13157	106491	1993667
13170	105050	1054770
13460	109774	959019
13163	104320	1076369
13259	109883	949586
13340	107261	1023445
13273	81281	938690
13176	111357	2420047
13187	114594	971873
13356	111803	1059163
13139	104817	939550
13123	105094	1042101
13189	103523	945903
13366	108470	1047357
13136	106053	949893
12069	104927	2346396
13363	110044	948703
13193	104321	1084730
13126	106854	929980
13330	105334	1078000
13497	107981	948447
12260	102701	2446134
12723	103821	940374
13179	105880	1054366
13156	106384	937310
13340	103354	1059750
13446	108640	932667
13139	106193	1053996
13143	106104	927891
12140	101441	1163297
13390	105574	1239988
13173	105983	1181846
13163	103771	931120
13239	103193	1025687
13556	106960	928613
13253	103387	1055846
13196	105507	921837
13217	101001	1007678
12506	106077	1453408
13313	104160	1791629
12620	76061	1018674
13120	119280	1090009
13152	106666	939099
13327	105781	963970
11863	110144	926787
12086	106630	1095806
13196	103200	2037459
12583	150123	1247518
13153	107937	937920
12020	103837	1039264
13333	104367	910131
8270	96917	1024951
13123	103997	928533
13137	109510	1126835
13240	105254	2254016
13556	149622	1118461
13257	106481	930587
12247	104964	1025038
12846	105753	932210
13259	101110	1019211
13233	102540	926017
13323	103617	1445316
13503	115134	1774126
13263	105204	1040147
13250	104470	1027501
13580	107651	998329
13213	114040	1029758
13286	114323	1073039
31716	112770	1064373
13586	104587	2113423
13300	102940	1016244
12947	144083	1162217
13249	104067	931157
13190	103267	1010728
13206	104053	884121
12557	105331	1046854
13239	103120	951649
13283	104707	2167602
12793	113853	941143
13220	105754	1023121
13289	104274	943683
13263	103613	940029
13087	83638	901938
12213	103350	1036584
12239	102157	949696
6903	98093	2359853
13413	120053	1143177
13129	119520	1100568
13127	102837	917294
13460	108447	1050277
13110	104960	936553
12140	101081	1116022
13143	104114	2243356
13730	103577	1084289
13250	106387	931792
28422	120469	1069769
13209	100010	925227
13123	97608	1032441
13346	96651	920017
11866	74854	1454702
13347	98714	1712532
13359	102517	1016514
11813	103630	935080
12059	100820	1052610
13123	98870	919877
13240	105721	1022211
12830	105374	940813
13140	102497	2112153
13160	99334	932617
12476	74681	1055170
13123	107334	962306
13140	104160	1069260
13343	101373	916344
12536	103280	1058209
13123	101281	1045411
13123	99964	2318988
13419	102850	946839
13140	102934	1073730
13123	97424	938943
13213	96934	1054277
13396	101291	937584
13139	97477	1061863
13130	99337	2073058
13353	105470	1061113
13150	104611	942570
13163	105334	1046207
13233	102954	963113
13576	106494	1043327
13239	102667	940999
13313	101027	2227223
13433	108014	1010578
13163	103371	1064930
13253	100844	942990
13256	105303	1086149
13297	103624	930427
12060	103271	1073663
12246	104537	2142219
13423	106917	1158691
13130	102514	946360
13136	105154	1061473
13397	104221	930601
12019	104220	1054996
12046	104557	963773
12260	105404	2307094
13370	119627	967200
13137	108041	1092876
13240	103481	984516
12600	107191	1064263
13226	103623	932140
12193	99831	1056517
12603	100097	2296988
13579	105733	1057030
13240	104411	953523
13376	75067	1057690
13200	104877	915838
12140	105334	1053594
12166	106547	909228
11856	102777	1228985
13336	107523	947623
12140	102254	1546996
13263	104517	1536180
13582	105803	1046026
13253	103357	914618
13333	105600	1028034
13569	105953	916090
13323	104731	1037247
13403	103403	908481
13343	104237	986682
13027	74082	1831792
13290	114934	1192700
13323	103520	920444
13127	75688	1027898
13203	103321	950047
13229	106673	1031254
7763	97414	892265
7800	69691	1006222
13283	106787	922850
13293	104047	1160837
13196	100960	906394
13237	75425	1030301
13233	104203	2317827
13296	114617	1131224
12840	114444	1084049
13293	116627	1048554
13223	103807	952240
12180	103237	1049837
12246	107327	922014
12069	100303	1042193
13196	103004	918117
13216	104547	1075329
12683	103614	996885
13149	102053	1016611
13136	101194	1565269
13393	120080	1873450
13103	105487	937920
12060	106554	1028076
12640	103397	924647
13150	105907	1070126
13136	103800	925503
13303	102274	1023674
12403	75298	1106442
13166	120253	1211849
13053	120100	1996323
13383	105960	1054660
13299	105730	935763
13292	105347	1053473
13293	104494	933491
12736	106933	1166830
13170	104874	926360
13137	105557	2382623
13403	104157	938400
13136	104904	1055020
13163	107734	921421
13240	103454	1099012
13563	105831	933674
13259	101003	2156202
13300	106084	1149864
13407	106934	1058487
13130	105157	913787
13216	103434	982792
12437	108111	935154
13143	104544	1042727
13137	103507	1091446
13260	100740	1606908
12740	109777	943570
12060	103787	1079313
13156	103037	924600
12167	101654	1057554
12849	105347	915057
13243	102920	1028437
13340	103394	1768140
13376	120160	1238894
13109	114293	936476
13226	104973	1039700
13319	104973	924450
13516	107303	1074793
13250	105094	922371
13263	107481	1048037
13280	104751	1150321
13546	107873	2117939
13280	106621	956643
13266	119226	1044487
13450	101401	963596
13243	103387	1015634
13236	106437	909354
13250	120850	2357180
13343	103597	938987
13229	100800	1073659
13369	115173	999504
13279	103800	1052530
13240	103447	958296
13226	105427	1071166
13476	106090	2217976
13366	114773	1100675
13217	104801	1001332
13590	108330	1070140
13323	103241	915588
13230	103384	1040464
13233	103314	931137
13503	103317	2219950
13329	115333	1035850
13200	121530	1042644
13449	114733	951729
13230	113487	997332
8197	112374	913671
6769	93204	1052666
12823	115147	2168858
13293	115186	1105678
13213	76181	946573
12063	106587	1068343
12036	105380	928414
12170	102004	993502
12800	106884	938740
13136	105463	2237683
13153	118960	1030971
13410	108917	1093966
13110	106504	949370
13136	103347	1046637
13250	103924	939637
12713	104407	1050423
13057	104971	2182591
13170	104967	1067647
13477	108477	1072890
13210	105827	1085469
13290	115504	1127085
29309	99564	1078012
13237	105674	943700
12167	103934	2226457
12640	118547	1014105
12019	104567	1079342
12176	105170	977422
12270	102350	1064073
13390	109301	955103
12113	105514	1064837
13123	105397	2390902
13403	109194	1088766
13113	120320	1094539
13183	102234	1049114
12263	71998	898235
13163	107813	1054943
13123	104174	931330
12300	104957	1159527
12523	109327	962500
13149	104874	1608554
13187	105074	950117
13210	103694	1100979
13549	101030	2062144
13323	106214	1090179
13293	125223	1088059
13430	104341	1048301
13156	103060	913150
13319	104027	1028047
31682	97117	998101
13243	105741	1071020
13233	102613	1955447
12569	75764	995272
13186	107394	935697
13179	105860	1031300
13349	101213	910570
12253	120247	1023885
12293	105737	982949
12099	102517	1050477
13243	102511	1996340
13539	115410	1051460
13337	103071	916308
13346	103560	981928
13239	121303	938533
13386	101334	1031177
13346	115410	1044110
13233	115363	2228180
13403	119480	1028475
13290	104574	1039311
13226	101001	908638
12403	105413	1058110
13223	106327	927243
13290	105047	1095346
13346	104174	994065
13020	107354	2218387
13366	114240	1103688
13307	114787	1093369
13477	107441	945917
13253	100974	1039181
13189	101847	1071406
13313	104224	1041427
13666	106023	2120469
13236	114190	1117782
15040	77065	919474
13240	103174	1073516
13256	106617	951933
13273	103224	1028971
12846	107043	991265
13240	105164	2171145
13252	113650	1035313
13399	119776	1139060
13157	108094	935974
13170	105017	1078986
13316	101587	947070
12709	103537	1124151
13126	105017	1543716
13127	104754	1020458
12117	105751	931070
13137	107147	1053651
