write_duration_nsec	flush_duration_nsec
28652	1557252
28549	1023714
30925	1016334
28809	839775
28729	833579
28723	879312
30779	851339
29436	842509
28856	889205
28842	826713
28903	982349
30865	867818
28666	2230170
40929	960095
28829	881791
28786	844336
28812	930453
28829	899494
31116	974189
29026	946706
28809	899271
28866	825703
30572	2043864
28822	872964
28882	919870
30999	848766
28803	901684
28882	969575
28892	910880
38118	878884
30826	952789
28542	2140061
28593	1029171
30906	848406
28619	855618
29242	946042
28883	871608
18700	862326
28900	979866
28756	2018839
30809	1075753
28709	847472
28969	887458
28639	947643
28676	855032
40926	905161
28462	879428
28746	902551
28429	2051678
30786	861309
28586	927990
28572	914680
30589	943573
28669	858752
28870	906391
28695	879618
28969	1366983
31056	1606504
28736	887605
28572	998881
30826	862059
38133	905844
28653	883925
28879	831503
30746	848429
28975	845739
28809	895604
28763	887178
28896	835323
31089	940336
28439	1410469
28586	1749610
30953	965679
29003	904804
28849	888804
28949	953576
30689	847505
38286	1010321
28895	2152541
30756	852792
28912	887977
28929	833939
28849	936230
28956	849385
30866	850739
28913	977055
28746	1469844
30682	864258
28989	870855
28889	847778
28956	913724
29306	843135
31032	861575
38389	893511
28636	1703661
28566	1059679
30626	903474
28776	840899
28746	888364
28643	890738
31022	846019
28849	836019
28969	863018
28822	2049078
30866	997318
28953	828936
28675	921710
28662	875441
30759	846646
38276	893725
28643	867242
28803	1342232
30716	1755953
28519	975442
28596	851575
30613	840500
28706	985198
15619	785624
14890	894115
29076	2033438
30509	1018721
28573	859552
28765	888804
31049	840845
28642	855258
38299	894511
28676	858449
30890	2101437
28869	937456
28929	903201
31039	888694
28903	830033
28679	889637
28779	885951
28635	856738
31033	2072327
28739	1007601
29026	936573
31136	897351
28880	838680
28933	873945
38142	890268
45632	880658
30706	2080460
28609	922897
28862	1015520
30839	863298
29106	841872
28599	903591
28825	848512
31129	870859
28889	2080704
28786	878915
31106	843313
28942	1030907
28683	837699
28606	878601
38139	875991
30782	852339
28736	2116393
28493	1007135
30789	846806
28606	1067773
28635	841349
28609	892294
30882	844086
28873	868765
28979	2048721
30909	923283
28793	843339
28403	911871
28453	884618
28596	934456
41762	901577
28649	881991
28782	2093623
30673	1097732
28915	960562
28809	853059
28886	940650
30693	886455
28796	838792
28639	885178
28689	1966880
30856	890511
28663	856152
28583	915870
28559	1010268
31015	860151
38339	897961
28826	860295
28806	2028742
30919	867162
28816	841679
28612	877778
28529	901951
30739	898844
28629	845373
28516	889458
28519	2071690
30853	862339
28816	844053
28856	900701
31542	847206
28853	1011904
38592	890507
28599	888831
28785	2115352
30692	923723
28750	843539
28680	875018
30876	858832
28589	969685
28666	927643
28785	942499
31179	2149685
28885	869591
28939	836289
30879	869885
28976	823313
28629	868781
38909	980319
28593	850496
30843	844256
28712	897614
28856	843712
28662	992834
30879	1486900
29109	858351
28823	846106
28935	958849
31643	852153
28823	885375
28639	849602
28652	866338
28549	879951
30886	1479251
38175	969052
28839	898917
30863	2254445
28993	886435
28926	862402
30883	875992
28849	881258
28932	842099
28685	841085
28645	881414
31106	998574
28895	1551638
28822	1011894
46382	989325
31203	840019
28909	882575
38372	908470
28646	877758
31079	843232
28949	1835631
28849	855568
31122	890191
29362	854365
28809	898697
28926	848739
28632	839386
30926	850699
28826	894774
28856	2175008
30905	1061829
28609	841126
29043	902898
38049	885018
30879	904844
28659	842776
28572	893884
28572	2284217
30956	879695
28826	846149
28909	887417
28906	852989
31125	866511
28922	843485
28749	896604
28590	838426
28650	881402
30779	920257
28609	890174
38299	904217
28596	894624
31443	842126
28749	875418
28869	894138
28783	897085
28749	844806
30963	833966
28640	902414
28586	2131489
30779	882138
28842	889164
28822	854899
28746	862152
30856	870525
28852	884388
38009	1017131
28503	860779
28599	846739
30633	878028
28563	870232
28566	847429
28543	870992
30780	2199524
28882	1003028
28902	866701
30936	853979
28732	879161
28799	845362
28659	870961
28892	907657
30955	2083233
38773	920444
28922	999294
30922	857308
28696	882225
28799	855392
28803	819273
30746	968572
28896	2147742
28669	850852
31326	993695
28989	840872
28946	878988
28909	846646
28990	919497
31029	1384083
28882	1607757
38596	889721
31056	1040280
28836	860286
28889	873521
28975	831302
31089	913563
28962	2038424
28806	1041877
30902	968622
28965	863698
29322	947989
28729	888551
28815	855432
30969	858755
28609	2091146
28733	1089412
41319	1038257
28869	872618
29000	944640
28902	897681
30972	848659
28819	879458
28939	2291310
30882	1067119
28829	991881
29069	859788
28820	970183
30946	867152
28982	847792
29069	889614
28753	892068
28665	845219
41155	896601
28566	1549998
28663	877498
30876	1210339
28779	854579
28600	892285
29093	884952
28439	1996213
30853	1069103
28659	907390
28793	862242
30669	1010505
28695	841112
28722	886178
28736	853353
30909	900871
38479	1355084
28876	1800152
30749	996442
29056	994692
28616	844706
28692	863332
30909	849055
28923	876792
28866	858202
28856	912017
29002	917083
30849	856869
28759	851272
28586	992882
28782	1372027
30909	1794722
38925	1117541
29000	1061283
31083	1042094
28772	1054246
28976	1083885
28639	2131342
30639	1044583
28579	911751
28689	847312
30735	867925
28812	876151
28609	832886
28573	1000802
30883	1485777
28766	992388
28746	976052
39689	927374
30972	856575
28869	852365
28492	874831
28655	811103
30602	1972133
28776	916590
28856	887258
28749	851033
30982	850325
28829	844672
28819	880711
28573	822530
30709	881698
29240	845606
28772	1035583
38366	843432
28886	1096959
31102	1397523
28709	864392
28569	836569
30996	890171
28843	848326
28806	883658
28935	1034080
28869	904564
30926	850656
28842	895737
28952	850748
28516	880418
30765	1866012
28856	985975
38602	1046917
31066	873272
29072	856552
28989	891204
28706	824553
28636	831903
30979	856989
28993	893925
28793	2229020
30826	873152
29212	832042
28843	885818
28846	827996
28636	915337
30739	846072
28682	881805
38432	2116702
30816	1127487
29083	853099
28793	887631
28859	813490
30536	929223
28656	838260
28692	892538
28626	2164887
31023	1006028
28942	844579
28853	886112
28969	897484
31079	861835
28936	845779
28626	874552
38569	841823
30696	927244
28896	844099
28909	981228
28952	845475
28896	877911
31556	841393
28859	981269
28802	879284
28682	842329
30849	867085
28936	2170448
28876	914034
30823	877788
28892	841909
28982	896604
38226	914150
28685	832656
30982	850125
28889	890604
28842	876591
28829	853876
30979	941986
28810	866459
29049	838333
28649	882988
28636	970029
31176	2119409
28746	1048263
28933	905071
31293	893005
28896	880844
38652	902804
29042	852115
31149	2089556
28905	1070672
28819	1029373
31039	863509
28979	925933
29069	877062
28999	822686
28719	912524
30842	2131192
28610	1041657
45332	921791
30906	877755
28659	937449
28812	926510
38352	906684
30920	975919
29029	2035031
28713	1011071
30903	839353
28852	828283
28523	932640
28679	898621
30509	847752
28873	1010148
28919	2043951
30706	1047186
28745	847508
28789	899044
29225	937003
28619	865792
41259	888684
28545	2067343
28586	1010284
30953	1009481
28576	987741
28756	937703
28802	1088785
30786	1042413
28669	1408873
28679	1580571
30602	845315
28479	867325
28506	833193
28559	822756
30922	953279
28920	854086
39139	936924
28790	2091677
30780	983935
28982	853272
28555	842045
28566	898874
30822	970735
29019	859312
28776	939843
28902	2021598
31753	953799
28956	952776
28956	828729
30692	857872
28849	862685
28956	974068
38832	1330152
30879	1681725
28899	839203
28849	882765
28526	883525
30955	859985
28829	844339
28883	1023667
29019	1417963
31002	950536
28803	829193
28953	877858
28682	805290
30999	924904
28789	828672
28966	870378
38795	1708870
30976	898685
28862	846512
28806	869761
28882	880338
28556	858055
31393	845286
28586	887511
28730	852509
28639	848782
18860	2183544
28689	996745
28870	848203
31026	888534
28912	854925
28852	836802
38669	894058
28673	867468
30872	840099
28632	879765
28566	1097525
28879	953269
30913	1470268
28976	910857
