before wait	after wait	rtt
440	3541	4579
200	3255	4678
203	3276	4432
188	3257	4674
198	3253	4845
195	3246	4850
190	3238	11756
213	3268	4139
194	3251	5143
196	3270	4959
192	3224	5020
190	3338	5026
240	3309	4758
205	3278	4832
202	3211	4943
194	3276	4960
192	3241	5081
190	3243	4897
5603	8603	9376
232	3319	4573
202	3469	5038
191	3236	4895
194	3261	4924
204	3825	4972
213	3299	5681
213	3234	4834
196	3255	4956
197	3223	4880
200	3227	5059
195	3259	4915
194	3247	4935
213	3238	4939
200	3268	4929
196	3221	4876
193	3261	4888
196	3259	4887
195	3225	5014
194	3255	4918
194	3238	4909
216	3261	4871
194	3272	5036
195	3236	4899
195	3244	4918
196	3260	4858
192	3238	5083
196	3257	4931
202	3249	4847
209	3224	4876
206	3265	5017
194	3272	4992
200	3261	4929
196	3241	4914
194	3287	4986
193	3210	4890
192	3278	4901
215	3667	4884
192	3207	5594
197	3258	4926
198	3211	4899
202	3271	4886
198	3247	5045
198	3274	4929
202	3272	4899
209	3274	4937
196	3217	4977
198	3253	4924
196	3268	16940
194	3449	4561
196	3253	5225
194	3280	5028
194	3436	5030
214	3280	4972
194	3238	5061
193	3254	4955
192	3240	4908
194	3278	4979
196	3238	5051
202	3257	4998
202	3225	4918
204	3271	4926
198	3246	4910
196	3266	4878
193	3273	4874
192	3242	4872
196	3261	4905
200	3331	4914
198	3255	4870
209	3655	4982
198	3384	5651
193	3252	4962
191	3248	4937
196	3219	4941
189	3242	5015
192	3259	4975
194	3236	4867
208	3274	4905
192	3239	4988
191	3248	4916
197	3248	4817
195	3254	4907
193	3229	5000
192	3247	4870
189	3244	4926
212	3250	4863
188	3215	4973
191	3278	4901
192	3236	4956
190	3236	4906
192	3261	5032
188	3258	4889
195	3275	4918
194	3268	4889
194	3238	4899
190	3240	4891
190	3263	4906
192	3274	4938
192	3266	5034
192	3215	4907
190	3255	4943
208	3598	4946
190	3228	5504
191	3261	4880
189	3212	4901
194	3287	4880
190	3263	5013
191	3227	4890
193	3276	4890
198	3221	13003
189	3274	4388
190	3249	5407
186	3209	5196
194	3255	5049
190	3238	5106
191	3282	4941
197	3244	4943
194	3240	4967
194	3219	5045
194	3255	4914
191	3259	4954
194	3234	4862
228	3278	4664
200	3219	4734
198	3274	4921
194	3205	4868
190	3232	4916
190	3205	4910
197	3252	4934
191	3244	4966
191	3290	4895
187	3255	4859
193	3252	4953
208	3842	4884
205	3283	5618
213	3238	4954
193	3278	4899
188	3242	4887
190	3257	4922
187	3244	4855
190	3236	4933
198	3234	4901
194	3249	4906
196	3272	5007
194	3276	4881
188	3253	4935
197	3231	5078
196	3251	4937
192	3259	4975
192	3266	4958
194	3263	4990
191	3244	4926
195	3276	4928
190	3234	4899
188	3266	4927
187	3270	4887
196	3219	4926
198	3282	4969
193	3219	4983
193	3240	4899
189	3248	4907
192	3234	4897
192	3257	4937
191	3242	4867
194	3260	4940
204	3649	4882
191	3227	5562
190	3251	12868
191	3217	4316
195	3231	5322
192	3240	5160
194	3266	4942
190	3274	4937
208	3247	4901
194	3263	5002
189	3274	4985
191	3261	4992
192	3251	4977
198	3263	5019
189	3255	4876
194	3236	4971
206	3259	5002
200	3272	5058
191	3453	5006
192	3264	4908
190	3253	4958
194	3386	4917
196	3265	4947
200	3284	4908
209	3487	4920
193	3271	4952
192	3276	4891
196	3270	4956
189	3236	4888
192	3242	4952
189	3232	4920
194	3253	4868
202	3652	4912
192	3213	5537
192	3280	4876
188	3232	4939
192	3287	4887
186	3240	5000
189	3212	4926
189	3259	4876
208	3263	4983
193	3254	4991
192	3242	4920
195	3276	4939
190	3264	4954
195	3248	4962
191	3246	4905
191	3257	4948
196	3266	4920
190	3255	5024
197	3263	4915
196	3238	4920
190	3259	4916
194	3242	5004
193	3269	4993
196	3238	4929
192	3246	4912
195	3276	5036
193	3223	4874
191	3212	4857
190	3217	4908
194	3230	12824
194	3241	4384
191	3263	5153
206	3623	5025
193	3267	5570
190	3226	4889
192	3219	5004
192	3261	4870
195	3271	5065
192	3255	4905
190	3232	4912
194	3247	4920
192	3223	5025
190	3217	4929
194	3276	4937
195	3234	4914
197	3238	4964
194	3247	4960
194	3206	4920
194	3270	4888
197	3265	5027
190	3253	4920
196	3269	4909
185	3265	4903
227	3297	4901
202	3280	4781
202	3282	4914
196	3249	4870
191	3223	5054
190	3251	4903
190	3244	4975
191	3271	4928
194	3271	5065
192	3257	4937
195	3261	4958
204	3802	4981
211	3260	5721
188	3257	4855
192	3257	4942
188	3215	4982
198	3306	5055
193	3232	4949
192	3240	4903
198	3250	4956
192	3247	5028
194	3228	4904
190	3259	4969
191	3250	4909
196	3259	4992
194	3238	4897
196	3238	4909
198	3266	4916
197	3301	5034
192	3242	4924
198	3255	4926
194	3238	4870
194	3278	4964
194	3247	4897
192	3266	12767
194	3253	4230
200	3267	5310
190	3243	5049
198	3276	4990
196	3263	4970
195	3273	5027
188	3255	4924
190	3270	4918
203	3628	4965
194	3259	5565
191	3267	4928
191	3246	4958
190	3278	4908
191	3229	4930
194	3263	4914
194	3285	4929
195	3263	4892
193	3254	4945
186	3260	5011
190	3261	4864
197	3273	4922
193	3257	4943
192	3253	4956
193	3238	4899
196	3259	4931
195	3269	5006
187	3255	4929
195	3234	4924
194	3261	4884
280	3265	5002
198	3257	4920
198	3240	4855
192	3226	4908
199	3263	5002
188	3272	4887
195	3206	4865
196	3219	4895
191	3246	4996
194	3238	4912
192	3213	4931
206	3697	4890
190	3240	5566
196	3280	4941
196	3242	4924
189	3234	4916
197	3246	4951
189	3240	4914
197	3219	4897
194	3232	4925
190	3201	5045
193	3254	4833
192	3245	4927
188	3240	4906
191	3257	5006
194	3236	4902
194	3280	4906
195	3254	4888
191	3255	4952
192	3269	12796
191	3271	4271
192	3274	5171
193	3242	5090
191	3261	4981
199	3275	4945
196	3276	4925
192	3201	5034
190	3274	4872
194	3261	5045
190	3266	4898
190	3255	5004
189	3251	4914
194	3272	4901
200	3594	4912
192	3274	5453
193	3522	4989
194	3269	4897
194	3245	4904
191	3258	4936
192	3238	4878
197	3276	4970
197	3278	4865
187	3242	5088
194	3247	4908
195	3282	4878
192	3272	4963
196	3234	4973
192	3220	4944
196	3259	4897
207	3272	4933
198	3238	5023
192	3244	4899
198	3272	4933
194	3249	4891
236	3304	4638
204	3284	4825
197	3252	4926
197	3282	4854
196	3272	5044
190	3228	4882
200	3358	4937
190	3226	4977
188	3215	4963
191	3324	4829
195	3278	4987
205	3794	4921
205	3417	5643
207	3259	4981
197	3265	4960
195	3214	4899
190	3266	5045
195	3252	4871
192	3265	4929
200	3263	4950
188	3261	4981
196	3270	4876
200	3259	4929
194	3263	12586
190	3261	4283
194	3247	5232
194	3274	5028
198	3267	4968
194	3245	5047
185	3272	4979
200	3278	4987
189	3242	4945
196	3247	4975
194	3248	4952
200	3284	4917
194	3257	4891
192	3266	4967
196	3268	4897
196	3265	4931
194	3270	4904
196	3247	4914
190	3207	4887
193	3215	4922
204	3634	4953
194	3234	5440
194	3263	4962
197	3240	4932
198	3239	4838
192	3209	4901
191	3273	4966
189	3221	4890
196	3217	4901
198	3251	4910
194	3230	4853
198	3271	4926
195	3248	4909
191	3208	4969
194	3261	4918
196	3215	4895
194	3234	4898
203	3297	4959
192	3242	4885
197	3259	4981
198	3335	4901
196	3244	4987
200	3269	4912
200	3367	4937
196	3273	4876
195	3267	5004
196	3387	4893
191	3250	4953
198	3274	5001
192	3381	4969
194	3251	4963
192	3245	4927
209	3661	4954
196	3257	5548
194	3278	4882
191	3242	4928
195	3267	4956
197	3238	5857
198	3247	5064
193	3252	4918
196	3268	11683
195	3221	4351
194	3249	5167
192	3260	4992
189	3274	5021
196	3262	5020
190	3268	4920
198	3261	4924
196	3270	4842
192	3255	5009
196	3225	4871
198	3259	4885
189	3257	4863
195	3316	5008
198	3232	4918
196	3207	4879
196	3405	4912
198	3244	4865
196	3250	4960
197	3473	4924
196	3247	4921
196	3213	4969
194	3485	4924
194	3240	4840
206	3602	4937
194	3247	5468
192	3215	4861
196	3206	4895
196	3240	4904
198	3247	4912
193	3257	4897
198	3318	4933
200	3284	4903
197	3244	4991
196	3316	4859
193	3236	4903
198	3244	4846
198	3263	4986
194	3209	4870
196	3259	4899
200	3282	4886
198	3269	4964
198	3269	4888
196	3217	4869
194	3244	4884
244	3316	4817
202	3262	4796
204	3263	4924
194	3268	4914
194	3270	5072
200	3255	4878
194	3207	4882
197	3277	4911
194	3276	5030
196	3248	4956
196	3253	4916
211	3803	4931
215	3238	14058
192	3204	4331
196	3236	5192
200	3248	5063
198	3221	5122
193	3263	5038
190	3302	5057
195	3278	4949
196	3274	5068
193	3271	4955
194	3270	4945
192	3263	4982
198	3282	5109
194	3245	4895
194	3249	4916
198	3261	4861
194	3268	4998
192	3238	4950
192	3227	4939
200	3284	4973
197	3276	4943
190	3266	4878
194	3242	4899
202	3219	4928
198	3247	5026
192	3331	4975
196	3293	4994
196	3265	4863
197	3284	4996
195	3238	4869
190	3257	4971
210	3644	4911
194	3255	5547
190	3282	4963
194	3268	4931
199	3267	4949
194	3260	5097
192	3274	4945
198	3274	4849
196	3253	4929
194	3239	4952
194	3257	4908
194	3249	4916
193	3271	4851
196	3266	4963
193	3290	4947
201	3264	4879
198	3272	4889
193	3256	5031
196	3250	4880
195	3215	4895
192	3247	4920
194	3261	5097
206	3269	4956
196	3246	4906
196	3280	4897
192	3248	5038
194	3268	4929
192	3236	4984
194	3257	12780
194	3272	4349
196	3274	5257
196	3269	5072
202	3638	5042
199	3259	5616
192	3244	5023
194	3243	4969
194	3205	4990
195	3210	5084
195	3254	10697
193	3273	5526
198	3217	5069
196	3253	5093
189	3237	4993
194	3228	4874
195	3276	5021
191	3257	5137
197	3259	4924
192	3316	4990
198	3247	4931
195	3244	5067
194	3274	5055
198	3246	4935
194	3278	5004
194	3255	5011
198	3245	4914
194	3255	4998
202	3254	4920
193	3271	4914
192	3245	4912
195	3254	4945
190	3255	4983
198	3267	4906
192	3276	4910
197	3303	4922
209	3603	4919
194	3242	5537
195	3210	4964
195	3257	4876
192	3236	4941
194	3251	5038
190	3562	4935
199	3271	4936
202	3257	4933
193	3280	5023
194	3272	4933
196	3292	4954
194	3460	4914
195	3252	5050
194	3263	4924
197	3400	4985
202	3261	4895
193	3238	5032
199	3309	4932
195	3265	4983
194	3245	4927
229	3277	4835
201	3239	14580
202	3450	4400
192	3238	5333
196	3272	5162
191	3421	5004
200	3275	5036
191	3259	4979
193	3265	5094
196	3259	4946
200	3270	4935
208	3819	4990
206	3246	5732
204	3276	5017
196	3278	4938
192	3244	4924
192	3274	4998
193	3236	4922
194	3269	4992
196	3234	4868
198	3276	4904
191	3255	5011
194	3282	4878
198	3274	4945
197	3244	5029
199	3277	4911
