write_duration_nsec	flush_duration_nsec
151556	1398183
141473	1301846
149469	1247824
146646	1371497
142080	1246621
149093	1554032
145520	1674239
148205	1314818
144742	1192296
142202	1329148
150186	1224175
143309	1253361
147549	1187256
119437	1317159
155275	1388050
141853	1356521
141569	1270573
150285	1425902
146879	1722510
168132	1480997
144646	1247534
141556	1307435
154159	2298587
142099	1352141
147919	1209829
145743	1269921
145816	1198073
148425	1266203
144462	1253670
147492	1372677
145386	2287501
149759	1342472
142049	1229551
144819	1292183
152306	1212629
142086	1476994
149852	2676066
141069	1385017
149372	1234141
148069	1337532
142066	1319449
149909	1545126
146909	2311806
143339	1484087
145262	1190946
141659	1288636
154642	1415206
142629	1402303
142009	2303137
150809	1264734
126406	1117804
630868	1753666
143649	1194986
127857	1306260
149169	2322843
142766	1263070
173792	1229428
143989	1262467
154348	1213071
142949	1310189
144866	2193044
146219	1439125
149343	1226848
150762	1371450
141862	1257353
145786	1291447
154289	2260832
144119	1340064
149413	1207816
149122	1270450
153159	1234155
145033	1408600
142529	2518567
155815	1453651
143632	1170786
173165	1386173
145209	1315832
146562	1357884
150949	1218118
142593	1269454
148802	1208435
146296	1251360
144592	1188609
147056	1250278
121800	1256720
155592	1299379
144266	1226175
141456	1635273
150889	1245111
146246	1345268
147899	1218495
148426	1312866
146969	1248151
148059	1735790
144933	1237841
148636	1410496
164446	1396210
153222	1374970
143026	1241695
145119	1663802
147795	1248700
146213	1499244
150712	1258987
143679	1373927
141839	2431020
156079	1377604
140346	1317082
150456	1383960
142566	1229792
153012	1462342
145009	1781175
142509	1369631
147439	1343258
150359	1462425
147323	1346981
166669	1308483
143383	1779669
151706	2255889
145923	1427466
150802	1445762
143269	1230731
147609	1385577
146802	1323908
146232	1278220
147492	1244334
148323	2333950
146880	1365824
149039	1332018
163256	1266174
157248	1317078
142686	1226795
147935	1366494
147442	1211365
143399	2405237
150699	1326942
142393	1291963
159339	1371800
144532	1367317
143732	1295026
148572	1615340
148162	2348492
148843	1263514
144322	1291536
142166	1241557
152032	1194085
144602	1356598
148456	1259474
141319	2457752
154402	1380083
140469	1409096
145429	1201362
147246	1265274
147473	1135514
151409	1414733
143683	1334912
143356	1513123
155636	1221832
142283	1319923
149949	1224318
144822	1347031
145666	1216532
146816	2190281
146296	1237428
148652	1304299
146873	1236398
143645	1306102
148259	1401597
140989	1450772
155832	1740580
141273	2457309
151615	1267480
142239	1404870
148779	1373524
149055	1353684
141806	1227391
150845	1381243
144019	1245351
141656	2410881
148359	1379824
142239	1315125
136162	1258320
143809	1368174
121256	1139941
147943	1317079
147916	1163790
128163	2384371
143230	1212632
148452	1386810
144499	1172312
143326	1275543
147146	1720264
142903	1417183
153815	1590927
143193	1295363
143599	1292946
151779	1369244
139913	1214449
169581	1312215
143382	1796918
147233	1304260
150749	1209592
141836	1321888
147912	1185436
150033	1438096
141212	1389863
148455	1252097
142983	1180743
153789	2406584
156972	1198815
149796	1396810
143089	1240224
168095	1298936
152163	1448952
141119	1382817
154319	1679216
146259	2427667
145249	1328925
146403	1273567
144819	1154526
156279	1281113
143199	1216042
140889	1332838
170292	1759333
148516	1300076
149582	1186831
154976	1327822
149285	1149936
125950	1164380
145113	1201666
150222	2131372
144225	1343768
154266	1290417
140973	1199799
140386	1281230
151003	1251017
145332	1397986
148702	1259993
143406	1384573
143559	1244031
152279	1265264
146719	1330285
149046	1360244
143529	1377620
148483	1964584
147402	1188952
142616	1289047
151459	1239235
147539	1347081
147942	1284586
145886	1678022
141442	1234564
174778	1322812
142776	1206926
151269	1294893
141322	1236434
150349	2297910
147493	1210982
146769	1228842
154785	1239341
143143	1250731
145162	1438045
149615	1769572
145589	1654399
151465	1931441
140702	1262303
150759	1307779
147102	1225761
142103	1309706
150982	1254867
141656	1377550
152052	1418409
144649	1386980
140023	1240045
149052	1898512
148722	1363974
149306	1372834
163305	1241157
144329	1306806
152649	1225895
141569	1305062
152013	1356465
143743	1396224
170419	1207739
151075	1276116
142562	1279200
149326	1265920
149349	1748562
147636	2547164
145436	1271950
141312	1322165
176695	1403209
144062	1465248
148966	1455141
143002	1317972
148082	1180749
148465	1321408
144939	1219805
148919	1766722
147723	1465198
143709	1445065
148965	2321499
142999	1425326
154689	1227708
140606	1262901
152735	1355987
140816	1250567
127447	1245131
150486	1270117
140999	1147630
126233	1264523
128743	1276484
141872	1355147
126773	1114824
140656	2491008
154979	1208348
144213	1375521
143889	1352727
148485	1331998
147826	1265294
151109	1292756
142135	1226124
145682	1311876
149982	1221125
142559	1335731
150233	1274144
148692	1246987
147316	1192539
143583	1296509
145153	1231705
153789	1631543
141179	1626517
152272	1886005
140099	1216398
151815	1345921
147999	1231361
141443	1273390
151502	1358684
147469	1397210
143139	1379607
152732	1357411
143949	2525851
157742	1429296
140876	1229385
149362	1366560
144952	1225008
149216	1479491
148706	1574998
148485	1442628
149679	1743143
148975	1398203
143506	1178076
148269	1289476
146026	1232382
155582	1290356
141959	1959533
146436	1326032
147896	1238108
147579	1304109
152092	1288969
144426	1361475
142320	1236898
155779	1404910
143116	1189279
150496	2494865
145450	1200512
153098	1249007
147273	1377394
140729	1326402
150003	1377778
148895	1776752
149576	1322126
142446	2393225
145872	1323302
133753	1219761
146566	1230508
147332	1350907
142862	1282783
149172	1377094
150115	1710574
143722	1298619
153276	1252578
147836	1340558
147103	1208069
146136	1297389
148292	1978743
169838	1329831
145006	1229261
150026	1290117
149419	1262957
146019	1226771
147869	1260564
141956	1316902
157312	1264447
144400	2890864
147839	1449489
149149	1341242
165755	1384634
151986	1345125
142763	1223928
146172	1378683
151109	1247408
142389	2311820
152696	1479024
144123	1367051
174418	1256777
145713	1432366
141026	1331398
168349	1343755
146702	1810691
149079	1403817
146292	1160843
144459	1262243
154015	1159913
145760	1372288
149232	1156363
143289	2248872
148539	1416456
148146	1348281
167138	1255057
151019	1345751
148006	1278743
149922	1695994
145803	1249781
144386	2346226
155099	1358151
143540	1252004
127840	1183316
145993	1401276
148886	1285583
149006	1349395
144436	1229444
148769	2392635
149556	1201509
144085	1231201
128733	1287390
145655	1275006
154649	1205032
121257	1203356
144010	2417124
148143	1340305
128903	1128301
150473	1386347
121370	1097072
129407	1338002
150429	1918935
142873	1471331
151519	1457212
146909	1356864
151192	1213225
144993	1315766
142613	1363301
152299	1320628
145039	1967984
150229	1317989
144639	1215242
146713	1266184
149466	1206872
141916	1342478
151472	1363761
146699	1302582
169515	1224712
144103	2321350
143866	1229858
155149	1306086
141659	1235808
150956	1316319
145889	1419186
146526	1365641
149842	1575404
144403	2327586
149349	1354405
147649	1319059
142952	1349085
146766	1359615
143899	1248234
154242	1310829
142762	1672845
144272	1352908
149356	1210279
145652	1303042
152822	1263707
142866	1232722
148836	1179813
151413	2040118
141876	1241477
151382	1470451
142039	1193632
154069	1324132
144750	1472312
144602	1407813
148639	1385170
149293	2777807
149456	1455692
144169	1325862
142323	1448689
152929	1290163
144680	1360861
148029	1300222
145112	1166050
157442	2376325
144445	1406456
144856	1341382
148966	1231705
149486	1295050
152289	1363281
143022	1390926
141223	2504425
156735	1369747
143022	1234318
152409	1326212
146082	1218845
144035	1282159
150652	1255521
144432	1339298
152622	1297189
146553	2014612
144789	1378270
129760	1349378
148829	1250637
150012	1411579
143796	1249294
150296	1805228
148679	1261617
146086	1390263
149169	1212778
142343	1464675
156552	1243634
142173	1874719
143279	1276217
152256	1388614
147673	1237808
148329	1505097
145232	2551506
142589	1276897
155769	1231655
143213	1280660
148339	1231641
144006	1329415
153149	1304749
142529	1432886
144543	1231258
148886	1275287
147949	2180357
150349	1325906
143543	1200159
144790	1449745
154449	1316469
142083	1361698
151202	2382541
142856	1350697
152063	1369554
148279	1327698
143242	1220118
152225	1382700
146480	2325403
143569	1365690
151895	1248564
142692	1334511
154325	1228558
144370	1354508
148269	2370371
145446	1333542
149436	1165473
128613	1335738
143940	1216982
149959	1242931
126213	2369481
143799	1301262
148586	1151917
125316	1252727
153199	1153170
121366	1204848
117690	1179596
155906	2452813
141476	1155653
151556	1294929
142309	1158896
153143	1320826
142913	1349541
142893	2405795
149325	1354297
147822	1285133
148716	1195395
145519	1452432
140906	1311846
152966	2343166
143516	1343941
149749	1359894
125523	1344924
147050	1316583
146379	1334028
144363	2458543
149016	1251774
167192	1353958
143663	1188176
148225	1294582
140329	1860846
160319	2349729
144740	1254148
146693	1258397
142299	1233941
146829	1317106
151489	1294776
143490	2325123
152659	1175119
147516	1325039
141046	1216649
151212	1300009
142732	1266250
151646	2367282
147012	1226598
140722	1315145
152142	1276030
146099	1311476
148819	1186293
145240	2535807
149969	1324421
166902	1303076
143869	1293603
147022	1273907
143482	1174706
154779	1232471
142732	1215778
141156	1216198
151122	1251217
144976	1306526
149289	1220895
142556	1847427
142310	1235178
153229	1295196
147002	1235324
148662	1326592
143586	1262497
148319	1329578
147599	1277639
142346	1185402
156486	1259967
142996	1326862
148749	1249138
145089	1321445
145323	1795979
148336	1368671
143689	1299176
150595	1294266
163296	1249245
146422	1326712
146459	1565015
145653	1320532
153493	1216902
144013	1389367
145689	1340968
148459	1286356
145545	1812467
150672	1328572
143499	1216488
149259	1334631
147772	1212351
142989	1258654
149199	1677308
145189	1359771
153992	2438473
146616	1455282
141126	1214242
150905	1346914
149653	1225819
149926	1336482
142533	1265717
148852	1549612
152445	1389686
143766	1280913
153226	1892949
142829	1408650
148343	1203612
149056	1369854
143732	1218215
170062	1363754
150416	2164545
148503	1767146
145326	1227142
141573	1411946
158729	1332792
142279	1289173
150622	1243074
167449	1312832
149353	1231895
148089	1339732
166256	2300601
152472	1376944
150139	1172612
145536	1264893
149062	1169173
143453	1313190
126801	1240522
114827	1604890
128803	2274098
142659	1339605
147182	1286919
149865	1468811
143692	1304252
130826	1383950
146139	1201599
141983	1247268
128373	2475053
147766	1271240
128050	1096332
123757	1287597
141213	1227438
152412	1328045
164592	1382957
151366	1510373
141313	1188833
148375	1327518
148109	1223421
143283	1888553
151105	1248064
147595	1443431
146302	1223198
144443	1287523
141599	1163839
154368	1213971
144559	1331042
149353	1294926
141736	1259021
151039	1408827
147052	2362605
147723	1399006
147499	1189613
148859	1337101
145319	1372601
147769	1392676
142379	1178793
158645	2460299
141143	1197716
149312	1251210
144626	1280396
148079	1263467
147192	1177559
147005	1657189
146583	1236532
146670	1274094
144096	1288940
147319	1297963
143216	1239978
155539	1260058
140813	1660392
159135	1326962
149159	1239147
145669	1311806
149093	1209805
144646	1281037
144276	1210555
155732	1212165
144289	1234831
149649	1295606
145223	1995469
155433	1301143
142289	1179459
161888	1253550
151102	1269010
145896	1292716
149786	1359458
143699	1285916
146256	1286680
150212	1347754
145199	1264207
147686	1838110
151986	1462395
142129	1438552
150033	1204102
144566	1300936
154082	1181159
139913	1796322
149649	1199466
142126	1365238
148606	1179956
151989	1243964
141129	1588414
148849	1976116
149012	1237724
142215	1329051
149453	1240558
142076	1260000
155909	1258074
164022	1777239
146249	1236255
149692	1399776
150939	1259657
149042	1338098
145062	2329936
146506	1421063
155772	1234221
145249	1351311
149179	1180122
146189	1442355
