elapsed_after_memcpy_nsec	elapsed_after_msync_nsec	elapsed_after_fsync_nsec
1799165	2886634	5425793
1807097	3219602	5755285
1701163	3023995	5404561
1685288	3112154	5473889
1956224	3158384	5817497
1933059	3166589	5755407
1823639	3376745	5858092
1795214	3094974	5579014
1819205	3085767	5579970
1791060	3146324	5544597
1823597	3132480	5690208
1805308	3118081	5705128
1828911	3071240	5578148
1804091	3152603	5603883
1795854	3291433	5687844
1799780	3155998	5773458
1797245	2801424	5230081
1824150	3179079	5659732
1800254	3060808	5663269
1964112	3177773	5828695
2084373	3214738	6058236
1923640	3125275	5741499
1792566	3059885	5570573
1816593	3202678	6209036
1798442	3073139	5595655
1929201	3209930	5948750
1928725	3147850	5743748
1865237	3147708	5711628
1803394	3054834	5542393
1779240	3166349	5601752
1687610	3073867	5387085
1708796	3124395	5494099
1694208	2775975	5094009
1688801	3089910	5484787
1715341	3017268	5312702
1685058	3189403	5494696
1824325	3060085	5578979
1803045	3135223	5611494
1798180	3156937	5706801
1798946	3141775	5717535
1802380	3643028	6129745
1197891	3094464	4996745
1378601	3150573	5270223
1410309	3175493	5346140
1382524	3207221	5300048
1380133	3222042	5257205
1212020	3050975	4996464
1188008	3291054	5189671
1375224	2927106	5439058
1377511	3228150	5158005
1281529	3112131	5026967
1280963	3222210	5166490
1392950	3116717	5091447
1391777	3198462	5307972
1217314	3054599	4880377
1197754	3218332	5033511
1374550	3117198	5349530
1397476	3180976	5195851
1386800	3518982	5688307
1386393	3279727	5390722
1221830	3023493	4928610
1202966	3136454	5140720
1380343	3146914	5197657
1412199	3060518	5016250
1283066	2907631	4872502
1279241	3162651	5044703
1310268	3178903	5248504
1285803	3170887	5358438
1384500	3162693	5213768
1404809	3690411	5715477
1288200	3131956	5643643
1391393	3200562	5241766
1948981	3202881	5920653
1950635	3149068	5895208
1800457	3068059	5590474
1817165	3177518	5736574
1804677	3052482	5634048
1831359	3111927	5734759
1803494	3072969	5646877
1837939	2917292	5670101
1809605	3071882	5543843
1831925	3191507	5701662
1803822	3087667	5520966
1841388	3116726	5573544
1706924	3131940	5430090
1701455	3104761	5615243
1834705	3087699	5482573
1813314	3236704	5733432
1843530	3087797	5728361
1815307	3137415	5683566
1840267	3148288	5769999
1805725	3148031	5741053
1828839	3059743	5465381
1811388	3211510	5709840
1832907	3135637	5569696
1807579	2872076	5446930
1808288	3179200	5763035
1830928	3112157	5724305
1804917	3101224	5587964
1849329	3164094	5554959
1864898	3216176	5732949
2042098	3225717	5963675
2095497	3143379	5977988
1773623	3195866	5532428
1691740	3070498	5404748
1838416	3095112	5675782
1793403	3158009	5682216
1791767	3078472	5611002
1694977	3022121	5294676
1695121	3176267	5619644
1691756	109082621	111598660
2098786	3249544	6550875
2113826	2904280	6562755
2077460	3047733	6652472
1589859	2706687	6033161
1670247	3112825	5987436
1934873	3086594	5715230
1965649	3116940	5918291
1941184	3160538	5837583
1938352	3089844	5791860
1806751	3055634	5753158
1843850	3130463	5804601
1803168	3094559	5685544
1855475	3073585	5679886
1798168	3136041	5616568
1830856	3072228	5642912
1798171	3087593	5470236
1791180	3074639	5493592
1706469	3034686	5419180
1688366	2965420	5445728
1826478	2811173	5408575
1796477	2978329	5674760
1818579	2779096	5264889
1803160	3051605	5672301
1804237	3348482	5811310
1806616	3054143	5812189
1807059	3097688	5558325
1838407	3495037	6107586
1800028	3070193	5645946
1800657	3093707	5572676
1933351	3186348	5850316
1976392	3082100	5936834
1692577	3045718	5309161
1711776	3131003	5674197
1939265	3097676	5745407
2103638	3139160	5957178
2082453	3242957	5987231
1765370	2900310	5500182
1685159	2886764	5250570
1722031	3078157	5465741
1679959	3012010	5368401
1681738	3026217	5475962
1718478	3021698	5315015
1689661	3019874	5566409
1821885	3024058	5560839
1808076	3067688	5663128
1837811	3190250	5666071
1791174	3061064	5512019
1833642	3103628	5631574
1793960	3133785	5788304
1825996	3052421	6005280
1801017	3090155	5620729
1961726	2978554	5643422
1938876	3076710	5878896
1711728	3051577	5428582
1696659	3137236	5738002
1938779	3114085	5789684
1932327	3109031	5808962
1808377	3127895	5686812
1804194	3067819	5762448
1810074	3087124	6066124
1802300	3099274	5621662
1959835	3190943	5844428
1927293	3123648	5872983
1822282	3076761	5597944
1805680	3851756	6382408
1842004	3035069	5489678
1808117	3057728	5558253
1956704	2928039	5600435
1930033	3084912	5769324
1696171	3123161	5504666
1720723	3055809	5521767
1935039	3103654	5629411
2085671	3202001	6061357
2087140	3590677	6323218
2081877	3091750	5992035
1506509	2974617	5177253
1521987	3369997	5624677
1803091	3066502	5565903
2035939	3129897	5859016
2073740	3246761	6011984
1817713	3057507	5573863
1796606	3080297	5423553
1782391	3101874	5607210
1680877	3423037	5809686
1822783	3039881	5680760
1929325	3128907	5880396
1901750	3097429	5787784
1800894	3152897	5635689
1821028	3053925	5712042
1802468	3061301	5452685
1821756	3079637	5679761
1697031	3015553	5488256
1681778	3074127	5569693
1826953	3183993	5638091
1793451	3062427	5575425
1833956	3094154	5488960
1795011	3165023	5752942
1837010	3051220	5622679
1799209	3077367	6450020
1817062	3078820	5473642
1797646	2864176	5369001
1967558	3103243	5927401
1931522	3065003	5664755
1705861	3117376	5550220
1679721	3050040	5530918
1960784	3090839	5688694
1932310	3159849	5855653
1698970	3027276	5533194
1683659	3045592	5494515
1937418	3213566	5921042
1930930	3110040	5758398
1795466	3074089	5488291
1825919	3162489	5830127
1798897	3087707	5517183
1818068	108645273	111270611
2112296	3225417	6458601
2068594	2870777	6304534
1930068	5573868	9041200
1926962	2825406	6437910
1790389	2770059	5346640
1794109	3923833	6682353
1932325	3186248	5842169
2029337	3181062	5976127
2094290	3130603	6008154
1959679	3061506	5708228
1809525	3143540	5722993
1830479	3050059	5581768
1807286	3036857	5522121
1806981	3028166	5357177
1691380	3024433	5420146
1688759	3013591	5289471
1713650	2991550	5529823
1688004	3057309	5410543
1847727	3091380	5542621
1806657	2957436	5456228
1810403	3264550	5892974
1802348	2955102	5944423
1820754	2812446	5455699
1801766	3680399	6182660
1820959	3059325	5769008
1810468	3052152	5592146
1966427	3095774	6908064
1945790	3116555	5759639
1962435	3080749	5725843
1943344	3068590	5642085
1730301	3062747	5607918
1702921	3050831	5506759
1976118	3212976	5889322
1947942	3089923	5686217
1846816	3064135	5567618
1810763	3175620	5549672
1843630	3117708	5787052
1814551	2928215	5364839
1811082	2968782	5531984
1835851	3050382	5580691
1802063	3065445	5547338
2005672	3232738	5865391
2087872	3366624	6308338
2107786	3088346	6867283
1518797	2951637	5207261
1507369	2988490	5245309
1807685	3183030	5680393
1824796	3072355	5590938
1801786	3050308	5640588
2021773	3197189	5843584
2084370	3430816	6317033
1800151	2872136	5458747
1806097	3090415	5509263
1768124	2852209	5292264
1701909	3027817	5739934
1779692	3058665	5430647
1801532	3137037	5668633
1817895	3010571	5577482
1689254	3026397	5493735
1690012	3105390	5807015
1830742	3041277	5704064
1813386	3139012	5700496
1958604	3181689	5935172
1938870	3086819	5760027
1805394	3052527	5574473
1809277	3096888	5527566
1724666	3038366	5454549
1701285	3053713	5371266
1848116	3157037	5772775
1807765	2800927	5422856
1834622	3085050	6027917
1799937	3088986	5486062
1825393	3460371	6032075
1797029	3064302	5536151
1839967	3091495	5714680
1813223	3053801	5612820
1806576	3320575	5902463
1804242	3047577	5624645
1808474	3056171	5675956
1815488	3053111	5591651
1800854	3054124	5574255
1825405	3193153	5693225
1803786	3055711	5714318
2041570	3120744	5763356
2080828	3264428	6102596
1699958	2691568	5081170
1688822	3039784	5408383
1708233	3178660	5491000
1697834	3058346	5446358
1685438	3045807	5448534
1712170	3117146	5563359
1688773	3036833	5551075
1977378	3094208	5801238
1933591	3155590	6779246
1814222	3042559	5496505
1813570	3122346	6175584
1941993	3112450	5731150
1956884	3158566	5741604
1938550	3087969	5859367
1958400	3073490	5732611
1802840	3071639	5672742
1824768	2813274	5463232
1352279	3051465	5201062
1199248	3162627	5036550
1286143	3116590	5411529
1282595	3102815	4943518
1376231	3581254	5608016
1419319	3138884	5778771
1371794	3135993	5311538
1399793	3355277	5434338
1287689	3180235	5459438
1285389	3098543	5100128
1304634	3077863	5218689
1282640	3079684	5129452
1384993	3132874	5376709
1407053	3141753	5222414
1283606	3378863	5390345
1348563	2929206	5476564
1395747	3134674	5172789
1383634	3139435	5075468
1229718	3075613	4968072
1203731	3132504	5080552
1297674	3088681	5231329
1317182	3079737	4980946
1387640	3241584	5326344
1384197	3162213	5318908
1317831	3085014	5206395
1287923	3543488	5638788
1411943	3123604	5613573
1393937	3121988	5672415
1413040	3100474	5293852
1393474	3157197	5354273
1294900	2943818	5073246
1304232	3079750	5086702
1380824	3104881	5272072
1384294	3130945	5137883
1308271	3099836	5217829
1293209	3114099	5087803
1294597	3167747	5205025
1325748	3088580	5117982
1291763	3101562	5085231
1288964	3390725	5423817
1307460	3096774	5520685
1282152	3111975	4985153
1412430	3120390	5223627
1376737	3131799	5161425
1287909	3086537	5041696
1306954	112782709	114752298
1375160	3164519	5660340
1398570	9966280	12829521
1381677	2897530	5938933
1399626	3136840	5188691
1382717	3130754	5223194
1380364	3129617	5128936
1408713	3101039	5132483
1284943	3106129	4902268
1274012	3097763	5029729
1295749	3133305	4995087
1276746	3450898	5330498
1280352	3105977	5418181
1376971	3162872	5100577
1375767	3122924	5064678
1380611	3116907	4985744
1135995	3020537	4689091
1123314	3049888	4869201
1278058	3081823	4908587
1285497	2770515	4667683
1272758	3061092	4898802
1200185	2788592	4619983
1199614	3079493	5161659
1203397	3147091	4916406
1221162	3078707	5265235
1383354	3144456	6158080
1431159	3140767	5220174
1381834	3176952	5190468
1382394	3081425	5095921
1149365	3020474	4838043
1131412	3032214	4719176
1294475	3111585	4948952
1308377	3126767	5057339
1289312	3175755	5036519
1288623	3568258	5402759
1311908	3095840	5515583
1278989	3022045	4952925
1375541	2848924	4805339
1397436	3121527	5061762
1200555	3114756	4879818
1200477	3053917	4983633
1402687	3123650	5112644
1380894	3513361	5552316
1284515	3096248	5954770
1283152	3090471	4964999
1385537	3121580	5208330
1403433	3119860	5098130
1387747	3109768	5046686
1388424	3142728	5222650
1132772	3057965	4757251
1145228	3461374	5184816
1277870	3107391	5405505
1337414	3051973	4918342
1393993	2938725	4912335
1381104	3120561	5049446
1125079	3078156	4762989
1140619	3019739	5207245
1119655	3043740	4806843
1270718	3084058	5072620
1293689	3084260	4959954
1270444	3180703	5118766
1273986	3095923	5098869
1352511	3135680	6187425
1369647	3124631	5109223
1396550	3173136	5115617
1368681	2964495	4933055
1372014	3146464	5075937
1194217	3182925	4954760
1240807	3079023	5333048
1375647	3124977	5047868
1371507	3146720	5086724
1404093	3122547	5042865
1379627	3138462	5083067
1198226	3098748	4868572
1203511	3054044	4904331
1286775	3597542	5432016
1283323	3127873	5455772
1382851	3151936	5058968
1389217	3147653	5114688
1288697	3117708	5030643
1310156	115433801	117363472
1382480	3239418	5660548
1414740	2930690	5790925
1382301	2810843	5695700
1400360	2838935	6224812
1378361	2855875	5829217
1403159	3202095	5473776
1381384	3138666	5108690
1398820	3187805	5194214
1381900	3148440	5152788
1280894	3118817	4965592
1321436	3152441	5110249
1292020	3091760	5349063
1287760	3093478	5030703
1403366	3120414	5218893
1383243	3106396	5074454
1284126	3077241	5100737
1302714	3080957	5018337
1278241	3106839	5110111
1277263	3174615	5113264
1305997	3086840	5277011
1276326	2782074	4621267
1375927	3111214	5261425
1400390	2800081	4776966
1212737	3155244	5038533
1195720	3055375	5121996
1203217	3098314	5030860
1410930	3261413	5226650
1383854	3146923	5602827
1331959	3110270	4971743
1293472	3089657	5128031
1384184	3134070	5034649
1416396	3205712	5229844
1382414	3125273	5232667
1374937	3109796	5091847
1225431	3169107	4970357
1200074	3057878	5447974
1382427	3139620	5085284
1412186	3068886	5253920
1386671	2830378	4861234
1390734	3101871	5891011
1129935	3004201	4750683
1130271	3017488	4911199
1289403	3086061	4998350
1310011	3061901	5077306
1289969	3104645	5028028
1289975	3094574	5477503
1312400	3093954	5058000
1293786	3104674	5047998
1389143	3234748	5190378
1444752	3200707	5303251
1294492	3083749	5036388
1290846	3129250	5151235
1407360	3217601	5314111
1377461	3017743	5342360
1305728	2869141	4824321
1293755	3087360	5098600
1276769	3077564	4893949
1276946	3120418	5133852
1401293	3128197	5217917
1383114	3132925	5227337
1290009	3224710	5187277
1284821	3094914	5035291
1289046	3140130	5069121
1283006	3604170	5539707
1381427	3139877	5690994
1378604	3001178	5052046
1412576	2959152	5003793
1389170	3123772	5108237
1199226	3048850	4830595
1223439	3056590	4958000
1382814	3128440	5158782
1376514	3217020	5290665
1299166	3093234	5457096
1280289	3090991	5032305
1384101	3120617	5221407
1410579	3109941	5152927
1298551	3089348	4935469
1290948	3099723	5142749
1311211	3086103	5053720
1291940	3214620	5228887
1286923	105577838	107568204
1381121	3192032	6207506
1374690	8611997	11445299
1377001	2830659	6080029
1412293	2829712	5939866
1378753	3263237	5192388
1388040	4128369	6400643
1287940	3092197	5042736
1284006	3075045	4967287
1402353	3111527	5160915
1383200	3120457	5275278
1280098	3092074	4923687
1307051	3469612	5529952
1279309	3098277	5550706
1336988	3136000	5097364
1377581	3550888	5648361
1370448	3155494	5664048
1187866	3112336	4901753
1193363	3058363	4838939
1376627	3158739	5099670
1396193	2908272	5078957
1201871	3142585	5053877
1200805	2748548	4658266
1404433	3145416	5078447
1378450	3107146	5098804
1195212	3052421	4959165
1218588	3063499	4925055
1387297	3518939	5563751
1395067	3144669	5591090
1311236	3089820	5056636
1289140	3073960	5141634
1379827	3122721	5146583
1401853	3123716	5239573
1279097	3091597	5005953
1289352	3127590	5174937
1411316	3196509	5226117
1394780	3123167	5300918
1313434	3075275	5026042
1287589	3222685	5115139
1288043	3100160	5406587
1351522	3161886	6075913
1384624	3112674	5361100
1413829	3127270	5249336
1384994	3144566	5092887
1393030	3129549	5732856
1156962	3013518	4796291
1138323	3053508	4895883
1293792	3117313	4922494
1316927	3122571	5060927
1381910	2868938	4898086
1375880	3119841	5163278
1379863	3477970	5432671
1058077	2989450	4653583
1061607	3084788	4715719
1294792	3078655	5115388
1323742	3107502	5003069
1298100	3185517	5252330
1287572	3121918	5052462
1400720	3202022	5366630
1382203	3162577	5277085
1284466	3134970	5090437
1291929	3930664	5888469
1295658	3114773	5250087
1396424	3085932	5194259
1388313	3003581	5004599
1384780	2970846	4936391
1149940	3105799	4855459
1122145	3034633	4809036
1279398	3101488	5099915
1298446	3449049	5354432
1284486	3089408	5585459
1202183	3056567	4811154
1224753	3046247	4991356
1383151	3097258	5114204
1386787	3210670	5232330
1310117	3092459	5024071
1290537	3108331	5147616
1285012	3292635	5157613
1309368	3088137	5471893
1290546	103959802	105907956
1410799	3479061	6073123
1386960	2849785	5657224
1408630	2849065	5542121
1383417	2920380	5680131
4317604	2875600	8764011
1281303	3126562	5679540
1286594	3062326	4937185
1086187	2982514	4697078
1061922	3481761	5117231
1063692	3027419	4638564
1286286	3154010	5030805
1310034	3092394	5087529
1286774	3111769	5040209
1284614	3178329	5048075
1314242	3091654	5478372
1296577	3094477	4956184
1389547	3126600	5236460
1416299	3158776	5085972
1276672	3107448	4979186
1273095	3082988	4904555
1301195	2890005	4745864
1278112	3116339	4980954
1282298	2776654	4639521
1288537	3088314	5033023
1407241	3117237	5170743
1384864	3219507	5195384
1394404	3070292	5194702
1142682	3010259	4714145
1128469	3379407	5132491
1283455	3089385	5501085
1311445	3102599	4999951
1386460	3123630	5245059
1411247	3113903	5098497
1404860	3135066	5104803
1381034	3157776	5413208
1220902	3080645	4965612
1196086	3045382	4874343
1372967	3129154	5147102
1399067	2888051	4965201
1394460	3103981	6258871
1385514	3228096	5189956
1304108	3075032	5036491
1287426	3104133	4965996
1286709	3093854	4940553
1313337	3104699	5577821
1281918	3104188	5022209
1294863	3143847	5121851
1407126	3078125	5075758
1382020	2844649	4772860
1206983	3053201	4896698
1228750	3063663	4852181
1215894	3060453	4889219
1294860	3082731	5037878
1294571	3166944	5002849
1414352	3134744	5139722
1387914	3139842	5082200
1204045	3156689	5013062
1222451	3042920	5293772
1397903	3143977	5193248
1422879	3141290	5136142
1396017	3146913	5102777
1393330	3117742	5143833
1136224	102981212	104989039
1286172	3175035	5558240
1289703	2891450	5614855
1404946	2813169	5805300
1383647	2844041	5641648
1417659	2900867	5891231
1390660	2989438	5025759
1408633	3106471	5111694
1392054	3186346	5261033
1203274	3041704	4898422
1215190	3155167	4893882
1378081	3130913	5026316
1373214	3283280	5236840
1292312	3085334	5106876
1289574	3202471	5046622
1291697	3215596	5098245
1333996	3216804	5265660
1392360	3146619	5112323
1388601	3645083	5612289
1235407	3122853	5396379
1181764	3128776	4834438
1378387	2948999	4926442
1394733	3252286	5340182
1193454	2806868	4695645
1187315	3145092	5125861
1390993	3119754	5140609
1366194	3193043	5202034
1276304	3127205	4968283
1297557	3204536	5083345
1273352	3084020	5083587
1285140	3173422	5109460
1401540	3227080	5203037
1382200	3188638	5324753
1277460	3089121	4915274
1300909	3153315	5143998
1282797	3082709	5011540
1287031	3138025	4986529
1315120	3096259	5800905
1291220	3142180	4990758
1386387	2957259	5048066
1418423	3195112	5573540
1202062	3065158	4805625
1204246	3112595	5014828
1406520	3133406	5191098
1408463	3285873	5270969
1292552	3137047	5048801
1318577	3191931	5017328
1287658	3254503	5131567
1295268	3206217	5577213
1292928	3097560	4944588
1280923	3172508	5077040
1404147	3133850	5051932
1378020	3293791	5232989
1281109	3106999	5002776
1293129	3227350	5043328
1411633	2883540	4848587
1396300	3264851	5231826
1212551	3092057	4963143
1238993	3150624	5414799
1270843	3092892	4909735
1292228	3191970	5199471
1405379	3132870	5085457
1381941	3276701	5324638
1209986	3043061	4969049
1225759	2811565	4622817
1391631	3635852	5685081
1411047	3194152	5561371
1388373	3130760	5159568
1382660	3643641	5679427
1224205	3047847	5361230
1203372	3201576	5064622
1408569	3149866	5138269
1392840	3221556	5255093
1292888	3459573	5390464
1374184	3187195	5272029
1388680	3140970	5106863
1392087	3253903	5201501
1156675	3004825	4925016
1132914	3125144	4898012
1298980	3015682	5009985
1313725	2902271	4848683
1293880	3091035	4923634
1291065	3167615	5143560
1289666	3115360	5027642
1305629	3352555	5229780
1284106	3087989	5481122
1351439	3200281	5110241
1384147	3111007	5202157
1389864	3169494	5120997
1220477	3052724	4820133
1195611	3153822	4930906
1367728	3143790	5066755
1412391	3271106	5224687
1279360	3087554	5381281
1284249	3340118	5205287
1305751	2977206	4815885
1273849	2960455	4792419
1288103	3187480	5045505
1288440	3168469	5102737
1312151	3076201	4947620
1278672	3602950	5548309
1297745	3085275	5513718
1277432	3152096	5092629
1379837	3101484	5085530
1406380	3175410	5228967
1283683	3098183	4974540
1292554	3165904	5091652
1308560	3103174	4962781
1289857	3230474	5111085
1284975	3051792	5242287
1304440	116510985	118460787
1382914	3243610	5602496
1418246	2921309	5713233
1405159	2852308	5606325
1425670	2847821	6101499
1387537	2875767	5766471
1401930	3498726	5500156
1378370	3308649	5239373
1400179	3186179	5158565
1379223	3128559	5176220
1289341	3105051	4898377
1314605	3116897	5008828
1295420	3119493	4927855
1294797	3602974	5437730
1318791	3139696	5491271
1300997	3114495	5005311
1393570	3128424	5136933
1406646	3131514	5158572
1290551	3192388	5086343
1284212	3122605	5000631
1300280	3110311	4925270
1283406	3251344	5126307
1276369	3126385	4952361
1335670	2828068	4841349
1397440	3143997	5199375
1375681	3203017	5237190
1123690	3019892	4811945
1144410	3041430	5361317
1276518	3104779	4975467
1275681	3144617	5105692
