elapsed_after_memcpy_nsec	elapsed_after_msync_nsec	elapsed_after_fsync_nsec
5833	212034	220340
5390	298341	306251
5303	207857	215734
5216	309168	316887
5270	212747	220620
18529	432011	2183157
14790	262336	280616
6463	225294	234367
5497	292575	300565
5257	319240	326971
5216	212524	220203
5274	301804	309588
5319	220647	228693
18636	332318	1045494
14643	320434	340024
14230	356226	375403
14229	256743	273795
6874	215337	224627
5890	334997	345863
14333	339083	358410
14347	257989	275112
6540	203577	212680
5620	338937	348020
20376	202428	969733
14652	739666	759291
14250	272922	289962
7137	220293	230010
5906	338690	349543
14286	252663	269832
6827	353023	364870
14250	249346	266423
6767	212044	221474
5724	302404	310905
19726	185788	908781
14637	250176	268269
6523	265099	275115
7910	318947	331807
14146	256256	273272
6786	225540	234880
5646	1232778	1243400
14400	329510	348887
14323	284891	302128
20142	195465	796770
14586	372916	392479
14383	696073	715433
14370	1074542	1093888
14360	318041	337377
14307	311607	330891
14306	321607	340860
27679	399669	1141161
14983	312351	332311
14366	312491	331803
14219	310118	329314
14373	344297	363663
14329	252357	269502
6534	208467	217614
5516	296045	304074
5230	217587	225270
5230	390579	398502
18820	321507	1045187
14636	253630	271789
6730	213634	223017
5683	418458	429161
14240	1413203	1432419
14350	331747	351073
14333	260673	277979
20170	214737	799534
14686	332417	352096
14200	246796	263809
6447	215794	224741
5523	330784	341283
14327	246146	263333
6383	209684	218591
5653	412008	422638
14333	257486	274652
6513	203271	212360
5483	296895	305004
5416	217767	225863
18839	335091	1061289
14750	256543	274896
6673	209647	218840
5633	343317	353927
14356	289569	307355
8593	769565	783134
14539	1040974	1060536
27362	325161	1071002
14730	257996	276259
6477	352326	363777
14257	254192	271282
6680	225780	235003
5523	333257	343757
14306	257423	274512
6253	201095	209828
5493	424688	435157
14343	251626	268769
6283	214640	223740
18930	333637	928744
14767	449647	469434
14233	255860	273006
7150	214870	224570
5664	341276	351917
14329	256103	273259
6223	338890	350090
14286	775408	794670
14363	259859	277192
19927	212983	799018
14596	250170	268316
6590	348226	359836
14283	254809	271912
6734	207334	216614
5807	335843	346627
14327	253922	271023
6403	206530	215480
5513	423004	433494
14396	256366	273569
6337	209290	218231
5946	301418	310154
19169	191752	910294
14603	247533	265693
6487	225737	234717
5746	344837	355556
14249	1084442	1103668
14343	336153	355483
14176	728019	747188
27336	624742	1281306
14783	257029	275335
6453	209877	218867
5690	418501	429211
14240	249686	266719
6723	209984	219270
5556	336407	346940
14303	257076	274202
6703	196058	205274
5496	359820	367869
5543	215704	223931
18696	324187	898034
14693	258172	276329
6476	335621	347073
14313	252480	269666
6526	206578	215623
5640	313877	322904
7586	189251	199300
5506	314408	323301
7606	304938	315084
5433	1110435	1120887
27546	272829	866682
14623	253749	271835
6686	350014	361676
14353	246956	264109
6753	206075	215327
5767	334504	345251
14319	254943	272059
6230	208804	217544
5443	418741	429161
14396	259010	276332
19579	193925	782641
14610	248869	267049
6573	346710	358290
14233	255246	272262
7007	201090	210721
5727	329887	340617
14322	251317	268455
6233	205184	213984
5543	381846	392392
14350	250616	267846
6929	208874	218373
5537	298951	307051
5357	253719	261869
19347	760304	2424401
14607	312574	332128
14206	310865	330047
14313	254483	271576
6359	203208	212160
5497	361706	369933
18893	204751	797811
14609	255736	273868
6480	206957	215987
5730	358143	366433
5417	215047	222941
5290	339884	350150
14366	254572	271742
6474	199334	208408
6063	336974	348013
14523	337964	357480
14350	246139	263316
6634	212127	221541
19103	316178	1446249
14889	1075426	1095292
14393	347630	367000
14373	268239	285535
6696	220477	229787
5453	340100	350530
14342	256796	274115
19959	340744	924654
14730	252443	270646
6466	225740	234866
5640	336410	347026
14319	344524	363836
14627	254882	272329
6366	226447	235306
5510	333957	344444
14343	311618	330937
14359	306818	326154
14330	309241	327141
20999	209754	797930
14600	256906	275009
6320	209827	218754
5573	422722	433271
14350	255886	273066
6473	214807	223917
5430	332767	343173
14317	253209	270289
6340	229303	238133
5469	417858	425791
5396	360030	370402
14663	301571	319814
21236	316184	1475697
14830	321394	339824
6333	249363	258360
5450	290101	297995
5407	216454	224327
5170	305268	312871
5266	229907	237683
5150	352113	359723
5246	229840	237733
18566	290109	836686
7927	314374	327288
14302	347377	366672
14356	254073	271229
6517	217504	226597
5513	343197	353686
14613	257340	274759
6430	215690	224807
5500	395205	404215
7484	195387	205335
5363	309881	317774
5327	229603	237670
18913	1222365	2056644
14946	252203	270082
6220	226713	235503
5450	342980	353407
14339	254293	271515
6477	208730	217827
5614	394608	403715
7527	188611	198838
18763	330297	907997
14679	251003	269085
6343	344296	355616
14593	258572	275975
6703	204447	213710
5523	297455	305461
5260	214230	221960
5520	303798	311771
5367	311614	319445
5310	218220	226070
5263	304518	312277
5320	211877	219924
18863	292472	1001925
14610	255723	273859
6373	224974	234000
5483	386942	394942
5409	251447	259445
5254	286908	294669
5450	316161	324110
5713	218557	226730
5366	297152	304981
5269	216904	224640
5443	300801	308708
5309	212664	220750
18882	417792	1006737
14763	252510	270789
6439	207608	216583
5736	343717	354429
14349	394992	414318
14393	258199	275402
6469	1388194	1398213
20579	330834	924563
14703	347013	366680
14227	252799	269932
6733	226057	235430
5630	331451	342027
14533	340307	359820
14326	260966	278175
6896	349517	361416
14223	256666	273722
6733	205474	214800
5604	330133	339117
20756	203221	915467
14616	253376	271445
6520	213804	222787
5523	336131	346630
14320	255153	272259
6293	205548	214354
5417	423567	433961
14363	333453	352803
14203	260046	277089
6500	1411323	1422796
28226	275069	1003582
14583	255489	273629
6543	226704	235820
5799	334101	344876
14277	256569	273646
6540	412895	424412
14359	350590	369943
14307	255369	272486
6374	216833	226021
19346	317141	904650
14856	345377	365183
14127	253732	270729
6820	208134	217474
5610	330937	341524
14329	256786	273902
6316	197724	206574
5337	420831	431145
14693	256366	273882
6573	335867	347416
14319	1381241	1400563
27706	293002	1021308
14623	252089	270285
6543	224777	233817
5653	337371	347970
14219	252933	270019
6786	211501	220837
5553	475004	485523
27456	320854	1061116
14787	252089	270476
6583	214961	224167
5643	419728	430391
14240	246416	263563
6817	225487	234747
5960	323704	334640
14356	247833	265003
6473	208664	217664
5577	359356	367509
5436	232970	240876
33536	728595	2149245
14823	291799	310672
8286	348910	362173
14369	253220	270419
6409	215411	224390
5470	339237	349684
14403	258786	276009
6550	198774	208194
19063	434731	1055316
14770	257862	276139
6597	213100	222210
5663	338634	349273
14723	336544	356253
14357	256702	273849
6419	207128	216100
5570	342130	352677
14339	255190	272395
6243	202234	211087
5560	360579	368933
18753	214250	2028795
14609	330334	349890
14250	260766	277886
6857	364503	376336
14366	257423	274568
6483	205901	214904
5419	342447	352843
44106	248592	981105
14633	246940	265113
6920	426614	438511
14353	255170	272316
6276	217894	226786
5460	326007	336444
14306	329354	348646
14207	244762	261743
6424	227713	236704
5603	316534	325510
7566	195941	205974
5527	305518	313731
18929	340854	1061383
14752	749949	769721
14240	272519	289589
7280	222700	232510
5567	411748	422292
14366	247516	264689
6416	211621	220700
6193	334774	345943
14443	252939	270369
20089	201698	893204
14623	256056	274205
6553	210418	219581
5697	337033	347677
14263	1040013	1059253
14463	366096	385535
14313	260356	277476
6513	226717	235690
5460	307974	316244
18793	214817	925460
14636	256170	274412
6640	339340	350987
14223	687140	706343
14233	1087456	1106682
14613	337643	357250
14323	368776	388045
27549	318525	1061860
14743	257336	275642
6536	212714	221777
5680	415301	426001
14303	254706	271855
6847	210144	219484
5543	344014	354533
14336	337187	356509
14230	253286	270376
6660	334287	344377
20406	203887	777071
14620	251336	269506
6387	209847	218827
5733	413782	424488
14239	250446	267495
7163	727576	739716
14530	1095875	1115382
14349	276429	293714
19806	234423	922674
14633	252436	270535
6640	224627	233860
5703	328764	339430
14266	253293	270475
6714	347766	359457
14279	256686	273799
6470	202411	211461
5440	328647	339064
14330	251393	268489
6217	390649	401895
27483	392972	1143988
14626	255936	274059
6899	211634	221250
5813	335864	346654
14310	344643	363946
14337	270092	287162
6810	1380657	1392417
27206	345037	1086643
14759	348637	368329
14229	257063	274102
6756	212104	221367
5599	345871	356446
14360	253256	270349
6443	206960	215927
5437	419474	429888
14383	255966	273166
6366	211698	220703
5537	299655	307948
18990	214280	1012191
14853	247576	265829
6627	225127	234283
5754	332540	343271
14330	247126	264249
6353	211934	220877
5660	410652	421288
14360	289655	307451
8237	1424896	1438106
27656	271089	866749
14623	350040	369656
14323	254089	271279
6473	211608	220657
5627	336583	347187
14367	259512	276689
6397	206851	215834
5550	416934	427461
14639	247770	265205
6417	227600	236744
18780	317797	886625
14833	467050	486859
14343	257172	274312
6530	215637	224747
5620	335504	346100
14327	250729	267843
6316	215147	223947
5340	412448	422765
14356	291712	309491
8204	712129	725310
27500	1065486	1783316
14920	346700	366613
14323	250940	268079
6436	210901	219903
5590	338927	349494
14606	251959	269419
6753	201541	210908
5453	356920	365143
18853	204411	752142
6260	318458	329711
14356	256569	273782
6470	340143	351590
14353	258999	276189
6330	226680	235563
5486	337317	347780
14396	253483	270739
6440	201828	210794
5404	397245	406142
7533	211317	221307
5447	350406	358590
18869	723436	1330468
14993	344550	364536
14350	251609	268732
6450	209750	218753
5630	303018	311234
5327	207707	215571
5276	301218	309001
5210	318210	325914
5177	265626	273323
5217	258299	266219
18823	276452	848752
14783	299281	317604
6420	224730	233753
5713	298578	306888
5253	217507	225237
5253	302191	309971
5173	229397	237053
5200	1166243	1173953
5554	312144	320295
19156	319548	2095507
14653	294955	313701
8306	347087	360339
14223	255750	272863
6703	213424	222693
5586	336834	347397
14332	245147	262239
6380	213937	223094
19052	385636	965812
14667	247919	266076
6500	209567	218794
5669	329448	340063
14239	331894	351083
14149	242913	259932
6807	207777	217111
5850	324551	335377
14367	251019	268263
6403	205200	214140
5454	433834	444208
27369	271559	871255
14610	330520	350117
14190	746805	765971
14396	357950	377322
14303	256123	273272
6387	226530	235444
5563	334437	344976
14323	245779	262895
6400	212080	220967
5586	352773	361089
19140	202601	788508
14566	253766	271906
6593	205495	214608
6190	422168	433334
14556	246463	263792
6567	216854	226090
5620	339207	349803
14393	251500	268693
6310	203521	212474
5593	350570	358686
5307	237033	244957
5656	284682	293131
18926	205360	795993
14610	1185949	1205532
14266	293689	311451
8284	230640	241450
5573	336504	347053
14330	256526	273596
6376	213774	222667
5820	422954	433751
14400	254126	271452
19949	192648	789647
14559	259626	277639
6433	354347	365800
14313	253956	271105
6820	226290	235743
5734	334603	345314
14320	256596	273732
6396	210634	219557
5493	419048	429518
14396	249593	266806
6380	227187	236167
5513	296761	305048
19283	214930	894977
6463	279872	291281
14240	302938	322124
14500	300811	320258
14393	306118	325487
14323	863136	882435
14366	994268	1013611
27756	323457	1011174
14756	254060	272355
6667	211187	220534
5757	419211	429988
14243	253566	270653
6860	212124	221537
5569	332294	342840
14339	257146	274305
6383	198577	207480
5469	352224	360166
5273	232180	240263
19339	319894	899504
14943	255926	274356
6647	353926	365576
14273	253370	270499
6763	207081	216447
5720	338407	349103
14350	253313	270419
6386	199571	208524
5500	417542	428018
14336	271036	288268
6783	224330	233766
5506	305892	314147
18883	196881	871078
6370	193871	202851
5553	322917	333404
14202	246817	263919
6963	208840	218443
5600	337387	347963
14679	338251	357916
14357	253706	270843
6420	203154	212061
5610	327997	338584
14323	248340	265423
6466	213288	222657
18976	379933	960366
14726	251443	269632
6553	225104	234393
5610	327544	338147
14317	329834	349137
14229	326351	345566
14163	255463	272426
6460	1337205	1348618
27469	509212	1259694
14740	258129	276425
7119	213324	223060
5693	336994	347634
14219	252033	269115
6817	208494	217848
5536	415628	426141
14349	252656	269805
6363	209644	218514
5496	305538	313761
18903	206011	923344
14630	256313	274486
6466	217428	226533
5703	333327	344007
14210	254616	271692
6820	201488	210827
5587	425188	435751
14346	252896	270016
6496	337927	349400
14636	677460	697076
27532	1058393	1996573
14616	314791	334353
14246	315048	334241
14273	308914	328173
14233	302355	321605
14286	309448	328750
14303	334927	352760
20793	284802	1029081
14769	313415	333170
14253	255736	272809
6729	349980	361696
14259	249100	266126
6770	214684	224037
5533	331284	341833
14300	251053	268089
6667	213944	223181
5530	350570	358653
5317	326597	334761
19163	1429219	2200461
14716	266809	285115
6473	368409	379855
14290	247466	264546
6897	214474	223940
5720	322677	333374
14337	247956	265319
19949	194761	882218
14653	251150	269273
6706	224114	233430
5810	321451	332194
14206	244219	261322
6677	341263	352917
14336	209030	226126
6907	316034	327934
14610	249593	267023
6579	208701	217837
5430	330443	340850
14333	309394	326690
20137	326657	2124563
14743	266069	284316
6550	224073	233313
5597	517095	527668
14350	252676	269783
6373	226887	235806
5510	304792	312985
18996	193381	907611
14623	252643	270806
6604	210650	219764
5660	325527	336164
14587	250169	267549
6536	206994	216030
5443	420034	430454
14343	247689	264849
6364	209637	218517
5527	302821	310875
5430	233123	240973
5380	283698	291758
18832	343981	1457641
14733	994164	1013874
14339	323741	343057
14373	315858	335207
14319	357177	376472
14326	358127	377429
14396	273605	290898
19999	213901	811903
14636	345973	365602
14617	253852	271266
6739	227017	236236
5493	311515	320381
7570	198237	208284
5436	322608	331417
7586	296152	306234
5439	228737	236626
5297	296494	304258
5374	215867	223744
5277	301308	309225
18643	203680	928130
14650	259149	277216
6333	208274	217177
5580	344403	354960
14367	253306	270476
6480	348246	359703
14610	255772	273179
6473	216280	225280
5623	307758	316754
7560	212467	222467
5386	295795	303701
5314	365716	376006
27462	341547	959985
14747	250582	268753
6486	226210	235213
5624	417858	428458
14356	257979	275139
6323	213770	222686
5516	346714	357206
14343	246830	263913
6410	216174	225110
5530	364983	372983
5227	230560	238563
19279	316991	892944
15072	743239	763288
14359	1192896	1212231
14353	289035	306838
8379	230154	241019
5486	333854	344316
14326	256353	273639
19842	198951	1020930
14627	259402	277499
6373	227433	236276
5590	301718	309764
5337	214364	222171
5234	362349	370033
5330	217031	224851
5230	298691	306355
5206	255596	263279
5510	254850	262823
5183	254022	261642
5117	314397	322214
18809	204388	777851
7936	253310	264152
5357	227963	235807
5233	351636	359469
5340	218121	225997
5233	302364	310101
5203	210758	218481
