elapsed_after_write_registered_nsec	elapsed_after_write_completed_nsec	elapsed_after_fsync_registered_nsec	elapsed_after_fsync_completed_nsec	non_blocking_time_nsec
13313	80971	91431	1196506	23196
13199	84570	95020	1047896	23053
13270	82288	92624	1160414	23012
13229	82314	92670	2010772	23005
13296	83601	94104	1124321	23206
13206	81404	91971	1050406	23176
13200	81735	92088	1027191	22970
13340	83235	93384	1018961	22903
13260	59989	70335	966696	23003
13300	58352	68701	1094132	23069
13166	80651	91187	2478902	23126
13376	84141	94667	1306076	23312
13220	91471	101817	1035284	22946
13193	84381	94597	1017257	22837
13220	59758	70145	1153397	23007
13296	80978	91324	1022214	23039
13123	80351	90774	1045223	22946
13250	84684	95324	1065396	23280
13199	87701	98204	1037770	23105
13273	82434	92847	1120201	23099
13177	82028	92414	1111132	22963
13286	83537	93933	1034816	23092
13229	81511	92234	1042366	23356
13306	86017	96444	1034240	23147
13257	104026	113374	1256201	22026
13290	84414	94771	1047837	23020
13213	62232	72825	981309	23183
13156	62105	72694	1149450	23145
13156	82874	92977	1630756	22662
13303	81664	92344	1045316	23387
13299	81197	91857	998971	23372
13493	84414	94500	1066779	23012
13309	80364	90681	1056510	23026
13263	80164	90657	1036607	23176
13320	80834	91337	936683	23216
12653	64599	74948	1539500	22392
13150	82048	92551	1142477	23030
13216	79834	90057	1040806	22859
13350	106644	115758	1063403	21868
13077	82615	93201	1041574	23050
13180	81191	91584	1010668	22963
13116	62805	73331	952093	23002
13010	63335	73508	1183473	22602
13223	82621	93234	1626676	23240
13249	79771	90261	1178459	23163
12843	83115	93318	1167677	22413
13263	81797	92520	1040703	23403
13236	82291	92714	1144707	23053
13233	81788	92304	1014274	23172
13087	64568	74991	953250	22913
12976	57535	67984	1002871	22805
12983	56915	67485	1406653	22943
13209	81774	92310	1763962	23132
13293	84564	95134	1070066	23282
13253	82584	93227	1040127	23299
13206	85940	96340	1016074	23016
13280	82701	93004	1038687	22992
13349	86824	97247	1194139	23159
13359	82077	92370	1090895	23036
12856	84428	94881	1051276	22666
13166	81895	92524	1055677	23208
13309	82007	92687	1042136	23332
13189	80814	91191	1084495	22969
13156	84717	95317	2323723	23160
13142	82220	92730	1201372	23056
13267	98607	109494	1209139	23563
13206	82784	93517	1033657	23362
13223	81031	91347	1020737	22929
13156	80898	91194	1130974	22842
13123	84137	94314	1166773	22706
13193	82175	92778	2258862	23202
13126	81068	91664	1212629	23128
13176	83808	94384	1156350	23169
13143	63105	73598	1074522	22983
14153	61275	71731	983878	23973
12926	60181	70184	1050900	22352
13270	60018	70531	1013898	23149
13209	64671	75168	969219	23070
13239	55921	66311	2242018	22992
14520	85218	95791	1080459	24480
13113	62198	72638	1052353	22947
13123	80441	90974	1019174	23072
13340	84368	95128	978695	23503
13190	62248	72942	919437	23263
13153	58042	68578	949056	23069
13020	55905	66382	1614960	22870
13283	89161	99788	2154325	23303
13303	82454	92950	1156266	23169
13083	86114	96474	1150490	22846
13173	80581	91111	1092725	23089
13186	81944	92287	1090955	22882
13170	80378	107527	1111408	23129
13276	83121	93581	1050226	23143
13167	80738	91288	1043060	23127
13230	81684	92201	1161400	23157
13053	84917	95127	1103011	22666
13327	88814	99434	1063127	23353
13037	81068	91528	2141749	22920
14416	86787	97450	1258860	24496
13080	81711	92187	1204062	22959
13096	82017	92387	1156343	22890
13272	85314	95783	1186449	23165
13153	81628	91981	2172477	22919
13337	81431	91854	1070420	23153
13246	84847	95530	1107671	23322
13207	84081	94408	1103155	22947
13313	83144	93877	1087429	23453
13127	84885	95198	1178683	22837
13170	82081	92554	1738457	23059
13210	82308	92921	1103769	23226
13066	83087	93130	1068482	22536
13233	81531	91984	1182206	23086
13313	81974	92324	1123131	23053
14266	83074	93681	1067659	24263
14412	85247	95900	1831927	24482
13183	82801	93221	2306961	23006
14379	92714	103260	1248204	24325
12993	80278	90514	1080529	22652
13313	86287	96734	1088942	23160
12910	83668	93998	1132178	22633
13336	82644	93117	1066309	23189
13106	63218	73718	1099351	22960
13100	56012	66615	2120676	23089
13300	85755	96484	1113148	23442
13263	84234	94744	1114008	23153
13273	83188	93698	1073350	23163
13279	85004	95504	1052919	23129
13306	81661	91954	1042903	22959
13213	81784	92367	1619920	23186
13163	85271	95550	1761532	22873
13243	82937	93330	1067909	23050
13233	84471	94944	1065826	23086
13233	86804	97257	1077682	23066
14400	83111	93761	1062773	24430
14417	84338	94934	1060677	24429
14416	87580	97897	1652085	24147
13213	85451	96167	1165650	23332
13296	83501	94117	1051056	23329
13286	82697	93214	1103791	23223
13163	83891	94500	1055869	23190
13160	82514	92964	1083829	22970
13173	81534	91914	1059046	22916
13263	86345	96821	2012509	23149
13249	81991	92734	1083742	23370
13206	82977	93687	1151990	23296
13253	85577	96040	1105031	23116
14493	83635	94108	1146534	24372
13283	82447	92904	1156276	23147
13177	81711	92288	1102872	23177
13273	88794	99447	2228122	23346
13119	81574	92337	1107114	23299
13309	85424	95920	1055306	23145
13180	82588	93298	1079056	23313
13196	81694	92137	1086689	23052
13036	81548	91994	1059543	22866
13206	90567	101090	1084052	23143
13339	82744	93454	1187932	23456
13320	83051	93561	1884136	23210
13137	85011	95521	1274710	23050
13047	81475	92014	1045730	22999
13373	82487	93034	1116654	23260
13239	84271	94664	1198522	23009
14490	82698	92981	1094322	24196
13320	81561	91934	1565532	23099
13390	86574	97047	1765959	23246
13303	82515	93218	1155107	23386
13359	82924	93557	1061336	23372
13223	86667	97357	1104775	23333
13230	84018	94611	1144361	23203
13116	82851	93510	1059659	23156
13180	81308	91751	2294054	23046
13196	85321	95894	1232964	23149
13233	82894	93377	1078766	23102
14800	88164	98781	1112125	24817
13279	87850	98473	1112644	23329
13300	81518	92011	1156427	23167
13260	81498	91877	1129144	23049
13246	86321	96904	2134272	23240
13279	83671	94427	1130314	23415
13299	82954	93730	1126410	23462
13310	85058	95734	1161064	23366
13266	88064	98560	1055226	23173
13299	83091	93564	1032927	23176
13363	84480	94567	1526612	22853
13286	81894	92214	1626333	22996
13213	81444	91887	1061680	23039
13226	84758	95201	1080129	23056
13226	83014	93767	1043990	23355
13223	83138	93664	1168370	23170
13156	80828	91087	1054763	22805
13266	85197	95614	1564552	23100
13180	82128	92744	1777119	23209
13246	85548	96174	1168350	23239
13096	81321	91807	1089262	23005
13202	87427	97930	1097668	23125
13266	81937	92430	1082262	23169
13230	84891	95714	1164723	23456
13286	82511	93091	2229733	23269
12123	108869	119336	1273329	22010
13276	83354	93844	1134274	23152
13140	82545	93071	1094922	23033
13142	82244	92454	1069192	22756
14329	85544	95940	1093438	24129
13246	82947	93454	1155360	23110
13200	82661	93204	1959284	23147
14427	86034	96754	1155200	24560
13279	82981	93717	1066116	23386
13220	82835	93508	981462	23299
13286	83667	94251	1062433	23270
13219	60371	70718	1050656	22986
13249	81421	91827	1199749	23079
13110	81828	92131	2086370	22836
13196	89084	99720	1168513	23246
13309	88644	99247	1071506	23316
13140	83218	93824	1077052	23163
13240	84798	95491	1064219	23346
13229	83077	93724	1021134	23280
13160	83118	93671	1077592	23103
13269	83721	94177	2065224	23149
13289	82017	92187	1132560	22873
13330	81478	91747	1065059	23009
13283	85784	96403	1065546	23296
13243	83098	93674	1073523	23238
13230	83011	93747	1045323	23346
13293	81758	92148	1137948	23093
13213	84071	94631	2093330	23179
13296	83251	93981	1172240	23402
13603	85561	96164	1152214	23599
14323	82801	93190	1157503	24112
13206	81601	91964	1055543	22985
13193	82938	93304	1063630	22979
13073	85048	95467	1616117	22882
13229	82921	93470	1914195	23195
13370	91911	102544	1086303	23412
13106	81661	92124	1158816	22997
13139	81464	91634	1048223	22740
13137	81855	92168	1070540	22880
13339	85381	95754	1159013	23099
13293	83274	93684	2305454	23086
13347	100574	111470	1308233	23633
13306	83801	94287	1158260	23219
13093	81644	91790	1102701	22666
13157	82541	92861	1074890	22903
13307	85338	95821	1215569	23156
13109	88044	98537	2225032	22993
13596	86134	96807	1245344	23649
14426	84181	94557	1071439	24212
14393	82528	92817	1080906	24066
13116	80797	91304	1103658	23039
13166	85834	96407	1007978	23158
13420	83841	94194	1040180	23193
13023	81741	92051	2321493	22756
13293	92434	102961	1251904	23223
13146	82427	92847	1159623	22969
13056	82738	93221	1058486	22940
13103	84615	95021	1050477	22915
13293	82254	92604	1046210	23050
13147	81668	91888	1158407	22784
13250	81598	91998	2219236	23080
13280	85371	96004	1189543	23260
14293	84228	94867	1042537	24356
14403	86971	97294	1141321	24139
13280	81671	92001	1129644	23017
13156	81898	92251	1049610	22916
13193	81867	92184	1489974	22916
13210	85831	96381	1726667	23183
13276	82874	93217	1186899	23043
12966	87597	122080	1096155	46842
13223	82874	93147	1022077	22925
13330	81861	92108	1008578	23003
13173	81491	91734	956072	22842
12990	85041	95461	1539723	22836
13183	67878	78154	1914955	22856
13286	81861	92454	1169323	23252
13313	85394	95701	1133911	23010
13223	87381	97844	1045457	23069
13196	82971	93417	1128351	23058
13163	84921	95387	1048000	23066
13326	81444	91924	2227206	23197
13217	81591	91988	1087839	23040
13246	85470	95780	1131190	22970
13363	83161	93701	1098956	23309
13226	83781	94304	1047743	23159
13156	81671	91727	1056039	22639
13269	85044	95670	1108884	23309
13269	83137	93777	2465522	23283
13342	85310	95617	1263533	23035
13396	82131	92480	1139150	23172
13166	81874	92080	1139447	22789
13203	88274	98751	1157040	23033
13263	84064	94584	1086318	23170
13187	88281	98731	1063290	23024
13197	82268	92681	1063463	22977
13192	85887	96160	1063369	22889
13243	82817	93237	1151387	23059
13269	82661	93177	1055869	23182
13360	81981	92441	1089886	23226
13249	85707	96144	1064902	23083
13296	83008	93647	1068616	23355
13220	82738	93207	1044593	23113
12996	85424	95767	1071182	22719
13376	82711	93137	1056633	23222
13216	81624	91984	1640352	23007
13309	80737	90924	1260803	22916
13173	84854	95240	1134420	22956
13216	83254	93800	1014654	23186
13230	83981	94564	955350	23239
12970	89284	99774	1144564	22863
13080	84158	94507	1107238	22826
13233	83167	93710	1254357	23186
13336	81808	92381	1547589	23339
13363	91151	101757	1193489	23349
13140	82884	93417	1081619	23096
13289	83091	93524	1052883	23133
13263	83885	94308	1060880	23109
13369	81907	92314	1046969	23196
13296	82221	92477	1016447	22969
13333	81645	91951	1560302	23066
13159	85604	96087	1090598	23039
14329	83914	94407	1061213	24243
14279	82107	92477	1078982	24073
13230	85624	96181	1058726	23209
13310	83045	93468	2270825	23147
13213	99954	110877	1226148	23537
13209	84537	94867	1079035	22973
13080	81544	91964	1052706	22906
13207	82255	92708	1038270	23064
13300	85328	95821	1159110	23133
13303	83265	93754	1163737	23215
13293	83764	94311	1113991	23249
13230	66478	76548	993395	22653
13289	84391	94954	1580581	23272
13130	62695	73095	1035660	22927
12967	57632	68165	1017641	22920
13207	83748	94098	2066264	22973
13253	61482	71912	1017878	23070
13226	56765	67254	1119048	23113
13283	84705	95194	1218235	23159
13296	88021	98527	1096705	23216
13076	63641	73941	986268	22786
13136	61382	71595	1025621	22736
13300	83464	94041	1136844	23296
13196	62748	73294	2157767	23103
13106	84040	94244	1059889	22737
13196	82204	92430	1230174	22829
13196	81588	91997	1216288	23025
13096	101087	111910	1195622	23272
13093	67028	77375	1061010	22827
13077	58372	68815	1065320	22883
12970	58042	68562	2182248	22867
13253	90494	100647	1193793	22832
13303	83218	93818	1140254	23323
13156	83001	93601	1076683	23169
13213	83938	94118	1053467	22823
13149	82077	92470	1047139	22928
13086	83297	93697	1006357	22882
13399	88514	99120	1114621	23368
13250	84038	94424	2243329	23059
13323	83257	93594	1138684	23064
13316	84451	95011	1132654	23262
13229	82487	92884	1100818	23050
13306	82891	93237	1092525	23052
13343	80715	90871	1072863	22906
13276	83614	94097	1183282	23166
13279	81911	92294	2431406	23059
13223	86371	96891	1223345	23156
13167	82968	93494	1145514	23103
13250	82038	92524	1065429	23170
12933	85211	95487	1159376	22613
13243	89398	99744	1101769	22949
13143	89678	100264	1146460	23163
14496	83904	94247	1065756	24222
14320	86761	97174	1168183	24126
13240	82665	93178	1310999	23173
13226	82811	93214	1067996	23040
13150	84895	95234	1644583	22919
14346	82784	93071	2270155	24059
12956	85824	96044	1178276	22613
13323	83341	93588	1156330	22980
13210	82738	93104	1056156	22973
13273	81568	91764	1037097	22886
13372	86264	96803	1148223	23308
13247	83221	93734	1155810	23160
13240	83291	93761	2093177	23133
13167	84631	95691	1039687	23653
13192	82307	92777	1085582	23049
13243	84218	94801	1012961	23223
13263	84141	94631	1145011	23153
13296	82117	92457	1100035	23056
13116	87367	97650	1101905	22818
13049	81744	91897	2254495	22623
13216	85434	96110	1190626	23296
13243	83675	94091	1179256	23056
13236	85374	95743	1148330	23012
13356	81914	92227	1105195	23089
13306	81614	91927	1144613	23050
13166	81618	92034	1661892	23012
13316	86128	96734	1641306	23322
13219	83547	94174	1111061	23229
12883	86607	96927	1206088	22579
14430	84058	94368	1108875	24163
13353	87011	97430	1065939	23179
13303	82934	93251	1099282	23036
13223	85788	96331	2316750	23183
13220	82631	92958	1235081	22966
13523	85617	96220	1187202	23506
13383	81618	92107	1159103	23269
13143	81681	92097	1051113	22976
13153	87708	98107	1221335	22959
13113	86261	96701	1588981	22955
13220	82211	92674	1767476	23069
13436	90754	100910	1211848	23009
13259	82414	92980	1209471	23182
13206	81731	92071	1212168	22943
13249	81244	91570	1143460	22972
13210	85571	96091	1188262	23140
13247	83315	93848	2308474	23203
13290	87398	97814	1212999	23083
13217	82225	92548	1235898	22937
13290	82071	92501	1055000	23126
13153	96354	107407	1085728	23583
13337	84931	95291	1061077	23090
13316	81721	91934	2308630	22932
13176	85631	95924	1178496	22888
13226	83057	93657	1102625	23196
13147	82898	93234	1156511	22913
13173	80104	103963	1157753	36459
13243	85211	95514	1104262	22953
13270	88804	99167	1152874	23039
13250	81861	92211	2202790	23007
13313	85251	95914	1093305	23393
13229	84097	94644	1198819	23203
13190	81401	91601	1157484	22819
13262	92034	102573	1067182	23225
13210	83101	93847	1071389	23380
13110	83741	94351	2249062	23137
13186	85344	95874	1220198	23136
13329	82131	92380	1151140	22975
13277	81215	91318	1190673	22764
13140	85648	96274	1107422	23176
13170	82981	93591	1165193	23194
13230	83308	93727	1146814	23077
13150	85878	96364	2328870	23045
13173	82201	93741	1258367	24099
13493	86244	96757	1139961	23405
13357	83231	93838	1053033	23386
13183	81674	92001	1155553	22920
13236	88004	98367	1042970	23016
13160	86808	97157	2278761	22933
13190	82115	92708	1171290	23206
13093	98784	109647	1182556	23340
13293	83954	94347	1154590	23082
13183	81778	92177	1042160	23002
13257	82005	92224	1050770	22893
13206	86158	96444	1159527	22896
14416	83961	94384	2489835	24267
12485	118553	131266	1162126	24331
13299	83444	93854	1242517	23103
13263	81808	92074	1112861	22933
13239	81907	92420	1017850	23112
13303	84751	95240	1056246	23209
13293	83621	94274	1055513	23297
13207	81795	92098	1076189	22940
13063	80237	90347	1058193	22579
13333	91434	101967	1017070	23290
13229	82994	93644	1157603	23263
13279	83431	93887	1287946	23119
13200	91411	102034	1591011	23243
13273	82894	93417	1064383	23215
13346	83181	93797	1041967	23385
13200	84401	94704	1165867	22926
13350	81218	91634	1044374	23163
13080	81678	92161	1095382	22960
13049	81601	91997	1142040	22848
14443	86851	97384	1608697	24345
13216	82564	93080	1104611	23156
13210	81825	92124	1077146	22902
13316	85674	96011	1057476	23062
13113	82977	93494	1121211	23050
13229	82844	93590	2298157	23402
13103	86478	96641	1125871	22676
14266	83094	93360	1053993	23925
14290	82881	93364	1048213	24180
12786	84948	95381	1062879	22642
14436	84304	94641	1138070	24200
13177	83191	93861	1306246	23266
13239	87327	97600	1149613	22919
13377	85648	96018	1199213	23160
13309	83001	93274	1479724	22993
13193	83764	94361	1160330	23214
13353	83994	94290	1136533	23050
13157	82778	93014	1058380	22800
13249	81574	91880	1056979	22962
13346	86731	96797	1069276	22806
13173	82958	93577	1097759	23212
13173	84031	94588	1479961	23136
13330	87204	97757	1121928	23313
13277	85605	96034	1080856	23109
13203	83247	94844	1056429	24220
13253	84531	94951	1023140	23080
12953	86170	96567	1062766	22730
13409	83777	94050	1060429	23078
13336	82444	92664	1780012	22962
13119	100460	111277	1086085	23286
13220	85568	95948	1121198	22983
13260	83098	93544	2276265	23116
13187	90821	101291	1186179	23087
13287	81788	92114	1091822	22980
13230	81608	91914	1157323	22940
13273	95174	105977	1127138	23442
13230	83588	93894	1109505	22943
13120	82705	93018	1147834	22840
13186	81907	92394	1098488	23070
13276	85524	95957	1164633	23113
13252	83080	93360	1172859	22956
13237	82031	92401	1136351	23039
13317	99781	111687	1211749	24613
13250	85361	95811	1108275	23102
13246	82748	93181	2160131	23093
13159	85947	96400	1218621	23019
13200	82061	92291	1163770	22847
13227	82851	93328	1101565	23123
13333	100020	111030	1207065	23700
13213	84614	94740	1200009	22765
13387	83401	93858	1189826	23253
14476	88674	99177	2310870	24408
13310	86221	96737	1145631	23193
13120	88624	99187	1047417	23116
13566	87011	97291	1071349	23263
13293	83074	93618	1141097	23266
13280	81974	92327	1051850	23039
13330	82078	92364	1212246	23016
13270	86904	97381	2088350	23150
13346	83034	93594	1056296	23317
13213	82878	93438	1067513	23199
13139	84887	95447	1146100	23113
13203	83551	93924	1146724	22959
13217	83435	93954	1027727	23119
13140	84551	94998	1614604	23006
13323	81731	92114	1660726	23103
13260	82461	92707	1088065	22903
14466	87011	97417	1052430	24282
14453	85108	95781	1146107	24549
13336	83181	93834	1139080	23409
13130	97031	107857	1068779	23303
13236	91477	101950	2260394	23130
13273	81988	92437	1126484	23142
13237	86148	96804	1102065	23290
13336	81391	91787	1114401	23129
13206	82284	92530	1068949	22849
13146	81631	91950	1083582	22872
13243	85654	96191	1154067	23189
13229	83184	93800	2616161	23266
13276	87234	97874	1206895	23325
13240	82018	92221	1147700	22850
13229	81587	92000	1077795	23038
11173	85854	118968	1263203	20523
13223	83894	94514	1114151	23270
13226	84124	94534	2224459	23006
14416	92897	103227	1232311	24149
13327	82675	93211	1109712	23270
13190	81571	91861	1038607	22876
12880	84761	95054	1071470	22582
13113	63825	74575	1121138	23289
13096	89534	99814	1060783	22749
13080	81691	92081	2300734	22870
13243	85674	96221	1236341	23199
13339	83360	93870	1060536	23222
13236	98724	109517	1168503	23406
13170	82238	93604	1162287	23970
14470	83195	93638	1097329	24320
13147	81568	92148	1102902	23134
13236	86251	96837	2176404	23232
13159	82897	93500	1226354	23146
13326	100224	111317	1147243	23823
13029	83664	94207	1153780	22972
13336	81808	92247	1198992	23172
13129	82077	92467	1067925	22926
13246	85594	96103	2299720	23119
14427	83371	93761	1235901	24239
13273	86384	96640	1012541	22959
13320	62822	72915	1055410	22810
13019	81477	91754	1142113	22702
13253	82081	92418	1100689	22996
13220	92751	103234	1198926	23116
13100	83648	94361	2039008	23236
13293	83738	94341	1133914	23306
13276	84978	95534	1109848	23235
13340	83231	93804	1097502	23322
13190	84438	94971	1135741	23133
13353	89564	100060	1188265	23213
13193	81374	91654	2226563	22879
14420	81838	92411	1137634	24393
13330	85478	96181	1144681	23396
13226	83021	93721	1151750	23336
13126	82904	93467	993098	23103
13076	85871	96231	1217012	22829
13213	83127	93430	1212181	22930
13133	82801	93114	2177301	22855
13249	84611	95150	1168430	23208
13313	81825	92028	1152857	22923
13200	81901	92251	1102298	22957
12956	86498	96924	1064176	22782
13333	90937	101354	1216918	23157
13342	84590	95187	1203701	23349
13099	81791	92164	2079106	22869
13296	85017	95604	1128194	23296
13217	83211	93678	1114125	23106
13100	86998	97337	1103842	22853
13220	82728	93004	1056370	22930
13246	81831	92180	1134537	22962
13283	82371	92750	2238715	23059
13100	86094	96511	1190686	22923
13183	84411	95041	1179386	23219
14282	98127	109133	1135417	24679
13149	81884	92224	1098301	22889
13193	81494	91784	1195766	22896
13316	82611	93034	1145303	23119
13353	85961	96178	2119793	22973
13300	83471	94161	1147050	23363
13326	83937	94624	1107881	23433
13376	85421	95961	1052950	23339
13319	87664	98350	1171126	23416
13220	88538	99024	1133037	23130
13233	84534	94754	1595244	22879
13327	81581	91991	1626550	23156
13383	82017	92280	1040310	23080
13236	84547	95154	1057776	23250
13160	83881	94411	1059373	23096
13286	84928	95514	1011968	23292
13296	83044	93374	1131884	23029
14386	85938	96374	1631053	24243
13119	82127	92627	1848066	23029
13303	85567	96057	1103858	23212
13370	81678	91911	1150234	22987
13243	82254	92580	1094465	22979
13293	82207	92187	1054606	22666
13216	84944	95654	1141111	23306
13136	82621	93124	2155808	23063
13206	84944	95370	1180609	23022
13300	81611	91861	1154060	22946
13047	82088	92698	1180246	23054
13070	87428	97754	1084846	22803
13216	84994	95607	1130591	23192
13119	82707	93290	1206638	23122
13210	82828	93468	1990037	23226
13340	85785	96191	1063757	23159
13307	83131	93674	1044910	23193
13273	82934	93240	1033393	22993
13130	87431	97814	1197973	22942
13169	81444	91737	1031437	22869
13097	82881	93014	1183776	22636
13093	82295	92604	2063521	22809
13243	90551	100971	1161507	23073
13226	83164	93677	1034392	23149
11648	73989	82949	1143208	20096
13126	82124	92357	1050256	22762
13040	81565	91841	1044797	22676
13083	82058	92558	1671135	22980
13339	85840	96243	1623593	23169
13323	83457	93884	1073046	23157
13239	83431	93957	1074322	23173
14373	92074	102750	1110658	24426
13203	83358	93961	1129964	23182
13150	83301	93774	1045057	23045
13607	85901	95981	1708698	23093
13260	81901	92174	1263867	22929
14506	83011	93377	995225	24262
12783	85684	96027	1094539	22513
14436	84801	95184	1050017	24229
14449	83657	94250	1096425	24415
13323	82004	92437	1049733	23152
13269	86264	96750	2146015	23176
13160	83358	93601	1257781	22829
13117	82185	92758	1152777	23113
13126	83971	94421	1125758	22973
13087	81958	92458	1067070	22954
13103	82054	92317	1016814	22722
12807	85144	95401	1070523	22494
13333	83535	94184	1051737	23405
13073	83057	93550	1118487	22977
13133	88534	98977	1144150	22982
13326	87160	97823	1046749	23399
13320	83858	94271	1021267	23147
13190	83158	93458	1013808	22903
