elapsed_after_write_registered_nsec	elapsed_after_write_completed_nsec	elapsed_after_fsync_registered_nsec	elapsed_after_fsync_completed_nsec	non_blocking_time_nsec
12390	110480	120443	1187472	21650
14333	62835	73152	965239	24023
13153	60182	70332	934333	22683
7396	53262	61122	1049600	14950
13147	62118	72058	966466	22467
13097	60005	69778	973762	22243
13229	60138	70008	957352	22466
7270	53475	61342	978355	14827
13176	74544	84394	1017247	22416
13249	60561	70425	941213	22489
13009	45752	55625	867231	22252
7200	38479	46418	977135	14830
13183	62158	71948	1560412	22339
13119	60328	70428	999511	22596
13207	60395	70602	2222796	22794
13056	64262	74545	994588	22722
13113	70405	80478	1159704	22563
13230	60635	70708	967879	22663
12959	63538	73718	968945	22530
13133	61328	71668	1000997	22867
12943	61201	71398	1012187	22506
13153	60045	70265	2245922	22746
13070	63992	74145	965669	22599
12906	61152	71298	964042	22446
12920	72071	82194	998241	22436
12970	63838	74231	955399	22736
13020	61292	71622	991279	22717
13040	61498	71565	970146	22477
13023	60142	70102	2250862	22386
12957	62972	73158	1034427	22519
13060	61578	71568	958023	22416
13080	61415	71475	943243	22517
12919	74661	84930	999388	22546
12870	45975	55848	915510	22159
12837	46049	55939	886245	22160
12843	42026	52106	1545783	22280
12886	62355	72625	1420322	22529
13000	46642	56495	884221	22260
13003	43123	52942	919714	22239
12882	64171	74451	970035	22549
13059	72501	82621	1014074	22546
13126	61715	71905	944320	22683
13163	60239	70262	1033604	22560
12897	64535	74461	964996	22213
13030	62385	72315	2295027	22330
12873	63048	73268	1110858	22443
13120	63892	74258	949153	22859
13016	61591	71684	937463	22472
13187	71768	81995	1030354	22800
13153	60425	70722	1107932	22830
13159	63801	74141	965648	22870
12967	61332	71612	958239	22633
13123	61475	71704	932013	22703
13133	60138	70115	918384	22486
12913	49985	59901	892454	22213
12740	45319	55319	878672	22123
12837	56519	66468	916064	22146
13117	44766	54529	838626	22264
12717	48356	58169	1140584	21886
12979	61078	71071	1076225	22372
13000	61449	71448	954543	22395
13280	60302	70065	910724	22420
12690	63535	73435	959642	21993
13060	61052	71012	953206	22390
12926	71271	81101	2323150	22149
13000	64351	74498	1169036	22493
12963	61771	71731	1152683	22299
13017	60212	70378	1120165	22560
13180	59165	83348	1061007	36719
13149	62985	73208	1024984	22739
13177	61359	71535	1155687	22737
13133	60372	70285	943929	22423
12700	74801	84701	1472284	22003
14150	63478	73785	1111568	23827
13060	60239	70332	956613	22557
14290	61995	72268	1010228	23953
12972	64461	74607	948239	22502
13089	61225	71438	951679	22666
13066	61361	71638	954559	22706
13200	60342	70202	954163	22434
13023	75901	86021	1601657	22536
13077	61629	71795	1711514	22597
13156	61865	72091	995188	22746
12929	63441	73641	964395	22516
13290	61752	72128	953686	23026
13059	61375	71654	961936	22705
13046	60178	70168	971279	22409
12943	63168	73518	953785	22674
13043	71565	81541	1006311	22386
12893	47179	57075	2186690	22153
12993	64345	74508	1123388	22579
13150	61835	71945	959679	22623
13080	61132	71378	945670	22713
13273	59155	69008	970402	22486
13043	63512	73795	1085145	22710
13033	61359	71642	971932	22706
12986	71617	81894	1409379	22653
13059	64628	74844	1951687	22646
13213	61892	72185	963416	22873
13070	61455	71531	931493	22503
12746	64264	74241	958449	22093
13043	61474	71711	952335	22646
14166	62382	72628	950056	23806
13036	60125	70288	2220360	22609
12953	75968	86144	1210808	22520
12926	61758	71898	965342	22430
12977	61609	71812	963319	22554
12847	64422	74501	952493	22280
13083	61739	72028	949117	22756
13059	61328	71578	950329	22686
13247	60462	70512	1504717	22670
13036	62934	73028	1663008	22520
13000	71818	81868	1222365	22427
14180	62375	72465	1011988	23637
12949	64744	74981	951922	22562
12990	61155	71388	979002	22616
12987	61352	71498	944273	22523
13176	60282	70468	1461145	22739
12930	63608	73765	1735477	22476
13036	61678	71961	1074065	22669
13210	69228	79344	1026027	22683
13046	63888	74144	967335	22706
13153	61588	71718	956469	22649
13279	60541	70718	949259	22832
13113	59879	69928	1047214	22526
12956	63201	73367	2043594	22493
12983	59825	70048	1027091	22609
12953	76708	87208	963756	22813
12930	60069	70168	911987	22389
12836	43285	53298	891151	22266
12903	43285	53165	921256	22207
14389	60891	70888	989505	23772
12993	64325	75182	2143742	23239
14316	62021	72148	1082052	23836
13373	59098	68998	1179922	22636
13183	62635	72871	988055	22796
13139	70944	80948	1000438	22506
13273	60754	70934	966538	22829
16706	68441	79041	958399	26619
13136	61025	71201	2163524	22679
13136	60735	70778	920787	22556
12716	62898	73114	968805	22315
13263	61679	71645	1064316	22606
13266	60454	70641	955525	22829
13276	70391	80524	971312	22785
13643	65112	75505	959013	23420
13170	61052	71068	943300	22559
13149	60155	69978	939069	22349
13170	60075	69915	883425	22390
7313	53548	61498	913123	14946
13010	63178	73088	936110	22312
13093	60738	70718	998265	22459
13039	71878	81841	997081	22376
13036	60618	70574	1449908	22356
13066	63478	73591	1563118	22583
13206	60408	70484	968122	22656
13216	60365	70358	956589	22569
12953	64055	74272	963899	22546
13100	62235	72438	935920	22670
13073	59875	69908	1095055	22469
13133	70945	81011	1023448	22565
13040	64352	74398	2198153	22486
13059	62351	72624	954135	22695
13026	60735	71098	951526	22756
12996	63065	73281	957989	22559
13093	61608	71811	944683	22663
13067	61075	71042	941457	22423
13059	61041	71294	1046440	22695
13100	74438	84595	2193760	22630
13063	60981	71288	1037977	22740
12973	60621	70838	981635	22570
13009	63135	73358	952176	22582
12983	46942	56745	906747	22193
12903	45186	55019	895975	22143
12973	45835	55748	1021221	22302
13100	64108	74301	1476451	22682
13219	70791	80931	1090278	22739
13223	60321	70384	892637	22666
12657	63475	73585	910134	22146
12953	45875	55948	908674	22399
13090	60148	69921	932390	22259
13153	60148	69978	983122	22350
13263	58905	68558	965106	22286
13050	62785	72735	1721614	22393
13019	71514	81821	1012927	22686
13030	61325	71638	977442	22713
13073	64522	74738	945200	22676
14206	62148	72391	950643	23815
13080	60542	71831	943339	23733
13099	60178	70101	989911	22385
13060	64052	73985	952830	22360
12959	60664	70621	1535585	22282
13119	71614	81751	1499173	22643
13040	64649	74918	982719	22692
12970	61202	71445	948756	22576
13009	61245	71411	962035	22542
13053	60068	70281	910104	22642
12663	63705	73688	959106	22020
12983	60498	70361	945969	22216
12953	60832	70842	952430	22330
13123	71688	81567	946379	22369
12583	63435	73402	1144437	21957
13049	61241	71301	953866	22489
12993	60662	70608	955759	22332
13136	60182	70025	916367	22353
16210	65842	76045	960926	25733
13090	60612	70672	985225	22523
12979	60568	70588	1569775	22366
13150	70455	80724	1175470	22779
13046	63468	73761	992318	22730
13073	61185	71345	948626	22600
14272	61918	72291	959949	24013
13167	61395	71608	934084	22746
13013	62868	72808	953799	22320
13059	60741	70791	931759	22479
12952	60668	70584	948349	22242
13079	60735	70438	1046960	22152
13120	62655	72492	2208417	22330
13029	60671	70994	1168739	22718
13056	60175	70428	1152780	22696
13093	61898	72021	928723	22607
13056	46345	56171	900817	22289
13013	46169	55982	880528	22266
12833	45612	55286	933247	21933
12843	56359	66275	958593	22152
12900	42082	51939	912581	22130
12989	39742	49708	2141045	22328
13083	63952	74265	1001655	22793
12950	60862	71075	939390	22526
12979	60158	70361	939043	22555
13070	61235	71338	955226	22550
13086	63694	73907	970212	22692
13039	71757	82057	1008771	22709
13063	61015	71328	1155320	22743
13173	60275	70448	2160144	22713
13163	63252	73535	1172650	22847
13043	60671	70918	1079325	22657
13076	63405	73441	960025	22489
14360	61088	71261	951279	23893
13163	59975	71228	941767	23779
13223	70581	80644	1015884	22652
12917	64905	75058	1104129	22446
13026	61215	71345	2271165	22550
14273	61581	71794	969159	23893
13027	64652	75418	951909	23163
13006	60892	71035	951189	22526
13233	60638	70761	946799	22759
13147	60372	70408	920490	22553
12649	74534	84584	1109891	22076
13057	61199	71392	1000395	22606
13236	60461	70688	2028535	22829
13073	62635	72625	947749	22433
13043	46932	56862	892304	22393
13076	43482	53171	872174	22175
12907	43456	53219	988942	22103
13416	49412	59288	901714	22646
12970	55239	65202	1097595	22283
13023	44705	54358	1034764	22106
12917	44073	53859	2162115	22123
13150	63052	73212	960559	22696
13086	47218	57231	872588	22462
12933	43482	53379	927124	22250
12719	47251	57168	941582	22020
13246	60481	70538	942883	22679
13070	56509	66608	962159	22536
12936	42275	52142	1018884	22176
13016	43512	53202	2134262	22090
13203	62235	72382	1029917	22727
25994	86254	96590	951282	35721
13123	48695	58518	878155	22346
12966	43329	53222	930067	22279
13113	60435	70531	968122	22576
13176	70738	80814	993385	22635
13180	60285	70211	961776	22479
13100	48159	57995	2101623	22309
13003	44412	54295	1022070	22303
7466	52695	60695	1018707	15130
13023	62742	72988	958446	22652
13113	61575	71768	922757	22673
12879	46268	56195	931599	22172
12999	57055	66898	917400	22206
13056	47285	57312	1068069	22456
12836	41445	51508	2342849	22256
12899	50078	59885	957225	22153
13010	61255	71328	961773	22463
13129	61438	71714	957912	22765
12993	61408	71631	950813	22605
12940	90040	99697	1128098	22007
13003	62095	72435	967942	22690
12903	45939	55572	1015961	21992
12973	46238	56001	2094620	22186
13090	63742	73881	987922	22573
13017	61459	71712	950780	22633
12963	60055	70108	944762	22420
12976	63418	73361	947736	22295
13276	62661	73057	1003784	23039
12982	72697	82970	1005001	22648
13016	61371	71688	1062326	22696
13387	62539	72485	2199454	22743
14329	61471	71581	964119	23829
13143	61201	71291	892738	22626
12600	62448	72291	955643	21836
12997	61389	71562	1154681	22567
12923	60805	70965	1100655	22477
13166	70142	80255	1016651	22656
12986	63528	73831	1475411	22645
13013	61132	71348	1598171	22619
12927	61485	71765	975126	22596
13003	62288	72378	950089	22439
13167	60339	70578	944230	22783
13123	60418	70418	995008	22496
13160	60655	70625	890471	22510
12717	60069	70205	995048	22219
12983	61472	71598	964136	22472
13033	61155	71098	925640	22370
13190	60448	70222	902341	22330
12476	48955	58871	935326	21793
13076	61371	71218	924460	22290
12840	46159	56029	898144	22070
12853	43922	53879	1085959	22196
13139	69301	79127	2251681	22345
12943	62968	73035	975762	22393
13010	61352	71522	942950	22543
12833	65192	75132	965323	22166
12896	61088	71264	957815	22486
12950	60058	70081	947496	22356
13106	60035	70078	952063	22559
13150	58765	68605	1010775	22380
13150	73788	83734	968355	22470
13086	60358	70258	1006647	22387
13033	59945	69884	931656	22370
14340	60845	70741	2040758	23639
12949	64084	74434	943599	22675
12980	46152	55829	915530	22077
13016	45812	55515	893591	22146
12932	48785	58525	989681	22089
12939	69471	79544	979041	22422
13042	46595	56351	881587	22208
13143	44559	54512	1051240	22463
12980	64428	74395	2235363	22313
13227	61445	71702	1203739	22860
12857	65458	75685	1014064	22470
13006	61415	71605	1061986	22576
13139	60571	70798	952426	22746
13289	70744	80907	981648	22828
12946	64885	74888	959582	22339
12916	62545	72844	913647	22572
10546	59905	67498	954356	17820
13133	60108	70024	951796	22432
13150	59482	69295	946203	22346
13053	63478	73371	1392250	22337
12953	61428	71631	1739173	22536
13070	94377	104457	1024794	22497
13220	63682	73898	938830	22799
13090	60095	70145	940119	22513
13206	60078	69975	914004	22476
13020	45239	55105	894758	22257
12856	48249	58132	903087	22119
12843	45765	55602	2064171	22066
12933	60231	70591	1037506	22677
13070	73792	83985	974796	22640
12987	46092	55812	910767	22137
12896	46165	55932	886364	22080
12887	44912	54689	973209	22084
13173	64661	74701	954739	22569
13186	60258	70228	1468705	22549
13233	60078	70235	1689225	22780
12943	63905	74165	1131104	22570
13019	79124	90437	1005641	23712
13096	61805	72031	950353	22689
13103	60225	70361	928657	22622
13033	63368	73391	965719	22423
13147	61465	71675	983989	22720
12903	61028	71174	2156951	22436
13003	64715	75055	1079106	22706
13223	60398	70518	965872	22717
13173	70771	80828	1004041	22597
13280	60405	70572	964182	22823
13029	63391	73524	959552	22558
13130	61265	71471	970139	22703
12956	61212	71618	2168641	22726
12940	64648	74835	988132	22513
13029	61055	71331	999291	22696
12830	61195	71238	958109	22260
12920	71342	81355	977695	22317
13073	63925	74035	957596	22563
13000	61135	71271	948546	22486
13090	62608	72891	2177521	22763
14166	62628	72658	1051066	23579
13303	60535	70565	1128318	22706
13136	60255	70405	948550	22649
13133	63105	73334	960102	22752
13297	72105	82371	1011675	22926
13190	60319	70518	954610	22749
