before wait	after wait	rtt
405	3152	3931
209	2906	3672
215	2925	4601
197	2882	3604
202	2899	3630
198	2903	3611
204	2903	3609
198	2882	3625
200	2895	3596
202	2912	3621
205	2900	3578
198	2886	3602
198	2910	3607
196	2903	3607
202	2907	3617
190	2889	3602
204	2909	3621
200	2907	3618
198	2907	3587
197	2897	3602
202	2893	3624
196	2906	3617
200	2901	3596
212	3511	5048
216	2916	4332
229	2931	3537
198	2885	3584
194	2887	3592
202	2884	3606
198	2902	3571
201	2900	3556
198	2897	3547
202	2894	3671
199	2899	3604
196	2939	3636
193	2892	3604
198	2895	3617
194	2893	3640
204	2901	3615
196	2956	3680
204	2907	3661
202	3080	5009
204	2897	3569
194	2903	3594
198	2899	3601
194	2888	3592
198	2891	3561
200	2895	3573
202	2910	3619
200	2890	3594
204	2899	3585
194	3089	5074
204	2911	3703
196	2902	3603
200	2899	3600
200	3335	4975
200	2884	4173
196	2901	3602
202	2904	3613
196	2893	3563
202	2901	3603
190	2901	3646
198	2916	3598
221	2931	3655
200	2901	3619
204	2908	3609
196	2905	3585
194	2897	3604
202	2890	3604
200	2910	4891
204	2916	3615
199	2901	12893
202	2904	4489
204	2907	3758
204	2901	3600
197	2886	3589
198	2902	3735
196	2901	3638
200	2900	3611
197	2905	3600
240	2923	4241
204	2894	3656
206	2914	3690
195	2896	3625
205	2887	3619
198	3029	5008
207	2901	3579
202	3362	4998
204	2922	4251
200	2907	3615
204	2890	3600
194	2901	3606
204	2901	3604
198	2900	3613
200	2903	3648
196	2897	3582
204	2897	3585
198	2895	3589
204	2907	3617
200	2903	3583
202	2915	3614
195	2886	3600
196	2926	3600
198	2891	3605
200	2897	3607
202	2914	3612
200	2899	3589
194	2903	3600
200	2910	3628
198	2874	3579
198	2896	3646
192	2908	3619
203	2908	3613
200	2882	3617
200	2933	3589
193	2896	3602
202	2885	3613
198	2906	3571
202	2893	3598
197	3284	5040
198	2889	4147
196	2893	3590
204	2901	3581
198	2899	3608
200	2909	3598
198	2892	3636
198	2929	3619
195	2998	3703
203	2910	3611
200	3155	4979
202	2886	3590
200	2903	3609
200	2897	3613
198	2897	3632
198	2885	3592
196	2899	3571
204	2888	3591
204	2888	3590
206	2897	3600
197	3029	5054
200	2926	3613
198	2899	3612
200	6808	7011
280	2988	4382
200	2897	3667
210	2894	3633
204	2903	3621
200	2905	3627
206	2903	3593
200	2895	3604
207	2910	3617
202	3455	5080
217	2924	4264
223	2914	3623
204	2905	3650
195	2888	3568
205	2920	3622
196	2887	3586
204	2905	3659
195	2905	3654
200	2885	3575
200	2887	3620
198	2891	3579
200	2899	3613
202	2890	3577
198	2897	3577
206	2917	3623
196	2903	3598
196	2913	3615
204	2899	3598
204	2901	3617
200	2911	3612
202	2890	3600
190	2889	11621
206	2937	4425
200	2911	3831
198	2899	3844
202	2899	3615
204	2910	3586
200	2908	3596
207	2908	3624
204	2899	3638
203	2908	3613
203	3266	5076
204	2916	4200
200	2901	3583
204	2897	3663
198	2903	3613
200	2897	3609
202	2912	3655
204	2912	3615
199	2903	3619
200	2903	3608
202	2905	3612
200	2903	3608
200	2897	3600
202	2891	3882
200	2894	3640
196	2893	3636
198	2914	3619
198	2962	3682
