before wait	after wait	rtt
403	32548	37062
203	32324	35368
213	32372	36049
227	32336	35950
197	32339	39691
220	32342	36187
196	32335	35445
219	32349	36101
212	32324	36404
218	32335	36447
210	32359	35841
205	32337	35420
210	32334	36758
216	32361	35681
218	32343	35476
204	32348	36231
209	32325	36498
233	32346	35997
207	32360	36179
224	32362	36139
197	32385	36497
213	32352	35835
213	32332	35609
216	32265	35519
198	32203	36426
215	32342	46244
202	32302	36242
220	32179	35996
216	32372	36125
206	32358	35526
214	32339	35960
208	32190	35432
202	32337	36105
220	32215	35864
210	32315	35715
231	32371	35594
201	32325	37020
223	32329	36049
211	32324	35590
225	32357	35567
200	32323	35477
225	32331	36577
211	32324	36211
230	32349	35651
216	32339	35700
207	32336	35375
216	32545	38030
221	32349	35500
214	32339	35875
221	32346	35506
218	32310	35916
221	32324	45975
196	32394	35718
313	32439	36173
215	32346	36194
214	32328	35509
194	32319	44723
214	32354	35683
222	32345	36117
226	32341	35835
220	32336	35606
226	32369	47500
213	32321	35806
226	32339	35379
221	32347	35794
207	32328	35558
218	32322	45213
223	32355	36119
203	32321	35824
219	32351	35775
242	32357	35398
221	32403	35399
223	32365	36772
218	32332	36362
214	32323	36069
218	32355	35594
205	32338	35728
221	32370	36296
215	32317	36443
210	32336	35729
212	32368	36093
223	32355	35447
215	32314	36551
223	32301	36052
204	32339	35733
225	32342	35858
208	32369	35629
209	32368	37025
195	32308	35846
214	32353	35677
213	32347	35643
245	32450	35740
212	32341	40903
216	32353	35586
220	32332	35799
215	32331	35745
205	32332	35927
217	32314	45074
219	32338	35783
198	32319	35987
203	32319	35989
223	32342	35726
220	32362	39786
216	32351	35601
221	32309	35553
223	32326	35614
199	32311	35618
214	32341	37137
209	32342	36488
219	32338	35998
236	32523	35959
217	32336	35496
219	32331	36275
224	32343	35620
214	32343	35639
208	32324	35668
226	32385	35864
219	32343	41168
211	32330	35730
232	32302	35837
193	32299	36520
227	32348	35463
197	32319	36664
233	32346	35971
213	32361	35641
216	32318	35421
220	32365	35672
206	32322	36465
211	32311	36277
207	32336	35803
212	32348	35506
233	32371	35629
222	32384	36158
224	32364	36066
218	32320	35574
219	32326	35622
207	32478	35944
218	32349	36603
212	32517	36004
217	32350	35550
202	32263	35707
232	32396	35443
216	32342	36480
226	32333	36153
211	32326	35930
228	32430	35489
345	32467	35814
230	32364	36172
218	32353	36136
218	32336	35870
207	32359	35399
211	32362	35809
196	32355	36940
231	32356	36133
214	32338	35448
223	32356	35802
203	32337	35817
227	32336	36075
216	32349	36281
208	32334	35357
213	32346	35838
200	32305	35358
215	32346	36536
217	32336	36252
216	32359	35878
230	32357	35934
215	32335	35375
223	32379	36167
202	32351	36068
220	32342	35848
223	32342	35851
233	32352	35665
213	32339	36910
229	32308	35993
220	32346	35903
223	32362	35502
218	32494	36029
228	32362	35827
210	32327	36424
204	32352	36017
214	32330	35919
230	32363	35777
216	32337	36271
210	32292	36316
194	32303	36370
224	32357	35971
196	32328	35675
213	32360	35659
212	32333	35379
233	32364	35531
220	32362	35991
203	32351	35645
225	32544	36941
222	32349	35999
226	32367	36255
234	32369	36110
214	32379	35793
227	32306	36193
215	32337	36220
222	32351	35983
211	32341	35943
224	32330	35653
217	32341	36816
210	32346	36349
193	32320	35604
215	32366	36003
213	32534	35683
203	32342	36562
222	32385	36596
222	32322	35669
209	32332	35698
201	32319	35606
208	32499	36933
223	32356	36105
216	32393	35853
208	32343	35611
194	32323	36350
221	32345	36978
197	32294	36176
324	32482	36656
210	32336	36646
209	32338	35630
213	32324	36494
198	32322	36111
220	32349	35624
212	32328	35621
207	32330	35572
200	32314	36146
208	32346	36224
220	32342	35406
222	32358	35763
214	32309	36406
213	32337	36646
236	32355	35646
211	32339	35871
227	32346	35443
194	32298	45656
223	32335	35453
212	32631	40089
272	32373	35670
220	32376	36813
226	32335	36249
213	32309	35849
233	32359	35660
222	32364	35679
209	32326	35759
212	32339	36486
214	32338	36203
200	32347	36546
227	32356	35876
203	32339	35870
222	32354	36575
199	32341	36205
219	32335	35538
195	32306	35977
214	32347	35527
228	32580	36262
206	32339	36222
214	32572	35770
210	32335	35865
208	32316	36004
202	32526	36527
221	32355	35798
220	32340	35906
205	32349	35619
227	32378	35679
207	32333	36125
223	32348	36385
213	32289	35652
227	32346	35835
197	32375	35879
226	32306	36135
217	32353	36307
205	32331	35679
201	32351	35860
227	32326	35620
216	32335	36769
214	32352	35669
215	32365	35709
222	32285	35661
207	32176	36309
219	32352	36423
209	32330	35728
227	32207	35534
200	32322	35738
233	32270	35889
215	32349	35732
216	32217	36125
210	32322	35970
229	32222	35543
211	32346	35876
208	32361	36422
213	32308	36208
210	32319	35504
210	32343	35792
225	32584	35580
213	32334	36504
220	32352	36338
235	32372	35687
233	32357	35980
200	32331	35698
230	32313	36404
222	32330	36170
230	32316	35775
225	32330	35736
228	32314	35681
210	32391	36178
226	32346	36087
222	32333	36330
236	32401	36021
210	32338	35942
223	32332	36396
215	32347	36464
208	32413	35733
212	32341	35366
220	32369	35546
220	32373	36347
229	32499	36598
196	32339	35656
220	32329	35804
222	32381	35955
203	32304	36494
216	32348	36232
205	32332	35608
221	32333	35766
200	32316	35723
