elapsed_after_memcpy_nsec	elapsed_after_msync_nsec	elapsed_after_fsync_nsec
68925	346580	1103702
48619	334937	388593
55125	352613	412775
55702	359410	420148
55095	380876	441008
55535	1355695	1416263
68891	473524	1104279
56315	365196	426541
55555	360713	421304
55548	356077	416661
55518	446471	507025
55189	356249	416475
71864	354320	431221
55355	371949	430304
47105	339684	391825
54842	363389	423268
55215	452077	512328
55328	357407	417765
55892	360429	421358
54828	401945	461810
55015	647962	706547
61772	360406	1076923
56042	351550	412628
55289	354546	414872
55582	350960	411579
54481	357860	417378
55312	461387	521735
55328	334157	393035
48698	317921	369486
46015	341337	392388
56428	362577	424041
55152	1063569	1123758
56152	470816	532001
55062	372833	431381
48462	320464	372556
47212	727035	779277
69638	504219	1396250
55935	383336	444307
56375	383132	444544
54888	384639	444564
55772	358676	419484
55229	327903	386376
61125	439124	1061713
55878	349483	410398
55359	348863	409259
55472	354630	415138
55882	1083259	1144178
55405	378842	437831
61071	400329	2268071
55362	359116	419514
54839	460620	520495
55559	366352	426948
54759	341263	399269
61079	346993	955310
55575	457140	517748
55538	369759	430334
54782	364399	424218
54935	362803	422775
55071	366726	426834
55161	362917	423114
54955	445054	505045
68798	334753	960879
47975	325518	376526
46689	339973	391699
54748	436661	494909
47952	329917	381499
46845	322954	372532
46329	316674	365940
45685	383613	432541
59762	330240	1027561
47122	315881	365873
46119	314557	363426
45379	329167	377396
46399	313807	363049
45476	369206	417455
45695	306858	355343
45932	314054	362816
45932	360856	411818
55386	361316	421775
54775	380069	439897
54875	426858	486736
54842	636495	696370
55359	370756	431188
54821	368003	427861
55055	539715	599806
72634	357193	432864
60915	73200711	88569648
69852	834836	1527220
55719	1105618	1166374
55201	406782	466990
68961	470597	1175953
55412	1130027	1190476
55525	378629	439190
54925	348881	407305
48338	335501	387319
47085	313301	363483
60235	321651	877209
47239	1159667	1209746
46446	332587	381866
45959	329640	378319
45949	324031	372793
45499	378776	427048
46239	347893	399142
68248	368750	984862
55512	1116125	1176673
54692	378439	438168
55275	371790	432101
54659	357276	416972
55169	332870	391262
60699	342923	956486
56162	1113218	1174413
55616	385985	446668
55285	465877	526235
56188	373166	434397
55191	371336	431617
69862	365541	979379
56395	1079456	1140911
55685	379689	440397
55395	345203	403545
47315	347743	400125
55251	360417	420701
71035	350460	989598
55878	1171110	1232024
56245	827703	888984
55455	858362	918777
69934	385769	1034767
55779	360119	420952
55985	459996	521068
55772	360769	421628
56189	351459	412685
55495	369256	429787
56142	353540	414718
55315	344611	403042
61471	373560	1016857
56155	353916	415108
55768	350940	411745
55485	364866	425388
55961	459304	520301
56225	368199	429461
55889	340133	399109
60825	345703	959352
55578	396422	455180
47716	314144	365340
47692	316241	366720
46512	310471	360560
47588	312715	363156
45988	310935	359789
45499	369870	418285
46365	307618	357046
60532	353519	1190682
56495	378193	439761
55038	461580	521651
55639	361453	422128
55812	358456	419305
55971	358720	419728
55322	353070	412058
62092	318634	1018351
55945	359573	420554
56185	360673	421895
55201	359897	420134
55855	363157	424041
55269	890097	950403
55295	381222	441547
70031	381796	1131651
55955	378429	439421
55198	469130	529361
55965	368489	429491
54965	356556	416558
56515	348923	410475
55588	336094	394738
61551	338327	1029624
56295	371036	432371
56042	351950	413028
56022	335134	394219
47569	337277	389926
55212	419101	479350
54991	739216	799253
69665	934520	1690538
55868	381686	442620
55252	464417	524672
54735	352877	412648
55315	361916	422311
54855	460841	520732
69812	402155	1179857
55205	360110	420351
55089	355143	415268
54598	359573	419207
55339	336720	395029
46386	785984	837406
54882	483049	543004
69644	381789	1028073
55509	369876	430451
54625	1410856	1470554
55182	464220	524435
54379	388435	447851
69025	359573	1014664
55115	352267	412418
55009	448270	508316
54622	363519	423178
55252	356747	417035
54508	337524	395142
46365	317788	367766
61205	449407	1194476
56045	371876	432957
54708	365989	425734
55005	347340	405845
47306	320961	371733
47099	410268	460784
47212	325694	375723
45042	312411	360493
60632	353950	996022
55038	480076	540187
55085	412699	472820
54632	388179	447847
55145	372126	432308
55135	374366	434524
54958	354310	414305
87544	388919	1551862
55492	369219	429747
54669	361389	421095
54915	360613	420565
54802	461570	521409
55508	359867	420411
55058	320461	378812
60685	340087	974972
55249	423308	483593
55262	366336	426635
54662	374156	433854
55951	371523	432511
54685	366663	426384
55025	363446	423508
55152	391465	449840
61095	341297	998245
55598	358337	418971
55059	352443	412538
54878	417082	476996
55349	352216	412602
54789	352410	412235
56122	355719	416878
71848	708813	783674
60195	1059443	1849204
47552	335944	388532
54562	467340	526938
55528	364146	424711
87024	338011	1051400
48345	320491	372293
47622	314564	364950
45669	311188	359660
46085	312865	361740
46886	366389	416065
45465	311338	359593
45535	309595	357966
45449	300261	348687
54828	328591	1038407
54475	353153	412665
55365	360366	420768
54622	367459	427118
55238	355807	416081
55249	1433345	1493631
68091	434761	1057056
47025	338247	390308
55492	354716	415245
54682	358603	418321
55602	461320	521958
54675	357370	417081
55588	341061	399745
60278	343150	958572
55498	389549	448204
46535	316668	366816
47672	313061	363533
45816	313891	362523
45908	314285	363103
45885	328531	377276
45676	1503450	1552706
60662	406021	1034150
46395	315594	364989
46506	314731	364077
45239	372769	420821
46109	308201	357136
45822	312394	361146
45452	304678	353217
55395	340894	1088416
55362	371183	431618
54838	365423	425348
54985	371930	431981
54569	365529	425135
55048	357776	417861
54822	778214	838053
69718	989618	1801955
54758	374963	434774
55288	366689	427057
54785	460793	520652
54601	388489	448130
68355	378983	1124468
55382	380552	440957
54802	387975	445754
46439	353910	405385
54615	360826	420478
55459	362853	423348
55171	352447	412654
55319	369216	427718
60202	1506477	2289434
55895	382593	443541
54875	377679	437621
55085	354830	414965
54542	427104	486680
68865	361646	1005724
55219	364146	424425
55215	334650	392802
46912	437907	489852
55239	364436	424731
55218	355646	415931
54445	344363	402308
62618	345683	2265942
55579	380432	441048
55552	373759	434348
55162	366749	424874
46559	376726	426765
60871	376633	1075182
55305	364660	425021
54459	360573	420105
55052	357413	417545
54175	359720	418931
56092	452680	513809
55179	355043	415258
55385	326134	384729
60478	343290	1099365
55715	1455938	1516657
54748	410805	470596
55022	370556	430658
54795	355036	413108
61778	351590	1097778
55056	361316	421425
55358	356963	417364
54952	359423	419461
55345	356083	416508
54791	353180	413008
55028	451267	511332
68585	337047	979275
55095	367193	427325
55032	382346	442414
54256	1393940	1453232
55569	389419	450024
55536	338233	396976
60822	362973	1060353
55535	425901	486480
54755	361587	421405
54498	355657	415198
55708	353900	414645
54222	352619	411878
55242	356126	416405
55118	405515	463630
60208	339374	979688
55269	355916	416222
55082	380525	440644
54592	1480354	1539983
55002	400772	460827
68392	388619	1150417
55445	406848	467327
54528	473256	532828
54752	376549	436337
54725	353887	413632
55749	350163	410945
55578	328364	387155
61602	341397	1151314
54639	356606	416265
55502	362920	423488
54775	410008	469817
55689	1351831	1412496
69168	496609	1247881
55268	368350	428698
54738	372883	432687
55345	372893	433291
56015	444064	505112
54691	398762	458490
55898	329151	388232
61772	351296	983735
57228	416865	479166
55405	357056	417541
55511	358740	419318
55312	358613	418992
55412	377222	437671
54998	1319063	1379077
70272	460826	1219269
55805	366379	427227
55735	359880	420671
54809	387182	447064
55785	446947	507768
55275	328918	387343
61625	342460	976566
55938	359440	420458
55659	462566	523269
55455	369763	430298
55689	376389	437115
55215	387619	447870
55491	1396804	1457315
68902	418454	1147924
56105	369073	430245
55148	353624	413825
55458	355723	416218
54538	381733	441294
55206	436760	496973
69005	335953	966225
48289	336937	390292
54835	354433	414304
55499	441027	501563
54921	376506	436464
55001	380960	440997
55835	416115	475573
61825	1395094	2196074
55828	379610	440474
54968	367943	427948
55855	354956	415848
54968	360270	418728
61658	368366	1051869
55535	358840	419411
55799	332514	391313
47286	338560	390882
55995	361066	422098
55281	453394	513711
55725	339097	398318
47896	317011	367933
60671	385009	2177660
55825	478216	539078
55411	364053	424501
55418	364893	425348
56101	333671	392998
61295	345763	1198196
56435	358073	419538
55492	356816	417345
57142	352903	415081
55248	356367	416651
55225	352200	412461
55688	457244	517968
88891	322477	1069130
47636	1309479	1360161
45822	331327	379819
45989	379686	428588
46489	315954	365363
45955	308375	357186
66118	321067	920313
46679	369539	419098
46299	325674	374759
46088	334037	382899
46362	323287	372469
46559	313141	362427
46132	310117	359066
46095	372873	421648
45742	305708	354600
54839	339517	986819
56025	410802	471870
55795	1494088	1554926
54901	417465	477409
55802	411561	472403
68848	387565	1011877
56445	461310	522798
55312	381873	442238
55641	337747	396378
46915	355790	407742
55569	364726	425375
55551	357483	418101
55458	450981	511512
68782	358013	1009568
56412	358093	419541
54902	374612	434544
55822	1388740	1447642
46805	344060	394348
61455	369476	1115222
55659	379582	440308
54865	453764	513716
55431	379663	440174
55272	358607	418958
54958	383996	443991
55325	337800	396242
46872	349293	401145
68982	427054	1067156
55995	362823	423861
55281	363050	423374
55552	389665	450260
55045	1380654	1440729
70394	418428	1136524
55781	381329	442147
55705	372626	433367
55522	397865	456344
47228	365746	418011
55315	381602	441954
55678	399485	460223
69195	375676	1135681
56365	358009	419418
55119	354729	414902
55595	363826	424501
55696	327903	386619
47795	690300	740992
46055	1153694	1204792
70165	414442	1057113
55395	367306	427724
55462	362463	422978
55099	465816	525989
55695	369796	430570
54865	324918	382979
61751	386282	1037073
55341	421362	481746
55455	358399	418917
55352	359893	420311
55532	363160	423758
56839	404685	466560
55182	1325372	1385627
69115	486230	1130131
56509	364322	425875
55228	366887	427158
55338	368307	428701
55819	452500	513402
55312	335197	394029
62145	341057	1063719
55441	365193	425714
55538	456314	516922
54975	366783	426808
54931	364583	424544
55569	354139	414745
55709	353246	412092
60541	1438186	2157751
55788	368743	429574
55185	370739	430991
55888	361453	422378
55189	367289	427545
86357	468650	1170593
55388	380949	441374
55082	374529	434648
55295	342567	400876
48072	438601	491703
55008	351580	411625
55262	353863	414161
55018	332141	390362
61862	692638	1477444
56275	363836	425191
56499	353709	415275
54852	356446	416342
55311	350784	411131
55365	348726	409128
54978	419905	479923
69398	335481	977982
55158	367890	428108
55118	363570	423754
55438	1105528	1165970
55562	405252	465850
54792	401515	461360
69131	367400	2163071
54905	467053	526991
55545	359396	420008
55175	362393	422648
54868	375073	435014
69184	364183	1073949
55765	361023	421825
55055	363363	423455
55548	338907	397478
46985	367736	419758
55052	379502	439591
55045	427048	485686
62555	382362	1030144
55218	449294	509545
54912	1347701	1407650
54718	471800	531554
55195	366693	425548
61242	368322	1013618
55445	386172	446660
54549	468023	527605
54619	383419	443078
54619	379989	439644
55262	381306	441601
54625	357576	417238
54745	338690	396688
60495	446294	1117882
55209	362843	423118
55435	1430182	1490654
55218	368357	428611
55169	395838	454174
60405	347306	965655
55731	350094	410861
55415	355170	415622
55435	455424	515895
54692	354687	414415
55185	349974	410195
55022	329767	387756
47109	306118	356354
59435	330073	1137420
55625	353120	413782
54865	355657	415558
55169	793000	853206
54795	953476	1013264
69061	490663	1155213
55588	379483	440107
55828	364346	425211
54772	364383	424192
55661	463524	524221
54909	367949	427895
55318	355937	416291
85107	335558	967996
47839	416908	468473
47592	324891	376059
47792	337770	389125
47295	345554	397885
55372	736576	796981
55248	444891	505172
87754	465800	1097485
47865	318061	368839
45666	318087	366540
46169	315917	364846
45859	370433	419062
46228	314228	363256
45486	310204	358530
46175	304878	353826
46166	313314	363040
56688	314494	971172
46065	314431	363459
45576	309534	357930
45745	313701	362216
46039	313971	362896
46246	1078259	1127435
46215	320821	370073
54565	361296	992965
55939	355909	416885
54978	447451	507465
56185	349757	410978
55955	354296	415288
56082	349094	410212
55692	359337	420058
56662	328177	388029
61798	434121	1107652
56966	374199	436188
55281	351444	411761
56179	348556	409772
55729	455150	515916
55972	356323	417332
56975	373600	435611
99199	1367739	2200801
55762	461300	522099
55919	356949	417905
55999	352863	413898
