elapsed_after_memcpy_nsec	elapsed_after_msync_nsec	elapsed_after_fsync_nsec
20030	439914	2170295
14976	267716	286238
6963	207581	217137
5753	349057	359913
14366	348520	367996
14480	255409	272776
6977	212160	221787
5813	342374	353310
27343	245109	961449
14786	250100	268413
6620	212481	221857
5690	320487	331224
14499	249060	266312
6447	195014	204084
5583	415568	426197
14536	252033	269392
6506	208348	217507
5837	305611	314091
5414	227383	235407
19186	441858	1131278
14910	262759	281209
6883	192884	202461
5670	343437	354217
14310	258793	276059
6816	351660	363609
14396	257439	274655
6757	212627	222024
5939	334144	345130
14540	250666	267929
6383	203344	212261
5533	434541	445147
27446	256033	848613
14686	257806	275945
6763	223674	233110
5559	413332	423964
14846	252020	269682
6537	225576	234680
5473	311135	321654
14617	250992	268376
6716	226184	235416
5764	352193	360493
5730	341514	352354
27453	311987	1154340
14676	321191	340990
14260	814953	834316
14333	327157	346600
14223	263566	280689
6846	266882	277228
7886	270139	280571
5770	229057	237630
19196	424165	1014398
14950	253703	272213
7200	223253	233220
5773	317218	328114
14263	342410	361786
14053	257472	274415
6920	248710	258356
6260	317817	329200
14266	247640	264742
6499	225824	234846
5563	396418	407028
27066	219377	812463
14770	261092	279422
6596	247523	256826
6039	1255628	1266770
14393	329024	348520
14343	315131	334597
14289	314921	334347
14620	317724	337481
27282	254263	963189
7000	242929	252759
6050	276579	285166
5453	270676	278649
5577	272549	280592
5380	330274	338104
5497	250286	258196
5433	297405	305331
5423	203371	211190
5406	310668	318517
5387	228273	236137
5639	367907	376396
13919	243440	822750
14750	253872	272232
6850	247819	257499
6353	425862	437318
14550	254526	271999
6646	267146	277295
8003	306875	319991
14059	289035	306674
8477	306194	319708
14306	337567	356919
14533	256186	273932
20863	231940	825780
14749	252433	270718
6573	370473	382179
14409	260543	277888
6849	249643	259166
6216	325144	336444
14326	255193	272385
6716	262126	272345
8047	371826	384919
14816	254532	272155
6766	259013	269239
7550	306241	317328
20829	219964	936013
14830	259653	278122
6856	247633	257239
6280	384382	395765
14319	277006	294215
7030	695587	707760
14353	1132188	1151634
27423	453454	1225762
14773	318581	338401
14566	257849	275139
6473	376226	387745
14513	257703	274972
6446	317674	329167
14473	255756	272943
6833	315798	327677
14483	257312	274772
20130	347713	956786
14936	251257	269746
6833	314231	326174
14276	256290	273489
6793	369339	381255
14313	259412	276592
6827	322700	334624
14260	298395	316235
8366	1455532	1469041
27389	327487	1155787
14969	262453	280955
6766	247787	257366
6173	338957	350240
14287	254716	271879
7170	377275	389602
14366	263462	280725
6896	249720	259332
6343	297968	307191
18989	236000	962666
14706	251933	270169
6787	248543	258123
6150	236476	245243
5513	362493	373149
14299	258946	276149
6720	378886	390739
14277	258105	275246
6813	374936	386796
14466	1417886	1437462
27616	353606	1226998
14676	320591	340370
14253	314781	334157
14523	257049	274512
6917	248999	258560
6070	340490	351683
14270	350717	370066
27226	246356	851292
14717	251129	269406
6736	193028	202437
5557	424081	434691
14463	246039	263276
6603	261926	272028
8016	327381	340450
14530	249236	266489
6553	324470	336077
14406	332701	352143
14339	263753	281278
20063	1450378	2178661
15273	265802	284629
6730	472907	484770
14353	312577	332053
14503	311691	331298
14280	267582	284732
19686	309345	1034291
14803	246439	264766
6454	314471	325971
15377	249462	267623
6547	315051	326644
14580	245286	262663
6420	399575	411041
14479	259553	276868
6693	261926	272119
7916	222680	233069
5566	325231	333517
19136	341043	2178954
15267	263065	281906
6786	335341	347210
14263	259065	276182
6709	248563	257982
6250	526465	537801
26962	266586	876171
14669	254933	273079
6776	260920	271286
7940	426994	439981
14446	254833	272065
6559	262370	272372
7913	336570	349530
14533	251329	268665
6683	195968	205177
5550	440581	451178
14520	266449	284106
20179	218457	962889
14859	699803	719709
14570	1175339	1194956
14693	289798	308048
8184	322850	336081
14416	258886	276065
6667	300605	310241
19419	318164	1205465
14750	257443	275766
6837	333817	345757
14329	256773	274012
6760	337457	349300
14266	340827	360206
14063	249643	266616
6896	321554	333524
14533	251076	268486
6464	291685	300939
19390	311731	1001009
14790	300875	319911
8243	739662	753075
14427	1122364	1141924
14426	330967	350476
14239	364697	384029
27326	262003	870439
14676	250863	269109
6643	436371	448060
14507	353106	372660
14523	259933	277172
6480	334670	346196
14476	252256	269556
6406	336497	347950
14467	256536	273843
6460	405568	417111
27773	297001	1045980
14943	256800	275336
6694	331677	343467
14380	401778	421291
14290	1339581	1359015
14370	352537	372030
14253	321218	340611
27299	326041	1109678
14996	266156	284725
6807	331470	343324
14437	259359	276622
6566	427662	439274
14526	255260	272566
6520	415778	427344
14493	253739	271142
6437	326500	337984
45049	251862	873685
15106	344873	365026
14509	258049	275322
6483	337391	348920
14496	245057	262383
6470	378212	389725
14480	1401436	1420963
14526	391979	411552
27410	270142	868249
14729	250033	268175
6583	334984	346613
14516	334030	353583
14277	249566	266603
6500	325154	336700
14470	261499	278769
6316	436978	448340
14430	252019	269302
6816	366160	375919
19643	312301	908901
14736	259840	278149
7033	188528	198147
5833	451510	462446
14323	254576	271822
6893	340083	352080
14316	337364	356780
14136	1418993	1438262
27586	358840	1113938
14929	259916	278365
6706	199961	209251
5893	382812	393828
14383	258806	276086
7027	426751	438935
14433	255599	272909
6840	335583	347547
14600	330501	348124
20203	337954	1065110
14920	250156	268633
6753	329070	340933
14396	255579	272852
6826	322928	334864
14346	258396	275642
6866	424991	436960
14380	296781	314714
8206	1463475	1476784
27800	278245	994902
14712	352620	372416
14293	262706	279878
7003	340814	352953
14270	256766	273906
6760	336177	348020
14576	256386	273825
6900	439120	451150
27529	352853	980765
15099	253916	272499
6640	334464	346150
14483	360260	379789
14523	260649	277968
6513	331067	342627
14490	269992	287325
6543	322731	334317
14406	329720	349163
14236	1484434	1503717
27402	367793	974685
14893	259073	277422
6609	338547	350203
14520	347640	367206
14423	258146	275322
6760	303678	314041
19797	191524	871969
14720	401615	421438
14369	297085	314998
8340	327551	341000
14293	265446	282592
6810	335854	347767
14280	261079	278232
6883	429664	441651
14330	250553	267716
6610	346100	357757
14450	287438	304858
20023	827516	1643476
14740	309998	329784
14527	300618	320191
14493	314464	334004
14843	254663	272343
6540	198204	207304
5439	470074	480559
14680	300708	320525
27479	307681	978662
14996	251426	269965
6877	428384	440364
14296	370593	390012
14290	1046940	1066333
14297	319050	338471
14236	334910	354309
27226	313587	1134004
14893	1374178	1394117
14416	379430	398892
14440	323861	343347
14477	309784	329308
14563	322684	340341
20469	301355	1037470
14703	316491	336317
14320	315768	335184
14303	394439	413885
14426	256080	273356
6830	351430	363363
14377	383152	402632
14423	298138	316185
8403	192181	203134
5710	414568	423071
19209	328741	938866
15026	261256	279839
7043	1490010	1502187
14499	438244	457847
14416	328791	348290
14387	318957	338481
27969	253449	870765
14750	346737	366533
14506	272049	289378
6960	345096	357103
14483	271439	288749
6846	344497	356389
14479	259936	277245
6549	413795	425397
14570	257053	274486
6463	458160	469650
27569	331064	1019841
14892	341501	361462
14136	297368	315101
8287	762751	776141
14393	1114998	1134524
14383	339627	359107
27246	263336	1037480
15130	255373	274042
6867	348033	359947
14443	270569	287895
6883	344953	356883
14449	366853	386349
14500	289775	307831
8170	340593	353810
14493	256293	273659
6673	329154	339284
20393	336210	1211886
14826	315901	335837
14293	319371	338774
14296	253656	270845
6940	775604	787647
14349	1175603	1195082
27563	330687	1017204
15223	258859	277599
6763	347894	359703
14613	367192	386852
14583	290108	308261
8313	326761	340120
14513	289942	308011
8183	338370	351600
14466	252020	269299
6454	384735	394039
19417	341090	949076
14879	378056	398072
14266	297505	315340
8316	425351	438770
14373	252283	269563
6747	441717	453567
14286	1351115	1370544
27469	355717	1100872
15140	261112	279722
6670	363343	375059
14516	269859	287215
6837	345520	357403
14476	289829	307901
8183	418992	432221
14423	248243	265576
6590	320228	329748
19256	346970	937516
14882	337027	357009
14136	297919	315601
8243	452281	465657
14323	277048	294288
7010	424968	437111
14389	344744	364216
14177	743162	762395
27593	414171	1174130
14903	256043	274519
6809	345954	357873
14559	375966	395658
14410	297325	315308
8350	342980	356440
14263	255703	272876
6926	358287	370316
14353	280092	297302
6627	430574	442248
27499	254543	964062
14760	255479	273769
6454	360306	371807
14500	353580	373126
14509	1027558	1047113
14443	435954	455444
14443	1399646	1419192
27613	336547	1091192
15000	269052	287629
6637	209937	219207
5786	343114	354016
14340	253426	270656
6713	192671	202044
5754	430250	441134
27495	255253	856332
14719	254423	272699
6583	203717	213010
5643	420025	430714
14540	309921	329507
14493	306788	326327
14423	302388	321857
14449	252600	269859
6583	211774	220897
6013	419828	430885
14560	298524	316111
20506	227014	833090
14863	257089	275532
6836	353174	365133
14330	256179	273419
6740	212961	222267
5780	341180	352070
14200	254626	271729
6947	212247	221844
5670	357673	368393
14346	257953	275159
6480	216100	225253
5673	341667	352453
27256	249560	974939
14800	252346	270669
6790	340680	352573
14657	253566	271109
7000	248623	258283
6220	321140	332443
14293	1392756	1412179
27546	272146	879712
14763	261412	279595
6503	224511	233877
5639	417752	428437
14606	263796	281179
6506	224144	233230
5569	345241	355856
14466	246969	264179
6540	200921	209984
5653	352897	361080
5499	228930	236889
5517	331983	342547
27783	254349	860586
14773	342794	362613
14527	255549	272876
6920	214251	223721
5587	330280	340914
14459	270056	287358
6746	194768	204087
5560	797827	808433
14463	1121021	1140587
27410	298118	1137584
14650	261169	279452
6860	351417	363380
14296	251213	268352
6769	224747	234090
5824	322977	333911
14240	252916	270076
7009	210174	219763
6293	426605	437944
27462	247823	854178
14716	254266	272466
6630	190285	199561
5617	421554	432218
14549	257163	274508
6683	207187	216423
5830	325141	336017
14586	307281	326914
14553	306982	326581
14513	372306	390406
20686	191678	802347
14683	257353	275599
7020	346213	358323
14297	363609	383009
14269	1404487	1423879
14676	455120	474953
14393	277025	294305
19869	207138	935883
14910	272686	291069
6927	216207	225780
5763	329404	340214
14473	251580	268833
6700	225627	234937
5597	352690	360760
5473	237750	245666
5996	324841	335883
14513	250206	267556
6406	226967	235890
5743	303045	311874
19650	332194	945333
15010	252746	271356
6793	248373	257963
6606	320328	332044
14286	362083	381479
14233	1398230	1417586
14346	297255	315164
21533	487093	1104755
14880	357133	377059
14600	260345	277785
6633	226390	235573
5617	337793	348457
14502	247320	264579
6569	199845	208984
5726	428502	439271
14499	255480	272755
6624	226046	235214
5820	312005	320568
19273	212713	922613
6716	208764	218007
5643	327214	337990
14129	247357	264369
7170	249462	259282
6227	330790	342127
14130	791427	810690
14283	1107028	1126441
27573	329867	1036101
14876	260122	278515
6260	366496	377802
14329	259553	276685
6500	262289	272223
7939	315995	328970
14139	255136	272132
6630	226590	235873
5623	404605	415245
13946	265336	282275
7247	223263	233114
6006	278716	287318
5640	264815	273929
7917	310511	323528
14027	338250	357360
14073	250053	267022
6690	248609	257969
6050	321781	332927
14206	247316	264366
6600	319501	331147
14293	1423699	1443125
27359	277568	898290
14650	355256	374996
14117	254922	271849
6743	378203	390049
14203	255733	272835
7216	248430	258369
6200	245139	253993
6083	332754	343883
14510	253852	271519
20370	342460	947760
14896	251353	269776
6863	248993	258576
6103	324260	335473
14133	353743	372966
14187	254119	271143
6970	248623	258316
6166	336674	347886
14373	251436	268546
6769	408132	419948
14390	1446905	1466398
27276	334790	960142
14793	352067	371966
14436	258736	276102
6603	380366	392089
14206	256936	274059
6709	248670	258026
5977	336673	347800
27589	252383	971555
14720	253739	272019
6366	261256	271145
7893	222747	233173
5556	310208	318264
5420	258362	267212
7923	429805	442774
14303	303082	322431
14413	310254	329714
14320	253143	270239
6367	748475	759975
27863	1049276	1808985
14846	265909	284318
6777	247952	257539
6310	454703	466147
14192	264370	281418
6657	372129	383879
27306	255813	859879
14700	251062	269296
6649	198818	208180
5649	428485	439180
14373	250356	267509
6630	318517	330194
14409	252330	269532
6430	333710	345187
14266	255093	272209
6556	366126	377729
14336	256533	273898
20512	311575	2210660
14716	329484	349283
14109	411895	431137
14249	262396	279525
6607	249546	258759
6066	347387	358476
27009	297709	1030964
14693	253963	272096
6606	213761	223030
5770	339280	350097
14289	253540	270652
6653	207821	216957
5573	412578	423198
14367	306984	326398
14356	310945	330347
14353	309574	328974
14669	255340	273152
20069	196488	928360
14670	260662	278835
7040	223147	232864
5963	332928	343980
14186	248116	265169
6850	341650	353623
14136	248749	265795
6723	223117	232407
5753	323961	334761
14386	250276	267475
6686	214794	224110
5653	358613	367086
18843	213850	921567
6453	212434	221521
5716	263296	272485
7850	319647	329981
5933	349250	360306
14320	258589	275806
6874	1418989	1430976
27479	327584	1124041
14850	272082	290412
6846	204034	213507
5743	319707	330497
14346	245880	263079
6537	209134	218161
5566	408252	418865
14353	303268	322668
14373	305228	324647
14350	308158	327554
14430	252903	270359
20066	190378	882824
14683	258106	276342
7196	209421	219353
5793	451537	462453
14240	256919	274035
6820	435548	447511
14209	343584	362886
14036	736042	755125
14303	978159	997565
27270	340910	1188063
14800	265316	283595
6776	208134	217593
6050	340036	351176
14129	252783	269775
6643	224427	233660
5737	423561	434401
14176	293062	312341
27299	315521	999655
14863	257636	275983
7553	346194	358837
14166	255243	272245
6710	226947	236260
5787	438274	449204
14253	318201	337577
14173	318637	337913
14149	364823	384019
14350	258476	275902
20230	197647	795211
14787	257396	275756
6826	346220	358156
14166	259123	276195
6620	351520	363249
14190	262672	279755
6907	1508826	1520693
26992	288562	964589
15060	254689	273219
6590	262175	272289
8010	311734	324788
14337	249023	266119
6600	361257	372903
14406	253066	270242
6453	262066	271952
7947	431131	444124
14410	270006	287262
6637	221857	231330
19129	434268	1024820
14843	259079	277452
6913	221924	231677
5780	328764	339667
14180	349926	369186
14043	257199	274142
6730	248263	257716
6669	943154	954959
14189	271379	288605
20226	233437	894704
14703	253086	271409
6903	197281	206771
5853	346330	357286
14266	256110	273285
6883	365846	377832
14313	252523	269702
6777	248369	257753
6213	331084	342343
14426	254326	271512
6607	193867	203101
5603	512779	523505
27325	260240	826032
7417	311791	324287
14373	251763	269069
6717	375846	387686
14173	257676	274718
7133	224897	234660
5800	332017	342913
14156	253306	270289
6629	227984	237129
5640	817900	828630
27316	389096	1013101
14843	250243	268579
6703	247129	256542
6276	435998	447417
14230	253609	270816
6893	225114	234717
5673	338333	349116
14136	250767	267736
6857	224654	234027
5923	373419	382079
18913	214934	1731680
14723	272002	290241
6673	248306	257712
6113	434624	445870
14213	258246	275442
6603	248193	257473
6067	333557	344727
14220	253262	270299
23802	198338	224953
19366	348373	939033
14659	257383	275502
6556	202661	211807
5694	339040	349780
14290	344790	364126
14377	255969	273123
6657	213183	222460
5563	332010	342620
14387	251859	269063
6693	212131	221370
5526	384353	393325
20272	196341	794757
14810	262393	280739
6967	199504	209241
5786	421055	431974
14220	261785	278872
6730	419964	431798
14240	260079	277269
6693	262326	272509
7953	314661	327650
14269	342577	361893
14403	250993	268452
20166	210364	798927
14826	254380	272705
6833	351783	363760
14200	255752	272842
6870	224413	233950
5697	338310	349117
14153	262272	279388
6917	208280	217817
5820	427485	438351
14277	256809	273926
