elapsed_after_memcpy_nsec	elapsed_after_msync_nsec	elapsed_after_fsync_nsec
6473	259169	268259
5636	259359	267609
5164	265142	272819
5110	312347	319997
5116	228261	235963
5293	295265	303138
5046	210154	217937
18582	319124	1439911
14677	1055003	1074776
14203	344503	363813
14146	269816	286875
6463	249043	258086
5773	544425	555231
27132	395579	1040463
14733	263076	281342
6800	205154	214640
5526	352250	362909
14470	337714	357257
13933	251239	268032
6590	211661	220821
5410	326460	336903
14320	248963	266119
6370	212028	220884
5530	397349	407922
27489	218847	829736
14576	251787	269882
6510	323404	335021
14146	1466288	1485567
14203	297261	315078
8230	227973	238833
5637	330240	340910
14316	257686	275139
19946	214017	1090632
14493	255416	273436
6963	226320	235926
5643	328731	339427
14169	249810	266882
6483	344870	356406
14350	247643	264769
6296	226801	235733
5303	315647	325984
14323	250726	267916
6307	214257	223304
19169	411542	997171
14743	260496	278835
6430	213124	222191
5507	417701	428315
14210	1392287	1411530
14336	282552	301908
14290	238863	256763
8269	347794	361136
27213	252316	945643
14543	335234	354883
14009	257636	274548
6437	225887	235014
5603	330157	340833
14163	242793	259746
6513	356753	368299
14366	264312	281565
6523	198714	207720
5310	340704	351047
14363	203855	221307
19887	328733	972132
14867	258546	276989
6503	204041	213274
5677	340703	351453
14129	289588	307341
8789	799954	813776
14366	966665	986108
26839	346774	946820
14830	252436	270816
6797	355190	367067
14229	262709	279848
6460	428604	440171
14216	259019	276025
6300	226520	235393
5253	341517	351803
14336	379216	398585
14346	277202	295222
7840	300944	313858
27476	252349	845642
14490	332047	351610
13923	250519	267396
6826	214531	224053
5630	327764	338427
14316	246236	263359
6319	331004	342356
14310	1353627	1372944
26999	363433	970159
14753	256512	274808
6553	211064	220147
5627	416844	427551
14210	254219	271373
6516	225460	234576
5403	451974	462410
14337	257655	274852
6520	213557	222573
5303	376663	384752
18966	189581	785834
14559	250400	268449
6863	210727	220293
5697	418118	428965
14196	244347	261443
6753	227387	236747
5660	318141	328834
14323	246963	264155
6346	219127	227963
5366	770898	778797
5249	1145458	1155830
27379	277659	886061
14520	258705	276739
6616	358963	370703
14200	253916	271035
6627	215160	224574
5610	334540	345183
14309	338917	358259
14536	269026	286639
19592	317691	910650
14679	246590	264765
6550	224853	234063
5496	320978	331580
14160	332320	351554
13913	246780	263636
6587	213867	223081
5433	329420	339886
14317	248823	265949
6380	227090	235980
5297	440274	450604
14337	1386720	1406180
27419	325981	971739
14733	305208	325048
14136	377923	397182
14200	313264	332571
14423	298685	318141
14323	285555	303488
7839	188615	199274
18813	374313	1037637
14760	243779	261909
6516	225494	234663
5313	328964	339310
14323	250369	267546
6363	334670	346067
14323	250573	267729
6476	210327	219367
5276	329688	339997
14306	249843	267019
6320	227906	236893
22789	775341	801614
20329	1058967	1684985
15090	248906	267379
6510	227450	236654
5386	351210	359203
5257	228810	236537
5210	287945	295672
5083	219980	227970
18860	313908	1001025
14786	348834	368726
14159	259636	276642
6450	224717	233750
5340	332860	343233
14313	248313	265489
6303	364713	376049
14363	244390	261652
6380	213574	222417
5264	333690	343987
14326	245597	263123
20129	197748	1992916
14543	331487	351104
14156	317151	336414
14153	314657	333917
14343	305495	324871
14322	335798	355149
14129	244063	261265
19663	202364	797151
14520	246406	264429
6667	349553	361353
14206	247593	264696
6649	428138	439880
14239	254383	271572
6597	262685	272826
7717	301001	313748
14133	342327	361493
14610	255466	272919
6683	208231	217431
5266	301835	309921
19173	195877	898261
14559	323794	343460
14136	1384188	1403447
14196	351703	370972
14143	315751	334933
14163	306125	325321
14316	289682	307288
20433	323707	920347
14596	253703	271779
6449	212308	221440
5490	425304	435917
14199	244777	261802
6440	227730	236720
5344	446327	456704
14579	254896	272348
6673	215441	224630
5246	349393	357199
5259	231830	239976
19373	329007	912947
14759	259813	278145
6376	373750	385275
14197	699706	719053
14210	1069616	1088859
14363	343323	362719
14317	301558	320971
27216	311141	1009494
14717	264675	282949
6483	201501	210674
5493	338674	349274
14160	256783	273859
6963	335537	347533
14310	244663	261809
6353	220034	228937
5247	342743	353023
14363	348150	367546
14323	254556	272099
20336	327031	924880
14676	248650	266882
6740	225340	234720
5543	330544	341220
14160	365293	384553
14173	1364631	1383837
14329	336617	354633
20506	297255	934620
14729	377583	397462
14196	312944	332240
14130	300525	319755
14369	301672	321174
14160	299654	318901
14190	246406	263560
6453	310201	319244
5520	232383	240383
5353	297255	305145
5253	225147	233117
18756	324278	1055090
14713	254969	273292
6583	225513	234699
5737	336687	347557
14146	253386	270375
6633	213701	222974
5537	465833	476403
14406	1304269	1323715
27196	340437	941959
14830	253862	272236
6683	350817	362636
14230	276022	293145
6823	204541	214064
5596	334837	345500
14203	241930	258932
6420	227643	236643
5266	420072	430371
14329	247910	265106
6440	216100	225350
19143	325187	902537
14716	469337	489176
14183	259036	276148
6346	225890	234906
5513	320598	331144
14419	250067	267295
6440	260299	270272
8169	431648	444850
14320	705793	725213
27622	258293	858148
14520	253506	271576
6843	351450	363443
14186	257796	274815
6559	207458	216810
5636	331891	342627
14187	244699	261746
6453	226750	235813
5317	400975	411325
14350	248906	266079
6359	211121	219973
5303	303551	311664
19090	193668	869969
14529	255206	273282
7030	213617	223334
5777	336447	347290
14147	1076749	1095929
14349	288722	306734
8173	385859	399066
14369	259033	276259
6646	1356831	1368587
27355	276559	881754
14493	344514	364080
13926	252383	269169
6456	216061	225200
5477	341790	352400
14160	247773	264736
6296	211151	219970
5250	353330	361320
19026	214701	758429
6303	313605	325014
14386	247869	265172
6520	341207	352847
14146	245020	262085
6690	212407	221840
5560	330727	341320
14373	246666	263846
6403	228104	237013
5376	532665	543074
14363	254229	271659
19863	200754	800227
14559	250170	268229
6570	340337	352040
14196	245936	262942
6507	225796	234940
5360	324060	334453
14330	245639	262829
6613	213624	222797
5280	413835	424148
14350	246793	264069
6500	225510	234623
5244	758531	768898
27343	999678	1729997
14730	260576	278742
6513	248159	257342
6036	320988	332130
14136	251379	268359
6346	226910	235826
5357	427411	438381
28886	323211	932104
14543	254129	272142
6350	261642	271582
7696	366923	379652
14349	246577	263765
6780	260393	270663
7786	303431	316247
14133	252596	269512
6400	227780	236637
5636	359233	367386
5363	228441	236253
5190	343383	351403
19157	1360020	1982717
14700	355263	375070
14133	255370	272396
6387	225220	234274
5450	337970	348453
14446	252693	269965
6513	227363	236396
5360	384503	394936
27176	253533	924337
14833	251719	270119
6709	248657	257946
5960	417405	428515
14229	247260	264352
6506	225680	234793
5477	328090	338600
14346	253720	270862
6280	216197	225064
5284	363973	371806
5220	221740	229927
19166	325754	2058028
14747	263152	281466
6523	340064	351687
14133	255072	272129
6559	263966	274069
7780	302074	314884
14146	250863	267782
6830	228217	237990
18863	423774	1009818
14716	350420	370170
14343	259946	277105
6577	261069	271176
7770	372269	385072
14336	256333	273599
6373	227137	236093
5303	326584	336920
14317	252626	269839
6367	215337	224234
5357	415701	426155
27166	251880	1987537
14560	327914	347574
14126	317404	336584
14186	378459	397678
14636	257559	275038
6373	226544	235563
5266	297808	305888
18979	199888	890291
14609	265253	283375
6610	208974	218251
5663	311925	320331
5436	426641	437200
14196	252646	269639
6396	362157	373586
14363	251253	268456
6400	226840	235790
5179	329411	339623
14316	251493	268896
19786	211637	868828
14567	712849	732549
14173	1128561	1147840
14416	346704	366213
14159	259376	276315
6499	368966	380499
14359	253336	270848
20203	211321	799654
14556	249187	267282
6597	352736	364470
14209	250730	267769
6600	216393	225617
5433	324718	335184
14330	255673	272813
6373	418524	429931
14363	346610	366007
14307	252219	269376
6303	213711	222450
5290	334183	344507
27632	246700	933710
14533	253580	271633
6423	224830	233893
5274	321224	331531
14330	251446	268623
6487	206794	215828
5270	392525	401395
7377	186421	196291
5253	306648	315514
7413	212194	222107
5406	290192	298358
18826	198337	854322
14573	246276	264299
6510	214700	223854
5597	330557	341240
14233	247110	264139
6440	417658	429131
14600	257969	275446
6530	227170	236206
5337	717963	728329
14356	1074509	1093989
27436	276932	956099
14486	255539	273502
6540	213437	222697
5653	329834	340586
14130	249669	266693
6646	340460	352140
14310	252409	269516
6230	209424	218117
5237	334983	361990
27139	249427	938477
14489	248940	266859
6590	214187	223197
5603	336897	347534
14336	255523	272719
6314	207687	216478
5250	411435	421718
14350	257053	274239
6527	210810	219881
5343	352690	360626
5160	1417282	1427592
27352	402292	1086568
14740	260649	278855
6527	204831	213988
5490	338460	348983
14353	243723	260916
6387	357806	369226
14410	255276	272542
6454	218993	228454
19259	327821	902767
15076	335367	355550
13949	247166	264059
6427	225630	234614
5610	332050	342693
14487	245583	262896
6323	213587	222440
5237	412994	423265
14376	248226	265425
6396	227131	236033
5303	328777	336637
5230	727716	738066
27553	1048923	1891073
14756	318995	338851
14130	315964	335214
14180	256642	273796
6543	209837	218943
5840	363346	372159
19690	198324	796227
14530	249686	267732
6634	223883	233214
5453	423591	434177
14186	245719	262762
6647	224740	233987
5386	336100	346520
14333	256906	274149
6366	196791	205717
5320	357997	365880
5323	229161	236920
5297	304925	312965
19090	197534	2036025
14500	394168	413788
14183	362790	382026
14127	276102	293162
7296	219517	229513
5603	346784	357420
14337	259769	277179
20036	333737	919033
14873	257710	276146
6434	223623	232720
5510	343626	354286
14306	349040	368419
14220	250463	267503
6453	219347	228430
5256	339904	350193
14366	251883	269066
6480	215140	224077
5330	428008	455287
27366	248043	832720
14560	259502	277516
6746	213464	222877
5440	426101	436574
14320	255406	272646
6536	213174	222280
5383	339704	350120
14323	253586	270806
6440	317258	327361
7404	827699	838760
20606	359546	1687591
14716	318025	337840
14129	307312	326547
14200	335554	354784
14166	247656	264749
6440	217830	226770
5337	332197	342567
14277	247043	264220
6320	219507	228763
19533	383792	972385
14717	253872	272146
6483	205344	214477
5649	346597	357396
14390	326863	346283
14127	247666	264576
6387	210137	218987
5190	327744	337967
14310	248866	265999
6293	209864	218674
5273	424784	435197
27280	238336	912968
14490	252916	270929
6459	226681	235683
5450	413205	423688
14316	252366	269542
6633	215247	224450
5403	304808	313824
7397	201990	211931
5194	306197	315005
7397	306154	317164
7400	214854	224770
5206	292925	300871
18846	296895	922561
14716	355357	375159
14116	296761	314524
8153	234860	245607
5350	1505836	1516220
14357	345390	364780
14323	262422	279865
20096	357043	1005145
14743	346330	366180
14010	250820	267716
7040	226760	236530
5686	414955	425791
14230	244796	261853
6423	226294	235227
5586	318451	329070
14336	245317	262439
6396	214174	223110
5263	358300	366369
18966	213094	797207
14613	251646	269753
6483	214447	223550
5586	416762	427498
14197	250356	267319
6347	335567	346947
14342	713280	732655
14349	1033304	1052760
27756	331184	1034037
14723	258773	276983
6490	224227	233460
5573	439791	450514
14210	309571	328848
14293	401898	421225
14376	302738	322148
14323	247016	264162
6360	220140	229037
5326	301452	309504
18796	190045	833143
14536	249260	267396
6487	213887	223041
5546	343647	354329
14270	255649	272819
6580	343610	355223
14330	256426	273619
6636	337631	349300
14316	1365394	1384860
27336	277025	982065
14556	250553	268552
6736	214004	223456
5640	329820	340547
14219	250976	268065
6580	328287	339900
14309	337064	356406
14329	247810	264985
6473	216494	225490
5270	347650	357963
27112	249446	941526
14543	250412	268539
6340	224114	233057
5297	323944	334274
14559	252846	270235
6463	208441	217531
5340	414938	425311
14390	255406	272592
6490	206041	215038
5320	710696	718630
5260	1136481	1146864
27346	277456	938544
14549	256883	275039
6640	208491	217904
5560	337407	348000
14343	251203	268409
