write_duration_nsec	flush_duration_nsec
106740	1192325
89434	2390452
93074	1098492
89441	1311999
86541	1066473
85881	1221738
89454	1068353
97647	1347927
86607	1530033
89081	2147848
87054	1066269
87461	1165327
94360	1073902
86720	1128814
87351	1066606
93471	1238745
86691	2333977
91571	1231675
90171	1068066
86127	1160856
67455	975812
68368	1082785
93897	1056593
89958	1092435
66551	2108953
88161	1105952
93077	1037063
86407	1096741
88148	1032867
86884	1207185
92190	1018634
76624	2304384
85968	1213792
86444	1204989
89807	1061099
87341	1100105
92414	1051533
89024	1281573
91984	1084659
86231	2316603
89688	1092452
92488	1297200
86611	1069893
89507	1130841
86067	1071242
87087	1277833
98014	2540920
90208	1338742
85884	1133508
88877	1258053
87371	1069920
93124	1147610
88544	1069442
87581	1285667
90128	1062930
87054	1170947
94807	1074282
87274	1124011
86081	1077643
88311	1925561
86008	1182809
92591	1191806
93597	1084272
86874	1128244
85884	1066580
95747	1140287
85654	1680091
87198	2178404
88634	1062512
87274	1131927
97737	1081002
90027	1144260
86124	1066196
87304	1232927
86651	1196922
96374	2507455
85945	1236182
90127	1308382
89938	1074953
86524	1212265
95964	1076416
87984	1199962
86704	1063492
87618	1176773
89334	1312295
93477	1341571
90984	1656762
88441	1146324
87207	1213592
87448	2341996
94881	1077742
87151	1130894
90984	1064033
91108	1127911
86724	1203192
93531	1198423
90407	1079885
86520	2286777
88781	1190742
87488	1134967
92907	1027267
91024	1413679
89141	1075183
86681	1167606
93244	1084608
88371	2326323
86208	1177993
89825	1250564
87854	1065613
97964	1139274
86577	1057873
89024	1830160
86741	2064334
88774	1250568
93671	1084029
87018	1226315
89974	1071259
92401	1134564
86087	1104415
92618	2243356
89557	1149327
85591	1101635
88374	1078809
86790	1135527
92984	1072006
91051	1296207
88550	1548215
86854	1774276
89897	1074006
93268	1168057
86767	1066266
88321	1164932
82521	1029843
92667	1241731
92250	2397204
90894	1176952
86498	1066786
86001	1148680
88978	1069973
93134	1128330
86028	1082716
94417	1174376
85331	1111318
93067	1182226
86035	1034154
89190	1336548
86720	1079042
88811	1152490
95107	1075676
91884	1695948
87251	1215862
89881	1137700
86294	2236938
92431	1184853
89701	1070263
87711	1178930
91834	1211445
89754	1238498
92774	1187199
87864	1251901
88984	2252148
86118	1173363
86614	1226051
96334	1156794
90925	1092059
86768	1144830
89765	1206676
87634	2268165
93267	1062873
89901	1270357
87471	1058763
86194	1098878
92651	1058073
92171	1245951
87354	2263112
89304	1279460
86087	1061679
87181	1142374
95378	1084949
86868	1114815
91748	1158097
87067	2395454
95744	1102195
86981	1155040
88985	1076240
87164	1118778
87280	1051149
92710	1717264
92627	2181354
86184	1159997
89287	1053419
86778	1142184
97264	1036350
89188	1173120
86861	1100745
86851	2341733
93921	1144074
92328	1219315
87484	1031063
88921	1129115
86548	1059583
87068	1218249
93280	2155631
88904	1140310
91951	1058176
105463	1147883
87607	1058289
92244	1118838
85807	1073619
90574	2249739
86571	1116238
87727	1109404
100593	1083712
87937	1127804
87325	1018854
89311	1251831
86421	2241616
92917	1176173
89597	1058663
90901	1134841
87231	1067740
95394	1162830
86721	1106821
86761	2276378
89748	1060440
87804	1235268
93334	1079729
93384	1138860
87551	1059707
87234	1281786
86018	2321797
95144	1218858
86821	1073962
90188	1137984
85645	1071676
90847	1129800
92764	1095942
90741	1130235
86768	1236461
85968	1179130
89111	1074039
93051	1145734
86468	1063230
92310	1375337
89327	1169036
88051	1183766
92517	1197095
88814	1677055
86911	1069953
87091	1078685
88621	1075739
97378	1140951
87447	1075979
107301	1219682
88348	1571535
87261	1139934
115320	1099705
88478	1151101
87591	2272968
93628	1232418
93627	1066869
86201	1129258
104777	1077362
88564	1116561
86987	1327695
92711	1197866
88408	1087622
90291	1480798
87307	1085275
89394	1175653
92084	2174834
86614	1124151
90617	1075232
87281	1233471
86090	1102061
99137	1103418
89664	1156677
87167	1096161
86621	2186031
88537	1101681
93764	1217855
89057	1091595
91540	1026020
86661	1062233
68551	1057283
95044	2169867
86464	1068999
87505	1180817
89247	1069535
86971	1153524
96841	1036191
89741	1182883
85991	1131947
87254	2372492
89437	1066829
92391	1134171
86441	1064533
88617	1229964
90767	1066869
93728	1236998
104294	2217656
90088	1247497
86585	1111725
91411	1104845
92591	1033487
86408	1081409
91817	1047386
90561	1193266
86984	2236099
96348	1111765
87524	1056362
87321	1097181
87048	1027061
89317	1300292
97511	1665956
87224	2585076
88227	1243280
86731	1137288
89487	1066966
93678	1121891
86481	1074183
88911	1131344
90511	1064643
87654	1177373
92217	1025454
89110	1122684
87698	1064539
87068	1120551
86528	988237
89398	1292213
92257	1089165
87067	1772365
88854	1092911
87307	1212828
93144	1080223
88564	1125031
87047	1053266
86837	1117574
97938	1193189
89427	1121451
86394	1165563
87394	1129831
90137	1071026
93231	1163577
86104	1056766
90948	1287436
90557	2043511
86471	1107019
95603	1085505
86491	1126264
88028	1073929
86571	1137437
89911	1127755
97841	1141497
88541	1027604
89807	1131461
87544	1125871
87324	1221995
93704	1074562
89634	1235731
87438	1116475
91171	1118751
89710	2258051
92514	1231918
86530	1076949
90221	1120505
86781	1191412
87071	1134267
94550	1305152
92480	1831727
87011	1943714
90057	1178706
88417	1186309
94158	1150424
88931	1018204
88044	1120835
86898	1025021
100993	2361868
87331	1164853
87221	1219688
89474	1079349
88584	1131421
93110	1047013
90394	1292879
86854	1178579
94144	1984893
89164	1100652
94144	1137784
87517	1076216
91594	1131604
86584	1064229
87084	1186069
93228	2211003
95287	1284716
87727	1073382
89784	1127110
87794	1019204
94860	1104434
86594	1010761
88967	1265700
87751	2132346
93891	1288300
95664	1059813
86844	1126605
88157	1046003
89887	1202989
86427	1164606
92337	2482219
94877	1049666
88038	1093296
87021	1047850
89094	1092828
94991	1036137
87384	1319328
102491	2529214
88468	1188729
98627	1041163
90124	1106974
80966	1047905
86011	1089659
91101	1046570
93644	1295072
87377	2330376
89681	1168650
91684	1064636
87834	1100385
95594	1076513
86978	1155367
88080	1068439
87724	1125664
89960	1799568
94083	1158840
92177	1175336
88911	1239791
88168	1164560
87028	1172613
96560	1091181
87738	1648406
87788	1068659
89607	1269976
92944	1079366
92924	2201400
89584	1086906
87374	1123181
86065	1107105
89448	1142947
92854	1076946
88837	1183433
92137	1154263
89814	2351079
86647	1129921
96137	1141610
87144	1069539
87358	1130338
87511	994305
95704	1246708
91207	2262926
71164	1217535
86937	1087941
88751	1145267
93650	1041253
89514	1176769
86384	1063299
87961	1099575
93760	1242351
93764	1318508
87185	1075566
88061	1410336
89231	1080639
87404	1137134
94577	1076139
94890	1330585
86677	1070016
86807	1631096
89987	1082422
94801	1314482
86918	1067760
89808	1122901
87324	1225634
93064	1238354
92724	2232196
89350	1203692
87907	1077046
89060	1122864
87970	1065909
92967	1285316
88984	1145231
93714	1271417
86814	1066920
86614	1179553
96440	2215209
87644	1303159
89318	1061603
86701	1123111
93194	1039990
92274	1144003
89544	1097321
86228	2295384
104944	1244471
100741	1102312
86794	1021007
86498	1092565
90834	1027790
92091	1083296
93727	1059026
86921	2373605
89844	1076652
86340	1098545
89511	1065556
92484	1155684
87598	1057320
92094	1082329
88777	1062696
87084	2231162
111160	1078972
87101	1130068
86241	1055579
87204	1167246
90267	1169326
97227	1694365
86607	1134397
90167	1092292
86330	1015850
68318	1046770
92657	1030647
90668	1123445
86527	1059826
90694	1670591
83089	1160977
93004	1175413
86781	1067493
89105	1192019
87248	1037447
93971	1074462
72578	992708
88501	1095792
86767	1825614
67225	1065983
94758	1048997
86271	1080009
87081	1028474
87684	1174790
93347	1198675
92260	1264017
67365	1522713
90318	1757353
87474	1059876
86574	1173213
95794	1070643
88201	1122468
90987	1253934
90588	1269041
87614	2142719
92227	1149987
89391	1063976
86931	1120661
86487	1035280
90438	1132678
97114	1080986
87498	1117408
88034	2162734
90611	1192622
87857	1046659
95981	1105285
87837	1049493
87754	1103255
91087	1175840
90194	1729383
93518	1061750
87001	1163787
90061	1065926
87401	1191309
93920	1061302
86527	1135564
94988	2219253
86774	1210725
90834	1079263
93200	1130097
86651	1084425
87187	1112001
90280	1063152
87234	1224285
96648	1088292
90024	2372658
87504	1225341
121503	1299979
89624	1069343
92694	1130551
87724	1079882
89181	1220835
92548	2285775
90104	1284433
93768	1082076
87234	1228231
87457	1033620
89830	1137227
87951	1064623
97673	1114264
90247	1236548
88214	1264410
87131	1066356
87267	1141720
96030	1327251
87638	1759370
90044	1082246
92004	1168024
87517	1077889
92757	1150290
89304	1104775
86598	1118561
87131	1421436
95124	1278350
87601	1250724
91991	1227561
90274	1069209
88294	1117248
93221	1060533
86544	2248262
88878	1067406
87511	1159793
88448	1121132
99874	1129058
87101	1063283
88798	1711821
90081	1093198
86847	1227558
93197	2186427
89674	1157870
86731	1060093
92250	1089945
89334	1066646
95184	1159490
87181	1045856
89247	2325333
86508	1234158
88284	1156853
95017	1069219
91480	1123587
86818	1025141
89470	1281476
86617	2285451
92687	1172633
89850	1060862
85535	1120255
86131	1008701
94840	1082415
93467	1077162
87791	2406297
102681	1328835
87887	1216615
94417	1069905
89121	1123181
87568	1055743
91844	1123694
87564	1006288
95070	1378420
86544	1080269
86698	1134501
89334	1162463
86554	1713511
98603	1076049
89245	1173433
87511	1191789
87858	1174560
104557	2204243
95817	1134397
87737	1068472
88724	1169073
90835	1076320
86881	1199796
93744	1299379
89698	1187430
87197	2632597
89641	1171743
87968	1055713
92074	1254224
94717	1047036
87784	1096132
88417	1024667
86600	1228411
96251	2241986
87744	1145244
89344	1106611
86330	1121487
106410	1080675
92707	1139087
89741	1151494
87488	2270605
89567	1245631
94071	1204236
87484	1057400
109034	1147560
93484	1067852
88748	1151514
92761	1085569
88387	2216949
87700	1061376
86834	1145477
89420	1072635
93691	1130228
91950	1067442
89601	1237855
86688	2285408
86888	1254417
96197	1072456
87021	1106031
87461	1023434
89678	1109875
91794	1113401
93328	1563225
88911	1644766
87704	1136754
88777	980862
87167	1118291
94807	1046226
87091	1113688
91941	1030854
89145	2345335
69775	1147892
77503	1153220
53478	955877
50764	1085066
51259	923257
131363	1178900
56419	1471961
51416	2148662
52739	941249
51657	1103693
55427	914856
50882	975305
52755	910820
53446	1019253
51811	1010656
54855	1410319
52258	1648516
51947	1044858
51421	936815
52423	1029010
55065	919367
54303	1038128
70380	973708
52581	1048179
66146	2145542
67234	1068552
67903	962500
65690	1038627
66901	958377
72296	1087599
70475	940833
65663	1060975
65983	1429519
68733	1819113
66466	963363
54930	1086927
70997	1003439
54663	1086508
51557	927797
50618	1095889
55877	983852
51948	2098702
69700	1007719
67841	1061560
51160	920880
57585	1017357
