write_duration_nsec	flush_duration_nsec
27996	1000318
28923	983943
28022	966584
27858	990093
27603	1421208
28942	899025
28142	983733
28321	843046
27327	935527
28885	887508
27782	952029
27994	885853
27624	1043747
35521	856094
33997	1459521
34515	898118
33971	975652
35611	899538
34088	984731
34142	847345
33970	923185
35887	1852871
42424	1061715
27782	998283
29159	2134802
27843	1002002
28195	998318
29745	883376
29761	980337
27772	888729
27360	886642
29081	833211
27643	1432080
27675	1675877
29065	977164
27848	893961
27820	972568
27789	904173
28391	884784
28952	844991
27729	982690
27772	888698
27810	880018
29283	814127
27845	966707
27697	966574
28080	1003402
29437	908816
27502	994680
27648	1972614
27948	1008308
29100	897028
27622	978989
27736	898223
28750	962426
28960	886245
27637	949064
27881	2036033
28914	1080138
27782	820134
30377	934004
27643	824496
28871	1065856
27609	821628
27697	992808
28003	2038058
28835	1102144
27775	983972
27757	958424
29224	888264
28357	992499
27734	825207
27670	1074621
29062	2149327
27995	1013766
27784	871258
29148	950877
27937	906433
27927	985939
28041	889610
57431	1042826
29401	903750
27876	952163
27630	886110
27513	954079
29306	897041
28388	915111
27731	953611
27935	1149445
28989	907133
27599	969098
30485	894436
27582	1394753
29318	896620
27879	990979
27786	902132
27559	938608
29277	885431
27588	990665
27990	820363
27709	919004
28977	859631
28266	897164
27782	2010951
87893	1118505
29197	904216
27872	924142
27706	892953
27839	927122
29318	884162
27938	999744
28182	929594
27714	962211
51719	1056648
49816	1494310
36629	1694179
40382	1006714
38667	883878
39709	999173
39228	914360
40110	1037036
38517	1081630
28528	1076297
30207	848833
29784	987867
27786	879284
27759	951942
27622	829679
28996	998728
27592	816817
27858	1128779
27555	906337
28952	2179147
27850	895071
28361	998286
29409	894165
27673	980200
27653	904643
27672	1087288
29118	970466
27617	2188194
27855	971366
29477	1063824
29039	966031
27868	958102
27955	891846
29003	968863
27749	1488976
27671	999885
27774	851714
29794	920084
27831	834863
27672	912787
27961	810999
32812	1081744
27829	848646
27620	1432893
45001	986531
29251	950709
28155	850360
27800	925035
27801	835258
29476	906852
28534	1907367
43071	1031142
27656	844293
29552	991362
27803	842886
27734	906252
27743	840418
29180	1028239
27944	820696
27676	992758
27774	835488
28988	914947
28287	829647
28045	939175
27653	856454
27689	932075
29204	1056853
27643	993301
27759	1469601
43671	1177960
47620	941625
27750	931826
27853	844730
42823	936615
29184	809944
27875	925969
28106	821350
27841	1148856
29045	862387
27954	932787
27774	857036
27642	924300
29036	2116296
45989	1221276
45762	1080946
47486	1162061
47802	847090
27814	937698
28195	836841
29844	1141631
27881	869319
27647	1024304
27873	843926
29054	2592266
45850	919450
28244	903029
29439	915684
28039	1046477
54383	1028170
44972	940056
29655	963656
28027	1116005
27840	2051494
29368	1039530
48358	1023027
47937	934511
27906	856284
29123	944940
28009	859011
27931	938379
28022	845719
29325	1145258
28059	874914
27822	939491
27967	853705
29243	951013
28670	933128
31001	975997
27988	846057
27894	2235148
48050	1017754
27742	939162
29275	895801
28086	1013115
27879	846514
27876	904862
28502	890634
29243	947030
28178	1010317
28300	1941733
46766	1072691
49124	981862
28622	813409
28020	906591
29228	814168
28333	933773
31524	840177
31203	929103
27993	1695226
46629	1189925
44381	885312
27780	908307
29014	830551
27935	943967
27950	818788
28211	942543
29135	2044505
28755	1124028
28064	880080
29531	927073
27990	818377
28055	946697
28010	908827
28017	891826
29338	1966739
27852	1088281
31206	845092
29622	933175
28567	818395
28220	973681
28271	922036
29761	909130
28152	1392691
28580	1770444
49591	983779
27908	908182
27988	829230
31233	925585
29289	842180
27916	908519
27797	960851
27936	2146720
29334	858526
27996	928419
27916	854281
28089	909366
32748	823733
28018	916849
28816	875940
28089	2258062
29464	985684
27952	915216
28096	812531
29310	907037
28169	854690
27820	931224
28139	851671
28011	899035
29249	812487
27862	1087568
28211	997585
27938	922459
29258	849030
27937	957906
28531	833574
31266	1019602
29414	865407
27954	1449777
27891	1071564
31934	931265
29500	828508
27975	970102
27925	1301364
43621	1824325
46005	1011291
28034	1038186
27909	895144
29403	913380
28002	852706
27900	940731
28555	836825
28477	1038200
29359	859161
27996	2188630
29333	927374
31182	919698
27995	820469
27984	934660
27915	853372
29142	979900
27921	839509
27893	916040
28228	809660
29087	1099545
28015	857816
28416	906999
28005	840143
28285	950350
29477	848429
28085	925166
31904	825015
27759	2220139
47370	992482
27989	1038692
31298	924482
29277	935514
27956	821666
27847	940992
28220	829068
29276	1673916
27971	1006998
28572	1388459
29093	863914
27986	969437
28389	815127
27947	926701
27938	828968
29266	910073
27999	808552
28102	1678882
29267	990654
27792	950794
27923	924457
27977	924960
31568	838520
29296	900690
28451	817899
27982	938074
27990	1116594
48210	1162496
49161	2131357
45898	937975
32778	852139
27805	904875
28466	822679
28260	913835
29415	885684
27978	1007285
28098	848752
27984	2077146
29298	872394
27974	946407
28470	837907
31502	890026
29218	991872
27925	959475
28208	832538
28151	988535
29180	1977112
27961	963982
28212	823292
29300	911311
28024	848252
28085	1055332
28198	849643
27982	910319
29738	984577
28098	2182440
60733	893778
29257	920410
27881	825913
28173	1037906
28214	831448
36243	923545
28308	815859
28003	1109621
27995	2420810
45846	1122301
27967	930854
28047	918498
29264	822950
27957	907059
27873	831342
28548	1032121
29258	853038
27933	2222818
43328	1099846
47697	984041
27971	835456
27938	1024561
28310	830070
29308	933017
31502	964192
27773	2130036
44995	1092130
28036	1031024
28235	820477
27994	907475
30279	832011
28938	946571
28228	820221
28078	942175
27885	845069
29203	934208
28058	854061
31446	1003257
28216	818780
19293	955535
28574	841423
28062	981924
28005	2076359
29334	1097029
31355	825540
27954	944021
38247	849759
29104	920678
27904	846261
28070	927872
28030	831199
29294	946043
27984	855913
28056	1061790
27991	815264
29477	908133
27972	816529
28060	936716
28182	840267
27754	1066432
29309	902542
28012	915949
28972	1532297
32487	1841192
46696	889253
28155	920308
27892	845608
29253	918677
31801	806607
28001	921793
28049	893796
29424	929355
28295	807200
27929	900390
28050	808308
27931	1147763
29318	1532086
46018	2051692
30203	912963
28081	919229
27876	846356
28173	981602
38414	868394
32641	966007
28060	961582
27964	1953064
29306	999661
28088	939952
28382	849755
28144	905738
29376	826334
28206	931190
28253	846082
28498	1431440
30268	1695056
46014	1003842
28098	818411
29312	933501
27984	815994
27986	936750
31548	817841
28199	1081057
32972	1983185
27919	963789
28366	814485
29989	941647
28112	835167
27935	935027
28100	828154
38828	1014693
29523	2073863
43528	1108217
29977	862248
27999	943628
27907	850030
28072	980882
27961	843780
29218	1050111
28067	2236109
59365	1064350
28003	929794
28390	924189
31565	826953
27706	901670
29858	833848
27759	939657
28300	842078
27841	921015
28772	894603
27889	1050261
27997	852455
31820	933731
27974	843968
29391	949767
27951	1131834
27854	933586
27786	845629
29550	1557236
28236	857048
28396	925343
29834	884502
31553	909223
28116	842265
27990	957287
27872	858035
29199	904692
27992	841508
27896	1095035
27988	836659
29270	952134
27964	823225
27886	943321
27971	851998
27960	2294908
29748	845100
27961	978068
28849	845794
29217	906254
28752	827252
27754	949133
28091	1056875
32932	943875
28182	843705
31611	1567698
44796	1592899
47352	1800935
28311	854751
29300	928194
28098	825035
28344	907368
28196	835896
28652	1012826
28839	878649
27994	953885
27936	822018
27984	1049497
29386	861314
28081	911370
27929	2086581
48656	1187324
50353	1077569
44321	1160199
48051	1009489
43562	985008
27902	854360
27963	2138175
29611	871246
28592	1024635
27992	834034
28085	907538
30161	847657
27933	941074
28099	906426
28188	1464694
32790	1717002
46434	1099391
28064	874499
29336	926280
28098	821980
27912	957129
31587	842313
28043	2101792
47190	920088
27990	968135
28146	812306
29087	907195
27921	817401
27859	934071
27832	793634
29161	1072402
27897	2108986
45476	1098892
29381	858391
28049	930751
28060	824091
27891	940285
29276	837441
27974	1077049
28651	2029979
58379	1008901
29944	852086
28106	976103
28658	855466
27906	878240
29264	844251
27872	1011743
31751	2231244
46685	1041071
28024	851060
28066	912766
28153	835848
29268	910743
27942	823725
28833	929270
29115	846368
27902	894025
29480	844593
28336	1109259
28045	821207
31260	912785
29273	818963
28136	921027
27899	819398
27976	1129697
29308	883959
28102	1027125
28051	1048454
28153	905808
29368	871435
28609	1025518
28205	1466038
43653	1016916
29434	826559
28222	945289
28414	826525
27883	1019391
29257	922113
31609	915920
31483	822685
27755	990404
28151	838894
29297	2127549
44335	975909
28028	1047825
29397	834332
28725	942133
27986	821247
27818	933634
29308	807461
28222	1023704
28302	909637
27980	919840
36197	955046
29356	937924
28251	2157243
47358	972774
27923	840930
27892	904581
31485	812461
28028	939906
29875	883576
28109	1060274
28090	849906
27913	2220160
47790	971133
27931	991077
28885	832736
29201	938413
27877	1043010
31222	925854
27900	1430113
29374	2267757
27925	888142
27885	915530
