write_duration_nsec	flush_duration_nsec
38743	1163740
39075	1134097
41759	2131778
38603	1075353
38362	986715
41616	1032307
39549	972095
38549	1150110
38402	1012031
41735	2199353
39285	978335
41185	992245
38449	934650
38452	971035
38575	918477
38549	1028237
41772	2069393
38322	1067016
41906	930454
38458	986585
38739	931417
38946	982319
38622	1002868
42289	1411870
38769	1708298
49679	982892
38572	932693
38516	984155
38448	925936
38619	934123
41869	1063719
38612	1557932
38869	903014
41512	1043350
38816	966355
38562	1027581
38529	928797
42005	1036103
39448	1825181
38529	1171486
41752	1008211
38769	1064066
38492	957019
38502	979978
41746	1012198
38479	1035014
38906	1532153
41715	1059552
38649	967472
38749	1008578
38976	982469
41859	1022174
38999	910100
38626	1084642
38692	976201
41455	1919395
38699	1053603
38672	1028873
42199	928210
38565	1065112
38862	1054043
38639	1039234
41999	2185061
38492	1075639
38686	1007128
42122	1026641
38726	958122
38538	1062666
38625	929140
41816	2337850
39596	1151054
41746	1196129
38785	1008611
38696	1033171
39209	903661
41495	1089045
38115	2085756
39092	1633266
41442	1004805
38739	1039800
38349	997631
41299	1027847
38192	1078819
38332	1030160
38725	969255
41529	1493534
38192	971222
38146	1778252
41282	1035540
38272	2196310
38222	1192032
42022	1566298
38682	1010807
38239	985801
41512	926477
38383	1069556
38312	972349
38409	989075
41922	2002195
38685	1243094
38172	998414
42172	1070896
39382	996481
38262	1036884
38253	967736
41416	1026274
38119	1082922
38336	1009144
38656	938443
41836	1001988
38336	926053
38502	992794
38339	938736
41572	1225918
38259	1000601
38849	1026370
41332	940110
38579	1555825
38288	941562
38409	991622
41738	1025147
38539	1028260
38312	956695
38199	1206822
42063	966706
38425	1667645
38595	1065272
42255	1093718
38489	1009541
38618	1032656
39515	1118341
41512	2325033
38356	1080362
41855	1037563
39419	1034380
38479	1034380
38292	992445
41949	1259037
39072	992762
38388	1514116
42129	1097955
38886	1041860
38639	2219049
41608	1051823
38766	1103935
38749	1072776
38446	954073
41322	1080579
38746	1085966
38542	1091808
38259	2153582
41359	1134624
38772	936917
41515	1085909
38832	998858
38779	1036173
38229	922047
45642	1047067
38208	2190713
38519	1280833
42039	1088556
39332	1042773
39295	965372
38912	1039626
42592	974939
38996	1036344
39656	970519
38726	1100709
42238	929733
38439	1011274
38962	927320
38889	1088632
42142	952946
38996	2066297
68603	1122811
39106	1101652
39202	987348
39162	943596
41489	933640
39292	1028184
38623	2063691
41425	1204342
38489	1035004
38843	1071689
38762	955339
41699	997375
38789	998351
38849	2197434
42245	1226458
38519	1038847
39322	977845
41832	1035903
38769	1016347
38463	1086199
38868	2145755
42579	1239018
39252	1029960
39342	1130547
42916	1126991
38949	1095655
39443	970419
38792	2268312
42489	1035233
39175	979588
41992	1003331
39042	1035080
38999	962852
39172	1014321
42355	2182597
38929	1274897
38283	1099822
41852	1028610
39039	1008278
38469	1031257
54682	1038557
41908	2245858
38745	1014797
41016	1060943
38989	927491
38649	984938
42178	939869
41402	1040620
38796	2238052
39179	1248281
42349	1122088
38685	1087922
38542	970096
54872	1071933
42139	982709
38612	2218420
42945	1104958
39296	1109322
39042	1008211
38535	985105
41745	982635
39059	1038774
39079	2304870
41958	1152826
39306	1054827
39205	1005274
41956	923851
39133	1084039
38792	924250
39116	1030527
42268	916820
38826	1046527
39095	1100331
38993	1017604
41639	1009051
39155	1207618
39026	1037117
39149	993495
42432	1565759
39726	1103349
39135	1008221
41898	1046283
39743	932583
39675	1020664
39243	976539
43015	1083936
39246	1058953
39159	1031127
39992	1088292
42512	1042493
39235	962445
38873	1029097
39926	918607
42242	1535039
39205	1021724
38795	2236216
42162	1089902
39322	1038547
39382	892891
41872	1035716
39106	972256
39109	1076099
39082	946413
41962	1086079
39042	1029307
38972	1039277
38789	1443579
41362	1801585
39776	1029161
43036	1006478
42193	942740
38105	1148743
38889	984745
38829	996755
42138	1007087
39189	1015937
38849	936886
38916	993065
41912	948190
38646	1000085
39912	956135
39072	973089
43019	1098945
38999	2198987
41829	1023527
39342	1007631
39069	948093
38485	1043496
41566	1074309
39009	1071263
39056	1442056
37952	1746390
41989	976602
38766	1082032
38862	1068579
41256	1046957
39073	965989
39245	1476624
42272	1718831
38929	1133838
38652	1070553
41995	1153857
38992	972022
38532	1033953
38619	1471547
42235	1858040
39299	1022060
38489	1019918
42349	929377
39249	1061549
39233	964403
38282	1487704
42692	1774446
39042	1224722
42193	1000488
38999	1137904
39229	997404
39006	1040540
42386	1454165
38796	1075036
39225	926256
39682	998831
42409	963849
38759	1015251
39302	1593364
42192	1118288
39593	2093067
38902	1035254
42125	1067599
39339	2257592
39123	1193083
42106	1126685
42809	1006884
39212	957696
42159	1100485
39142	1073882
39286	2067264
42805	1063239
39409	926574
39019	1063232
39298	995684
42889	1032301
39326	970306
39362	2418177
43693	1082633
39369	1071556
39465	1043700
42612	1042856
39476	1009974
39349	1045653
39426	1190843
42289	1123354
39366	1574121
39319	1042273
42415	975998
39673	1052067
39372	975629
39409	1003311
42465	1035693
39059	1066289
39975	1059939
39379	1008381
42629	946910
39375	1082362
39269	972452
39305	1076449
42472	1024611
39259	1088802
39416	1671879
42355	1134787
39382	2180698
39019	1059293
42632	1043797
39319	1035927
40126	931986
39049	1041866
43148	951879
39209	1029477
39199	953876
39156	1008181
42878	952116
39655	2082850
39546	954893
42513	1036747
39749	938370
39185	995164
39308	896094
42378	1011437
39282	1011371
39142	1427112
42455	1926037
39519	1090185
39192	1001128
42595	1039886
39546	987525
43249	1054280
39249	1163137
42492	2828942
39799	972758
43146	1091849
39315	1076008
39359	1079269
39216	999065
42326	1036034
39213	970559
39249	1187013
39379	963583
43048	1110204
40259	952393
39159	2251029
42912	1038787
39436	1092129
39299	948280
42722	1123098
39723	1068386
39349	1028217
38885	935893
42109	1038257
39625	1032960
39032	1059206
39203	940573
42435	1629053
39269	1055363
39232	1000021
42182	964929
38976	1030187
39389	1012657
39012	1087445
42206	969353
39226	1887416
39009	1124154
42669	1103275
39302	1073593
39169	1117901
39185	1122207
42229	1100586
39185	1097222
39313	1104559
42809	2130743
38905	1094798
40112	941273
42463	1043154
39712	985901
39016	1090652
39612	997728
42349	1099259
39215	1045596
39106	2272485
42506	1028241
39332	1031674
39335	931236
39322	1063733
42302	951056
39299	1135931
39329	1536110
42289	1080162
39475	1021594
39356	1130421
44079	1071193
42692	1066646
39186	935213
39145	989068
39053	1379411
42445	1063253
39316	922134
38919	955792
42272	964075
39266	1780259
50458	1068136
42539	1024474
39352	935956
39778	995898
40259	942443
50779	2118469
39236	1008151
39203	1020171
42219	1020741
39809	1044124
39422	969728
39386	1072213
42779	2141145
39062	1066723
39372	952922
42542	1142481
39252	1027557
39246	1041420
39292	983331
42505	1131834
39158	2142468
56242	1240437
42662	972635
39235	1084322
39005	915873
42118	990431
39453	928744
39246	1062747
39392	1434376
42342	2004079
39222	1087939
39519	1045253
42852	980338
39105	1086135
39322	1037354
40086	1055410
43319	1004561
38699	1126744
39479	911150
42025	1123274
39962	920800
38868	1082452
39436	1101112
42442	1630816
39042	2011912
56185	1058356
42752	1019177
39292	1074992
40236	976709
42012	1093609
39382	1027387
39472	2290534
42556	1129424
43442	1118884
39655	1017977
39336	1024891
42476	1020494
39305	1112614
39196	2148115
42475	1116035
39302	959302
39726	1054616
42222	1030037
39465	1042280
39339	1022554
39416	2353999
42715	1066492
39479	1080299
40316	991255
42289	1037333
39345	1024720
39898	1047719
42062	2193457
39052	1098279
39476	922884
42819	1069559
39416	1029444
39176	1057350
39592	1034640
42545	2088383
39688	1040956
39235	1041393
42585	969078
39478	1058766
39185	938686
39149	1048424
42202	2330456
39969	1287713
42642	1025254
39126	987668
39848	922480
41036	987305
42636	924110
39362	1065976
39215	967232
39252	1019487
42299	934590
39409	1072772
39385	1197048
39445	1092432
43589	1568382
39386	1102099
39339	906061
42079	1096412
40542	1040133
39169	1090202
39239	948546
42552	2283141
39282	1162254
39325	1204548
42465	1134190
39642	1063572
39445	915287
42266	1126351
39235	1051270
39485	2222313
47045	1058503
39122	1158380
39342	1000018
39942	1035716
42342	1007851
39152	1084465
39133	2091430
42456	1117078
39402	1049416
39319	1005408
43046	985842
39366	1069330
39146	1017781
39096	2189218
42536	1017581
39256	1163287
40052	933173
42685	1018924
39266	968389
39169	1034554
39189	2093670
42835	1155986
39186	1019378
41879	1050533
39253	1028558
39099	1031587
39253	1035147
42445	2205406
39399	1152953
39425	1155193
42269	982062
39246	1120292
39633	1062963
39449	1120917
42492	2338262
39235	1006767
42492	1098425
38893	1126591
39116	1135478
39349	1105858
42349	975026
39219	1033594
39255	1003831
39052	1051280
42446	1089695
39206	1016974
39126	1059443
42306	1561052
40585	1026334
39792	1040807
39845	931899
42602	1041624
40876	1034804
39039	1029801
39755	1004074
42542	1081552
39296	933907
39259	1034334
56205	1061899
42899	1096375
39419	973092
39922	930143
42552	1021417
44152	2402324
39452	948106
42236	1089256
39525	968225
39566	1156274
39336	1014468
42339	1589824
39316	1026761
39279	1013177
42369	1023127
40769	2182151
39565	1139867
42535	1079859
39446	1020958
39469	1037900
39112	930416
42526	1039630
40159	1040250
39179	1492267
42739	1794072
39726	1127258
39415	935276
42459	1035673
39372	1029183
40032	1031946
39915	987274
42212	1044237
39912	2268918
39379	1154747
42802	1042134
39689	1037567
39755	921426
39475	1041813
42085	1006107
39132	1479134
51781	1824421
42385	1066733
39602	926013
38979	966632
42355	925243
39425	996775
39385	924393
39308	997164
42628	1049093
39239	1509540
39202	1782352
42509	1183546
39629	1036146
39438	1078865
40326	933963
42669	1041300
39586	1621040
39269	1029320
43292	1027947
39426	1037960
39526	964802
40106	982592
42822	922873
39679	1017947
39446	1715984
42499	1092912
39478	928843
39556	1035837
44846	1013291
43292	1064902
39498	933213
39465	1138197
39172	2166517
42502	1046037
39372	1012957
39179	1058006
42956	1009441
39495	1028177
39435	1012077
39605	2265565
42696	1018391
39663	974722
42605	939649
39519	986752
39462	931230
39373	989369
40476	2151558
42525	1135573
39626	931980
42476	1082822
39812	1019434
39228	1077302
39322	894188
42262	2216653
39509	1084356
39902	1037854
42385	982748
39452	1093195
39469	1018861
39218	1001534
42599	2161234
39402	1210055
42782	1034777
39366	1076539
39505	926223
39626	1029704
42475	1011404
40312	2216703
39342	1055003
42349	1099245
39515	1023170
39509	1037724
39562	960025
42436	1019658
39496	2160075
39392	1192202
42493	1019308
39599	973365
40329	939856
54802	967203
42426	947763
39372	1085625
40089	1929978
42732	949703
39468	960139
39359	989028
39518	864235
42615	1035870
39749	1020867
39569	2204050
42326	1045783
44862	1145614
39459	987135
42455	1024327
39316	915694
39615	1033557
39192	2129055
42582	1062153
39545	1150583
39352	1119161
42595	1115828
39549	1063959
39626	1009161
39188	2193603
42335	1168449
39339	1241925
43256	1160260
39779	1152893
40088	964255
39326	1124131
43653	2112043
39472	1212102
42712	1168293
39575	1091982
39489	971809
39362	997445
42568	2163154
39446	1240518
39456	1145554
42845	1157626
39719	965662
39649	1044766
