elapsed_after_write_registered_nsec	elapsed_after_write_completed_nsec	elapsed_after_fsync_registered_nsec	elapsed_after_fsync_completed_nsec	non_blocking_time_nsec
13210	60302	70638	1081719	22899
13256	63745	74458	2418494	23309
13220	60465	70935	1065436	23050
13123	64548	74988	965032	22922
13139	59831	70204	1106281	22899
13370	59798	70315	940400	23270
13303	60005	70544	918926	23216
12953	62815	73061	949552	22543
13157	60892	71325	1150114	22953
13157	61249	71765	960739	23030
13266	60191	70558	2249891	23013
13186	63668	74288	985888	23139
13133	61418	71828	1018141	22876
13196	61268	71715	993752	22986
13280	64345	74925	1031198	23193
13140	61072	71441	2089187	22879
13277	60709	71275	1224469	23200
13202	64488	75044	968762	23092
13316	60035	70465	1024714	23106
13230	59672	70035	957153	22966
13163	60081	70514	1026803	22966
13203	63305	73665	955963	22913
13223	61525	71898	2366915	22946
13603	64965	75481	1268590	23486
13266	59068	69391	1112808	22945
13347	60059	70465	952606	23143
13266	60245	70664	1024324	23063
13120	63278	73661	969059	22866
13173	61129	71612	2319700	23013
13223	61268	71778	978255	23063
13113	63745	74275	1156003	23023
13150	61319	71915	954630	23083
13160	61418	71925	1059286	23017
13160	59235	69558	1025901	22817
13137	63532	73938	1103305	22893
13150	61311	71648	2145611	22846
13097	62749	73288	1201566	22980
13213	59962	70388	1103428	23016
13256	60085	71821	1111681	24360
14466	60985	71288	975232	24140
13126	63335	75031	1063363	24185
13180	62155	72551	967632	22949
13140	61082	71502	2507138	22903
13256	64098	74641	1031940	23139
13116	61111	71611	1201349	22946
13146	60955	71318	921153	22836
13239	63101	73581	1098788	23069
13280	59782	70038	951533	22876
13170	59742	70085	1088942	22870
13273	60245	70551	951592	22923
13183	63694	74184	1100601	23016
13163	60945	71408	1028444	22956
13117	61395	71782	1517210	22837
13326	64768	75238	2175501	23176
13179	61145	71574	1271657	22942
13217	61335	71898	947107	23106
13156	63545	74031	1082122	22976
13266	59582	70045	935693	23086
13183	60098	70398	1037930	22863
13183	59878	70244	1053973	22932
13149	63585	73948	1144624	22872
13143	61012	71531	2237893	22992
14333	74985	85978	1104338	24666
13319	62548	73111	956369	23246
14330	61112	71785	1039857	24366
13300	59928	70548	945036	23293
35422	85400	95980	1168506	45362
14403	61952	72348	939063	24172
13246	59532	69701	2318903	22788
13346	63215	73704	1050900	23169
13263	61635	72351	1062866	23346
13146	60225	70618	977622	22879
13216	60188	70498	1017341	22896
13152	63761	74357	1141277	23142
13200	61605	72042	1107872	23000
13150	61118	71495	946076	22857
13203	59895	70255	2219093	22926
13180	63002	73478	1212009	23032
13143	61065	71385	1238348	22793
13150	62828	73158	1002368	22803
13203	59965	70388	1043773	22986
13227	60022	70272	996048	22801
13356	60378	70961	1043283	23323
13249	63865	74354	1982009	23102
13177	61165	71748	1117488	23123
13103	61322	71658	972646	22812
13103	64331	74668	1051403	22799
13177	61062	71598	1042830	23063
13179	61041	71378	1025124	22859
13176	60325	70831	965992	23048
13260	63585	74131	2244089	23140
13210	61135	71701	1063936	23129
27129	80688	91221	1151954	37029
13203	60311	70851	1025330	23107
13156	59788	70011	1122274	22715
13233	59465	69898	899065	23002
12859	63414	73827	1124427	22636
13112	61044	71367	2324726	22775
13250	60645	71198	1019551	23163
13176	64191	74578	962559	22926
13217	60972	71568	975299	23169
13207	61175	71731	1045737	23136
13110	60028	70265	1000351	22723
13196	63734	74274	945446	23076
13213	61588	72065	1120228	23030
13139	61881	72314	2317496	22905
13206	62991	73461	1170883	23039
13183	60979	71552	967476	23116
13137	61275	71742	1093549	22967
13106	63001	73367	967925	22836
13299	59948	70411	1533842	23116
13266	59671	70058	1694801	23043
13176	63978	74534	1097305	23086
13137	60609	70985	963396	22876
13189	61051	71478	1117151	22980
13199	59931	70238	1057446	22876
13163	63388	73908	1137777	23013
13130	61288	71741	2203383	22946
14760	66105	76748	1207246	24750
13083	60008	70371	970045	22819
13260	60309	70702	1015978	22993
13239	60361	70754	896754	22972
12729	63454	73837	1115051	22472
14276	61878	72375	1003618	24103
13133	62622	73021	2266398	22859
13156	62461	72771	989894	22873
13110	60222	70651	1056260	22902
13136	61342	71658	963876	22779
13137	59735	70192	1071166	22930
14306	64501	74991	999728	24116
13113	62059	72548	1227535	22936
13136	61292	71695	2442613	22873
13253	62425	72911	1261407	23072
13263	59185	69435	992701	22870
13263	60292	70658	1108521	22986
13273	64375	74934	955596	23162
13110	61165	71698	1098765	23002
13136	61378	71711	990435	22799
13363	60329	70645	1266681	23029
13187	63412	74145	987429	23243
13163	61468	71898	1067519	22940
13143	60758	71181	1363570	22916
13176	64118	74545	1058100	22939
13123	61038	71411	952262	22826
14267	62488	73112	1026361	24240
13113	61085	71378	1040737	22739
13169	65734	76114	1105895	22882
14263	61811	72404	933646	24186
13133	61264	71618	1092322	22817
13199	60518	71031	1394210	23073
13246	63871	74414	1056879	23119
13133	61405	71864	954382	22922
13159	61465	71941	1031457	22965
13140	62325	72915	1790622	23070
13343	59905	70098	1049444	22889
13230	59942	70271	942780	22929
13269	59161	69571	1100298	23033
13149	63355	73678	2183200	22836
13143	61145	71544	1189722	22889
13240	63842	74158	951570	22929
14319	61301	71638	1084178	24023
14360	60848	71258	937726	24139
13276	59972	70368	1004245	23032
13129	64121	74501	944859	22873
13210	61155	71728	1152521	23126
13136	61035	71261	2046925	22735
13233	63891	74404	1071919	23102
13143	61152	71628	1051607	22953
13143	60795	71255	1049660	22936
13123	60119	70468	992555	22812
13106	63288	73721	1048246	22876
13163	61208	71681	1009607	22969
13157	61269	71688	2199754	22910
13193	62792	73318	974329	23046
13203	59699	69988	1179160	22822
13296	60161	70541	934489	23026
13253	65145	75712	1059893	23159
13143	61121	71568	937993	22933
13156	60801	71275	987925	22993
13286	60315	70481	986762	22789
13300	64895	75138	2047521	22923
13223	61568	72015	949633	23049
13213	61702	72198	1049177	23053
13540	65452	76105	960713	23527
13203	59725	70138	1001338	22963
13210	60128	70385	931733	22800
13233	60171	70475	962352	22863
13276	73435	84064	1049863	23235
13253	63632	74248	2069407	23232
13150	61565	71892	952490	22810
12906	65578	76334	1151587	23009
13279	61025	71471	960172	23079
13156	59652	70008	1039850	22849
13286	60444	70731	886254	22919
12783	63238	74748	1057679	23679
13226	61005	71458	2101132	23023
13190	61615	72138	1144781	23059
13113	64365	74881	1129081	23009
13207	61465	71991	1099495	23106
13280	61502	72065	966173	23203
13193	60399	70748	1063120	22895
13226	64355	74925	965009	23116
14360	62068	72838	1124564	24486
13143	61378	71695	2123789	22790
13229	62355	72921	1224488	23135
13310	59819	70182	1046447	23046
13216	60351	70684	956992	22895
12856	62435	72701	964456	22489
13113	60895	71314	1110761	22872
13300	61432	71985	2173568	23209
13243	63452	73865	1182123	22976
13226	61068	71515	1087245	23036
13280	61382	71985	1065626	23249
13147	60005	70398	952096	22876
13123	63658	74201	1062326	23035
13140	61262	71728	964889	22933
13206	61311	71701	2207759	22946
13200	63175	73621	967802	23012
13216	59395	70041	1093725	23226
13300	60068	70441	954382	23013
13093	58638	68945	1066469	22763
13147	63522	73955	969763	22936
13143	61225	71635	1053734	22886
13126	60241	70694	2272871	22915
13249	62441	72598	1122694	22790
13269	59964	70171	964845	22846
13203	60108	70378	1061852	22844
13303	64342	74808	966373	23119
13166	61081	71697	1100821	23149
13099	60388	70671	966698	22760
13269	59981	70404	2324743	23072
13187	63675	74292	1152990	23167
13226	60545	71141	1170826	23152
13153	64232	74825	999091	23110
13273	59905	70321	1064190	23029
13170	59489	69895	949147	22933
13356	60302	70735	1090542	23139
12883	63308	73771	2087933	22683
13200	61202	71675	1059750	23046
13190	60102	70398	980572	22823
13033	50925	60848	1119461	22343
13123	60852	71205	959673	22836
13200	61088	71485	1080869	22957
13157	60112	70515	1094939	22910
13103	63965	74434	2200473	22949
13270	61072	71575	965429	23157
13150	61508	71841	1027267	22823
13189	62081	72641	1024060	23082
13247	60099	70525	1067073	23046
13176	59954	70314	957299	22906
13217	59109	69498	1548456	22940
13097	63422	73808	1591578	22863
13213	61608	72114	1011404	23069
13550	63248	73738	955586	23427
13249	60218	70684	1046356	23079
13206	59795	70464	1018550	23235
13267	60432	70808	972269	23019
13273	64755	75258	1027911	23153
13193	61171	71508	2065310	22880
13190	61862	72361	919240	23039
12923	64241	74587	1067159	22660
13123	60699	71205	960179	22979
13193	61008	71441	1117654	22986
13176	60205	70798	910347	23113
12833	63735	73958	1064520	22419
13140	60998	71368	2440403	22860
13176	61435	71981	1060379	23079
13219	63445	73778	938436	22876
13226	59648	69958	995617	22910
13246	60175	70634	956756	23069
13203	60162	70478	1063270	22882
13269	64618	75258	954399	23256
13190	61025	71405	1149034	22950
13146	60435	70771	930047	22829
13213	60071	70304	982168	22803
13286	63768	74344	932383	23209
13189	62308	72634	1414462	22889
13137	61479	72025	915937	23043
13289	76244	87601	1215888	23959
13193	63665	74114	962712	22989
13186	61305	71718	1055536	22949
13193	61375	71925	882135	23093
12923	63352	73415	1103452	22360
13217	61042	71532	955760	23083
13176	61268	71461	1048177	22742
13170	59808	70208	2239479	22937
13153	63942	74298	1270934	22872
13150	60792	71122	959856	22827
13246	61355	72021	1066306	23271
13192	62311	72634	940796	22862
13253	60158	70515	1034274	22963
13189	60395	70894	943569	23056
13216	60188	70361	1178460	22758
13147	63699	74155	2316564	22943
13246	60691	71211	1059556	23146
13103	63125	73641	962465	22939
13237	59709	70108	1054610	22996
13270	60032	70338	953833	22946
13256	60072	70485	994705	23016
12899	63184	73437	963988	22502
13240	60958	71605	1054990	23243
13140	60072	70445	1083162	22880
13250	60172	70498	2241499	22929
13249	63754	74411	965929	23229
13133	61132	71551	1057366	22935
13120	61065	71465	961106	22850
13233	64555	75072	1059150	23130
13253	61125	71741	1009891	23233
13246	61501	72134	2185060	23239
13199	62718	73227	1153636	23042
13267	59662	69972	1056340	22934
13210	59882	70088	963516	22786
13193	78054	88817	1072872	23309
13246	59968	70332	949216	22976
13206	60101	70334	1056273	22809
13176	59985	70241	1022783	22793
12863	63439	73978	2212343	22779
13220	61185	71588	989932	22979
13253	60168	70711	1020384	23146
13049	63921	74451	976085	22950
13106	60915	71248	1120641	22812
13107	61368	71688	969766	22800
13100	60558	70848	2261465	22773
13163	64489	75072	1000022	23109
13156	61122	71535	1235195	22903
13136	60508	70954	985995	22946
13213	62472	73028	1061766	23129
13249	59918	70564	979181	23249
13177	59849	70122	1065900	22810
29256	79671	90251	2265518	39189
13323	60215	70814	1213748	23293
13186	59201	69651	1060409	22982
13187	63458	73961	1081689	23026
13136	61305	71618	966912	22829
13140	60008	70395	1055936	22896
13346	60328	70655	967262	23036
13103	64232	74585	2368035	22806
13253	61302	72771	963516	24056
13106	76801	87408	1135098	23053
13129	46365	56375	945249	22553
13243	59862	70335	1009861	23076
13359	60158	70691	976768	23245
13406	65062	75518	1067976	23209
13159	61545	72224	1040773	23168
13083	61659	72078	1026807	22869
13190	60172	70508	2211916	22889
13340	64018	74525	1128218	23170
13117	60985	71625	946356	23087
13153	61018	71491	1036050	22983
13183	63385	74064	966425	23229
13233	59785	70195	1039723	22980
13230	59939	70162	937140	22823
13230	60272	70468	1590618	22789
13246	63981	74521	1842564	23159
13273	60638	71098	1210525	23083
13113	62975	73668	952819	23187
13212	60564	71911	1044493	23943
13243	59935	70295	951540	22956
13262	60124	70541	996707	23012
11476	61768	72005	973892	21050
8320	55439	64119	2252362	16587
10153	56645	66691	929267	19516
7520	56872	65298	943800	15559
9933	56295	66562	879785	19493
10153	57035	67168	942577	19598
10213	56972	67208	917297	19775
10083	56018	66255	1272330	19630
13030	61572	71695	1001252	22480
10000	57132	67648	2411164	19843
13149	63491	73927	927440	22902
9786	56332	66605	977495	19372
9993	56575	67008	885818	19756
10017	56879	67418	988585	19832
10029	60595	70938	894954	19666
10010	56292	66585	985765	19630
10029	56805	67241	1476094	19796
10073	56882	67365	1145894	19877
9943	59845	70244	900031	19673
10057	56802	67175	989382	19786
9903	56402	66655	881195	19469
10036	56688	66978	946176	19670
9993	61035	71432	895238	19696
9924	56236	66265	939570	19313
9949	56505	66624	881264	19432
10127	56965	67112	2281781	19637
13050	63312	73735	935267	22829
9943	56101	67844	983695	20996
10080	56415	66781	969872	19783
10077	60625	70985	985095	19790
9967	56552	67172	884971	19900
10040	56695	66898	987871	19593
10097	56745	67005	919870	19733
9929	59718	70278	1509533	19749
10023	56462	66902	1782329	19783
13133	59625	70148	1040140	22990
10169	60961	71568	901404	20076
10079	56438	66714	1041363	19696
10233	56795	67168	892218	19910
9987	56835	67079	1036504	19577
10303	61251	71805	901681	20170
9979	56425	66811	989401	19692
10020	56786	66995	896515	19569
10053	56082	66145	2328460	19453
13267	63485	73795	949340	22903
10109	56678	67094	990415	19862
10126	56782	66905	967205	19606
10103	60615	70958	1038320	19794
10173	56369	66695	917151	19802
10097	56932	67179	2291914	19660
13063	64488	74968	1020794	22876
10063	56061	66531	1008657	19867
10030	56352	66658	891528	19696
9960	56472	66622	989925	19430
10130	59605	69845	892141	19716
10053	56785	66968	984708	19586
9810	56948	66928	907084	19100
10060	56842	67128	1084589	19679
10170	60902	71542	2237779	20129
9879	56481	66944	1015560	19662
10073	55479	65592	934726	19487
9840	58399	68588	989275	19376
10166	56812	67011	885138	19702
10023	56752	67061	986981	19656
10180	56972	67348	969965	19887
10047	60769	71308	2264365	19933
10136	56675	66948	948269	19739
10056	55805	65808	957149	19400
9800	58938	69428	897164	19567
10097	56749	66962	952070	19620
10033	56902	67268	894678	19732
10120	56809	67045	1039937	19696
10136	60602	71208	2245009	20082
13197	59139	69655	1201536	23037
10803	62968	73278	1043633	20457
9963	58381	69424	989511	20323
9919	55851	65958	885317	19360
10013	56668	66881	965069	19556
10020	68458	79204	968829	19976
10086	59628	70411	2215406	20173
10140	56849	67182	961576	19804
9923	60345	70588	1040706	19473
9920	56255	66475	891685	19479
10056	56628	67001	990008	19746
10163	56981	67188	889191	19720
9983	55715	65868	1060576	19475
10693	59041	69554	2102043	20532
10313	57245	67505	1166053	19883
13343	63459	74068	1007841	23286
9933	56575	66921	1002785	19625
10093	56548	66838	887754	19742
10023	56571	66828	928253	19580
9973	59855	70194	954909	19586
10210	41006	51516	970482	20063
10070	56585	66828	2031885	19652
11440	63638	74088	967229	21190
9850	57545	67815	1055773	19424
10109	55911	66101	1080575	19623
10246	56962	67218	956199	19832
9996	60088	70388	999018	19622
10066	56682	67121	895381	19845
9983	56799	67052	2104230	19543
10143	60659	71225	1007485	19999
10126	56621	66928	1048519	19759
10163	56845	67188	914617	19820
10020	56462	66782	970462	19657
10243	60232	70088	974729	19482
9983	56692	66802	1021281	19446
10243	56681	66838	2096173	19763
10743	59948	70254	1085005	20399
9856	56592	66791	899338	19368
10146	56765	67165	1062799	19892
10387	56929	67678	903908	20452
10040	59688	70328	998478	19987
9930	56245	67711	858352	20742
9936	40159	50452	955949	19539
10156	56851	67051	2333446	19710
13023	62905	73332	1210079	22792
13273	59592	69975	965396	22986
10069	58318	68394	1074256	19506
11137	61569	72025	897778	20923
10087	56142	66288	1004841	19559
10204	56905	67129	880138	19757
10200	56852	67075	970356	19746
9930	59742	69728	897348	19293
9850	56482	66611	1039827	19336
10306	56842	66798	890091	19645
9967	56902	67128	2404095	19556
13300	63278	73841	921244	23203
10083	56459	66972	996182	19869
9906	56395	66508	978052	19307
10146	60591	71048	987041	19940
10686	58191	68734	892457	20546
9913	56665	66825	984295	19414
10033	56845	67151	852328	19670
9793	59391	69544	1034640	19300
10096	56685	66888	1048196	19640
10083	56741	67151	993831	19800
10257	57019	67252	904907	19796
9996	59745	69744	2203573	19339
10186	56665	66885	890631	19753
10156	57018	67438	953019	19890
9943	59945	70098	892578	19459
9880	57348	67505	988415	19334
10056	56755	67154	1104238	19813
10236	56738	66784	985035	19629
10073	59945	70212	2409084	19616
13213	59402	69638	1026524	22789
9960	56632	67065	974112	19729
10147	61339	71665	991955	19810
10623	58282	68588	875625	20232
10213	56675	66902	1128461	19746
10220	56789	66895	988605	19723
10126	60601	70988	996234	19836
10039	56248	66591	926096	19693
10206	56985	67185	1021964	19766
9966	56662	66825	962019	19446
10370	60902	71468	1614531	20212
10223	56749	66958	944456	19765
10126	56948	67008	1027094	19553
10140	60538	70588	1025494	19513
9856	57251	67491	1013457	19406
10053	56951	67211	928773	19650
10136	56685	67081	981465	19843
10527	60042	70445	1048110	20223
13136	60085	70594	1042903	22979
9827	56345	66642	920664	19457
10247	56835	67185	1563042	19896
10213	60828	71278	996241	19983
10016	57598	67841	1019077	19572
10049	56731	67048	930803	19733
10037	56749	66905	1016564	19513
10163	60645	71178	976801	19993
10199	56428	66651	1024703	19743
10036	56898	66898	928660	19380
10047	56715	67078	1030434	19722
10140	60605	71278	1723557	20134
13426	59571	69928	1179796	23119
10186	57058	67404	959265	19842
10093	61828	72541	1004124	20133
10687	58259	68545	935287	20283
9969	56421	66761	1008614	19662
9960	56815	67145	855562	19613
9913	60398	70621	1037310	19483
10063	56288	66574	987635	19650
10200	56842	66918	2272195	19624
13143	63351	73718	917733	22863
9937	57402	67812	959063	19627
9973	56522	66915	896538	19692
10030	56932	67315	918190	19739
9910	59932	69991	918344	19416
10039	57328	67511	954976	19569
9983	56362	66095	2317230	19053
10213	60761	71024	1028866	19830
10113	57545	67825	890178	19696
9983	56551	66801	997138	19527
9806	56258	66401	859485	19276
10100	60005	70178	998035	19610
9926	57288	67568	890217	19503
10109	56808	67131	989148	19763
9929	56145	66481	932709	19619
11370	63579	73712	2395751	20827
13169	59904	70401	913070	22996
9946	56382	66711	937386	19606
10266	60408	70698	871138	19826
9933	42112	52302	1090096	19492
13216	59561	69931	1549058	22909
10333	56688	66685	1866273	19650
13010	61675	71878	1118955	22570
10210	56952	67085	1034994	19666
10086	55995	65822	893834	19233
9870	59355	69905	957966	19702
10020	56862	66995	908231	19469
9947	56609	67025	1433379	19663
10679	60751	71174	1698464	20425
10069	56718	67051	1074532	19706
10236	57165	67591	1012694	19962
10227	56669	66768	963966	19642
9983	58868	69195	888851	19599
10086	56968	67265	949576	19710
10039	56848	67261	896751	19776
10090	56688	67198	2271661	19933
10223	58902	69365	980176	19982
10250	58439	69015	948630	20159
10133	56648	66878	995671	19683
9880	59635	69874	954509	19433
10066	56718	67018	885137	19676
10123	56915	67152	934870	19676
9953	56642	66878	970286	19522
10066	60585	71101	995591	19856
9970	56355	66582	918194	19536
10000	56709	66698	1026921	19345
10440	56919	66952	2212477	19829
13183	63628	73935	1009004	22820
10810	58562	68948	905218	20525
10200	56912	66981	1020524	19613
10286	61208	71765	895431	20170
11103	58912	69395	978245	20963
10180	56495	66675	877485	19697
9903	56162	66555	1016144	19616
9989	59268	69221	2224709	19339
13243	60562	70928	1038757	22943
9960	57209	67255	966959	19336
9990	60535	71035	980099	19789
10150	56959	67205	886525	19722
10043	56675	67115	979496	19786
9947	56712	66765	891388	19320
8173	58928	68318	1691751	17130
13287	60622	71018	1194209	23013
13319	59568	69944	1120407	23005
10210	60781	71438	886418	20153
10697	58659	69125	982922	20450
10246	57928	68175	873952	19820
10119	56728	67098	957679	19806
9993	60171	70644	884738	19763
10743	58015	68041	977135	20132
10090	56549	66575	1466738	19473
10170	56745	66995	1200212	19779
9963	60388	70984	1651809	19883
10676	58261	68674	1013397	20379
9930	56662	66835	865499	19426
9933	59499	69572	997695	19283
10323	56908	67318	852232	20060
10010	40679	50942	1102275	19602
13163	59465	69651	939773	22693
10663	60858	71145	1101401	20254
10280	56729	67202	1543389	20096
10067	56699	67179	981462	19860
9970	56819	67039	893381	19510
7869	60348	69188	946263	16319
10626	58205	68745	874721	20474
10033	56542	67058	941270	19872
10139	56805	66911	844869	19626
8123	57048	66161	1018507	16860
10689	58008	68454	1778612	20499
10273	57029	67485	1045170	20082
10610	59488	69795	891684	20194
9936	56728	67154	940909	19626
10100	57042	67452	879398	19834
10077	56959	67259	942863	19717
8830	55885	64162	891258	16719
10797	60072	70212	963323	20237
9910	55962	65961	1336055	19240
7293	51882	60348	1639453	15373
13250	62252	72708	903321	23033
7283	58291	67728	949512	16303
10007	57565	67565	895691	19333
9837	57482	67508	978429	19210
10003	59611	69668	895497	19454
10803	58215	68448	1045190	20380
10236	56848	66961	1881369	19699
9906	60828	71214	1179422	19593
10147	57889	68248	891778	19796
10033	56578	66818	976488	19583
10063	56512	66738	897541	19629
11443	63482	73958	1045387	21222
10253	57749	68192	890705	20039
10203	56812	67205	1015961	19929
9987	56739	67088	1329115	19623
10339	60948	71341	1832697	20055
10356	57722	68341	910110	20249
10067	56829	67168	976569	19722
10339	60141	70178	907704	19733
9963	57192	67361	1048480	19522
10286	56725	66591	910217	19479
10040	56759	66802	2335886	19447
13250	63808	74251	993592	23019
9867	57675	68145	1060573	19653
10323	57118	67368	862099	19870
9863	60571	71075	1042800	19706
10143	57525	68121	893781	20092
10087	56625	66912	1025287	19711
10237	57049	67352	2210957	19877
14366	64995	75578	1121348	24306
10729	58558	68924	1015487	20429
10103	56738	66935	1042576	19596
10267	61182	71632	909898	20020
9866	57021	67581	1044840	19739
10170	57169	67502	889551	19840
10079	56851	67114	2200749	19606
13246	63462	74055	929623	23153
10583	58599	69348	1062053	20639
10210	56985	67258	995978	19803
10090	60915	71438	1004788	19953
10100	57839	68205	892551	19776
9953	56728	67208	1013457	19763
9953	56818	67384	1031757	19826
9919	61088	71538	2177703	19699
13387	60509	71082	1121441	23297
10763	56132	66441	1261234	20426
13119	62701	73161	1159643	22949
13193	59881	71084	1086515	23719
10183	58131	68424	866382	19803
10007	60129	70555	2248526	19783
10077	57762	67925	898605	19543
9956	56998	67211	966228	19493
9953	60702	71148	952109	19723
9823	57052	67355	1046380	19452
10283	57059	67128	895478	19679
10063	56859	67272	969766	19776
10120	60895	71148	1417429	19726
10086	57785	68568	1652769	20190
9994	56986	67179	864046	19557
9990	60601	70885	1044200	19614
10296	57681	68244	1037560	20166
10153	56952	67362	1042370	19886
10293	57075	67268	876644	19800
10973	61545	72038	1062746	20797
10423	57892	68312	2370646	20156
13073	59575	69825	1014408	22653
10186	61098	71418	988868	19833
10287	57922	68358	1125721	20026
10323	57115	67278	984355	19826
10266	56815	67084	998021	19889
10030	59992	70405	874192	19726
11326	58148	68362	1029157	20827
10310	57262	67688	890311	20066
10076	56471	66764	1029830	19666
10116	60928	71411	892980	19923
10160	56622	66608	1041260	19489
10210	56812	67275	2238662	19967
10056	61125	71438	1006721	19702
9953	57445	67708	880358	19540
10073	57075	67175	944287	19499
10013	56988	67384	960939	19696
10206	61098	71521	1043093	19943
10517	57529	67858	886125	20196
10150	57078	67191	1611734	19573
10123	60791	71178	1191889	19767
10189	57901	68748	1014497	20329
10070	56489	66818	884225	19712
9989	56585	66868	910603	19566
9946	60468	70961	890498	19736
9896	57458	67738	937836	19476
9913	39396	49519	845632	19407
9863	56551	66555	938389	19254
9976	56825	67031	2025198	19563
10290	60035	70788	1126247	20343
10306	56885	67361	945589	20089
11330	57399	67342	1056350	20609
11173	59962	70171	887325	20742
10080	56545	66875	974342	19723
10059	56611	67111	888384	19926
10089	56931	67064	1024790	19562
10017	60262	70468	1016751	19593
10206	56758	67011	2309473	19752
10203	59808	70221	1065299	19930
10333	57248	67331	987378	19746
10106	56965	67441	882538	19902
9996	56698	66965	1061989	19569
10127	59319	69432	1159440	19556
13233	59565	69955	1182180	22946
10177	57049	67342	2222063	19790
10213	61098	71651	1090829	20052
10316	56865	67131	898444	19923
10036	56488	66658	1038106	19503
10173	57028	67511	977179	19982
10083	61431	71781	1048386	19747
10856	57952	68235	891111	20496
9964	56732	66965	1034591	19513
10206	56915	67001	2348312	19636
10203	59019	69438	964236	19938
10030	56818	67285	888258	19820
