write_duration_nsec	flush_duration_nsec
16443	859825
27323	2162034
27706	897084
26203	840893
29092	900774
35356	845069
18733	968729
28016	879901
28046	953183
38095	2044617
28972	860525
16713	897931
30556	944263
35462	844369
18216	990184
28162	904217
28486	1014334
37186	2023948
27686	1051590
28949	814529
17590	901311
32765	851305
18096	859032
26253	930977
28559	1355151
38275	1715494
29102	947286
28173	800774
16406	848902
24312	804916
15446	844675
17596	802853
15659	1057473
37448	2004125
26529	1059889
30363	1010978
29070	887258
33905	815970
18666	958489
28473	855226
25686	1566261
37412	980062
28782	870561
26499	795107
16436	886905
35416	833780
18266	827513
19799	850262
27819	872258
36329	1772449
28089	904934
28719	804857
17993	919860
34023	921947
26722	976712
30079	961559
26926	937620
26292	2124609
30292	1089945
26709	859605
27845	900094
35693	826553
20233	910270
26413	793871
16526	953829
35476	2078794
30176	1058279
26406	875295
27956	891211
35709	831692
19959	920830
25882	818486
26209	956253
33266	2021212
30319	1052203
27903	828750
16179	852312
38189	819187
17902	820083
15963	807937
16473	909930
35512	1342808
30342	1668365
27983	1070556
28322	997541
39952	1016031
27816	879502
26249	849396
28153	921504
36883	2120719
28066	1008961
28119	928323
28979	927053
35763	828920
17213	947246
26476	817573
26373	871142
35909	2092663
27946	890355
26266	903248
19762	915443
35349	847129
18342	859788
26432	843719
47919	901208
39026	2099333
28873	972219
27326	971772
32332	913680
33373	836409
18526	826046
16110	870989
30109	922954
33136	2136506
27916	843606
18936	811347
15870	1117841
37099	985135
28496	984018
30099	963756
27899	1390466
37045	1567605
28709	907441
26073	857069
27829	962419
35492	834236
17943	863342
28626	842562
28029	1008031
37136	1857600
20676	931630
26220	810647
17572	939726
33066	840262
18186	853002
29472	808067
26600	918214
33935	2064160
30225	1079635
28329	838309
26143	899321
34916	924330
27976	890411
26240	837303
27846	888958
35332	2214599
29086	992401
26399	873171
27839	920586
32882	988831
28636	892761
26293	798717
18256	898930
35539	832936
19493	940480
26333	1001075
26336	1019741
37135	856472
20220	1055513
28085	909100
25893	1492861
37069	874052
20233	902527
26186	829050
17813	851052
24992	820419
16330	838680
18950	852839
17466	977465
34229	838653
18140	834949
19149	853085
26416	936467
33230	903168
27936	906158
26336	843676
28446	882028
36659	1003045
28969	922794
26429	1441592
28842	869975
27159	816920
16526	924727
26090	786631
18786	945519
35452	909237
27903	1103618
28162	1370870
30586	1008931
35552	2005695
28489	1018414
29129	844279
27192	935476
34159	941356
26500	1027084
28809	898341
27929	948296
32883	874438
17640	915741
28052	829072
16863	904530
24492	1982199
17169	1138160
30105	926113
27396	1011631
36808	917500
41802	895964
19729	825583
25959	888488
25049	864665
16503	2111052
30360	873782
26329	943636
35929	915634
30116	915540
26412	811193
17426	897414
33136	841596
18132	1001654
29246	2124209
26946	870948
27092	869295
20016	864535
16020	829606
26016	891962
26489	816260
19646	955862
26059	907984
26286	2385865
40203	914114
26276	1031967
28360	906018
26622	997967
39946	1075633
28109	1207698
28203	1436923
28096	1068663
39469	933144
26623	929900
26586	851616
26236	910101
38872	849509
19120	883418
17109	828759
16706	1465021
40226	1803082
28599	972009
26443	798761
19972	989038
27090	870815
16493	939163
15643	851592
13950	979675
37022	2103336
28959	1033717
28896	871149
26282	919716
34183	868899
26306	905837
26249	846329
30242	920377
35902	827449
17306	907947
25916	886858
29043	1068909
37942	1048206
28123	1087079
28470	943050
28739	2113309
37509	1018937
26046	852729
19189	1031497
26486	957132
35685	934786
26503	909967
28912	824853
26536	2171274
33492	841452
17767	907921
28716	881205
26093	887005
36228	914367
27593	838716
19379	834739
26123	2274924
38856	944076
28839	890644
25966	859296
27976	962429
33399	869611
20436	938440
26239	813977
26376	926280
33359	1004075
26076	935940
28689	853258
28839	2080827
38539	981442
29489	897181
26343	812780
17319	877944
27519	864652
28716	935660
26083	865666
25730	949943
36235	1287543
29823	1909355
26609	816423
17870	880968
36055	877794
28769	888594
26735	817776
19793	879058
34439	946553
29209	2080964
28092	977585
26146	939153
36649	927650
27872	937743
26442	878638
26246	974615
35799	961295
29062	1006371
26802	2319580
30443	1088472
38915	910910
26296	909527
25916	835620
44202	971635
37189	934903
28045	1606750
28926	1080779
30659	931553
36049	835289
17732	937756
26216	839169
28436	936250
33579	889308
27810	941783
26339	1959880
30276	1021161
36009	929923
28029	910087
26326	845899
28499	897560
35763	871498
26436	935740
26503	922724
28779	1003735
33656	2157168
25996	882515
19803	942863
27829	972042
33505	908893
26046	926686
28662	878524
26053	995822
36449	2074086
28670	952280
26366	883911
27896	965576
35956	836106
18136	961529
28252	913023
25739	924377
36345	1419662
27836	1783059
28616	818513
18863	836926
26192	859258
19237	937377
26019	859805
26352	907470
33646	897787
27863	877675
28676	846886
28556	986125
34459	828039
18419	845822
19206	793348
15406	1400086
37552	1723254
30159	1108901
28159	802967
16749	1076062
35592	873878
20026	937109
25876	813490
26483	2105486
37788	1089968
28579	856315
26216	863255
28670	1011865
38492	895844
28636	872402
26279	862885
26176	2127955
41135	934793
26066	939356
26202	821473
25806	929637
39209	857035
17546	996174
26499	854255
26163	2236356
40489	1044233
28092	1023987
26356	803410
18973	1045973
37466	846559
17646	924020
26096	824923
26349	909110
40202	964585
25979	879398
26339	813373
17720	931394
41189	995055
27959	2117515
26686	793324
19270	899828
36036	904871
27956	923257
26026	865692
27973	917354
39102	874898
17992	938819
26333	2091486
30702	965975
36175	843382
17933	917024
25736	829193
28576	931887
34699	907097
27919	905974
26219	2596322
30199	1022397
33969	912964
27969	866975
19243	894984
26213	1003018
37662	899870
26456	951212
28762	927253
26429	2189407
36096	915144
30163	915951
25859	869005
27926	943539
33453	838943
18103	917430
28363	931113
28016	2114029
37729	949583
29269	866669
17346	800747
16589	905354
33642	823840
20020	901564
26316	849939
27836	934186
35886	843069
18156	827029
17813	876488
26073	888945
36356	888145
27759	932343
30903	855286
29283	967916
35515	2115026
26899	914967
28806	991091
26306	868898
25812	832943
15783	819314
17713	830737
16879	859832
35749	868828
26296	917240
26182	867268
28400	946013
36326	923233
27105	918506
26633	778034
18927	884795
36186	917581
27952	988988
28039	1032750
29219	899037
36509	1425049
27676	979915
26076	784734
18962	955205
33999	904534
27873	893701
26423	851896
27922	908197
37022	840472
18660	875608
26859	1586535
30236	1119827
39086	1005524
26519	955509
25865	835242
28539	938296
36109	843902
18250	969569
25979	837313
26309	1048803
40509	1379227
26199	908147
26233	833819
26406	896201
39639	843952
18290	861252
16153	797434
15896	886364
38318	912643
27942	1857367
28213	996618
28256	904334
39292	845905
17969	853652
26926	857592
26580	845789
29273	831373
17133	882698
25886	957696
27965	1010880
50269	2068041
30692	1079475
28859	930770
29265	1032807
39316	935103
26386	909420
26386	947522
25996	860105
39175	2123682
28812	939743
26583	866729
30812	889031
36016	842813
17796	913111
25999	950913
30145	879058
25849	2180094
28062	915470
31186	813383
28772	864642
38616	857299
28779	869585
28989	803110
30889	961585
38866	871635
29036	868155
28992	821323
31045	1025087
39462	969815
28929	1060759
29320	830197
16434	1426757
24411	937366
16379	851402
16400	838381
17558	834447
22222	821672
16793	857356
16636	789494
16682	924198
23948	913410
16424	972612
16474	968920
16476	1974662
24200	881935
16327	844806
16405	881792
16388	834212
24180	815544
16548	869122
16562	907233
16558	922481
24112	872956
16415	1364889
16322	1644381
26452	1043972
24401	867276
16374	839665
16416	880959
16329	956586
24085	808676
16546	904968
16516	839873
16470	837601
31250	799105
18005	865177
16425	862638
16376	940001
22811	2167681
17656	916051
16533	842473
16646	886655
24316	879506
16563	860726
16599	848769
16639	885698
22584	952431
17712	1098370
16445	937234
16504	869316
22087	834589
17824	2133101
31814	872883
16559	873356
24110	918488
16556	935202
16461	1004948
16471	996659
24118	991111
16642	868242
16581	2190561
35022	996720
22506	828608
16711	896863
16415	928048
16308	884553
23779	845843
16434	1021279
16419	2031334
17746	945991
22260	821183
16538	978912
16586	991117
17783	851848
22197	846718
16428	860170
16350	1530649
17742	974709
22254	897465
16558	870025
16532	837423
17796	1078632
38376	916985
16409	979968
16455	916489
17606	895637
22290	2097322
16525	1013133
17844	872151
16666	1008449
22471	855958
16630	877762
16424	846869
17957	960876
22243	958015
16567	2090791
30630	966488
34142	1123907
37693	897386
16378	961820
33715	966734
33000	890350
22169	920146
16474	2169298
32214	812937
16600	912098
22222	817858
17733	864034
16615	886988
16537	863421
22715	960699
29219	990728
17824	925187
16584	920217
22266	830247
16516	1067082
17799	968483
16553	1012690
37131	1044597
16927	2131656
17982	787987
16457	872295
22185	823501
17742	922013
16420	871165
16365	869236
22302	840113
16428	2165316
31007	809252
16640	962826
22729	891477
17983	968367
16598	793649
16418	877924
22420	847033
16326	2114821
17562	790130
16381	974176
22133	846463
17603	957209
16301	824441
16422	863773
22512	868776
17605	2154653
16571	1012369
16617	1066002
40486	937078
16706	882742
16432	865071
16472	864208
22062	798163
17662	2243688
16475	931701
16444	968652
24599	935699
16463	833115
16375	909596
16429	880360
24039	829400
16503	1027260
16447	848811
16565	853646
23741	845761
16365	947436
16350	866221
16440	2271067
41043	1049172
29465	1042122
16458	796102
16647	897447
23944	840469
16383	955800
16386	1032177
21557	1476792
