initiation_duration_nsec	write_duration_nsec	fsync_duration_nsec
10766	101174	876195
10587	98664	945773
11053	105577	1136438
10953	114734	2144356
10693	116957	1065973
11100	115360	943983
10489	101927	885738
10540	103077	868899
9639	103173	918477
10090	139616	951633
10986	110027	956729
11000	100411	2027836
10536	101553	895107
10943	103883	871695
10403	100813	866568
10597	103121	875446
10023	71394	850989
9787	114634	928650
10820	105864	1015988
10980	106391	1426487
11240	105227	864799
9817	101031	859246
10796	102167	862259
10729	97364	894171
10476	99407	848679
10840	103791	855936
10823	99160	855999
9533	100047	1662773
12223	71995	1118391
13776	75021	893275
13577	76585	904828
13493	76002	896425
13493	73982	958263
12833	74051	909324
12540	70901	908821
13573	72768	942497
13623	69682	2102274
13816	74775	983652
13613	73528	944177
13627	72035	920151
13743	75151	909810
13576	72294	899041
13530	73141	916841
12563	71848	1968014
13803	72618	1029120
13560	72805	918691
13603	72391	863249
12073	71428	892334
13577	72505	914358
13507	73018	876086
13576	71235	889215
13713	71535	2062792
14056	74578	1032311
12629	72131	902411
12686	70725	902768
13999	75154	904304
13806	68811	880675
13889	68341	896141
13840	68195	878609
12660	70115	2018993
13630	72175	999142
12632	70734	860282
12296	73941	905827
13530	72615	902681
13556	72991	894918
13776	71944	887105
13816	68618	889198
13933	70881	2047938
13889	68678	913514
12690	67372	934701
12859	74311	916074
13546	72167	920883
13599	70354	1001198
13736	72307	1057296
13766	74555	1495921
13609	72457	1586474
13543	72598	1043927
13843	75778	924227
13540	72455	911921
13580	69872	886472
13523	68188	901604
12660	84524	958429
12623	71418	2135232
13520	73762	941107
12853	72641	1486984
13723	71248	1090509
13806	71345	1767093
13773	74515	1045251
13696	70138	2188124
13547	73498	926184
13909	74504	2341090
14009	71904	896611
12803	73908	907314
12470	72085	896268
12713	71638	901595
13826	71728	938623
13816	72207	902087
13993	71345	1389437
13870	68231	1784186
13869	67668	908377
13966	73945	909151
13666	71808	891381
13633	72465	879572
12606	70695	889105
13193	74548	912344
13563	70055	2110700
13723	67555	1126841
13177	71898	912164
13523	72354	902377
13563	71811	900968
13923	73181	890085
12800	74758	907914
13523	72872	907508
12473	73134	2384842
13806	75068	1082942
13570	72388	910327
13527	72162	904521
13583	70951	1103275
13802	75221	924297
12636	72678	911774
12513	71278	896025
13837	68462	875355
29686	85525	1470298
13883	68308	928660
12990	67302	898648
13713	68252	860282
11966	71831	892238
13567	72552	899981
13869	72008	895851
13833	72272	880049
12673	70368	922197
12940	73095	894008
13883	72621	1037693
13839	72244	935743
13839	71641	960936
13833	72691	895991
13526	69258	909094
13777	68738	883625
13733	68208	2165679
13843	75692	928684
13607	73618	1019858
13623	72505	879992
9094	53936	939967
13583	70288	910314
13569	69948	896614
13549	79154	2146885
13927	72878	911421
13586	69698	900215
13700	69798	1010088
26576	83207	903811
13953	68695	896728
12606	67911	879531
12643	67025	864622
13716	68068	2111937
13787	72508	907828
13593	73161	893764
13573	70648	901361
13762	75287	910604
13537	72478	894648
12526	72538	895151
12656	70721	917947
13486	74154	2338883
13863	73642	905091
12736	70768	864512
13170	74345	894622
13456	72208	934733
13496	68345	901551
13742	68161	885748
13857	68485	886125
12899	71121	989858
12670	67812	1456565
13872	68361	909477
11946	71528	889928
13576	72071	890355
12623	69502	1011412
13673	71831	873322
13820	71728	886568
14369	75028	882078
13799	71564	884875
13796	71584	920693
13883	68132	869662
11796	70378	2082457
13553	72512	1055454
12843	71634	874282
12320	73495	895622
13489	72591	878121
13663	72741	881788
13717	72202	850283
13913	68538	880752
14036	71921	926440
12603	66888	893288
13719	68944	2252656
13196	72541	931247
13673	70212	891078
13596	67918	889528
13796	68851	934440
13153	72078	882938
13596	72241	891435
13559	72178	992858
13646	71551	2142619
13790	76068	1008198
13463	72018	891215
12613	71395	871009
13303	74908	896224
13666	72635	900864
13493	70415	895521
13667	67848	879485
13836	68725	920304
13943	71118	895088
12777	78658	2227437
13733	68048	1003315
13936	74888	883675
12616	70548	889955
13726	72194	878995
13716	72041	929830
13163	74785	921911
13680	72588	2044595
13703	72255	890118
13243	74668	894045
13533	72311	881875
12659	72534	895678
13839	71841	939610
13750	71155	875822
13912	74861	901341
13703	68002	1397484
13803	68495	1727254
14063	71458	998122
13817	68239	969516
13889	69138	987499
13866	67835	900474
12993	72752	1000232
12673	71965	989945
12666	67381	925443
13809	68541	2074624
13960	71488	908138
13800	72208	893921
13836	71728	964243
13840	75325	920187
13703	72665	924800
13730	72248	906341
13873	71861	2297458
13827	75788	1002465
13519	72034	918467
13453	72504	903364
12833	75852	893008
12527	70932	895021
13556	69808	905080
13636	67964	955026
12189	71084	942016
13483	71775	2271756
13553	73091	929557
13853	75344	919014
13890	71688	908165
13823	71775	910661
13873	72238	957696
12670	68098	2396772
14073	71018	904514
13866	72358	1007081
12843	73015	916644
12543	72095	883148
12693	71014	921337
13720	73038	893798
13683	71282	895425
13997	74401	899758
13796	72311	1572625
13816	72921	2235593
14060	73935	1063714
13680	68265	880365
12656	67482	883555
13136	74244	903044
13563	72698	898774
13713	71814	882024
13859	71878	996558
13296	85734	2259386
13703	71648	928073
13742	71884	863378
12823	72282	896545
12683	71524	895514
13576	70945	888935
13750	72318	876409
13703	72465	886408
13996	74611	2086067
13790	71651	1143588
13873	68258	1076103
14080	71001	948180
13899	68811	891111
13840	68838	932367
13749	68035	936420
12940	73668	1034498
12683	71521	2183801
13736	67045	1128294
13939	74181	899037
13703	71435	892465
12690	70778	930850
13723	71908	900821
13242	73781	893161
13669	71701	891724
13736	68361	931823
13846	68554	861799
12883	70871	985195
12627	72185	890245
12706	71035	2061981
13823	75081	1125465
13506	71481	891724
13503	72944	906357
13747	71782	884785
29939	89858	941777
13713	71998	1061593
13643	68735	2091344
11863	70545	935290
13649	72088	917444
13586	70721	879408
13903	71708	957126
12693	70861	879101
13933	74251	907168
13846	72698	1042250
13676	68022	1426406
12663	70495	887252
12610	71595	886682
13713	72212	878902
13703	72534	889924
13713	72098	936930
13803	75894	901738
13516	72785	889311
13597	68278	1770443
13189	70888	914474
13597	73035	899301
13537	71245	896805
13896	71821	880558
13723	72575	966033
13946	74311	914450
12620	71592	907131
12666	66965	2054625
13147	72318	923548
13526	69951	893708
13810	68275	887465
13709	68168	865968
12183	81781	960536
13567	73282	896202
12557	72012	911574
12696	70591	1467085
13823	76318	1705784
13546	72315	916231
13556	72641	907924
13333	76958	897555
13516	69944	904834
13549	69791	894534
13576	69831	901201
13896	68381	961002
13839	72618	2230336
13760	70025	955233
13597	69542	967723
12943	73615	968300
12606	70608	942023
13693	72255	920611
13796	72474	958156
13330	74788	2021420
13490	69941	949240
13509	70854	909577
13840	75164	906281
13553	72751	905051
13466	71891	876241
12693	70194	891741
13213	74235	1421660
13603	73501	1750420
13553	72315	999649
13803	75508	911707
13483	72738	900228
13527	69478	890428
13820	68385	883332
13840	68031	873405
13973	74121	2018302
13823	69308	966143
12776	67635	939076
13240	73618	946313
13887	71182	1081143
13870	72175	911191
13740	72228	914954
13763	75351	995371
13493	72225	1942369
13890	71848	984912
13796	74741	1016827
13609	72754	974919
13499	71807	946833
13719	72064	879598
12910	74128	879909
13820	70212	2041262
13853	69512	859026
11999	69521	869745
13657	72635	914148
13687	73422	896208
13620	70931	861525
12816	70698	888595
14163	75638	872679
13970	72322	1401541
7985	39405	1590274
7636	41143	959690
7821	41201	871208
7840	40521	910133
7954	41336	791547
6929	41351	945537
7969	52941	889097
7914	40979	1353420
7967	39265	1553582
8162	40818	889131
8043	39320	866103
7952	39566	954051
7362	39152	795631
7425	42321	909030
7826	41964	864464
7941	41357	950099
7929	41256	1793617
8163	42913	963809
7404	41170	867781
7398	40334	838673
7935	41006	985505
7589	41273	875330
7805	42012	799786
7985	41254	903811
7956	41344	2261617
8009	43298	847683
7238	41508	874827
7266	39873	819552
10563	51127	979462
8053	40711	903184
7984	39336	871009
7944	39513	874512
7987	39392	1043504
8023	41850	888047
7225	39131	1458177
7935	38978	857557
7981	39081	824354
7431	41681	1056250
7914	41182	797643
7909	41081	875655
7914	41132	821965
7409	42551	828729
7748	41043	873438
7246	38239	824746
7854	39441	826518
7958	39327	858134
7899	41376	808741
7747	41395	874061
7161	40334	2180954
7946	63385	851012
7179	40660	801152
7761	41880	869125
7959	41385	801202
7941	39125	885137
7908	41490	803457
7240	40972	853488
7788	40380	947533
7811	38811	884324
7821	51023	2119651
8038	62372	885034
7945	41254	808897
7819	39232	861763
7411	40002	811400
7839	39082	924495
7912	39427	856770
7851	39052	925655
6892	40015	2111716
7777	63286	996444
7783	41083	791962
6991	43041	882539
7177	47366	858113
7788	41687	870152
7973	41378	929964
7834	41056	854515
7908	41408	952729
7836	41797	876263
7156	40694	2082878
7521	61703	941314
7836	41362	818923
7783	41816	847420
7796	41119	904089
7948	47880	819405
7923	42968	1380474
7806	41258	863604
7741	41098	892220
7838	40576	830475
7434	40028	795058
7805	39311	847215
7904	39023	800007
7908	39206	830797
6798	39750	891903
7222	40938	803619
7935	41230	811042
7817	41077	1657368
7617	43248	850659
7191	40645	845555
7761	41364	803287
7948	41513	844300
7891	41250	810095
7353	40914	974845
7728	41258	926121
7792	40227	1890068
7387	42281	841481
7750	41280	900934
7725	41479	874739
7840	41205	805676
7295	38528	877068
7516	41142	819188
7834	41795	930406
7739	41470	2125303
7903	62662	1038060
7742	41374	812382
7749	42119	801305
7259	40390	851323
7918	38515	839481
8032	40678	884510
7855	38970	798865
7853	39011	2149232
7888	62579	1069914
7758	39955	845821
7902	40978	868872
7238	40252	792467
6866	40890	837776
7783	41435	867522
7722	40247	932351
7966	41035	2121330
10343	56312	967341
10165	55039	940054
10140	54419	828189
22813	81630	950883
9929	53641	838720
11122	68334	877382
11070	67193	942971
10967	66970	2307986
11223	77078	951754
10934	57681	1039196
11064	57825	860506
11139	59919	867009
10967	58761	893213
10193	56572	892200
11077	57495	875542
10729	76401	936834
11569	62204	1039822
11651	60441	1430574
11671	75339	1121657
11311	61087	875955
11599	59815	896166
11685	60152	928433
11825	58804	835339
10168	61515	889737
11542	61749	880920
11599	62275	901308
10856	60675	880843
11888	61424	1059221
11337	62570	891835
11756	61578	1384797
11889	61819	1637094
11931	63164	890455
11840	61536	859821
11705	61438	880763
10783	61513	839884
10371	61447	914450
11569	61924	952867
11854	62567	979829
11774	58398	923059
11883	74401	2125703
11854	78132	966893
11654	61013	887072
11746	76684	918391
11873	62383	917942
10859	60058	947484
10848	57730	905174
11876	58829	884340
11240	62010	2066144
11620	74820	938676
11571	60349	879797
11822	62632	892754
11637	59436	895998
11542	60192	1064098
11648	60016	873855
8994	59187	937342
11689	61950	1002335
11606	62199	2237028
24092	83203	943456
11760	61661	896800
11888	61601	876364
11874	61815	903014
11197	63078	887186
11766	61644	881515
11900	59118	2094183
11791	58132	882961
11046	60081	879238
11866	58770	885761
11729	58830	870718
11825	58635	910368
11828	65435	928819
11617	61158	878249
11745	61224	2224434
24717	98942	1075578
11637	62067	911960
11702	62181	876635
10808	60395	863612
11400	64195	1078326
11617	62118	925157
11580	59530	2035696
10342	59375	916037
11705	62195	906017
11592	62139	889944
11725	61852	895072
11894	61393	935082
11146	62767	909837
11857	61467	907709
11731	59081	2107403
11303	61490	903860
11617	60124	880784
11914	58767	890229
11843	58870	874053
8229	45093	927631
10705	63006	924819
10845	59904	911371
11808	61772	2349399
26274	88486	963996
10860	60892	916622
11631	60361	913931
10885	63738	868952
11620	62233	897452
11626	60522	1047299
11703	58439	882790
11771	58049	1150353
11908	61247	878618
11837	58822	1439237
11936	58675	2032353
26210	86542	1097217
11622	60504	1079949
11856	62121	917196
11831	64947	890092
11679	61447	865121
11743	61567	892318
10825	61783	847070
10122	59929	1002480
11585	61969	2056139
11765	61798	1018196
11462	64712	886015
11751	61210	889212
11908	62258	951947
11906	61950	891112
11834	61632	934482
11951	60918	969501
10905	58790	2058780
11894	58953	1053755
11411	63298	874189
11894	61756	889135
11783	61493	875081
11877	61604	870986
11400	63076	877973
11751	61944	895792
10940	60904	1481458
24847	82332	1821251
27539	87137	1103695
11597	62061	897646
11631	62107	868298
11137	62830	872227
11843	71841	1029165
11974	59090	889692
11874	58773	926254
10380	58961	874672
11776	61449	1573158
11851	61501	907908
11863	60713	881221
11943	64756	888855
11588	62218	864993
11685	62395	908945
11585	60321	897711
10792	59179	923691
11388	61792	866972
11580	60253	1734900
11680	60710	936508
11883	64401	927163
11640	62041	882527
10794	61669	904042
11646	62030	909100
11649	77410	931557
11823	62490	880732
11600	60861	2218125
11474	65795	1024665
11617	62516	933328
11626	60893	871687
11640	59581	878432
11654	58259	901700
11045	60158	886392
10817	57719	2005306
11780	72819	1126462
11279	64095	922485
11646	62161	889943
11662	62129	873886
11657	62581	858202
7754	45921	883492
11648	62349	916399
10797	62467	2076938
12057	65284	936056
11628	60738	959487
11705	61287	905483
11789	61467	872378
11885	61478	942090
11945	63758	894706
11860	58324	907808
11806	58622	2092947
11920	63162	929340
10743	59179	977235
11651	61221	936616
11594	60784	880067
11297	61641	922682
11663	62067	893495
11694	62361	905600
11668	61952	2119482
11922	63389	1038742
11914	62447	1009002
11903	61538	913286
13397	75108	899048
12607	68985	906311
12579	69271	903227
13613	70288	2154312
13836	72734	1137811
13603	70192	1122862
13553	69961	923374
13222	72284	916550
13573	87761	964049
13723	72188	907267
13753	72778	1410850
13840	75422	1762517
13603	73061	900698
13583	72281	1065263
13369	74681	913694
13840	71851	908421
13716	67754	883934
12626	68031	971709
29459	93308	2141066
13713	72335	965659
12706	70341	915621
12999	74628	1006148
13596	74214	903131
13556	73831	930427
13617	72445	883432
13580	71128	959866
13917	74698	2014706
13712	71164	966325
13779	72151	880175
12950	74378	1040881
12740	66468	1000062
12673	66211	1006091
13763	67951	865532
13252	70011	2026675
13716	71688	1016811
13686	72525	934280
13809	75711	916250
13569	72404	971762
13619	72378	924710
13596	73101	853486
9080	53712	879685
12537	71288	2352237
13560	73315	910748
12790	76551	915897
12653	69691	897161
13717	71742	1024201
13756	72334	1093385
13269	74934	916307
13610	72658	895851
13566	72435	904534
13613	71485	886282
13690	92931	1494358
13850	75815	942304
13563	72825	1120249
13602	69938	2124462
13887	74878	1117465
13607	72828	1090453
13580	72381	1043320
13789	74361	948386
13843	71965	906878
13716	72284	897401
13706	71808	1054533
13937	71035	2129186
13913	68052	958780
13786	68068	877262
13979	74378	910401
13747	71515	885952
12636	70441	881895
13810	71512	1022425
13253	74185	994685
13590	72218	2081701
13610	73125	1104629
13873	86247	966302
13679	72121	900071
13737	71868	881809
13777	71668	903035
13863	76384	904614
13616	70152	1019961
13603	70762	1417137
13580	67505	1778550
14076	74001	1104739
13836	71685	1058080
13809	72481	918404
13849	76004	904447
12490	73022	935010
12550	72322	992349
13576	68804	1979063
13973	70282	1016265
13856	68614	1007651
13929	68178	1035880
13170	73838	1112572
13579	73238	921294
13553	72804	908511
13549	71654	2213843
14007	74718	927737
13760	71632	893082
13769	71908	904497
13793	75961	905231
13550	72108	900495
12573	69915	890581
13563	68261	1002015
11879	69481	921620
13519	72718	2059168
13576	72191	990155
13843	75818	889928
13683	71532	909024
13716	72608	904997
13633	68498	945889
13713	68258	1537966
13967	71288	922744
13720	71785	910744
13633	68348	893195
