elapsed_after_write_registered_nsec	elapsed_after_write_completed_nsec	elapsed_after_fsync_registered_nsec	elapsed_after_fsync_completed_nsec	non_blocking_time_nsec
13200	169052	186322	1149797	29229
13079	125896	136482	1131467	23019
13236	128893	139342	1071862	23032
14296	123833	134356	1130327	24206
13223	110367	121190	1119698	23352
12993	120990	131203	1129145	22585
13043	107491	117750	1082736	22685
13246	108017	118583	1178766	23199
13156	124133	134696	1102615	23083
13436	121103	131553	1274050	23263
13323	172182	189678	1338908	29579
14242	173048	190651	1433412	30605
13313	120370	130976	1078422	23296
13276	125776	136216	1716407	23110
13236	124426	134893	1136571	23086
13343	121566	131826	1172833	22986
13207	127513	137806	1057053	22876
13313	125530	135499	1152643	22666
13163	104524	114827	1032954	22859
13116	99660	110200	1068133	23033
13110	99461	109844	1096745	22880
13397	134867	145270	1271584	23190
13219	103383	113820	1028290	23050
13197	99094	109454	1106522	22943
13320	111927	128357	1603611	29140
13010	126457	136413	1773906	22389
13133	122796	132646	1084062	22366
13093	110087	120450	1150333	22757
13066	121560	132019	1154180	22895
12873	121486	132163	1103415	22917
12963	105303	115736	1065459	22763
12956	107237	117753	1325849	22816
12950	119807	130070	1068866	22593
12939	103897	114417	1086575	22823
13119	110020	120450	1867899	22929
13129	107096	117489	1701104	22889
13220	106844	117280	1046144	23026
12990	104077	114440	1066839	22720
13120	101554	111977	1024037	22910
12976	104164	114587	1066286	22766
13100	105621	115734	1011318	22613
13156	101790	112137	1123217	22880
12930	101074	111333	1020064	22566
12942	102437	112800	2476358	22622
13213	124336	134769	1220292	23026
13283	127306	137776	1143677	23146
14470	124170	134553	1112288	24196
12786	123840	134223	1218075	22532
12926	121813	132150	1147791	22646
12799	158672	169318	1199745	22825
13093	121960	132359	1293899	22866
13149	124176	134573	1254884	22933
14350	122540	132936	1131044	24140
13030	119587	129836	1122908	22655
13103	121760	132063	1109238	22786
12840	121720	132216	1128521	22706
13023	122760	133233	2352886	22873
13700	158336	175738	1253811	29863
13113	152269	162729	1122158	22903
12847	123133	133590	1157774	22583
14217	127273	137690	1212605	23997
13080	143679	153929	1238771	22700
13096	125259	135646	1410879	22850
13587	187952	205568	3056709	29939
13350	169282	186795	1235224	29650
13090	120917	130960	1205582	22546
14363	119934	130063	1073936	23879
13096	108187	118543	1090996	22818
13090	128750	139226	1113191	22933
13010	118220	128677	1163050	22833
13177	123717	133986	1112075	22843
13213	119234	129423	1239741	22805
13273	118130	128390	1185679	22916
13236	124953	135176	1182922	22849
13096	123280	133779	1260197	22962
12947	118180	128820	1164283	22886
13083	126416	136653	1140531	22683
12957	121993	132423	1226555	22753
12846	124536	135002	2384681	22686
13509	166802	184238	1229504	29709
12940	121297	131903	1099405	22909
14403	117913	128289	1204392	24166
13276	121756	132143	1116148	23050
12990	128213	138606	1222625	22749
12959	123726	134159	1293936	22758
13043	121850	132130	1232881	22680
13089	125329	136912	1111038	24039
13267	119707	129963	1106095	22899
14500	126687	137056	1123678	24279
13080	122540	132940	1197813	22846
13193	120977	131160	1108955	22779
13140	120003	130333	2341219	22827
13299	182628	200234	1411153	29642
13426	178318	195651	1300579	29519
12967	121250	131643	1224482	22749
13103	122483	133043	1215222	23030
13086	118666	128936	1090872	22745
12876	127519	137859	1257903	22576
12723	123893	134163	2279562	22409
14753	128377	138660	1177507	24443
13267	124373	134720	1071459	22986
13113	111083	121626	1090595	23049
13026	111304	121673	1025904	22785
12977	102241	112660	1074833	22789
12930	106051	116190	1051313	22482
13266	104234	114403	1220878	22832
13233	120743	131083	2080450	22970
12990	114580	125130	1159384	22822
12916	126246	136642	1076555	22716
12907	107411	117860	1139351	22739
13210	145723	156459	1168183	23296
12897	123397	133587	1164213	22460
12879	128046	138692	1123764	22895
13983	107140	117413	2322299	23640
12986	119833	130256	1108508	22772
12907	119287	129643	1144118	22630
11702	142841	152934	1134803	21231
12849	127106	137619	1117068	22739
13293	118406	128659	1203078	22949
13216	119406	129606	1189212	22803
13003	107890	118246	2144435	22679
12890	119760	130106	1126011	22629
13476	129946	140249	1107554	23129
12843	122506	132793	1107765	22444
13290	117320	127720	1089986	23103
13306	121140	131536	1117291	23089
12883	121177	131593	1227231	22639
12893	123987	134386	2572440	22652
14723	166685	184171	1176056	30995
13363	120157	130520	1209002	23126
13293	119950	130060	1104842	22793
13259	148995	159835	1139203	23472
12863	119384	129827	1095565	22613
12983	120526	130959	2958405	22810
13533	164269	181795	1275850	29840
13356	119460	129536	1154834	22826
13396	126250	136603	1158153	23146
12976	123593	133946	1215035	22669
14026	124120	134340	1106395	23620
12863	124130	134496	1232903	22526
11945	135287	145470	1369475	21532
13363	169322	186701	1908535	29503
12833	121710	131800	1133984	22297
12963	121707	131983	1173126	22552
13236	120729	131183	1191119	23083
13283	120343	130653	1113418	22990
12853	130243	140786	1131634	22673
12986	126493	137086	1218511	22950
12986	121783	132303	1624036	22876
13080	175365	192731	1721254	29232
13349	177941	195421	1728430	29589
14106	129363	139696	1208729	23803
12996	122583	133026	1197955	22750
13283	119740	130099	1111801	23039
13257	105564	115774	1158314	22870
12939	127256	137632	1171959	22622
12990	111427	121963	1053530	22893
12789	102537	112930	1085252	22549
13316	125096	136066	2245538	23606
13123	130253	144059	1176793	26026
14006	131756	144346	1237615	25688
13019	128106	138649	1142917	22956
12946	105770	116183	1029167	22746
13267	106961	117240	1123938	22929
13320	127206	138143	1169043	23577
13176	122143	132529	1658576	22855
12949	126853	137349	1774462	22812
13266	124186	134633	1276926	23114
13200	120274	130750	1098795	23066
13370	119460	129643	1177293	22939
13097	128143	138490	1105619	22753
12886	127449	138052	1245341	22759
12926	121776	132209	1542099	22722
13727	124323	134640	1860493	23313
12943	121934	132403	1186343	22772
13193	128620	139066	1124494	22980
14266	108860	119470	1060566	24186
14323	105457	115690	1137644	23955
13146	121506	131719	1079825	22762
13203	110250	120543	1266344	22876
12929	127136	137632	2484048	22735
13230	130630	143223	1194809	24940
12989	123099	133816	1115068	23060
14416	122570	132793	1208969	24029
13256	120320	130690	1065016	23023
12937	128457	138973	1115202	22757
13063	126573	136896	1181153	22779
13006	122170	132853	2446906	22960
13176	124506	134979	1225301	22986
13236	120993	131416	1165769	23040
13143	125436	135766	1099988	22853
12937	124050	134493	1172230	22749
12813	122473	132826	1096285	22549
12946	120560	130983	1255051	22733
12853	148236	159102	2421797	23053
13573	169869	187398	1312742	29845
12816	120820	131279	1145810	22639
13043	122676	133046	1227438	22720
12840	118797	129287	1205226	22703
13330	122253	132443	1118181	22920
12996	129250	139853	1241008	22910
12953	120407	130943	2365399	22853
13506	169661	187098	1177033	29730
13153	122334	132573	1230275	22702
13283	120013	130386	1098798	23033
13403	125223	135367	1230968	22933
13226	121616	131922	1108994	22869
13089	122033	132199	1327115	22635
13293	178992	196378	1965247	29465
13029	128133	138556	1183873	22739
12957	125354	135697	1212686	22660
13050	121986	132466	1160273	22890
12996	121140	131766	1204392	22909
13196	120166	130489	1107015	22912
13276	127023	137383	1126674	23020
13113	122584	133123	2558024	22976
13170	179395	196798	1412613	29332
13346	180845	198154	1293973	29441
13026	125269	135776	1224081	22933
13226	126226	136699	1200022	23052
12710	122027	132307	1106012	22286
12970	122090	132536	1107558	22776
13036	123546	133799	1288549	22686
13066	120337	130713	1192376	22825
12977	128320	138690	1218402	22637
13017	120727	131367	1172960	23027
13126	127849	138246	1377417	22890
13109	123579	133996	1298885	22862
13540	163589	181158	1346262	29868
13599	170841	188508	1366220	30029
13076	124169	134453	1213915	22684
13089	122963	133183	1165803	22683
12887	120820	131200	1643820	22633
14550	169712	187118	1304643	30739
12883	133287	143510	1106792	22496
12993	121010	131376	1121201	22635
12923	121153	131586	1233651	22726
13316	121650	132013	1167267	23086
13313	120873	131299	1090948	23126
13273	146039	156862	1173247	23428
13246	119980	130459	1141334	23112
14340	121667	131946	1169620	24005
13273	125683	135896	2226036	22890
13370	177182	194505	1317002	29456
13040	125723	136026	1117598	22740
13116	121949	132403	1198272	22970
13223	120523	131046	1092415	23129
13320	121120	131243	1161840	22832
13243	125946	136396	1134784	23080
13106	126426	136799	1214411	22846
13037	122080	132473	1668159	22796
13013	121790	132233	1879589	22755
13293	122440	132779	1120707	23033
12966	127186	137616	1227214	22783
13476	125810	136280	1101329	23230
13030	120623	131093	1153930	22876
13290	119470	129740	1223055	22926
13323	126637	136983	1218269	23059
12979	128060	138356	1119774	22559
13087	119567	130010	1382304	22896
12993	121143	131626	1133644	22840
13140	125764	136193	1168904	22872
13050	120363	130823	1508630	22876
12920	126353	136753	1267247	22676
13146	123729	134249	1116591	23029
13273	126930	137273	2324760	22996
13623	149619	160352	1365931	23723
13360	167002	184475	1358301	29616
13429	133862	144422	1113904	23382
12919	121369	131666	1209202	22579
13009	121923	132096	1101135	22549
14296	121583	132256	1191962	24329
13043	121423	131893	1103295	22847
13129	134906	145179	2358205	22779
13573	121697	131903	1077926	23165
13083	131366	142189	1249211	23266
13003	122260	132893	1178887	23012
12946	122136	132709	1149607	22862
13276	127306	137806	1086746	23143
14326	109157	119600	1213605	24129
12989	121826	132313	2293444	22836
13356	189448	207131	1351508	29800
13056	120797	131273	1114928	22906
13326	125190	135626	1217951	23113
13210	146846	157343	1176780	23073
12920	121990	132463	1197752	22760
13063	120976	131589	1762046	23046
13410	126910	137313	2329313	23210
13416	158739	176315	1229975	29753
13426	125513	135776	1184419	23069
13043	122054	132490	1107082	22846
13043	122030	132457	1110015	22802
12863	127080	137249	1262170	22399
13376	167982	186674	1284563	30829
13086	120799	131216	2435970	22866
13383	166396	183942	1391547	29716
13247	124703	135263	1109635	23163
13180	130486	140849	1170366	22959
13160	121300	131530	1117242	22799
12909	122343	132909	1166763	22782
12853	122356	132643	1093065	22520
13033	120157	130653	1129521	22899
13190	130209	140543	1149293	22924
13246	120340	130580	1161843	22866
13336	121397	131936	1092079	23262
13310	124020	149053	1168590	37686
13243	121670	132063	1363441	23025
13226	129033	139329	1217292	22912
13280	120847	131116	1696755	22956
13027	178915	197431	1296723	30306
13083	119997	130406	1203645	22859
13000	138560	149443	1184443	23223
12907	134950	145459	1104785	22789
12910	120360	130823	1211546	22739
13140	120970	131390	1222468	22926
13160	122187	132590	1173233	22894
13366	121066	131542	1177136	23253
13253	126773	137216	1148684	23093
12880	121780	131616	2270108	22136
13403	169798	187151	1258834	29519
13066	127536	137786	1218898	22683
13043	120470	130939	1211562	22849
13200	128623	139109	1290220	23066
13043	122446	133009	1224884	22970
13029	123846	134343	1205692	22899
13306	120043	130353	1233374	23006
13196	125613	135783	1132734	22750
13196	122880	133303	2290128	22986
14289	128496	139119	1121191	24306
13083	121453	131856	1221838	22853
13159	120566	130979	1094775	22986
13276	127073	137243	1160517	22813
13256	119913	130366	1112068	23099
13189	122633	133036	1254077	22882
13050	121600	131897	2208170	22706
13360	178982	197865	1382107	31007
12983	131349	141635	1096481	22616
13150	119154	129493	1161537	22879
13239	120576	130902	1071169	22955
13006	108833	119323	1129854	22863
12919	120936	131242	2865007	22589
13056	131260	141376	1368661	22593
12969	119313	129329	1097265	22375
13213	121013	131276	1122791	22879
13116	127773	138096	1102111	22803
12926	122166	132549	1171379	22676
13219	129216	139829	1099515	23193
13287	121803	132103	1179713	22947
13223	121476	131983	1190662	23093
12910	120867	131267	1248244	22676
12913	120883	131362	1111091	22756
13023	128936	139339	1391537	22829
13206	124687	134963	1108765	22873
13240	120240	130500	1109975	22879
13859	123986	134209	1131614	23469
13100	124050	134610	1169236	23024
13019	132489	143006	1839857	22903
14603	168325	185808	1302613	30845
13013	121203	131703	2089086	22907
12833	121293	131870	1202075	22746
13180	127443	137809	1164350	22949
13163	126143	136386	1170636	22803
13272	119876	130189	1240884	22968
13123	124939	135536	1232541	23017
12947	121820	132057	1205972	22550
13022	127076	137546	1162593	22856
12860	108464	118994	2255825	22753
13173	131233	141653	1260571	22963
12963	138777	149616	1181110	23136
13127	124587	134856	1240045	22799
13239	127543	137756	1090525	22866
13240	104331	114657	1084569	22922
12996	107773	118190	1164900	22779
13089	121106	131536	1640153	22886
12979	123453	134059	1639709	22966
12906	132136	142229	1264257	22366
13116	122070	132520	1206692	22930
13076	121616	132016	1169950	22843
13096	123653	133879	1198985	22735
13366	119789	130106	1152396	23050
13230	126393	136746	1138210	22970
13013	122496	132529	2183584	22436
12970	122610	132986	1181953	22712
13050	125646	136079	1184566	22853
12970	121177	131567	1096525	22690
13210	126160	136486	1096648	22923
13283	122283	132729	1061556	23126
13083	121913	132446	1729897	22920
13236	122137	132703	1104332	23165
12836	121823	132406	1773629	22786
13413	174475	192022	1280324	29723
12919	126906	137419	1162623	22799
12970	121410	131857	1088652	22779
13136	124353	134776	1198108	22903
13313	123120	133533	1098221	23127
13300	126963	137379	1198772	23063
13413	119070	141943	1812398	35663
13390	122294	132653	1227839	23089
13366	122170	132433	1086949	23022
13209	127676	137796	1214828	22716
13106	126113	136589	1161516	22929
12940	121000	131587	1159250	22889
13230	121843	132009	1165910	22786
13116	123866	134266	1232531	22796
13029	126906	137342	1715850	22832
13230	120746	131246	1156190	23113
13153	122409	132872	1107151	22906
13033	125513	135953	1126278	22839
12859	120213	130659	1110974	22655
13180	129617	140080	1123068	23056
13269	106250	116593	1697768	22992
13313	103064	113434	1131198	23040
12836	105070	115347	1027084	22500
12926	104590	115013	2149065	22716
12997	107981	118574	1052977	22966
13006	111657	122313	1106155	23032
12970	102717	113177	1025240	22794
12983	102801	113144	1136921	22689
13170	117447	128450	1047530	23539
12836	109350	119716	1173833	22569
12967	102134	112897	2275812	23109
12933	108034	118393	1206702	22605
13350	121660	131967	1108089	23049
13196	126533	136896	1252660	22947
13283	130043	140169	1128914	22789
12949	123823	134329	1116601	22822
13110	123253	133809	1098102	23033
13079	122326	132989	1111748	23018
12989	122266	132713	1091368	22739
13059	129813	140352	1115248	22975
14116	122543	132916	1308889	23870
12993	128420	138910	1275617	22782
13286	121226	131736	1109221	23173
13307	121347	131830	1113145	23160
13279	125893	136033	1129971	22793
13009	122563	132992	1163689	22725
13000	120983	131320	1151154	22700
12870	123217	133540	1750260	22563
12839	126156	136553	1184909	22483
12877	125537	135926	2204163	22633
13100	122963	133556	1095089	23026
13079	123026	133339	1200942	22765
13230	121560	131813	1092035	22877
13233	126673	137170	1163600	23093
13100	122487	132986	1280047	22896
12950	123157	133463	1275800	22622
12866	124373	134853	1154167	22723
13170	121507	133389	2393308	24420
13446	167521	185081	1191085	29743
13079	123426	133883	1161306	22836
13170	121237	131806	1104098	23079
13306	120900	131193	1236184	22973
13340	121393	131810	1117041	23087
13090	127190	137439	1200285	22620
13223	126436	136972	2034411	23126
13007	123357	133757	1219002	22714
13410	121760	132036	1092759	23060
13283	120383	130626	1279210	22922
13310	154966	165539	1143907	23182
12866	121350	131766	1176486	22582
12796	121666	132093	1130804	22586
12936	120970	131593	2058557	22926
13126	125643	135999	1116814	22759
12916	126996	137299	1142113	22589
12936	121039	131449	1127254	22712
13216	105326	115863	1086325	23053
13213	121383	131679	1085288	22866
14533	122840	133239	1154090	24326
12989	130136	140252	2393951	22482
13049	120546	130982	1189219	22846
12789	125626	136132	1129100	22669
13000	120844	131207	1199749	22707
12996	121990	132540	1103252	22906
13073	128217	138730	1123565	22952
14093	122247	132580	2047108	23833
13346	122007	132480	1691822	23180
13236	123130	133490	1110745	22993
12850	120867	131193	1262110	22537
12920	130540	142023	1185746	23766
14356	120976	131366	1184659	24112
13150	122830	133100	1080093	22782
13113	105997	116440	1673732	22917
13043	128539	138986	1643735	22850
13060	105427	115733	1098178	22753
13339	103667	114016	1043560	23092
13299	101467	111703	1079715	22939
13073	109251	119870	1064726	23058
13103	126793	137246	1164200	22897
12963	121736	132299	1069756	22889
12937	122464	132703	1115188	22533
12963	121079	131529	1287426	22776
14233	124763	135040	1327112	23816
13136	127049	137309	1684468	22746
13187	106927	117504	1101752	23133
13006	108090	118510	1046320	22796
13006	103957	114420	1156770	22849
13137	121770	132097	1098645	22864
13266	126156	136349	1161170	22846
13286	119493	129890	1271723	23087
12939	124276	134839	1193342	22872
12866	121807	132093	1200965	22516
12886	125790	136263	1153830	22726
13160	130383	140580	1174817	22749
13079	121653	131986	1176419	22776
12893	120364	130627	1201486	22523
12870	120797	131086	1320875	22539
12967	124380	134730	2753721	22710
13502	168718	186281	1398283	29812
13490	167755	185105	1172593	29626
13173	124023	134400	1215295	22912
13309	120700	131023	1075619	23046
12970	108717	119160	1199226	22785
13016	127643	138216	1135410	22953
12903	121067	131373	1115232	22572
12993	122406	132623	1112498	22580
13063	122720	133136	1211092	22882
13133	121963	132420	2135945	22952
13660	167945	185658	1355124	30159
13213	123433	134026	1128737	23200
13230	121867	132317	1135238	23039
12853	122287	132613	1097226	22566
12892	127819	138292	1154680	22752
13050	122220	132643	1224481	22863
13167	119610	129947	2405661	22876
13560	165728	183185	1242111	29803
12993	127269	137722	1188669	22843
13016	129666	140223	1214109	22963
12867	119184	129773	1155844	22832
13209	120223	130736	1060863	23102
12867	122653	132846	1220798	22430
13030	123187	133826	2407194	23032
13340	178418	196438	1217875	30136
13270	121237	131447	1078939	22859
13253	124526	134996	1147127	23123
13256	120756	131033	1111421	22940
12979	122033	132452	1168336	22765
12917	127300	137830	1316336	22810
12939	121333	131719	2745421	22712
13517	165819	183362	1340185	29830
13283	168375	185738	1322048	29406
13423	169022	186388	1151500	29576
14243	132623	142983	1212035	24019
13306	121573	132046	1119654	23186
13323	142706	153639	1271237	23666
13006	121760	132309	1986426	22913
13019	119993	130383	1128610	22746
13293	116690	127196	1139554	23206
13196	122183	132576	1229228	22961
13270	119857	130170	1071636	22990
13219	108846	119140	1165483	22876
13006	123597	134036	1162320	22835
14093	127946	138309	2588972	23829
13050	167196	184595	1301230	29236
13443	158216	175832	1226825	29846
13326	126196	136646	1081672	23163
14139	110093	120623	1189866	23956
13059	126136	136686	1080402	22998
13183	110791	121197	1188000	22955
13226	136856	147585	1102648	23232
13303	105680	116216	1165559	23239
13246	126153	136652	1166529	23136
13219	120586	130946	1216101	22983
12923	123276	133806	1110595	22823
12796	123143	133733	1177343	22756
14173	127549	137966	1260623	23970
13080	128547	138826	1180886	22729
13146	121833	132136	1235181	22816
13080	121320	131746	1228901	22876
12983	137046	148022	1215908	23295
13306	122803	133139	1176486	23046
13239	127689	138079	1676085	23019
13210	122153	132523	1181000	22863
12967	126334	136777	1067423	22781
6120	115013	123093	1288266	13797
13196	120193	130450	1112641	22853
12946	127563	137743	1206729	22509
12890	120487	130873	1202052	22670
12853	122413	132650	1125735	22472
13060	120987	131286	2279138	22759
13563	130456	140812	1274506	23333
14300	150946	161769	1138100	24497
12826	123216	133553	1178249	22569
12820	120687	131243	1095415	22769
12790	119900	130187	1114892	22490
13080	122754	133330	1142501	23059
12957	127757	138110	1217832	22664
12843	122130	132676	1244891	22752
12963	121864	132237	2413631	22653
13273	127220	137456	1128988	22909
13266	121570	132006	1168440	23109
12930	128323	138506	1164360	22506
13153	121033	131473	1156820	22986
12957	121497	131873	1102429	22723
13127	123570	133980	1246588	22933
13029	122266	132619	1105798	22773
13087	126617	137190	1163484	23050
12960	146886	157659	1346718	23069
12876	124493	135009	1194926	22789
13040	121173	131640	1107722	22896
13029	128763	139299	1155560	22955
13073	121830	132503	1200175	23120
13133	121120	131750	1700541	23149
13573	130570	143080	2297558	25196
13353	182482	200108	1383474	29722
13653	137923	148346	1162677	23459
12983	121587	132046	1107908	22805
13026	121083	131526	1139444	22855
12979	120423	130922	1128730	22845
13420	126826	137219	1221365	23216
13123	127589	137899	1227595	22803
13113	120853	131463	2262618	23060
13103	123933	134553	1172459	23086
12919	126619	136889	1192242	22562
13203	119983	130279	1126084	22916
12970	114677	125143	1029540	22823
13020	104840	115397	1139051	22974
13067	122143	132856	1159690	23173
13323	122010	132383	1640413	23126
12870	125046	135803	1620677	23016
13056	126446	136856	1197326	22789
13053	128633	139016	1101581	22799
13087	120890	131420	1198079	23003
13160	120887	131240	1092392	22930
13100	118563	128853	1255354	22777
13013	177152	194781	1334159	29412
12976	122060	132526	2112199	22832
13039	139079	149472	1130427	22826
13266	125480	135759	1168529	22956
13300	120750	131087	1092932	23026
13456	126213	136523	1126311	23170
14033	122089	132583	1121484	23934
12980	122380	132883	1246641	22876
12996	121783	132173	2420091	22749
12997	107384	117730	1127418	22719
12873	127264	137557	1070986	22560
12850	114550	125043	1092845	22646
12963	101267	111756	1041196	22856
13240	101534	111777	1059980	22869
13183	130799	144872	1090158	26419
13037	123497	133940	1223112	22846
12849	120879	131419	1223184	22752
12956	121763	132029	1181766	22586
13119	124593	135006	1098155	22936
13313	132780	143263	1110868	23176
13323	120296	130726	1090098	23140
13273	119230	129660	1327672	23120
12916	122396	132909	1232924	22826
12920	122173	132633	1301653	22766
12860	126803	137230	1393227	22626
12986	121606	132129	1168389	22853
12920	120820	131243	2407651	22712
13346	180505	197971	1349631	29593
12980	119977	130327	1104202	22706
13323	126479	136693	1251840	22934
13413	124019	134056	1114244	22864
12990	123020	133493	1171250	22826
13106	121289	131789	1104984	22996
12926	122060	132590	1120298	22823
14303	130530	141140	1411813	24286
12929	127119	137626	1656135	22796
13556	162918	180325	1396536	29720
13387	159846	177429	2461246	29756
13583	121570	131797	1219032	23203
13076	133192	143882	1182279	23126
14359	121676	132099	1095795	24139
12953	120517	131090	1091292	22920
13076	107906	117880	1169943	22423
13273	107944	118410	1090619	23116
13373	105801	116124	1089022	23110
13153	100137	110600	1147707	23000
12809	123233	133706	1085902	22659
12923	104781	115314	1089539	22849
12886	100834	111284	1963520	22723
12957	109157	119617	1225638	22803
12906	103217	113496	1081252	22576
12937	107041	117567	1083526	22856
13187	104021	114527	1031371	23059
13170	106064	116420	1171153	22949
13320	121614	131897	1161510	22990
13323	119323	129549	2388164	22936
13376	168125	185575	1293199	29579
13083	120743	131270	1170176	22976
13176	129586	139843	1103631	22833
13250	124920	135269	1160720	22950
13386	120093	130640	1070209	23323
13256	123139	133539	1301892	23032
12956	123130	133689	1476044	22889
13126	128280	138659	1221878	22865
13010	122310	132396	1104042	22459
13043	120920	131323	1209179	22839
13123	127320	137903	1101145	23072
14280	121813	132223	1213942	24106
13047	127887	138266	1103449	22823
13009	119823	130333	1708837	22927
12836	122233	133579	1826554	23576
13223	126780	137303	1232885	23156
13239	119896	130223	1102768	22952
13273	124909	135406	1182436	23130
14359	128442	138709	1124560	23993
13030	121130	131663	1245658	22862
13040	120447	131073	1222501	23060
12970	122047	132533	2314884	22830
13123	128117	138446	1164120	22818
13190	122776	133119	1210318	22936
14213	121053	131749	1098521	24290
13300	121177	131546	1152210	23062
13276	124093	134343	1147344	22905
12853	129833	140416	2376519	22795
13370	178802	196518	1213569	29873
12959	123220	133566	1168803	22716
13389	120666	130976	1099741	23089
13350	121193	131393	1216691	22937
30983	149186	159366	1133081	40540
13363	122570	132783	1221322	22956
13263	124659	134982	2285317	22982
13160	125317	135823	1190116	23009
13027	126543	136986	1097152	22860
13033	120284	130777	1128355	22919
13203	122966	133276	1102328	22893
13157	121500	131927	1161724	22953
13089	121196	131669	1226331	22932
13050	127400	138086	2383932	23110
12893	126779	137189	1125874	22666
12760	120573	131043	1130448	22636
13146	122316	132719	1099068	22956
12886	120207	130630	1211265	22722
13286	127066	137669	1104381	23292
14443	120567	130803	1234702	24019
13046	122586	133049	2213833	22873
13036	122229	132859	1139760	23029
13163	128443	139039	1102481	23170
13273	126407	136836	1163067	23052
13329	119403	129826	1189039	23159
13356	139589	150426	1183282	23586
13030	121747	132183	1275210	22839
13496	143502	153842	2069320	23206
13130	128623	139203	1116281	23076
12953	121967	132390	1169590	22763
13063	126566	137013	1103785	22877
13133	143933	154769	1176396	23349
13043	122499	132986	1094081	22897
13063	127007	137583	1266577	23026
13053	120250	130833	2157901	23000
13163	123256	133756	1175566	23027
14250	123404	133903	1106812	24115
12873	123623	133976	1117238	22595
13023	131726	142003	1101999	22707
13250	121180	131463	1110999	22889
13250	120907	131110	1168243	22857
13133	123430	133833	2403930	22941
13513	177318	195011	1207758	29969
12937	129933	140576	1187876	22956
13289	121966	132272	1099451	22979
13223	123986	134372	1222918	22996
13299	120370	130693	1118091	22986
13290	128340	138829	2810889	23146
13086	123400	133600	1198152	22692
12979	121943	132326	1166819	22756
13290	119760	130173	1191526	23100
13280	120550	130926	1111958	23060
13116	129753	140306	1106831	23063
13007	125620	136013	1222108	22779
13079	120913	131436	1215665	22966
