initiation_duration_nsec	write_duration_nsec	fsync_duration_nsec
13610	73165	873966
13746	76414	933023
12397	74215	897032
12426	69575	2203651
12986	81694	1036313
12766	74194	1058399
13469	78774	906591
12806	72384	1082675
13546	119707	951426
13313	74048	1049634
13383	74052	1548416
12940	73808	1180497
13233	119526	1008285
13536	74118	1015934
13473	72845	846479
12883	75451	939343
13420	73951	860939
12479	73028	1883793
13673	108210	902448
13830	73308	999222
13466	70505	866465
13576	71218	1008188
13726	71051	939310
13910	77121	983869
13503	74048	866032
12440	71675	931134
13726	72968	1475155
13873	76898	1011815
13546	74391	873025
13320	72842	962150
12579	71898	937450
13073	73388	923847
13487	72045	867769
13519	71977	981388
13533	70771	865879
12646	71748	1816515
13413	73991	856512
12350	73278	953740
13650	72285	901795
13806	75554	941300
13576	72828	860502
13696	73058	955523
13527	72982	978496
13753	74208	2128800
13229	119049	925930
13610	72951	961459
13713	76661	868032
12403	72868	943163
13600	73625	862286
13790	72985	968569
12506	72668	2116950
13379	99843	1244348
13467	83145	892925
13773	76635	943497
13453	73808	866659
13413	72728	1008325
13566	73001	844856
13360	73548	1457682
13377	73778	1524234
13560	74138	955423
12479	75267	877225
13317	74008	923704
13556	73108	847143
13509	72704	989971
13569	70831	882611
13976	75461	2213427
13610	71021	877709
13623	70948	964163
14016	75407	862965
12470	71968	932220
13616	73438	866168
13556	72724	1049150
13253	74641	867849
13770	72958	2236487
13429	115030	1174863
13863	75574	1004214
13663	72932	1014675
13756	73138	967619
13649	72914	1009104
13909	75671	969742
13493	72768	2133549
13587	70832	918191
14013	73278	901217
13693	71465	983189
13639	70971	864578
13769	70934	995151
12959	75424	864848
12513	71701	1077939
13590	73028	1829792
8967	71282	968813
13443	74091	901018
13696	73171	987328
13503	72772	900871
12839	75864	941436
13503	73905	891705
12443	70682	2207584
13463	120037	1020341
13493	74434	1117945
13509	73017	863418
12493	71922	982536
13160	75435	875225
13570	74141	1000948
13397	73018	929594
13543	70775	2426168
13546	119320	1159900
13283	120003	1083186
12320	71701	937377
12673	75311	942190
13460	73915	856223
13496	74281	932623
13593	72964	871352
12910	75945	1182830
13420	73951	887781
13670	74418	1644320
13587	97611	1101279
13856	75644	988188
12683	69978	862752
13603	70945	1008341
13573	70361	907477
13947	73425	2229077
13716	70768	869209
13633	72438	1066060
13956	75491	885092
13956	73205	928547
13649	72971	886911
13586	72878	2142409
14063	75748	864246
12496	73115	1005071
12379	71754	908034
12843	75865	1052400
13487	72855	878272
13663	73008	957216
13760	73212	1007102
13883	76921	2072378
13453	74225	1010368
13330	72762	1010205
13793	77338	874089
13340	73878	1034894
13459	71834	869818
13646	70802	901208
8356	67231	2119376
13487	74118	970593
12386	72901	843836
13196	76011	954683
13553	74255	864286
13380	74405	975642
13650	73138	1016511
12799	74064	1079726
13366	73695	1921402
13376	74211	991905
13116	76991	878158
13573	74255	937110
12403	72884	879511
13692	73057	973038
13573	70842	864626
13006	72271	1396057
13596	79128	1590518
13477	73945	995729
13843	75604	863542
13576	72965	956473
13617	73148	857689
12513	71865	954623
12579	71851	867825
13516	72785	2087741
13613	73261	943103
13410	74895	1031134
13673	72925	876562
13787	73265	924784
13696	73228	864528
13593	71101	961819
12803	72245	879532
12586	69532	2261816
13633	120010	1131351
13859	80007	1102882
13496	110350	993542
13600	70772	921311
12653	73318	989422
12349	71731	952896
13467	72905	2106964
12843	74198	959300
13526	72994	862565
13630	73158	915898
7950	67205	879192
13566	72801	963846
13790	74445	982402
13516	72188	1536816
13480	71725	1638220
13586	119870	1200475
13493	78014	1037630
13509	108833	1012708
13763	76971	875515
13756	71071	925090
13553	70748	940104
12463	69698	2133530
13873	74091	867372
12606	69691	989565
13610	70808	867799
13663	70628	900621
7090	66378	844296
13520	70815	975296
13653	70991	1341711
13623	75448	1109962
14030	76235	873845
13623	73164	956029
13660	73348	844136
7820	65249	872926
7773	68861	813806
7436	66824	875078
7986	67028	810373
7340	64601	1637690
7127	66192	826757
7400	64565	918831
10520	67392	825623
7663	64711	865088
7710	66678	841609
12457	73072	965763
12613	72101	901841
13796	72961	979148
13703	72578	2592990
13670	148993	1128575
13780	73372	866359
13667	76648	931180
12349	73884	864645
12526	70054	988582
13540	70535	938923
12589	72211	977108
13397	73962	1115899
13396	72711	1051200
13557	72808	1450509
13639	76561	1029747
13433	74318	880712
12410	71915	991242
13580	70888	923527
13036	73294	949579
13456	74037	1323089
13270	120147	1848521
13559	108747	914400
13383	73878	966543
13576	74528	880831
13537	72742	1015992
13686	76734	2093254
13500	74311	985815
13389	73928	884351
13779	76661	990428
12329	74067	872821
12566	73108	913380
13632	72927	837392
12553	73188	965166
13353	73828	2422661
13706	114690	1160937
13733	119767	1125045
13290	119470	1092799
13616	74264	860605
12573	71898	1019637
13973	75451	861045
13586	70855	933923
13580	71035	1051707
13657	70932	955430
13916	72954	1688922
13787	76195	1746217
13460	75261	1100195
13546	114723	1104278
13656	72891	866112
13673	72938	935347
12873	74338	856445
13769	73144	996795
13713	71125	933623
13646	70698	2210537
14029	73871	878951
13580	70868	918054
12686	69868	857002
12703	69905	913044
13156	72081	966755
13707	70978	936297
13553	70611	935297
13590	70732	2103884
13923	79651	884725
13469	72661	910447
7966	67074	805280
6053	65348	883388
13489	72777	855622
13686	73131	928917
13619	72614	849352
13613	73018	985202
13736	76254	2158332
13596	73291	1009928
13453	72075	872265
13843	75124	992831
13543	70851	850436
12713	70271	904321
13520	70461	927357
13063	73508	1006674
13523	74051	2156149
13563	114950	1064947
13803	114524	1133571
13663	143810	1135505
13859	73297	852565
13676	72701	917207
13910	75338	854103
13557	71012	1017442
13620	71085	2133610
13849	81191	1061446
13652	71118	851572
13479	70478	936190
13630	70978	920657
12749	73034	921777
13476	73845	849726
13577	73175	1002312
13707	70918	2039476
13779	75758	1020474
13517	72972	872452
13679	72918	902104
12717	75381	866932
13480	71928	978802
12563	70918	859453
12540	69741	1005805
13636	70281	2075664
13746	80618	1144481
13586	74855	930787
15007	72812	1185333
13260	119633	1138814
13406	115123	1205795
13439	114573	936830
12699	75358	2214747
13220	120320	1184097
13423	89757	995008
13729	74378	878208
13357	71782	978163
12546	71001	936510
12446	69581	956043
13163	72331	2210584
13826	71441	1093596
12757	73565	878492
13383	73971	965376
13543	73682	855406
13743	72885	995089
13663	73172	865659
13796	75018	1055533
13726	73188	884888
13703	72912	2332474
13483	120603	1165744
13426	70895	978829
13517	70905	867979
13623	70031	997482
13907	73102	1385981
13607	71032	1759650
12766	72028	1113328
13443	114620	1251437
13360	114617	984575
13630	73218	984849
13757	75658	866916
13632	72831	2203223
13287	114824	1111715
13606	114933	998225
13736	73365	996282
13666	70741	967032
13643	70634	936323
13866	73018	921737
12520	72845	1004215
12470	71912	2047745
13637	115537	1086533
13603	115290	1006568
12657	72598	955213
13557	70238	1052634
13290	74508	873345
13710	70751	974442
13673	70691	2362910
13063	113990	1091159
13709	71111	855712
13502	70854	1130597
13529	70141	927007
13826	74261	992965
13530	71595	879972
13543	71415	986669
13513	70708	902004
13697	73288	1089173
13513	70452	869126
13599	70771	2702923
13703	111113	1112865
13333	119043	1160143
13590	115323	931237
13803	76305	963890
13603	73854	870391
13613	71584	940963
13793	70992	842300
12653	71811	968229
13516	73594	871005
13346	72551	997868
12536	72911	2108583
12780	119117	1044687
12317	73498	882419
12496	71871	956216
13653	88827	882891
13900	71621	947177
13760	70558	869569
13530	70692	1012905
13633	70588	2163222
13729	114536	1114838
13742	71027	862605
13543	70238	940517
13800	75781	865186
12623	73152	995829
12632	85244	932563
12463	72028	1604354
8763	68298	882832
13596	72945	987752
10697	70208	827060
7286	64684	939036
10227	71525	862743
7857	67192	912134
10496	69628	830843
7606	64832	966503
13829	73204	1634643
13573	73158	995922
13766	71181	878758
13529	87380	995028
13853	73291	871645
13677	71045	939790
13623	70945	906084
13686	71091	930800
14013	73264	2317720
13617	114727	1130105
12836	72321	984252
13633	70918	953916
13746	71455	854329
8093	65358	914624
12546	69258	930750
14789	69458	2217044
13573	70964	1006341
13587	102414	1020431
13643	74281	871795
13439	70854	989035
13653	71022	867452
13653	71201	990382
14136	73664	868178
13636	70611	2209194
13587	70732	942264
13886	76341	940473
13477	73998	866769
12610	74255	930957
12603	72794	937570
12943	75408	964336
13736	74008	2110690
13566	114390	1067740
13823	76611	907191
13716	74231	1001378
13637	74108	913574
13716	74161	995528
13903	76498	872035
13783	74078	962523
13793	71255	2136587
13560	115330	1190173
13446	114917	919464
13726	74015	921767
13699	74454	830763
8130	70105	915264
13746	74151	875585
13563	73698	2155309
13560	114604	1146251
13416	146446	1204029
13923	71338	872052
13536	70468	1020591
13223	75648	872168
13533	73785	957176
13659	74174	2068378
13763	115124	1095089
13619	74851	872925
13643	73965	1087032
13536	73941	870129
13923	74671	990948
13486	74991	876691
12539	75341	981708
12473	73918	2290009
13587	119600	1050517
13353	74821	1060843
13469	75164	973789
13753	76544	864779
12789	70231	923274
13619	70754	894114
13499	70774	890148
12549	72397	865605
13403	74942	933737
13563	73925	857326
12646	74051	956083
12616	73181	1027434
14010	76115	996988
13556	71031	860665
13636	71204	1000245
13603	70794	933140
13803	74585	1004415
13507	71888	864636
13573	70725	978203
13526	70765	2245703
14123	75268	1006068
13596	75055	881925
13566	74055	1021721
13896	76568	866122
12580	73085	963386
12620	72858	867172
13730	74751	894048
6709	64961	848782
13450	75145	934247
13686	74158	942896
13493	74111	952016
13696	73441	1427999
13770	76285	1635997
13616	73701	1032694
12593	75691	933536
12483	72628	856459
13766	71124	955339
13523	70695	937834
13653	70724	971099
13990	76371	2187691
13463	115156	1166767
12439	73648	1010678
13473	75114	947803
13756	74011	870831
13690	73731	1079186
13592	93757	1043020
13783	75275	2445030
13459	119763	963656
13826	77724	964323
13449	75174	861179
13436	71961	962123
13700	70778	827980
12623	72322	973183
13540	75081	862205
12310	72828	924917
13570	73868	877862
13733	73948	959863
13930	76292	1074453
13636	74105	1411853
13653	71351	869069
15736	77251	1211542
13470	73948	1429263
13610	74048	999325
13737	74162	867582
13793	77524	928070
12650	74121	863952
12720	72971	986302
13493	70758	860928
12426	71114	944033
13553	73981	1791492
13683	73991	968202
13633	88127	934057
12903	76541	929564
12473	72651	860956
13836	73815	930924
13826	70868	923557
13906	73164	920137
13619	73924	977702
13666	71031	1185443
13650	70752	1801789
13949	76611	1017761
13723	74054	865169
12539	72571	932860
7313	66888	846673
13626	73471	932336
13640	73922	898591
13713	74052	2105217
14030	76841	864082
7806	67844	899277
7410	67035	972546
13647	70535	1067173
13816	74375	858452
12437	71582	998152
13779	71471	2106463
12993	106530	1082906
13550	70918	895585
13673	71088	986482
13613	70805	911874
13913	73248	992099
13649	71004	864912
13733	70874	985822
13623	71721	2181451
13720	114741	1156721
13593	74181	867792
13653	74178	969292
14013	76681	864222
13600	73701	925927
12687	73118	870572
13670	73705	2236780
13856	75044	893671
13573	75231	1032200
13713	74028	951296
12953	76962	974163
13516	75024	868365
13399	75081	986368
13753	74084	837609
13213	76998	2123593
13526	74801	1024327
13586	75387	1008188
13850	77588	868396
12390	75081	995055
12533	70928	866353
13603	70802	948437
12650	72045	2123486
13219	119186	1031850
13412	75551	857025
12863	76734	972955
13543	75224	882968
13540	74892	957043
13737	73965	865409
13760	71298	970249
12956	72827	2326157
13653	114724	1037094
12643	73624	871818
12343	75072	1006829
12600	72988	861312
12430	72972	969150
13686	73458	909011
14003	76314	940850
13683	73671	1107942
13733	73885	1007495
13796	74037	874698
14050	73444	993588
13576	71002	2015146
13610	70975	983069
13840	76298	863862
12600	73978	929714
12723	73158	861925
13566	73891	1031681
13183	76761	866072
13753	73825	920517
13596	74018	1815635
12680	112563	1111385
13479	73544	900244
13596	73964	993455
12583	73931	903724
12553	93200	1023274
13616	75724	870332
13773	71511	995582
13619	70791	907250
13709	70911	1119125
14016	73924	868732
13756	70898	2269195
12733	72045	1105902
13450	114697	1067200
13633	74045	862432
13610	73971	959590
13143	76104	865292
13603	73648	1019288
13666	73894	1404436
8019	68278	1751817
10527	86711	1086083
10610	86677	1010364
10940	68072	844696
10623	70052	942243
12533	72952	1015595
13643	73984	1135158
13536	74845	2071658
13786	115993	1109878
13646	74064	868605
12593	73018	947853
7720	67065	844216
13560	73771	964602
13643	74078	1062400
7933	67764	2300138
10066	82784	1092329
13476	115060	1077656
13649	74064	947216
13216	76964	1081266
13513	75088	1028221
13496	75138	1165157
13550	74491	974349
13990	76678	2109207
13469	148585	1093825
13822	73774	977698
13933	76071	865812
13733	71498	985515
13693	71322	903385
13727	70965	1596261
13960	73318	880098
13626	73988	990472
13710	70802	885418
12409	72484	1006701
13523	73571	887745
13820	74078	929394
13467	73752	835027
7996	67761	930690
7226	69664	1654919
10420	70555	987565
10780	71185	1020651
13710	77738	1017078
13420	70671	864409
13627	70955	984682
13553	70911	871679
12490	73485	2233583
13407	120194	1056870
13520	73818	995055
13873	77838	880985
12573	74171	1025161
13500	75141	860846
13730	71198	959503
12636	74027	1013487
13556	75084	2037985
13550	74838	945290
12906	77241	972296
13436	74824	878152
13532	75287	922767
13689	74018	898711
12523	70855	1017404
13019	73878	2126596
14106	115696	1148140
12500	73748	1101339
13220	120093	1071356
13636	73971	867412
12517	72898	927471
12230	75835	872759
13616	75391	2247156
13193	114810	986815
13203	76911	1090646
13653	75241	918824
13516	72055	979336
13683	70805	853173
12219	70721	979732
13593	73948	884551
13753	74101	2063911
13770	96324	920064
13690	75215	1089776
13796	74058	872955
12710	73025	950863
12593	70005	894405
13250	72741	1003548
13599	71264	2072437
13603	70892	952777
13969	76421	868198
13846	74194	1108521
13626	74091	880101
13767	74188	1013681
14013	77018	870566
13783	74325	999315
13699	74251	2155645
13810	109137	1036311
13610	73988	872782
12539	73791	1008111
12590	73908	945020
12900	75338	969829
13633	73844	877185
13646	74081	2251026
14037	76565	888852
13563	73951	977565
13516	73778	874995
13640	73772	1036761
13920	76168	870859
13483	73685	928314
13677	74068	872956
12640	74075	2409862
13759	114870	937963
13513	74135	909221
7990	67912	880512
8159	69078	913557
13339	74924	864888
13517	75048	941367
13646	74484	866685
13703	73532	1177290
13839	77824	906730
13626	74904	992685
13713	72288	873539
13540	71928	1652040
13656	115056	956869
13643	70898	994868
13573	70622	903771
13163	75625	1001442
13343	74731	874702
13496	73968	930190
13736	73914	869038
12310	78618	995409
13536	74968	1006728
13450	75144	1009468
13379	74008	2085964
13443	120574	1113139
13507	72178	873622
13493	72008	970695
12560	71815	871516
13446	75104	951886
13590	75105	1138931
13469	114496	1039220
12827	76265	890345
13526	75044	1429459
13463	75208	1577302
12763	75764	966609
13719	73798	868405
12583	69744	963376
13713	71468	1032501
13773	70524	1023787
14043	76447	2162898
13593	73952	982896
13437	77445	885332
13533	72075	983632
13716	70928	1007345
13547	70792	1022255
13513	89098	1039727
13753	74451	2396392
13380	120284	1113905
12989	119523	1049133
13546	75444	872258
13476	74874	925727
13696	73908	1066603
13033	76781	977675
13649	75124	916603
13533	75085	1125491
13616	114137	1044333
12836	100294	2038942
13213	119160	918893
13600	74258	935683
13886	77601	1058860
13509	75224	966629
13483	74918	1012781
13719	74138	1038600
13669	77684	955139
13460	74868	2114983
13376	115190	929044
12759	77937	947963
12477	74368	943150
13623	73745	920337
13810	73951	838936
12786	73325	955810
13526	73845	1002988
13720	74348	2251090
13529	119923	1094278
13259	114923	1203462
13633	74178	883555
13780	73955	1047161
13770	76151	859639
13736	74081	916137
13683	74015	1017482
13587	74145	2230967
13826	104207	1048807
13500	74371	1043534
13626	73971	915440
13830	76368	974512
13667	74105	859486
12620	74042	914964
12533	72944	2642275
13823	108094	1194223
13466	114974	1104515
13770	114593	1000352
13640	74045	872702
13529	71098	956643
13673	71025	856713
13630	73388	959663
12400	72695	866339
12573	72958	926390
7959	68418	1295759
13013	76731	1813659
13846	74268	879032
13796	73954	986082
13646	73704	900591
13767	77558	1009815
13453	74865	867306
13449	74927	1010427
13506	75065	2283745
13820	77965	999609
13633	74015	864566
13813	74084	948843
12849	76628	994468
12580	72831	994668
13470	73878	2039315
13536	120737	1151821
13526	75211	962709
13526	70801	991068
13693	71495	914951
13896	73338	924003
13720	70905	865713
13763	71204	1096032
13579	71001	2104223
13863	106560	1046973
13613	71045	953473
13606	70301	963052
14097	76708	865689
13610	74235	965752
13693	73995	862796
12540	73095	1170023
13213	75582	2158673
13350	121510	1197753
12956	94034	1043447
13409	74917	1004334
13559	75257	892641
12373	70978	967513
12643	107590	915177
13656	74431	2209777
13390	119197	1034434
13086	93747	1117745
13373	148472	977272
12557	72985	958430
13659	73961	925277
13836	77537	1103715
13260	119480	2195818
13456	115363	1123118
