elapsed_after_memcpy_nsec	elapsed_after_msync_nsec	elapsed_after_fsync_nsec
195067	1605890	1804966
211021	678123	1662804
186278	645592	835913
170826	629014	802720
174926	634373	1477954
194390	636495	834896
169561	656524	830099
169286	718303	891600
182504	716411	1594540
184439	836691	1025142
195353	649926	848308
175650	649201	1385195
169947	720782	894772
170241	658761	833053
170458	659886	834399
209243	643913	1475218
195363	701751	901128
170867	1022430	1196194
197494	665284	1436785
186181	651127	841322
194497	1660156	1858699
197055	670214	1430652
187747	645078	836839
170141	655726	829918
170093	715822	889943
198930	648252	1427959
169469	649784	823265
170066	663981	836887
183949	693969	881969
198486	644061	1474983
194765	650265	849093
168701	652344	825088
169781	1089049	1262844
200095	667415	1486064
188127	651843	843982
192888	607197	804148
197493	712207	1546470
195020	660606	859675
168684	657446	830176
169647	650998	824665
209786	732964	1580949
195453	654042	853518
171229	652276	826379
163224	657995	825233
198730	704150	1477075
191196	653383	848582
171221	658247	833482
223559	648262	2567655
187358	653883	845270
195987	703581	902543
175781	652461	1518034
187877	640914	832836
169898	661138	835079
170138	625862	800048
201419	747868	2021079
186666	642244	832922
195859	627724	826549
198480	655623	1432092
187854	703235	895100
169684	641181	814911
170370	667146	841539
210499	678910	1453385
170347	706520	880878
170647	631736	805188
182418	641010	827465
210074	646021	1422323
170358	713438	887850
170141	651261	825439
169118	656595	829776
206409	664417	1620547
181988	1001751	1187751
169547	645973	818486
175555	629648	1353949
171747	695156	870946
194990	747509	946541
195056	682825	881903
199469	644327	1414114
185011	649045	838099
171041	915951	1089826
220586	661006	2296359
195762	673134	872910
171478	662886	838384
219160	701945	1478161
189181	642587	835779
194418	644309	842759
195968	619411	818296
199114	682955	1478263
170932	613922	788866
171949	656981	832950
170758	668215	843059
206086	737787	1522651
184056	644071	832179
169512	654470	828019
169452	1119665	1293160
209743	721645	1514157
187080	648799	839899
170275	631250	804271
192566	655564	1470360
170301	666884	841196
193006	640670	837687
193835	625365	823260
184581	1050690	1970567
194861	640043	838927
168583	652447	823839
161098	644107	809219
183489	685140	1500654
189603	1461729	1655344
231363	665691	1518393
195475	718656	918154
193795	646784	844590
194471	607746	805305
175830	641716	1366881
185178	729604	918845
193943	685098	883101
194673	632315	831002
208123	641564	1939862
196079	726369	926459
194400	635645	833007
191746	633699	1386826
186575	655164	845741
192208	744131	940356
169735	655987	829750
206612	679131	1458890
189036	949292	1142379
193221	751195	948462
196655	672220	872929
199927	650409	1405229
171149	652704	827873
172349	715734	890937
194569	1455358	2332121
195128	649810	848967
171041	650059	825117
218178	700338	1535370
196718	672517	873250
195231	640071	839322
195868	621758	820605
175858	752778	1502487
171270	661356	836640
172115	1047465	1223631
220463	652015	1486013
171450	632897	808370
171827	629199	805034
172029	649407	824299
197783	644161	1561242
172172	666052	842247
198118	649822	851963
195835	880297	1080135
183532	682906	1573276
195075	642762	841883
171035	652101	827179
172063	1502031	1678131
210102	675024	1606916
196967	642966	843968
219613	615318	1392965
163118	688845	855974
195454	636208	835676
195701	638690	838410
221188	682380	1492355
170775	716662	891454
194556	699512	898070
194292	633853	830942
200695	919539	1798041
195998	716508	916549
184926	653767	842756
219953	643171	1413161
190915	646231	841163
171167	716345	891523
171055	667767	841885
193577	646433	1879970
196537	648355	848897
171718	1266781	1442508
185163	684666	1421732
170530	663005	837578
187363	642245	833654
171507	726613	902188
209638	682030	1515858
195160	648732	847900
170941	650464	824236
164058	703520	871621
200249	657301	1468108
195065	650687	849766
171758	667712	843513
171192	738287	913531
199094	649081	1897295
194225	633138	830158
184466	660433	848907
210062	724477	1557531
195450	646076	845569
186420	646537	836999
171458	1729910	1905411
210289	745101	1531969
171987	662271	838344
199297	617096	1487179
162570	633777	800361
196149	663843	863995
196296	605330	805660
182857	696286	1562759
170038	663588	837672
169701	941936	1115683
171072	714751	889880
200690	657111	1544493
186010	643349	833390
172355	627245	802520
193031	636119	1385107
171146	714004	889159
195096	649723	848830
195702	911972	1111717
208691	701188	2546311
195880	686636	886528
223284	624683	1420802
198057	621476	822802
164118	610182	776969
164070	663281	829948
162966	647259	814225
198694	642194	1488889
184641	617681	805531
162475	671078	836482
194832	631770	1384912
169972	655910	829896
169838	626062	798728
161004	670575	834488
196929	1014000	1831051
170001	672320	846373
170033	670992	845033
193815	705919	903768
183209	642481	1368278
186768	617972	807997
161275	1256627	1421985
184207	727902	1478605
170673	664588	839303
193372	605957	803334
192823	672603	869506
209626	730704	1578092
195296	620203	818790
184008	676847	864866
195955	637721	837739
198175	697717	1863965
170415	662557	837026
169950	656231	830235
206070	665955	1494727
185576	627092	816000
185582	650034	839628
171258	635707	811043
185555	657344	1452737
172406	927592	1104052
172492	681929	858435
186052	1393508	1583595
201025	650850	1652417
185388	642650	832047
172130	669595	845739
184792	650370	1503192
192700	617889	813421
163016	631890	798943
224502	669501	1452682
195844	703663	903536
195562	666541	866135
195845	627520	827439
208367	639674	1396873
171563	684082	858339
184034	1051370	1239447
194688	687321	886074
200533	651137	1400481
187418	701926	893350
171866	674672	850558
170263	680672	854958
184192	1392023	2241789
194065	686734	883630
193769	634307	1371942
185779	636688	826498
193809	656372	854184
194521	697328	895863
216512	654766	1460245
170852	666457	841320
194925	617201	814994
162627	1078858	1245536
201273	675087	1507567
196367	650296	850708
170032	665436	839513
171450	732376	907846
198619	653457	1403907
170284	664819	839123
170838	645384	819128
178906	1113391	1296345
184035	691786	2363747
194711	669147	867927
208346	666423	1656795
193911	646993	844970
167938	648168	820117
217950	609806	1509079
184582	636952	825548
193507	696613	894123
194095	651489	849687
183101	664584	1541027
186316	624712	815083
184207	665300	853555
194247	618827	816100
199752	635904	1921754
196900	668601	869544
195027	651369	850447
219534	648918	1428907
192819	700902	897769
194854	662327	861233
194588	1172410	1369987
199194	670724	1519191
194033	710438	908482
170972	663795	838784
200746	643733	1407771
185081	640713	829848
193756	708401	906189
192566	633756	829511
198132	642789	1425987
187280	652570	843901
195052	776911	975977
195028	680856	879952
210037	678495	1531373
196488	649296	849793
171215	686949	861090
184542	639700	828290
198116	647269	1478404
196573	662613	863229
170735	1037888	1212663
197679	1014695	1865275
195937	647204	847161
170853	633104	806814
161359	711002	876367
197706	648341	1399602
190621	640213	834853
169821	668115	841947
219669	695416	1482403
169946	646448	820411
194558	614547	811916
184021	628030	816065
219309	688396	1465292
185506	641236	830753
194707	665777	864509
193625	631860	828496
197961	739749	1525291
196193	618275	817676
183515	673045	859508
185716	628842	818612
209273	712369	1658115
182198	641222	827431
169220	650472	823717
169012	663203	836260
198266	704951	1609977
199514	618063	820728
160959	633944	798955
169638	675666	849313
195987	691427	1431106
169632	651200	824855
169441	656270	829722
218307	637103	1511524
193569	626509	822921
183923	671110	859053
190678	743541	938331
182057	672658	2573991
192326	674061	870395
193441	649843	847293
207885	675953	1547060
193046	634711	831777
168986	652027	823707
162301	660439	826759
198061	635858	1518874
173178	982717	1159918
196038	679548	879589
203096	642897	1404671
189056	703601	896666
171901	653958	829876
171836	1219027	1394883
198211	643193	1411519
162319	700941	866040
183667	1234298	1421985
208243	652261	1409330
171346	626247	801607
170324	711162	885495
220202	641116	1438297
171647	633309	807944
183847	666546	854396
168967	1627110	1800131
209420	665277	1416990
170744	653826	828587
197190	659803	861041
209892	731670	1657745
171624	627657	802141
182878	626527	813428
196916	1646725	1847661
210600	758978	1590619
194821	649419	848254
219283	640727	1521307
170123	635475	808484
184255	650787	839051
194419	638757	837216
185186	991232	1869999
170889	656060	831000
171810	656939	832795
171158	660034	835243
197772	637750	1500540
171589	659318	834959
171052	1101089	1275972
171687	682286	2381329
197681	735930	937659
171610	644116	819786
210383	671280	1510885
197977	643093	845118
186743	701449	892200
221259	611398	1417003
170492	654758	829259
170395	646369	820775
172344	824357	1000667
201072	656027	1478889
195395	650441	849845
195931	646131	846079
196084	667260	866341
176749	639416	1532350
185208	651537	840790
171058	657072	832167
170301	780263	954576
198109	645498	1466706
195748	638297	838068
171387	627596	801857
163504	694757	862272
199201	643969	1407591
170498	683701	858253
184551	644665	833239
169555	740526	914086
200646	649716	1410381
171415	632673	807245
163429	642908	810345
219906	691439	1457408
172641	665533	842211
196517	656024	856553
196501	669857	870395
210924	984633	1958971
184271	622989	810198
162343	631514	797877
170641	655278	829945
200308	701640	1621869
199896	646664	850611
170461	663378	837894
218422	667398	1931783
170237	646018	819072
162133	627579	793720
171738	657682	833465
202080	646473	1457008
171352	653297	828663
171504	651613	827162
171264	630202	805483
198969	659092	1895994
164418	639136	807571
196363	643495	843910
208522	623980	1482356
173309	661757	839111
197706	656681	858396
197538	667863	869458
211026	677537	1611083
196616	832121	1032754
173112	651250	827148
213597	633173	1391844
176846	714161	895024
199343	675092	878446
197194	655510	856778
199902	653888	1402250
189157	709902	903070
197198	751418	951465
185342	659920	849270
199511	851765	1677926
196658	710138	910805
170256	651978	826265
169086	676304	849412
196931	633128	1350221
170190	707394	881601
170252	640531	813617
161896	671323	837242
196894	1031900	1803760
168798	717845	890651
194662	668339	867029
199016	635260	1429167
192723	636113	832873
169449	712954	886437
169198	1608263	1781469
208681	691570	1548753
194836	618729	816882
161384	717182	882577
182046	639789	1369288
161252	601147	765210
160056	620885	783655
161102	738518	903629
197950	654665	1880730
192530	652227	848788
193493	699381	896940
209506	725021	1574912
196245	623412	823054
161296	636957	802305
168992	663877	836872
198710	701125	1528275
193114	646755	843892
169004	706065	879115
218311	665738	1499747
169698	629546	802150
161524	636179	801748
169610	652712	826331
215643	644284	1510854
194353	662028	860389
194213	664708	862938
193917	640731	838759
183860	660921	1495290
169561	656392	829999
183047	655648	842740
170116	658495	832631
199737	644953	1451669
171375	651854	827246
172196	630544	805703
186080	847931	1038053
208827	664440	1634190
196220	661118	861392
195767	659105	858915
209800	640312	1529613
194368	631562	829205
184296	661668	849981
195455	628487	828013
197633	796178	1709330
184329	656093	844467
169730	650847	824597
168786	675921	848724
196543	618705	1492311
193844	648431	846292
168792	658544	831344
168538	676095	848679
197146	829841	1806839
187711	654236	845967
193719	657906	855722
207345	663936	1455776
184541	705373	893960
169538	666838	840390
169033	661932	835033
196867	644929	1895795
184567	704090	892669
193732	626138	822959
175110	662295	1404775
187391	653673	845101
193186	723457	920660
193853	646377	844255
210765	651158	1442561
185324	876243	1065578
170318	1409953	1583286
197185	670560	1500529
195089	646934	846038
169835	661564	835436
169498	738353	911860
197517	633653	1375982
169978	662474	836460
168735	667532	839156
161427	714988	880432
196936	655382	1391066
171293	673377	848690
174389	671261	849669
221984	705338	1480948
174969	661134	840115
193745	614994	811479
161544	699971	865452
199374	711360	1451609
171998	660239	836249
193761	630874	827663
185919	658449	847408
200211	694349	1438350
170161	659138	833341
170884	647201	822131
169410	887769	1061224
199321	713641	1542589
194181	644039	842237
171464	667966	843482
170729	724996	899762
200335	708779	1465134
172641	658414	835083
171821	635847	810520
192797	938436	1769189
170001	661492	835513
