initiation_duration_nsec	write_duration_nsec	fsync_duration_nsec
12176	142935	1125094
13613	134243	1146334
13380	124913	2313487
13447	130920	1093792
13016	126803	1114422
13069	128929	1013617
13190	125604	1050730
13603	130213	1016221
13320	127040	1647530
13329	129126	1660826
13440	132063	1153378
13156	123276	1022887
13210	122620	1096039
12697	130153	1023671
13146	127536	1091315
13149	131663	1562902
13509	134199	1744717
13346	128330	1089495
13213	126997	1085139
13047	127647	1023985
13050	129770	1058483
13300	123443	996302
8200	120260	1551486
14153	159199	1716081
13190	130113	1046101
6416	117230	1001938
13606	129363	1071970
13327	122064	969330
8373	122090	1083832
13180	127100	1586352
13450	161686	1105796
9973	129799	1008094
7753	122157	1096782
12877	129243	1013352
13223	128263	1845084
8166	118753	1089352
12733	133370	2410095
13243	137863	1044860
13299	134753	1253468
13433	136469	1045057
13093	124160	1101496
13213	122240	1028987
13443	127880	2349526
13213	155242	1151284
13259	143902	1265957
13369	125126	1044487
13233	128526	1107568
13107	127093	1021928
12656	130093	1242631
13207	129963	2133410
13126	158158	1196836
13400	126393	1184777
13290	126486	1108139
13186	124946	1012271
13483	135449	1115271
13149	127746	2238316
13167	165589	1296180
13392	130619	1036143
13130	131516	1150704
13186	125819	989592
12450	121730	1114962
13069	133159	1027671
13107	127653	2285542
13506	124940	1036570
13179	123826	1104541
13230	123777	1177633
12759	102147	1089682
13169	130523	1027601
13139	126709	1220578
13219	131409	2280205
13523	160106	1295350
13230	131477	1128155
13030	129743	1123265
13142	132302	1045436
13112	125043	1110418
13156	125270	2324667
13463	166149	1291700
13173	127454	1014228
13053	102503	1194539
13113	128726	1034847
13136	127823	1106389
13356	126736	1075286
13426	133219	2343600
13060	163926	1100369
12416	135013	1256514
13059	126179	1028324
13196	124880	1104129
13166	124906	1023714
13467	124613	2309218
13099	165858	1192102
13169	132653	1114338
13473	131413	1124788
13226	128406	1110932
13143	126023	1033831
12350	127960	1112885
12037	126070	2265143
13179	165922	1229201
13440	138690	1016571
13220	124630	1143021
13236	130843	998832
12406	95357	1069313
13167	127960	1137115
13120	125110	2225987
13437	130777	1064880
13123	127639	1097515
13420	127270	1090886
13256	138882	1119708
13353	127790	1019174
13123	127863	1681129
13216	154992	1700205
13519	158178	1302493
13236	154752	1212232
12603	129653	1134351
13186	126116	1028204
13193	132403	1116041
13269	127796	2272692
13460	160132	1316156
13219	162235	1252574
12800	164489	1263291
13140	126747	1028951
13096	127850	1111852
13249	129403	2170688
13493	159462	1369021
13260	158486	1024864
12766	131269	1230135
13117	128197	1038054
13123	123463	1135944
13186	156606	1164157
13516	162452	2125406
13129	170172	1054160
13126	97731	1030958
13076	127290	1101489
13150	127410	1117595
13213	125379	1025211
13493	129246	1181299
13226	127763	1995146
13303	174765	1149781
13439	130373	1024807
13226	131016	1227531
13253	128670	990009
13343	117307	1103965
13563	124483	1137171
13220	124110	2152436
12710	163552	1056643
12070	130123	1109972
13087	128777	1164181
13130	125100	1097579
13697	133020	1034628
13293	124836	2145739
13203	159905	1232288
13373	157842	1107682
13147	132467	1010045
8380	116764	1168061
12673	126137	1014462
13183	126647	1059110
8116	122276	2162502
13493	166488	1280213
13310	136356	1005265
7563	123270	1050460
7924	125600	1134885
13246	134369	1057493
7439	121840	947416
4863	116356	2271428
13609	157369	1220899
13180	137016	1118508
12643	96067	995438
13223	134640	1279854
13243	139196	1003345
8397	122373	1150847
13650	130956	2160482
13266	127953	1117312
13290	127020	1055867
13529	129836	1123751
13187	125587	1057694
13300	127396	1078069
12419	103723	1055106
13140	126490	2207694
13053	160785	1126018
13567	130687	1101826
13153	126813	1020988
13347	130860	1137855
13153	133566	1034676
12620	119928	2276888
13293	152479	1142048
13457	127697	1120182
13190	128123	1031924
13290	125470	1126858
13143	123709	1009051
13586	130236	1108641
13183	127756	2335230
12436	157852	1317082
13036	128427	1043634
13163	135326	1132051
13190	125593	1072350
13473	133183	1110575
13206	132836	1265387
13356	130766	2431287
13506	130216	1031747
12506	121157	1102842
13240	124523	1026454
12450	124206	1127958
13149	121769	1019544
12036	121916	1614977
12736	165535	1744487
13090	162472	1161954
13040	128997	1016645
13520	130487	1129895
13453	128199	1041223
13186	125579	1112491
13203	124884	2133993
13460	160429	1393021
13239	162662	1049650
12826	125606	1109135
13153	129833	1033240
12080	132340	1132645
12076	130490	1125961
13580	133916	2511198
13196	162325	1070229
12753	126970	1112698
13132	134046	1037780
13153	125283	1281570
13186	125970	1003025
13493	127190	1100065
13203	134750	1033418
13210	129523	1075493
12523	95317	994118
13103	135946	1139658
13150	133183	1032301
12090	131116	1344032
13510	131026	1057193
13060	124510	1800529
13040	123697	1057270
12446	129483	1119895
13067	128087	1017368
13266	138370	1123132
13216	146572	1056763
13367	128073	1143748
13110	124167	1024811
13123	123670	1095832
13173	127099	1031210
13273	123567	1108175
13172	127623	1019487
13200	122167	1123638
13389	130639	1023944
13293	125313	1131644
13086	126606	1561419
12880	126914	1177890
13366	123943	1020941
13310	124677	1118422
13213	128477	998522
13470	127730	1112232
13216	126183	1212066
13296	125703	1134377
12543	99584	1518324
13040	125930	1127991
13233	132632	1046446
12103	128840	1286367
13470	162952	1059950
13293	129513	1121912
13210	128336	1062187
13356	131533	1745597
13090	127957	1048311
12110	122916	1121745
13430	126217	1024408
13283	135803	1123321
13290	128123	1020778
13263	127819	1178896
13779	132639	1557246
13213	126407	1132995
13149	124793	1032280
13489	128733	1119475
13160	134113	1486505
13119	122983	1717951
12666	131453	1050813
12117	126510	1101316
13303	125859	1007414
13396	97704	1076183
13263	128280	1021021
13079	128013	1114932
13093	131263	1138581
13500	127140	1125245
13083	126616	1095425
13143	124706	2113820
13526	128326	1036917
13140	126050	1125818
13227	127177	1022928
12513	107993	1104895
13143	131066	1021304
13223	125440	1269301
13123	126513	2082684
13636	157419	1349638
13220	159736	1126512
12560	132727	1126025
13283	124753	1036787
13236	126833	1238555
13216	125410	1668883
13427	167732	1259114
13206	124803	1009378
13259	126610	1115008
13393	126936	1026954
13290	126273	1097666
13167	132057	1023038
13186	127576	1899126
13620	126973	1070656
13366	130969	1105458
13286	127796	1035644
13533	129610	1287237
13213	153426	1053130
13340	122620	1136911
12847	132550	1621784
13153	127937	1132688
13139	129293	1025081
13480	133063	1111665
13189	126416	1031970
13356	126116	1112102
13189	127259	1025807
13389	134819	1128414
13093	133443	1869743
13066	133403	1087732
13370	130620	1022128
13320	129200	1107642
13133	124959	1017791
13309	126649	1111428
13520	127496	1147757
13373	129703	2370306
12636	121063	1042677
13159	126483	1097358
13153	128216	1008394
13310	125803	1147491
13573	133603	1028741
13183	130957	1220802
13210	139970	2126053
13487	131620	1123995
13370	129887	1016751
12006	120983	1110308
13453	126843	1017828
13129	127763	1106191
13097	127357	1141035
13039	125866	2164365
13553	164935	1125245
13246	125593	1083933
12669	129369	1027644
13110	125007	1102199
13226	124553	1016244
13126	125477	1606158
12663	124933	1760110
13100	128920	1125328
13133	125549	1084402
13526	135236	1109415
13196	136989	1023901
13403	126336	1073033
13130	134390	2241734
13133	158656	1285164
13087	127603	998169
13406	133863	1127488
13149	125226	1023784
13346	125316	1109721
30940	110221	1020245
13633	127540	2298874
13337	157379	1179830
13403	130190	1127698
13096	133456	1035707
13100	122387	1097676
13130	124730	1043287
13540	128200	1223549
13306	125733	2029155
12500	94731	1104149
13086	130799	1039377
12130	128353	1107272
13133	138650	1029944
13536	137216	1096549
13160	127260	1138431
13127	128047	2071965
13443	130310	1051884
13219	126059	1122378
13313	124947	1049277
12373	99984	1082409
13089	127309	1024687
13203	125943	1219789
13300	129143	2056351
13653	130286	1134795
13287	134066	1036264
13289	127403	1066063
13727	127520	1006572
13219	130306	1104532
13260	126646	1143754
28979	113256	2006053
13423	125856	1098772
13296	127776	1085073
12343	95534	1002051
13112	133496	1126734
13123	133143	1027631
13023	127213	1218218
13493	130816	2172708
12990	166716	1322476
13443	137399	1025637
13000	128550	1125215
13169	124753	1015918
13313	124993	1094308
13436	130753	2651457
13153	169715	1400424
13450	127880	1026984
13186	127583	1101998
13243	128370	1003131
13323	128849	1094592
13480	130967	1074917
13096	130490	2462594
12769	155215	1164356
13216	127683	1081256
13139	133276	1023184
13229	127959	1071513
13520	129676	1014648
13363	132563	1061043
8163	119423	968736
13163	127076	1083669
12870	126416	1067260
13136	124380	1043461
8187	119573	965759
13146	139123	1080212
13379	125186	1215045
8226	120337	1018931
5293	119673	939813
7096	93030	1039070
13157	124707	1506161
13227	128513	1112892
13247	144573	1036618
13443	131063	1111796
13240	127053	1028808
13106	125226	1108178
13137	109411	1011815
13180	124720	1104889
13393	126646	1154317
13280	126713	1117981
13529	130082	1050486
13153	125846	1115078
13140	126450	1036844
13093	150269	1126958
13429	126096	1024727
13130	123697	1759167
13253	124600	1065636
13490	126437	1122238
13320	123206	1008881
13217	123470	1244815
12790	162125	1055410
13049	140409	1127928
13076	127303	1580228
13526	130226	1160143
13180	124757	2254439
13219	131983	1088152
13396	128867	1026064
13207	128170	1097423
13199	131946	1032734
13317	124213	1109219
13513	129936	1063940
13223	124893	1104735
13353	125530	994059
12296	94204	1144091
13099	130206	1086082
13103	126723	2170185
13493	135927	1029868
13119	124096	1146814
13100	127100	1016361
13319	126853	1049967
13383	133766	1015391
13329	125739	1160730
13259	125633	2144565
13633	130610	1114788
13280	125043	1085532
13260	129957	1099073
12726	129006	1018991
13196	128809	1105618
13013	128180	1137445
13057	128537	2065478
13549	161282	1101412
13127	130993	1230755
13049	135536	1037257
13163	130866	1133381
13206	132009	1050246
12113	126517	2331627
13427	168122	1168957
13266	125733	1234468
13197	102611	1019315
13060	126923	1118739
13137	125930	1016202
13259	127339	1104158
13483	128943	2256739
13117	129023	1138138
13116	151459	1162510
13379	131763	1211415
13173	130626	1025398
13179	126253	1110875
13459	126220	1154710
13220	127873	2070451
13216	127876	1000085
13539	130209	1231355
13166	127937	1034517
13206	132326	1094945
12486	129813	1035061
13217	125880	1714701
13153	155515	1689208
12736	160645	1273560
13219	128940	1091779
12173	124529	1093449
12577	130170	1048024
13116	131373	1104065
13099	127673	2232363
13440	133763	1173830
13140	141603	1047147
13250	126110	1115745
13413	124860	1055017
13449	129796	1107778
13403	130993	1027614
13140	127970	2465554
13439	159795	1259561
13196	156962	1258981
13163	98220	1022694
13113	128630	1108345
13207	124393	996919
13183	126643	1110532
13523	134983	1032721
13189	126379	1214222
13113	127940	1030407
13103	126240	1315263
13423	159616	1248025
13206	152595	1727347
13256	146172	1262754
13470	165572	1155674
13170	123433	1033560
12153	123007	1125672
13443	127219	1096225
13173	125630	1104442
13106	128020	1026354
13133	127450	1142671
13439	130459	1035017
13236	130810	1205206
13180	125316	996652
12539	97834	1080002
13130	128563	1130335
13270	132286	2350316
13543	128886	1037024
13320	126823	1112575
13210	136840	1042957
12600	126783	1111605
13176	129123	1198986
13223	123773	1335335
13366	125343	1574578
13483	132700	1210946
13183	125020	2130193
13480	125447	1123678
13086	131623	1032407
13063	125724	1130548
13240	134296	1046487
13503	129340	1105969
13093	122523	1084752
13106	126556	2384809
13540	156716	1221655
13183	130223	1181560
12986	97841	1007465
13090	125100	1100019
13050	128103	1017398
12029	128183	1117495
12406	129366	1025704
12106	127266	1118065
13176	125483	1019831
13153	131790	1174003
13406	135802	1037220
13247	125533	1226042
13320	127167	1017975
26780	108921	2040022
13133	123653	1025604
13173	134722	1087359
12586	131816	1108779
13133	131466	1150404
13126	128519	1044663
13097	124217	1196770
13643	130433	2212824
13163	127039	1108718
12600	95761	1025854
13103	129810	1242815
13010	134850	1034211
11956	125570	1114678
13513	128106	1560702
13133	123819	1708404
13250	124757	1063724
13457	125573	1109236
13233	129369	1135611
13339	137913	1096865
12363	110554	1009892
13149	123350	2268699
13156	126523	1057034
11740	117751	1091694
13196	121886	1014837
13219	123530	1188176
13236	150642	1050764
13423	133057	1109262
13243	127250	2344314
13476	130943	1140061
13153	128110	1038251
13250	132813	1278287
13363	142132	1059783
13476	124713	1108748
13066	136403	1260231
13223	123010	2373539
13476	127750	1033484
12199	130849	1116255
13160	144763	1078510
13390	126256	1107085
13283	123193	1021118
13156	122783	1161164
13386	134776	2169532
13116	125463	1106285
13123	127290	1050234
13419	130199	1149927
13183	127553	1024161
13236	126686	1100882
30109	130186	2225067
13623	165342	1204243
13196	126143	1031344
12740	124550	1107165
13133	129167	1052417
13273	127413	1098269
13190	128813	1037494
12580	130696	2358276
13223	155309	1041127
12520	133740	1116912
13103	131493	1042384
13120	122997	1220789
13080	127623	1092899
13710	129933	1153827
13249	126656	2172571
12606	94854	1082762
13236	134253	1039077
13156	128169	1107012
13207	133397	1064340
13423	131226	1103602
13080	129043	1143865
13209	129023	2076511
13436	131103	1023387
12183	127296	1101239
12096	130489	1021841
12100	142356	1157987
13383	125089	1029407
13106	122847	1159910
13153	129730	2148939
13633	125753	1034684
13323	124180	1011311
13267	130487	1124452
13413	131263	1188779
13143	131543	1035461
13066	126260	1570559
13470	162139	1315249
13380	156026	1099536
13313	125136	1023661
13383	146776	1987777
13362	132946	1654566
13102	125503	1093325
12817	129087	1025791
13293	128289	1028020
13333	127393	1034094
13149	127883	1047353
13623	130070	1028481
13323	134737	1877227
13313	125949	1152960
13566	133159	2443304
13323	129920	1058787
13506	129936	1013528
12053	128803	1031985
12020	126993	1196793
13143	124770	1052993
13459	132173	1029517
13137	124774	1015315
13276	124503	1017668
13277	152156	1058837
13363	126969	1237441
13119	124943	1072309
13100	127647	1225239
12943	132499	1072443
13120	126104	1021061
13273	127693	1642953
13073	127163	1056447
13086	129070	1046187
13136	128600	1032227
13067	131183	1034907
13370	128330	1115151
13120	131140	1042234
13083	128040	1040484
13153	128466	2592783
13626	162435	1084972
13252	125776	1039990
13453	129219	1177133
13130	126073	1048704
13163	130766	1027104
13106	123180	1032250
12766	126453	1124674
13239	125966	1030347
12280	124556	2291888
13489	169762	1249861
13123	123457	1041921
13176	128490	1039847
13410	136453	1040231
13070	131163	1025858
13143	125313	1011958
13030	131957	999615
13543	129839	1038573
13129	126323	1185113
13249	127253	1089162
12653	99917	2198034
13213	126273	1064527
13226	126927	1038154
13373	132569	1042990
13117	129710	1038048
13056	125520	1161434
13140	125340	998629
13656	127580	2279795
13226	159588	1123868
12586	94707	1007234
13186	129963	1048710
13077	125687	1024488
13179	129886	1185576
13519	130679	1055556
12083	127810	2302465
13063	170255	1168454
13443	128679	1031707
13289	127283	1025011
13083	127883	1027025
12653	99317	1122478
13170	130557	1143428
13259	138092	2246129
13346	167005	1189386
13097	133876	1033227
13230	125750	1022674
13236	126163	1035917
13463	133283	1096769
13183	125217	1073906
13193	124070	2376332
13453	130536	1033494
13113	132383	1059910
13236	128133	1032794
13443	134896	1067679
13200	124177	1062750
13253	125446	1054170
13169	128729	1034903
13386	126869	1268037
13196	122783	1056493
13296	134366	1021857
12407	118170	1024515
13103	127457	1057124
13087	125157	1625544
13309	131123	1143187
13343	125417	1011848
12169	125576	1034227
12220	130446	1005998
12480	126323	1042297
12020	127337	1031698
12100	127400	1152668
13363	127323	2205841
13499	157632	1199829
13083	141376	1151228
13127	96541	1000409
13116	137903	1044580
13390	133806	1035747
13333	126397	1065666
12570	158412	1102189
13116	125489	1039963
13256	125463	2259446
13493	163776	1245318
13123	132153	1037664
13123	128563	1052836
12280	95811	1237835
13130	160795	1061956
13390	125107	1025405
13266	128129	1041097
13470	129093	2204661
13083	128126	1068133
13067	133737	1012938
13473	130533	1071173
13193	122150	1028981
13199	125280	1014124
13223	146616	1174497
13486	130209	2232103
13113	163599	1117728
12736	135376	1047140
13193	128480	1058484
13296	127899	1029470
13123	124590	992809
13617	130330	1030938
13193	131506	1218685
13240	131387	2138876
13469	128356	1035204
13300	131410	1069430
13299	133366	1018887
12419	94210	998471
13160	129020	1045280
13076	125446	1022818
13083	126573	1538963
12688	116411	1836807
13036	166222	1292680
13137	171629	1128995
13526	125293	1029261
13133	128990	1025168
13263	124516	1011148
13146	96050	1066433
13043	128173	2358237
13159	128119	1121674
13503	135760	1063480
13166	121863	1026717
13243	123663	1039604
13153	145236	1054383
13470	128990	1277847
13117	124173	2384826
13380	158902	1273660
13163	161442	1130974
13436	128679	1006521
12477	95518	997462
13076	129476	1039084
13083	128763	1035043
13053	127186	1569935
12716	157966	1900459
13076	124639	1023557
13186	138099	1095925
13527	127673	1025304
13273	123053	1032177
13266	128823	1045597
13303	145176	1050811
13509	125333	1032754
13183	126576	1096808
13193	130930	1015241
12373	90484	992835
13026	124359	1032010
13020	124920	1024621
13193	127614	1282894
13430	164829	1267731
13029	160022	1120078
13046	129040	2573840
13427	132963	1081760
13213	125523	1019808
13220	122367	992345
13573	127750	1020341
13253	132019	1031100
13150	130013	1034634
13136	128093	1692742
13443	129946	1107579
13153	126007	1030691
13409	126769	1038437
13436	128613	1030444
13203	128636	1030834
13133	123679	1041940
13363	126177	1001159
13466	126606	1795952
13160	127303	1033831
13226	126966	1001578
12877	128943	1015905
13343	127903	1022278
13253	131596	1031390
13133	127047	1031021
12703	128116	1072863
13193	128289	2391012
13303	157156	1080993
13119	134473	1041637
13153	128097	1023498
13227	125274	1031484
13313	132340	1024314
13130	127213	1047754
13109	125639	1036790
13113	131373	1209299
13543	159102	1114685
13326	123883	1078786
13236	123180	1001598
12573	94164	1029097
12997	126923	1043924
13103	126607	1035041
13223	131856	1527033
12647	165979	1868024
13183	157989	1255581
13139	167458	1128704
13383	128387	1036834
13413	123010	1034497
13169	131753	1005478
12580	95211	1015288
13143	132977	1054257
13123	125653	1046417
13170	128840	1043104
13423	129419	1041784
13110	125443	1034624
13086	122863	1052887
13096	132533	1577998
13340	130003	1720791
13186	124180	1178590
13149	123409	1044640
13463	124963	1029130
13239	125333	1035280
13316	131926	1004325
12926	132556	1165483
