initiation_duration_nsec	write_duration_nsec	fsync_duration_nsec
13499	72671	889524
6256	79471	1723241
13319	114530	1087082
13333	114214	1135381
12880	118674	916901
13347	82418	1009815
13493	71498	867188
13607	71612	1006375
13723	76871	886741
13403	84855	1029661
13556	71625	884305
13480	71222	1025354
13706	76888	885465
13353	86054	1047944
13569	73388	907411
12413	72351	1022137
13086	76347	898057
13340	85385	1031221
13420	73655	1540960
13460	110860	1028657
13886	57715	899151
13446	62975	2262832
30403	89421	1022054
13763	72054	945033
13499	71364	858042
12583	82334	961289
12423	70378	871808
13173	73127	924640
13466	71225	913774
13597	81775	967636
13617	71748	1108945
13846	74224	1493051
13416	71265	866935
13536	83721	1011748
12227	72192	862706
13583	73595	987589
13553	73665	872432
13503	88287	1023234
13573	73665	869625
13726	75781	1697581
13566	73318	890388
13506	84077	1048403
12950	77544	1004491
13539	76907	1015334
13543	76434	944583
13446	96091	1150771
12972	114556	1116764
13490	73551	1213075
13619	73607	1434982
13077	87014	1043397
13493	74058	923154
13429	73141	1064640
13340	114457	928380
12049	84834	1050023
12443	79818	937390
12393	76238	1816258
14287	157272	1016178
13623	84068	965146
8327	67908	840143
7683	66581	915184
13523	70894	873492
13789	86151	986235
12339	71408	873355
12540	70491	939653
13496	71161	1186006
13020	85151	2392529
13479	72994	958603
12720	76565	991915
13390	72448	930444
12409	80534	1026544
13500	71412	928681
13557	70782	1000162
13773	73464	974075
13576	81604	2136402
14802	82324	1042983
13306	74344	1025981
13443	73318	939547
13539	83661	990738
12863	76304	935963
13407	74632	1136438
13383	74818	1074276
13356	160098	2214837
13683	114880	998425
13487	71898	996605
13506	71288	960029
13050	87301	1028181
13449	74701	934927
13483	73288	1066813
13556	73518	929290
13610	88068	2191271
13380	74558	952436
13383	73101	1014821
13776	77098	949520
13396	84984	998532
8033	65265	1014285
5493	63335	1001288
13909	73711	1416906
13383	157285	1583215
9983	70541	878162
12740	75238	1007395
13610	73884	971649
13549	84387	1000545
8273	67791	1076099
13120	75635	1041644
13449	73614	1412593
8033	78181	1807088
13677	108344	904198
13560	73632	928061
7989	67731	810933
5260	76488	1026231
13880	76305	1090059
13533	73525	1004462
8179	67731	818506
7563	77451	956716
12806	76691	887001
12517	72428	958103
13547	74422	861543
13510	81758	983592
13273	73911	878792
13466	73641	1079463
13666	73681	887098
13606	83791	1109092
12953	76465	2025580
13393	74808	980495
13533	73758	884411
13533	104037	1056113
13806	73191	865299
12487	70408	1079836
13449	71711	896498
13533	81521	2278949
13850	75265	856543
12500	70585	941677
13473	93451	892411
13883	82301	972136
13473	71601	857665
13463	71484	1035017
13530	71848	897125
13940	85611	2194358
13603	78361	879518
13690	71688	898281
7566	70734	824693
6766	77621	908951
7456	67138	818326
7410	67201	877312
7046	66814	956789
13433	84625	2150769
13557	73708	856066
13343	75505	966163
12497	73792	867432
12433	83264	1021544
13606	74074	852002
13520	73628	979076
13882	76364	1489277
8076	123896	1075526
5443	64511	802257
6984	67052	984822
13420	74845	858693
13480	90028	1046854
13530	73755	861702
13423	87181	953657
13656	77271	1721841
13223	155279	1173407
13479	72828	860589
12867	72625	917544
13563	73661	862486
13573	82534	972519
13490	71948	876952
13053	74224	957699
13443	74911	861195
13287	84265	2266899
13550	119427	990306
13426	75174	969092
13410	74921	872122
12463	84521	992442
12200	75708	866252
13483	72558	917714
13450	72532	1990954
12567	84991	1317660
13199	119130	967119
13447	75302	925841
13386	73574	947363
13430	158922	1194546
13359	75304	852906
13370	74728	2103501
13089	119720	1033557
13330	85021	1001912
13556	75311	874561
13593	73728	890604
13140	76348	862819
12390	85228	1044214
12460	74874	857275
12447	70342	2197631
13680	75108	1049984
13399	83641	1034537
13347	72542	832167
12579	72448	959689
13476	74811	858859
13266	85084	1017358
13576	73868	1377127
13416	119563	1741757
13469	75111	960002
13460	85311	1002705
12736	76141	863662
13403	74512	958180
13460	72672	866976
12403	80741	1027491
13493	71004	2176731
13760	145680	1186647
13586	72061	856419
12279	68281	1011754
13427	74561	859396
13470	73851	952896
13503	73758	863016
13593	84295	2141413
13643	103421	919858
13596	74445	1089402
13617	92188	906361
13909	94170	1041230
13437	71498	857386
13496	71801	951150
12540	71781	905667
12840	84641	2406362
13503	71628	874475
12503	70148	1097149
13796	73564	876622
12450	80738	1019815
13510	71625	865375
13486	71195	952616
13760	74118	870305
13566	81844	1042344
13567	71632	846653
8123	65578	947403
9979	70138	1059169
13530	84451	1086922
13642	74051	875975
13499	73604	1170183
13787	76351	981506
13500	84314	1063193
13666	74085	875948
12473	73798	1016348
12606	73931	1263058
13553	82215	1056654
13410	73535	882982
13493	73381	992682
12799	76234	874588
12499	82911	1020204
13446	73791	867668
13456	71575	1005421
13639	74464	882211
13523	82438	1011408
8280	65702	974496
5310	63315	995265
13836	75304	891238
13460	85038	1028061
13516	74905	2145363
13600	119827	1169420
13513	74434	892275
13403	85058	1165127
13406	74995	940947
13797	76315	998189
13589	74187	874705
12486	82231	1236485
13619	85031	957316
13679	73771	1429169
13503	72128	2251359
12823	131763	1186263
13396	75015	963203
13510	73688	991575
13509	73584	925240
13766	87287	1007411
13596	73977	875681
13466	71245	1020418
13560	71432	2170278
13756	85054	1037990
13449	71568	923060
13573	71688	1043554
13833	76252	985572
13489	89867	1034740
13509	73924	876215
13506	73671	1472435
13587	115424	1755780
13363	158492	1203806
12679	76311	873385
13416	73714	931463
12546	73697	864842
12517	82848	1014912
13483	73395	901118
13650	76215	956356
13509	71631	860175
13479	82481	1165407
13536	71575	2158959
13940	74038	981136
13583	71615	861899
13530	81934	1048000
13990	76691	861319
13570	73672	948163
13469	74024	853616
12526	88051	1143401
12993	75472	1864554
13397	71395	970426
13607	73698	938414
13026	87628	1041370
13413	74828	870505
13443	73701	957469
13556	73658	850199
12900	87871	3543003
13286	75594	968262
13840	76558	1009858
13490	73712	869369
13526	89834	1082082
13547	71818	947997
13686	75228	1886680
13363	115857	1013401
13496	84394	1125051
13752	77941	890031
12366	73804	1002301
12509	72871	2075484
12886	165568	1691618
13373	73878	1004248
13550	73792	1027718
13776	77351	892028
13546	84021	1064050
13509	71688	1663632
12606	73928	1012494
13590	73811	1440173
13626	84427	1822278
13756	76041	886174
12353	72301	1001818
13559	73704	872135
13640	84321	955403
12676	72688	871272
13479	73754	1010941
13496	73564	871215
13427	84285	1145005
30476	111107	2162215
13930	74005	995915
13616	73958	871688
13369	94087	1053733
13510	72218	914961
13573	71375	958503
7240	66095	857156
12543	80381	1016935
13783	75464	875665
13423	72428	1000395
13529	72934	941357
13326	81864	1514410
13546	119596	1787129
13283	120530	1105352
13736	89747	1065619
13359	82091	1066473
13560	72002	868199
7950	65695	918734
6899	67664	848096
13630	85728	1069716
13570	74535	856689
7976	68195	977692
13556	73978	1538123
13779	88434	1148757
8253	68638	2162395
13583	113654	1067140
13487	71762	861313
8117	75798	969466
5874	47209	914671
13706	76858	998545
13533	74584	863155
7946	78554	996492
7433	68071	825066
7017	69058	989029
13626	74735	2285055
13297	115580	1171247
13407	120344	970013
13446	72691	1007711
13446	71701	923010
12467	81208	1110009
13113	78608	1009868
12333	74121	1070993
12619	72058	927090
12490	80838	1005448
13236	73244	964089
13533	71905	1014045
13503	72364	1350615
12983	67754	1143274
13220	120517	1098699
13539	75298	1022851
13649	55355	839856
12373	67615	1056610
13383	76384	938886
12373	73328	996875
13459	74431	889155
10383	83664	1057853
13393	72565	2153612
13173	119250	1122752
12896	74498	941087
13473	85604	1055973
13480	75661	934377
13453	74511	1024311
13707	78132	940484
13512	91120	1080765
13413	75335	948307
13563	71862	1478188
13673	75085	984652
13396	83337	1047093
13393	71594	883495
13576	71021	959876
14033	74132	980919
13486	82174	1053133
13466	71678	967999
13577	71502	1948158
13646	114803	1023027
13513	84901	1080772
13606	74218	959046
13833	76871	1045700
13513	74611	945939
13602	85600	1057663
13446	91757	1044913
13839	74111	1651623
13486	71821	1431929
12510	83908	1061634
13546	74375	873035
12556	74881	1000365
12513	74522	873495
12543	83508	1078729
13896	76968	867845
13526	74291	1079676
13507	74915	1231805
13343	83111	1057400
13433	74201	868712
13399	74218	990398
13456	74508	865466
13570	101927	1077540
13730	74778	882488
13380	74302	997282
13443	71361	872899
13497	81221	1763174
8174	67952	847096
7736	64881	949956
5034	62869	809624
6380	77928	990579
13450	74225	886948
13516	74341	1011165
13503	74642	2155766
13636	164912	1324889
13523	75538	888294
13427	75328	1020645
13693	76684	880871
13476	84338	1043561
13483	72598	868082
12470	71598	2166898
13470	120087	1211999
13270	119607	1107002
13340	71258	901735
13849	77247	989322
13533	74631	870908
12493	83608	1062683
13543	74937	1534823
13639	74851	1010698
13509	76018	1057146
13536	89844	980878
12336	72994	855105
8113	69831	973835
13469	74341	872798
12483	83637	1024080
14613	77798	873762
13663	74462	1509194
13446	74428	883421
13596	90807	1876730
13717	76895	880082
13543	71541	997321
13563	71821	869212
13540	100354	1083210
13710	74958	2108750
13350	71508	906454
12693	73867	1055936
13410	86065	1075193
13449	75587	876055
13479	74561	945109
12896	77601	872905
12347	85684	2185851
13306	120476	1079625
13726	74795	1006595
13510	74378	929750
12490	84718	1056477
12496	74474	835273
12423	76891	990182
13479	75388	877885
13553	84784	2133962
12443	72405	865396
13420	75392	1000369
13360	75745	1002619
13453	85144	1068436
12693	76152	867366
13609	74388	1006201
13573	74532	2089888
12340	92794	1114095
13523	74725	877865
13410	74251	1105092
13650	74862	894228
13106	89144	1049773
13627	74995	864863
12379	73208	1394024
13357	114944	1639097
13816	85791	1046717
13553	71858	870238
13553	71718	1090742
12393	73052	875119
13479	85101	1057740
13666	74604	877198
13553	74368	2192178
13683	77015	870415
13632	84714	1046760
13506	74671	868985
13489	73754	1069393
13719	77627	871248
12473	82998	1049264
12499	71914	1250227
12600	71568	1806032
13686	114786	1136487
13573	90831	999348
12243	76784	873522
12417	73512	1034544
13490	74268	869729
13470	84531	1106272
13566	90044	2002133
13629	115306	1100798
13443	71428	883685
13460	99401	1061277
8413	66261	975092
7556	65128	939126
5337	62372	849626
13489	81528	2148575
6980	68995	840656
5636	64698	978935
12403	71631	876409
12726	88134	1053873
13460	75628	1023701
13373	75508	1020855
13503	75918	977515
13906	85207	2171998
13487	71648	881652
13550	73931	995552
13830	76512	880939
13563	84744	1047146
13463	74278	1045431
13540	73962	984462
13857	76545	2246940
13470	82954	1011285
12829	77051	880588
13450	72585	995289
13520	71785	869892
13646	88554	1049923
13503	71411	954619
13936	73744	991941
12530	70641	873542
12543	81194	1049506
13556	71538	877929
13213	73215	990239
13473	71598	877398
13626	81917	1034744
13593	72051	1134227
13776	75371	1036087
13447	72682	883175
13553	81821	1060133
13569	71511	1303569
13900	73745	1012001
13443	71605	870002
13556	81758	1043594
29266	90391	893381
13762	71657	1135441
13443	71671	888015
13540	81638	1045664
13523	93847	908121
13653	72668	1008621
13199	114480	1153984
13390	150066	1185847
12746	86404	986785
13260	56132	1007865
13300	52629	937650
13547	69655	955386
13093	56821	2337566
13239	119653	1138781
13240	115070	929671
13836	88104	1063550
13520	74632	882142
13559	71554	1088632
13499	71778	960122
13843	86335	1538787
13480	75395	907968
13566	74485	2109787
13527	120443	1131745
13203	119406	1093642
13446	74471	934676
13756	78175	1020958
13523	72828	889075
13476	81778	1033544
13517	71648	922787
12297	72042	2114527
13253	114557	962383
13470	84681	1064527
13707	77955	971683
13450	74662	1011798
13560	74581	925977
12526	85021	1019817
12660	76718	1044811
12500	74508	2189935
13483	116910	1095439
13550	149279	1244818
13623	74751	874208
13476	74174	991175
13553	74854	880245
12813	88694	1060293
12487	70505	866132
12546	71204	1002975
13533	71758	2101870
13623	144662	1225748
13703	71938	868502
13629	71091	966119
13843	76841	866429
13533	84708	1050287
13553	74731	840359
7973	68341	981352
13946	74257	2179901
13346	131489	1165180
13563	93704	906678
13917	76805	998175
13367	109571	1059980
8229	97963	1099352
12730	76052	874599
13616	74481	2264436
13463	74348	1085069
12763	153482	1227035
13370	75738	874272
13390	75598	988746
13360	75852	858913
12340	88374	1056563
13480	74324	866012
13540	74375	986239
12447	74528	862412
12496	91038	1091103
13313	75548	878175
13466	75968	1007738
13470	74398	959736
29456	91541	1069726
13889	74848	877625
13466	74591	2137266
12720	77602	1118012
13450	83321	1091889
13490	71738	882065
13546	71481	898534
12679	72918	872165
13493	86054	1065503
13386	74458	1017128
13479	74364	1399653
13636	78505	1871690
13323	156699	1194612
13229	119989	1113278
13523	119800	1064690
13436	75454	923307
13529	86131	1040447
13510	74448	1595195
13866	76684	1050143
13566	74735	960349
13506	81717	1060289
13050	74155	876675
13413	75351	1000898
13483	74501	875985
13596	84698	989952
13017	77425	882739
13463	75575	2196698
13203	114290	1144257
13623	90181	1080983
13399	72651	870972
13483	72338	988588
13547	71845	831863
13360	84511	1048427
13420	75461	867622
12453	75404	979772
12386	73178	857932
13567	102178	1114542
13746	74661	869198
13707	71898	1002439
13623	72075	2094951
13813	86434	1146187
13363	72724	875248
13506	71315	946550
12463	72392	997155
7263	78284	1042003
13469	74528	868735
13470	74518	987249
13503	90370	2081574
13953	85361	1073173
13540	74825	884565
12843	78211	1008891
12233	114410	1180083
13362	147189	1154357
13723	72091	840316
13286	73455	2196605
13393	115220	1072310
13333	149262	1181296
13517	119764	915751
13437	74585	1090073
13517	74528	923744
13553	84817	1055656
13693	76734	2060675
13516	104753	1043430
13499	71138	865162
12793	86724	1052150
12513	73778	853706
12856	73724	1088719
13540	74368	907544
13123	87611	2169625
8533	69645	857799
13463	74388	996988
13713	76781	878125
13616	84521	1040157
13440	74288	868809
13523	74478	1094692
13763	73811	870512
13620	84608	2116250
8270	80894	888768
12586	78047	995158
12380	71591	871299
13476	84974	1051987
13636	71874	835773
12349	75437	1052280
13586	71615	2043055
13402	145992	1282183
13179	74641	871108
13362	75277	991795
13473	74592	866149
13490	85598	1037191
13740	77698	1031838
13399	75624	1468178
13416	75671	1002534
13439	102497	1061433
13836	78298	866135
13367	75358	979266
13357	74248	864602
13546	85074	1046847
13843	73975	850709
13500	71688	1736978
13580	71855	844256
12559	85027	1042727
13483	75648	863025
13569	75061	978292
13430	74465	858506
55578	121689	1081499
13453	74618	863012
13500	74475	984292
13563	74508	1397257
13693	89171	1072556
13460	72868	857696
13602	71634	983665
13526	72021	838306
12353	84875	1061180
12309	75804	867765
12453	73564	977585
13480	74498	868842
13520	90467	1729757
13943	59945	888914
13453	53858	1005905
13400	51335	923987
12637	85331	1043134
12400	74795	863266
13543	74618	998778
13463	74598	2194358
13423	154196	1206419
13263	120534	926294
12323	73504	982545
13123	75868	874685
13490	82131	1043257
13653	71995	874945
13633	71881	2118536
13457	119717	1041877
13319	85927	1044697
13560	74701	902228
13886	77265	988932
13506	75451	865795
13560	90584	1048260
13429	74584	954393
13680	74888	2044885
13347	74472	924761
12506	83704	1041027
13610	77975	868579
13503	75684	983855
13489	74611	861415
13606	84858	1049277
13743	78118	2081418
13239	114550	1256077
13527	71978	927914
13036	84657	1040350
13480	74375	859256
13593	74568	1009061
13523	74525	860059
13836	88164	1489524
13606	74634	1584348
13570	74548	1104545
13743	76788	887518
13517	82181	1041824
13503	71881	859486
12427	70062	985746
13233	76381	862919
13513	90364	2251089
13373	114970	1097085
13617	145616	1115065
13536	74401	871712
12510	83784	1031424
13493	71774	938500
13136	76248	1001785
13450	74225	2128060
13410	127923	1096405
13796	77141	1006381
13646	74327	990141
8120	65742	882005
13453	81334	1045474
13830	75502	867956
13479	72618	2061618
13407	119617	975883
13823	94967	1064613
13419	75638	1038764
13497	75932	988822
13456	75795	862525
13857	89078	1044671
13546	74638	865482
12457	70532	2211781
12807	103071	892575
12327	82205	1046931
13500	71721	899481
13496	71535	1028214
13746	75064	870039
13410	83048	1050387
13516	72918	2117883
13766	75228	1008158
13486	72915	873068
13449	82891	1045057
13590	72065	931317
13890	74145	1006445
13486	71731	855083
13467	81661	1099233
13480	71995	1906249
13823	73642	1010165
13590	74565	871295
