elapsed_after_write_registered_nsec	elapsed_after_write_completed_nsec	elapsed_after_fsync_registered_nsec	elapsed_after_fsync_completed_nsec	non_blocking_time_nsec
14057	123410	135653	1253854	25379
13229	62841	73238	1056959	22969
13263	73045	83488	1242878	23093
13216	60695	71178	1032503	23087
12986	74691	85811	1022274	23479
13209	60531	70811	1031190	22876
13243	71405	81904	2294504	23132
13300	63649	74168	1066293	23182
13253	72175	82561	1045140	22996
13263	60795	71278	1183602	23110
7507	83761	92578	1042474	15953
13260	60355	71792	1048460	24067
13176	72144	82751	1025287	23140
13269	60494	70934	973381	23072
12913	73718	84481	963442	23074
13046	47378	57778	1012401	22839
13183	70864	81464	1077865	23146
7573	54879	63138	983982	15482
12883	75395	86048	1098189	22873
13313	61789	72232	1048707	23113
13229	71021	81501	2261908	23096
13113	65645	76348	1060140	23189
13056	74231	84970	1019587	23186
13186	60221	71548	1034636	23900
13283	70875	81445	975452	23216
13240	64128	74665	1071669	23147
13206	72378	83144	1024250	23363
13189	62041	72608	1084159	23152
13200	69775	79962	2111630	22784
13126	63645	75105	1121061	23976
14326	73141	83750	1003864	24319
13193	66295	77002	1067486	23269
14220	56792	67285	1165327	24083
13116	60685	71221	1032287	23042
13180	71095	81761	1088026	23203
13023	65028	75634	1618893	22999
13110	73018	83501	1724274	22976
13067	62345	72802	1021484	22923
13159	75047	85631	1034607	23113
13097	61939	72475	1090649	23026
13156	72268	82681	1040040	22963
13673	65048	75367	1049603	23396
13153	71611	82107	2212959	23040
13279	60321	70808	1020630	23129
13153	80118	90401	1024814	22819
13129	62758	73351	1014020	23116
13162	72121	82797	1031850	23222
13246	61628	72088	1010797	23070
13117	76495	87258	1029394	23253
12980	63091	73758	1054200	23046
13226	72427	83050	998854	23246
13240	60839	71505	1098359	23289
13119	76454	87037	1038523	23095
13189	63308	74084	1035703	23352
13136	72381	82934	1680495	23062
13149	64731	75414	1093568	23196
14283	74228	84955	1001685	24403
14359	63188	73764	1044563	24329
14446	72168	82784	1007118	24448
13037	66372	76991	1064006	23033
13116	72964	83851	1011574	23386
13170	63005	73548	1081722	23096
14407	71595	81885	1829098	24064
13113	64764	75367	994884	23086
13026	58095	68695	991725	23019
13123	61988	72701	1012301	23227
13223	75474	85967	983825	23076
12903	47942	58042	905184	22456
12990	48095	58028	923353	22362
12876	43625	53822	2174697	22463
13209	74098	84734	1037673	23235
13143	44765	55032	1009354	22816
13190	70365	80928	989548	23117
13263	64295	74882	1050810	23230
13117	71965	82498	1009001	23036
13190	62159	72742	1036831	23173
13266	71968	82217	2141128	22903
13213	64332	75051	1079639	23302
13226	72281	82921	1006974	23260
13616	66411	77094	1020644	23670
13263	72091	82721	999391	23279
13212	60734	71251	998601	23116
13193	72071	82761	945359	23274
12886	64732	75078	1545259	22592
13179	73191	83804	1592854	23186
13186	60801	71371	1158100	23116
13213	76294	86947	1074429	23252
13100	63015	73561	1051987	23029
13236	72561	83098	1013191	23163
13266	60741	71274	1085465	23159
13050	76571	87134	2189764	23002
13246	63095	73638	1104075	23189
13216	90097	101047	1062919	23549
13216	63301	74078	1037173	23349
13229	71211	81711	1010934	23120
13186	60772	71298	995508	23099
12962	75864	86190	1012517	22662
13179	63311	73797	2244942	23052
13170	72708	83285	1166817	23136
13240	64548	75178	1084396	23193
13083	73405	84241	1010074	23306
13300	62258	72685	1038493	23126
13129	74667	85257	999194	23119
13180	64182	74971	1044147	23349
13203	71744	82357	2241162	23200
13063	76671	87604	1081459	23387
13226	73401	83921	1098625	23119
13230	60612	71255	1018094	23232
13253	70741	81221	967409	23126
12896	64701	75157	1060162	22729
13077	72055	82588	1010958	23003
13150	60661	71331	2243082	23189
13073	75175	85815	1035304	23089
13123	63165	73651	1173463	22995
13160	71995	82528	1010551	23076
13277	60469	71215	1010821	23389
13093	74711	85217	1003907	22976
13240	62062	72508	998245	23086
13213	71348	81721	2248019	22966
13166	65205	75828	1069129	23169
14319	72161	82841	1112504	24376
13167	62149	72758	1069196	23166
13150	74868	86194	1018904	23866
13193	62038	72611	1039300	23154
13210	70315	80824	1120811	23113
13197	60829	71225	1985110	22980
13019	74868	85531	991881	23052
14150	49459	59678	1067209	23816
14173	54125	64695	1025558	24099
14357	65555	76348	1016461	24520
13199	71494	81987	977438	23076
13039	47198	57201	906417	22492
12899	51591	61831	2238288	22529
13209	63891	75201	1022564	23886
12952	57821	68344	963225	22853
13200	61458	72061	1113148	23199
13223	73038	83691	987488	23266
13160	47506	57809	1012675	22883
13080	48492	58959	934160	22913
13090	43849	54025	2186567	22690
13109	75424	85977	1025927	23039
13183	62301	72928	1067259	23196
13129	77024	87804	1107555	23292
13267	62249	72845	1041480	23213
13283	71391	82011	1003844	23290
13270	60908	71431	964552	23163
10633	73528	83654	2219446	20119
13130	62788	73081	1112058	22809
13109	70591	81121	1032626	23033
13170	66758	77448	1137861	23240
14203	73814	84544	1036060	24313
14419	63244	73777	1009277	24316
14383	72841	83254	972915	24159
13203	65242	76611	2208147	23892
13196	73654	84144	1107351	23070
13180	65115	75561	1257844	22966
13176	70904	81174	1184862	22809
13166	61115	71774	1096965	23189
13230	70475	80961	983608	23107
13159	64658	75401	2230632	23273
13107	72308	82791	1043514	22976
13173	77405	88298	1070693	23452
13200	75355	85881	1014701	23099
13230	62328	72858	1087189	23143
13170	71708	82194	956629	23046
12793	64765	75304	1119278	22689
13193	72015	82484	2255032	23052
13080	61612	72031	1037800	22866
12993	76592	87085	1021784	22836
13127	63178	73738	1050557	23056
13146	71708	82254	1097228	23086
13236	60975	71441	1019977	23079
13099	74914	85671	1008767	23203
13126	62362	72905	2215946	23052
29959	86131	97471	1045707	40678
13203	61978	72521	1056359	23086
13233	71225	81851	1001345	23189
13290	61082	71622	1159800	23163
13219	77578	88957	1099435	23922
14287	64208	74711	1056463	24179
14339	72604	83084	2243805	24199
13146	65295	75868	1096015	23106
13153	73524	84204	1007364	23240
13137	62212	72688	1036921	23006
13296	70098	80365	1122884	22949
13203	64441	75111	1059919	23243
13163	71824	82334	1538902	23059
13173	62065	72568	1653049	23060
13179	74774	85300	1017540	23085
13139	62285	72761	1018064	22998
13203	72224	82764	969749	23133
13036	64785	75131	1015667	22749
13176	72801	83391	1045880	23135
13243	61158	71617	1086275	23086
13256	70871	81305	1982220	23076
13183	64565	75034	1023347	23019
13153	71994	82427	1015024	22969
13260	60705	71098	982192	23016
14337	77681	88304	1041100	24306
14329	62085	72841	1144520	24478
13216	71135	81828	1172526	23300
