write_duration_nsec	flush_duration_nsec
238707	2083015
245347	1727535
221933	2012038
256425	1885389
249844	1751045
258501	1821788
248730	1846281
266221	2262853
329398	1963337
343306	1973287
350997	1966537
343813	2460321
346910	2021976
345495	2059170
421507	1994748
436587	2267443
418888	2005744
423113	2117978
421102	3185377
425681	2097883
489003	2154211
453521	2116940
458256	2619758
451100	2124135
462183	2179277
454364	2125979
457267	2223530
456404	2158925
458110	2147685
477816	2154198
458994	2423914
455317	2113706
452857	2003262
433708	2859508
481656	2141571
456570	2058311
436654	2167327
450937	2217956
435658	2618525
456723	2179557
457477	2051435
484416	2163845
461866	2862201
459477	2284528
457274	2020852
458957	2295661
478740	2785460
461460	2207000
455893	2153834
455030	2199263
463316	2783586
464590	2175511
457121	2004150
458977	3232584
482390	2147888
461090	2127602
460737	2157478
450897	2771300
462576	2091806
461720	2100853
456571	2028102
472526	2770907
454724	2121019
464633	2155228
455577	3120917
427661	2103979
492483	2048105
457273	2157481
462587	2734655
458247	2161648
459490	1971873
463923	2163198
463560	2883988
463913	2218423
459464	1995089
466300	3227151
461046	2141641
457010	2143915
460154	1985516
434824	2778820
464173	2128978
484959	2192203
460853	2149454
462070	2696522
459466	2026251
458167	2134015
459450	2586122
457744	2262245
468709	2162714
461807	2155485
460097	2165848
456683	2168457
462224	2336460
474559	2627530
460530	2027022
459993	2147171
452610	2099566
461134	2276545
464570	2018986
455477	2105296
436524	2089403
456710	2175271
462343	1987510
464213	2148768
491935	2200073
464057	2111043
466806	1991886
462787	2139219
463704	2049088
460320	2467319
461580	2059190
441170	2104746
468060	2149261
483380	2284398
470406	2055357
463933	2134375
459790	2650417
468149	2095366
462844	2024102
458114	2062891
481566	2472092
456203	2106999
462427	2185994
458903	2126072
459833	2266928
463013	2148108
458790	2001176
457316	2109112
461286	2141868
457870	2113716
458487	2031069
456667	2068984
456870	2317203
438170	2101713
459174	2012332
454980	2121085
467297	2304427
461090	2140992
452377	2013902
458300	3236630
455170	2170724
459080	2156968
463416	2119219
454980	2493981
468467	2065301
436751	2096316
457230	2011929
461803	2229126
456187	2122023
432708	2096783
462553	2170311
464204	2214903
458893	2064747
469693	2116883
480290	2586569
465853	2205836
465024	2119800
453957	2054254
462253	2436013
482139	2141578
461860	2064630
466063	2083880
467380	2155628
434868	2083877
467557	2111963
436591	2061917
464587	2112609
446024	2168067
459324	2205787
464534	2157342
482573	2615332
460323	2126692
460687	2055778
463697	2077054
459947	2137302
462467	2121182
459397	2807599
499902	2152711
462020	2009509
465037	2121096
458670	2019022
465156	2131278
455554	2068344
463500	2244862
461143	2449413
460584	2118406
479146	2165871
464267	2136195
460194	2211117
458950	2163571
457257	2143795
457094	2129619
457087	3154199
456403	2027055
455520	2013952
437817	2074260
453180	2492358
466014	2146288
457950	2011846
458440	2122186
484226	2385818
462390	2163985
457663	2085326
459214	2139975
458523	2126452
458210	2116939
464150	2155878
451873	2115512
458793	2598698
460354	2150695
458774	2015462
460883	2148045
461460	2872473
462770	2128042
483369	2163601
466717	2082954
441184	2236169
465473	2140749
465843	2460779
464544	2160545
462820	2031145
462914	2156781
463047	2229792
477067	2182244
454437	2072771
441288	2637548
462043	2024782
463333	2108082
471740	2040262
465243	2116552
461626	1986766
459970	2128366
476470	2171871
463023	2284187
461763	2023838
452573	2111053
461246	2089110
456084	2152552
459377	2102333
460704	2108116
462830	2057241
454137	2122316
458266	2267891
466180	2104816
459117	2054604
464470	2131538
452604	2165724
461580	2084473
439661	1962107
463623	2158291
458967	2220993
467776	2164357
479246	2153755
461863	2619424
466376	2053557
455041	2113470
433734	2057441
462890	2554626
468866	2004652
460076	2115242
461210	2707892
465366	2143108
458530	1900012
462547	2106423
462377	1927918
462434	2421384
455740	2043504
461797	2135525
468263	2135039
463750	2206559
465343	2158018
458673	2099416
461896	2651040
461667	2159121
464180	2022998
482803	2142968
439330	2574936
459246	2104723
462830	2012056
460837	2106086
456507	2117243
463060	2113573
459950	1994386
469403	2083960
468020	2185124
462193	2078333
483220	2093520
465660	2092647
437794	2183114
457027	2136772
468719	1984616
464820	2145212
466160	2634924
465080	2183140
458910	2149401
482766	2188927
459243	2104309
461810	2150798
460210	3071982
461960	2256902
471333	2120009
457406	2149988
460010	2006362
465453	2558029
461454	2092976
455463	2094419
458113	2004772
455943	2259695
458117	2050208
482426	2122259
457623	2088240
459743	2265414
462473	2029248
459363	2170431
457120	2621061
