write_duration_nsec	flush_duration_nsec
28819	1444565
28736	1980616
30942	874061
28773	833730
28832	862661
28859	815783
31246	857635
28766	832423
28819	859422
28685	884384
31239	889637
28773	2083973
29289	951459
28859	848622
30959	878781
28823	843823
28739	867675
28713	815610
30966	878358
29140	1005925
29239	2090997
31062	829443
14600	885034
28785	835596
28782	954206
28719	896501
30825	866328
28706	850929
28795	1426472
28779	1681798
30999	886711
28779	838409
28819	846039
41019	913857
29090	962209
29192	855822
29209	1554529
31242	848919
29143	864839
29046	845382
29286	869972
29503	897624
31245	888131
29096	843449
28863	859302
28809	818626
31002	1880196
29059	918380
29179	918850
29120	872452
31289	869385
29190	850396
28823	878075
28810	819773
31156	945349
29049	865235
29156	2068528
31219	877061
29186	880265
29059	850636
29059	873235
28942	1370994
31196	1700228
28906	1086362
29083	1008528
31593	855719
29226	898824
29105	860955
28889	981832
31263	2245672
29256	927517
29063	958166
31146	973615
29183	855239
29180	879238
29142	838972
31286	874912
29116	860519
29092	872771
29129	914927
29066	1114445
31349	2247392
29279	937143
29182	880048
31219	876515
28829	892341
28832	876368
28799	800983
31142	876851
29123	1463251
29199	1689282
31419	854909
29262	876345
29249	845839
28890	865475
28823	831410
31102	875021
28889	1054803
28996	1363167
29312	862062
31009	1943564
28805	934019
28846	887448
31236	856502
29119	953009
29239	879824
29116	976119
31465	848575
28883	1013591
28812	2005779
31366	966015
29302	853969
29066	873758
29186	1003208
29066	949183
31516	842929
28899	866955
28822	1350888
28889	1605627
31079	853569
28883	888128
28903	876572
30899	904128
28769	835129
28876	881675
28889	2206943
31205	937729
29196	842116
29472	910770
29219	848066
31326	1070889
28796	842809
28890	875289
28626	931677
30962	1382403
29239	1641639
29122	926880
31323	870192
29052	1050206
29076	855435
29019	2116745
31365	874531
29090	927304
29062	848049
29166	887425
31182	838056
29105	885344
29122	889074
28836	2073601
31333	912931
29049	918930
29245	843822
29196	912397
31323	841426
29092	914597
29049	969059
28939	1462498
31856	894784
29289	917717
29153	836730
29196	865398
41309	911564
29159	874865
29209	838436
28780	1761116
31299	873144
29216	935503
29115	846555
29109	876625
31146	859072
29146	964542
29219	846436
28779	894131
45305	1417472
29066	1809984
29146	935713
31239	977736
29056	854612
29106	915157
29249	847529
29019	910860
31116	2108799
28679	975245
28760	880755
30995	881794
28889	846929
29266	873622
28753	797694
30875	883824
29143	2082043
29019	1081262
31382	848442
29169	869145
28636	834956
28846	912687
28719	827876
31002	875635
28699	2093306
28682	1085642
31639	872568
29096	929743
29056	842013
29136	842512
31193	845113
29066	870212
28826	2129759
45699	887861
31009	956539
28839	920140
28729	844529
28792	890461
31230	839970
29136	884678
29092	2089483
31266	862192
29445	943206
29139	971902
28839	840689
28860	894595
31023	857049
28985	883141
28873	2123279
31186	1029967
28999	1008137
29172	923650
29119	828720
31252	950043
28759	839729
28779	987312
28679	1985790
31049	955192
28905	976391
28846	856825
31039	847732
29146	978822
29059	841049
29123	1342655
31136	1760086
28889	933139
28799	977978
28772	976538
31029	857862
28819	878781
28649	854022
29209	2139505
31263	992595
29186	967875
29103	963139
31159	961759
29012	840199
28860	919594
28782	840372
31152	2384068
28929	900451
29182	878201
31316	933306
29106	881985
29156	855585
29169	865011
28736	883288
31096	861382
28789	1079669
28663	926421
28689	848542
31342	1096238
29159	867198
29156	970542
29213	1390580
31183	936057
29246	842869
28826	917873
28850	2045028
31419	1017181
29609	850612
29126	873081
31209	840469
29142	904770
29249	834320
28886	954126
28676	900954
30986	1346195
28619	1701371
28860	887328
31086	841636
28832	873955
28739	843729
28806	847532
31126	851129
29176	864705
39155	912477
29036	871678
29072	952766
31286	880838
29256	2088283
28949	940676
31276	855255
29219	925317
29093	846933
29062	955186
31222	983408
29376	936463
29110	2108060
31759	868939
28985	854502
29203	924290
29240	841119
29122	1067886
31073	998445
29136	1002955
29186	2052631
31109	1081942
28926	992324
28966	1021424
29066	846066
30885	874355
28796	952139
28979	2113066
31032	914063
29109	959703
29183	843129
29240	875069
31360	848379
29062	871518
28756	947166
28822	2173024
31272	852319
29035	878251
29099	842263
29076	969609
31320	853273
29356	964155
29219	1010498
28769	1620974
31099	859649
28742	914887
28853	849343
28863	873688
31112	849009
28893	905741
28892	891221
29062	1781822
31399	874505
29066	930690
29152	852928
29173	913037
31352	838812
28835	866475
28863	833876
28756	855358
31356	2278298
29246	1063073
29143	863236
31163	887525
29212	840466
29189	884718
29169	830036
28753	871675
31312	845092
29176	869959
29206	932287
29636	929947
31359	1154530
28936	1023287
28943	839543
28873	1434113
31373	906494
29033	978756
29179	2056014
31202	938483
29176	848706
29246	865159
28759	821320
31140	876405
29233	840266
29039	914250
29223	997591
29040	2088844
31169	1028447
28976	1041020
28759	842795
31209	863915
28742	848435
28832	866515
28886	810653
31145	1011674
29129	2103509
28992	1031967
31129	981665
29226	908370
29599	832999
28900	862929
28756	852689
31016	876702
28809	1295023
28885	1878766
31349	867582
29069	873291
29096	835919
29142	863148
31369	833256
28833	861969
28675	936553
28756	2060868
31249	860676
29196	889905
29022	818986
29036	940596
31156	846109
29103	873892
28769	842183
28859	966702
31203	2054458
29123	924117
29173	824226
29189	860652
31206	857742
29182	890864
39236	906944
29165	887114
31269	1018430
28955	2171480
29049	848999
31462	885454
29292	854382
29170	865519
28666	831116
28730	893595
30969	962392
28663	2062948
28612	869395
30899	876395
28569	839303
28779	862102
28809	836022
28653	874914
28730	842770
28713	952419
28712	2128705
31339	959342
29080	852476
29043	925557
28993	844592
31229	920663
29022	848729
29102	914490
29159	860145
50635	2323143
31422	864461
29509	867642
31169	848439
29063	965729
29116	857035
29042	888534
29139	1501620
31365	895744
29176	981899
28780	917074
28879	851622
31246	878531
29036	858129
29342	872318
29176	855825
31306	895178
29075	2073267
28939	1064646
31355	850832
29109	895651
29155	835316
29096	920477
28689	853902
31023	2128999
28879	872288
28776	1058856
31393	851199
29203	885692
29249	846889
29156	890121
31876	875322
29162	2044271
28772	925063
31269	979762
29252	856252
29103	883172
29186	848412
29169	873532
31169	856002
28766	2141865
28826	860379
31383	974609
29149	870158
29182	959129
29096	848266
31462	883658
29113	849532
28859	2166638
48435	860662
28812	930167
28756	995885
28756	922261
28859	913167
31033	880155
28809	858142
28793	2252105
31053	854753
29146	872999
29106	987582
29576	869992
30802	816530
16052	967452
29069	840679
29052	969262
28959	835889
31356	884171
28809	847182
28812	876035
28756	1427592
31352	994981
29029	845879
29173	869399
29159	836276
31312	869565
28849	831543
28836	868382
28802	832196
28786	1907218
31236	1011594
28866	964222
28969	830129
31259	883651
29023	836146
29146	962449
29106	836409
28792	965262
31086	1034030
28679	1285210
29166	812743
31083	964202
28720	832303
28739	961446
28813	834916
28959	1003394
30862	912873
28575	1716910
28752	936606
30686	1045150
39299	969473
28713	948593
28809	827943
31212	956362
28822	851275
28712	921606
28719	840089
28699	1395803
30919	1555169
28622	908847
28659	855025
31346	884055
28939	854905
29166	884344
29189	858595
29156	1047873
31123	1273440
29125	890731
29236	841169
29585	934969
31299	855025
29099	878171
28923	849943
29226	882958
31379	860632
29152	1685868
29012	860008
29036	927054
31146	864772
29089	982795
29150	852836
28713	855345
18866	847836
29169	2193707
29192	878971
31586	892938
28966	857199
29226	889424
28936	868208
28726	919877
31086	867008
28752	2120119
28733	964979
30962	881631
28596	839849
28673	872955
28763	830133
31349	880471
29532	868318
29126	2141842
28975	999884
31173	933944
29049	856905
29100	969009
28789	852608
30989	876968
28596	848476
28739	2195864
31073	965032
29076	928423
29073	853439
29186	931040
31486	852082
29183	883758
28699	839169
28793	2262982
31333	1020244
29039	882824
28926	832439
29129	985608
31283	1088656
29185	977995
29206	1283537
31020	964869
29086	839676
29292	962289
29122	847145
29649	912944
31323	872142
29205	915677
28755	843489
28659	851838
31032	865422
29239	871918
29100	847733
29180	1015581
29159	2027215
31166	946996
29193	853079
28659	869822
31209	853622
29103	915384
29106	949796
29155	1087138
31262	1072369
28993	2158122
29112	1078699
31236	906597
29252	854955
29156	880372
29125	856442
31356	969202
29059	854236
29159	928544
28663	843236
28819	1369421
31529	1627574
28866	886755
28819	834703
31210	1089886
29149	854289
29102	880797
29116	844482
31172	2081197
29036	1008605
28962	869398
31065	841859
29179	1009221
29142	835822
29142	881504
29169	849958
30989	2129162
28823	881355
28699	891768
31275	850038
29156	878465
29206	972845
29300	945906
42055	917027
29099	2173734
29083	1029510
31116	1053420
29199	851796
29172	885211
29139	934623
31945	882577
29093	860719
29086	2208559
45462	890434
30919	875595
28866	836876
28792	860208
28806	1155147
31346	988368
29052	1437702
29012	983511
35306	2078324
29246	987835
29173	851439
45449	1075242
30972	867675
28833	2108483
31253	907584
29232	930370
29122	857182
29306	904784
28970	861109
31459	894364
29242	958152
28909	2128798
31229	1047887
29123	938343
29096	847663
29332	910117
31910	855086
29246	968716
29103	895821
28676	2206876
31206	1079079
29126	965209
29282	851318
31569	877151
29142	859079
29232	970622
29069	1551162
31129	1027527
29126	848399
29239	930236
29179	845105
31359	880418
28982	854745
29166	856412
28826	849236
28799	1755756
30969	896754
28859	952513
28893	910864
31346	952950
28792	940072
28903	865316
28780	861249
28832	2045414
31556	1028087
29636	921210
29206	866252
31306	877512
29113	839226
28712	927700
28845	968458
31072	2172564
28926	1059726
28886	909410
31343	841939
29063	878878
29112	839039
29163	878671
28739	785740
30872	2125689
28723	955086
28799	901714
31179	852398
29169	885105
29026	843006
29186	882281
31179	855952
29172	2045324
28826	915087
28859	1000471
30949	855835
28792	888208
28729	834933
28806	884768
31723	858093
29103	2140589
29026	865349
31469	1152544
29022	1076872
28916	966968
28859	834629
19326	875155
29129	1394023
29139	1632140
