before wait	after wait	rtt
423	3863	6019
232	3657	5034
222	3693	4641
227	3655	4894
208	3630	11659
209	3634	5925
212	3598	5307
209	3617	5272
208	3623	5286
230	3645	5281
207	3622	5249
211	3611	5272
209	3619	5234
208	3623	5139
235	3671	5153
225	3657	5152
208	3608	5246
224	3672	5215
208	3621	5099
211	3638	5185
208	3604	5110
208	3631	5147
208	3659	5150
226	4087	5122
211	3617	5945
217	3632	5062
206	3606	5074
206	3615	5052
209	3651	5228
213	3638	5171
211	3655	5085
230	3655	5200
213	3630	5205
229	3667	5166
208	3609	5101
204	3653	5087
214	3625	5143
207	3660	5102
206	3621	5103
210	3608	5149
206	3615	5284
225	3663	5122
207	3632	5186
211	3659	5091
208	3634	5238
208	3627	5036
242	3688	5063
214	3629	5147
204	3617	5225
217	3659	5127
208	3655	5152
212	3659	5126
204	3613	5111
212	3632	5076
202	3638	5102
222	3984	5112
208	3651	5697
225	3634	5120
208	3661	5181
211	3605	5177
202	3621	5206
198	3602	5116
210	3627	5181
210	3657	5084
206	3604	5177
206	3634	5111
206	3619	5095
202	3615	13639
206	3611	4489
208	3657	5474
204	3659	5198
212	3640	5236
210	3623	5348
209	3619	5131
211	3621	5188
209	3619	5192
204	3638	5223
206	3649	5110
238	3676	5099
211	3649	5217
210	3646	5230
207	3628	5144
204	3623	5130
204	3642	5148
204	3643	5203
202	3605	5129
203	3643	5152
213	4002	5156
207	3891	5796
212	3633	5225
208	3632	5215
206	3619	5116
243	3700	4959
202	3691	5009
215	3657	5103
206	3602	5160
208	3621	5116
212	3615	5187
206	3619	5128
209	3643	5079
204	3621	5206
207	3615	5101
215	3593	5204
210	3808	5111
219	3640	5177
214	3600	5202
202	3613	5034
209	3621	5169
210	3657	5177
207	3644	5125
238	3697	5170
210	3638	5011
210	3623	5156
208	3866	5091
211	3620	5146
209	3611	5057
209	3619	5184
211	3640	5091
215	3622	5133
212	3979	5067
215	3621	5678
214	3623	5153
213	3619	5165
202	3644	5109
210	3655	5164
213	3620	5074
210	3623	5141
212	3642	13413
208	3608	4478
213	3617	5322
211	3617	5194
215	3631	5173
208	3619	5173
212	3577	5090
226	3659	5118
227	3668	5162
208	3632	5181
215	3624	5085
215	3615	5095
210	3650	5107
212	3661	5143
210	3650	5111
242	3646	5097
210	3775	5074
210	3625	5069
226	3643	5099
212	3614	5135
210	3619	5111
207	3611	5093
214	3621	5124
218	3650	5204
213	4064	5051
212	3625	5697
225	3678	5097
215	3623	5165
211	3613	5125
214	3623	5092
215	3619	5095
211	3613	5064
219	3651	5101
218	3621	5097
227	3633	5112
208	3612	5095
207	3864	5173
212	3614	5132
210	3629	5116
208	3591	5090
205	3649	5146
209	3657	5159
225	3627	5110
211	3649	5156
209	3649	5085
209	3613	5263
207	3838	5116
238	3640	5194
213	3649	5152
210	3650	5137
232	3667	5124
209	3625	5108
215	3626	5160
217	3625	5191
208	3629	5112
211	3640	5154
221	4051	5098
210	3640	5705
223	3630	5097
209	3617	13215
210	3621	4476
209	3647	5640
211	3615	5278
210	3623	5257
202	3668	5183
207	3592	5247
227	3657	5160
213	3623	5234
210	3617	5227
210	3661	5250
210	3613	5202
208	3646	5254
205	3620	5167
211	3653	5137
232	3639	5207
211	3649	5217
210	3634	5211
210	3629	5139
202	3628	5198
247	3676	5108
207	3716	5160
208	3632	5187
221	3621	5177
205	3647	5260
206	3619	5168
207	3641	5232
208	3638	5244
200	3611	5163
217	4068	5253
214	3615	5815
215	3624	5177
216	3635	5115
208	3608	5141
242	3689	5729
212	3638	5059
207	3628	5169
206	3611	5202
212	3663	5151
215	3621	5131
208	3613	5057
208	3642	5086
213	3626	5237
211	3847	5148
211	3628	5135
206	3635	5080
213	3645	5165
216	3636	5158
208	3617	5172
208	3614	5162
209	3617	5217
223	3661	5177
242	3659	5120
209	3758	5122
208	3606	5229
214	3625	5099
213	3653	5108
209	3659	5201
207	3624	13426
204	3609	4489
212	3661	5318
221	4047	5225
208	3617	5806
229	3659	5187
210	3621	5150
209	3603	5150
212	3667	5469
212	3617	5113
207	3604	5120
206	3604	5097
208	3646	5234
217	3619	5120
206	3645	5141
209	3647	5166
210	3651	5082
209	3626	5177
213	3609	5175
210	3642	5183
208	3638	5206
212	3623	5145
210	3640	5156
212	3619	5078
210	3642	5133
209	3642	5108
241	3651	5110
210	3651	5082
208	3608	5223
213	3666	5177
208	3608	5107
213	3642	5088
207	3611	5184
213	3632	5095
213	3618	5070
219	4082	5116
211	3615	5944
225	3657	5050
210	3642	5070
209	3725	5156
210	3707	5137
204	3636	5030
209	3625	5129
206	3615	5073
202	3605	5124
206	3636	5131
209	3609	5110
204	3661	5050
204	3610	5194
208	3646	5148
208	3623	5007
206	3611	5175
206	3645	5215
207	3640	5116
209	3619	5097
204	3638	5086
210	3612	5219
208	3646	5160
240	3651	5161
208	3655	13573
208	3600	4425
210	3644	5474
208	3612	5355
204	3632	5324
203	3613	5243
210	3642	5210
209	3615	5163
211	4017	5070
207	3634	5771
211	3620	5131
208	3640	5150
