elapsed_after_write_registered_nsec	elapsed_after_write_completed_nsec	elapsed_after_fsync_registered_nsec	elapsed_after_fsync_completed_nsec	non_blocking_time_nsec
7289	424748	450634	2287062	31989
6384	357001	370224	2049398	18722
6524	353015	365378	2415685	18153
6570	378496	388644	1955287	16018
6457	331101	340894	1927689	15642
9082	436822	450921	2134922	22198
8813	408108	417931	2290311	17989
9160	430290	444414	2832841	22299
9727	422714	436819	2159071	22856
9082	485403	513395	2252643	36048
9891	465183	480117	2172480	23765
10582	482767	497873	2295475	24617
9889	463538	478404	2145990	23706
9848	433427	449524	2701712	24871
10500	463636	479852	2020376	25565
10608	481575	497854	2153610	25753
10320	482298	498632	2144304	25537
10602	458470	474646	3003398	25607
10774	453875	464329	2037196	20497
10920	536421	553907	2195800	27166
11789	497412	514971	3195814	28095
11470	490689	508489	2160905	28016
11277	525855	543321	2334720	27502
14609	519728	537521	2203173	31189
11103	526148	543738	3057105	27466
11666	530421	547814	2353642	27818
12929	587543	605519	2243472	29692
11389	526848	544477	3180595	27809
11397	534552	551988	2135659	27620
11276	527311	544698	2388871	27432
11540	537891	555367	2183201	27803
11506	537464	554907	2682272	27710
11503	525854	543491	2147704	27934
11233	536864	554307	2203273	27436
11279	500672	515540	3135393	25051
10756	535391	552784	2259518	26936
11323	534781	552241	2134699	27562
11663	492646	510339	2128615	28093
11546	536298	553738	2882624	27740
13067	576320	593893	2379362	29426
11869	566457	584279	2226089	28481
11260	532498	550044	3316161	27586
13046	577627	595096	2383218	29299
13156	567150	584856	2290167	29652
12469	533941	551484	2638437	28803
11670	532948	550524	2194067	28032
11513	522204	539787	2194426	27886
11397	530498	547948	2368822	27606
11586	521755	539414	2651884	28031
11410	535965	553414	2250799	27639
11623	532481	550048	3141346	27953
14056	566704	584373	2417214	30491
11596	541098	558454	2233879	27702
10913	571987	589756	2229412	27445
11270	519372	536968	2213313	27639
12686	533341	550751	2351832	28855
11616	530878	548441	2126829	27976
11293	529382	546898	2274308	27600
11497	551091	568374	2387145	27566
15066	537457	555027	2206899	31419
11240	525382	542841	2612545	27479
13243	557478	575141	2298138	29672
11497	530209	547721	2342993	27769
13069	569960	587893	2798276	29789
14120	555731	573127	2359289	30283
13986	531874	549257	2264655	30165
11350	489149	508075	2261965	29022
13199	543714	561487	2301264	29746
11960	499589	517149	2028778	28263
12517	524065	541725	2253939	28947
11526	511348	528831	2787600	27759
13160	567557	585030	2439530	29380
13143	577813	595680	2350999	29780
12943	579834	597330	2474246	29222
14217	558531	576147	2326870	30606
11510	536808	554338	2299851	27829
11489	526635	539214	2270771	23258
11307	534545	552094	2807873	27609
11420	535788	553221	2258932	27622
11347	531092	548848	2223253	27873
12193	533888	551414	2351819	28509
12943	562380	580213	2413947	29570
11296	541524	559067	2316873	27602
13103	572363	589819	2230269	29343
11480	530755	548371	2647657	27869
11469	535181	552634	2290560	27683
10977	575524	593213	3047172	27433
11530	536868	554647	2285161	28082
11286	537128	554617	2227223	27535
11400	545171	563027	2427914	28019
11467	526402	544005	2188494	27863
11237	529328	546691	2544041	27363
11426	534995	552727	2137649	27948
11410	529085	547771	2271795	28876
11457	555174	573127	2195360	28169
10913	569817	587389	2411533	27249
11667	498983	516626	2167875	28060
11406	514182	531991	2261868	27982
11406	540394	557861	2664083	27636
11503	536981	554781	2267705	28049
11333	537935	555264	2216013	27442
11589	492859	510388	2334616	27849
13056	570303	588023	2717345	29566
11556	537144	554647	2368822	27823
23038	567133	584722	2334948	39445
13017	568624	586287	2769467	29470
12986	583263	600729	2393131	29239
13103	569640	587443	2218339	29690
11256	540001	557624	2100373	27676
11477	529528	548241	3022026	28949
11436	532675	550301	2184984	27849
10703	572544	590037	2273775	26976
27802	549997	567807	2329149	44409
10896	539015	556654	2297750	27326
25222	568814	586376	2178647	41600
11503	530408	549117	2228513	29002
10917	569321	586900	2115693	27259
11436	529755	562710	2283384	43155
12186	535161	552744	2201700	28553
11100	572171	589893	2756671	27616
11493	535608	553231	2172431	27904
12423	533884	551507	2225296	28836
11280	533648	568021	2191194	44446
11070	538998	556607	2243425	27442
10443	573921	591667	2227253	26969
11527	528589	546315	2250342	28023
12669	532175	549797	2315263	29081
12906	566393	584216	2230189	29499
11179	529591	547187	2149774	27569
11163	489496	506745	2361685	27137
13993	539391	557087	2635731	30485
11446	504489	521988	2219339	27672
11346	517648	535271	2247295	27736
11503	530795	548544	2743628	28042
11876	541487	559343	2151248	28516
11100	527612	545208	2264012	27469
11530	532021	549611	2488292	27909
13990	537361	554957	2550627	30363
11599	537688	555284	2229719	27989
12006	528941	546657	2118035	28509
11207	528312	546108	2245686	27776
11963	537008	557397	2685146	30929
12956	579313	596979	2182957	29392
11286	530628	548304	2330563	27753
11130	534905	552491	2714512	27493
12526	537061	554544	2343316	28795
11513	538501	555951	2244435	27742
11400	558931	576790	2331347	28019
10726	569770	587536	2259398	27259
11443	530685	548091	2222733	27630
11360	535075	552598	3267286	27656
11573	532821	550287	2349379	27825
13000	565807	583444	2100743	29407
11156	536351	553980	2423897	27579
11473	524159	541721	2134649	27815
11216	528282	545924	2811039	27645
12563	540831	558421	2129069	28933
11347	532992	550468	2199284	27603
11456	532721	550351	2358467	27860
11520	544395	561821	2631794	27709
11433	506598	518805	2107422	22844
11576	532108	549697	2153455	27945
11550	492550	510269	2044708	27989
11357	525015	542678	2206034	27786
11439	506498	523895	2031091	27596
11207	523155	540905	2190384	27750
11487	496599	514109	2484622	27726
11100	533511	551148	3423392	27523
11409	532561	551297	2195327	28929
10926	605219	622998	2283984	27472
11143	535705	553244	2447070	27458
13016	570440	588023	2393691	29369
11483	535324	552844	2319323	27786
13000	565411	583224	2798013	29587
11560	535698	553198	2293294	27843
11896	524365	542028	2194784	28329
12459	529258	546934	2673496	28909
11416	534581	552138	2322823	27756
11577	533965	551181	2314044	27546
13023	566667	584517	2305964	29659
11490	531892	550535	2945713	28903
13047	568131	585783	2372735	29465
11443	531272	548661	2276831	27602
11349	522715	540538	2335996	27966
11586	529052	546738	2385418	28066
13153	572334	589700	2417547	29302
12919	566274	584003	2170984	29435
11273	533894	551377	2462059	27516
11530	524532	543454	2274248	29242
11369	530498	548001	2381278	27640
14123	574410	591990	2623291	30489
11450	531002	548234	2363052	27439
11266	535101	552617	2034588	27561
11203	502802	520258	2219306	27406
11637	518285	535898	2261065	28043
11506	493186	510819	2246422	27866
11443	529995	547657	2119906	27902
11419	533248	550647	2634084	27579
11077	499363	516989	2173795	27460
11393	525575	543265	3215748	27869
11443	533061	551704	2289404	28883
11349	550674	568527	2136305	27999
11453	533548	551064	2137715	27766
11336	523561	540951	2295801	27506
11506	528868	546377	2628964	27792
11433	541834	559290	2352719	27648
11516	566333	584210	2394491	28166
13976	535571	553141	3077765	30312
11463	536818	554354	2311623	27779
11186	555824	573683	2389008	27832
15099	534178	551734	2238198	31442
11513	536915	554278	2358873	27653
11507	527172	544831	2300468	27932
11503	528814	546187	2197786	27643
12507	528038	545255	2350079	28497
13883	532445	549974	2857058	30176
11346	533521	550997	2250822	27581
11569	527684	545251	2212479	27903
11570	526618	545264	2336323	28976
13902	548197	566053	2460319	30552
11566	527325	544818	3289509	27819
13880	534748	552324	2253289	30243
10990	571201	588917	2181087	27496
11480	525901	543521	2268961	27869
12613	516045	533558	2368705	28872
11570	524192	542031	2180331	28186
11193	538018	555487	2098389	27443
11136	517718	535088	2298330	27245
11350	533061	550564	2511344	27616
11700	495203	512699	2301294	27929
13936	526992	545711	2268705	31452
11296	530618	548034	2230899	27493
11170	527482	544758	2770787	27229
13053	575670	593296	2416591	29445
14156	570977	588403	2148322	30372
11596	525588	543144	3221104	27946
13170	581977	599583	2289938	29540
11426	529048	547818	2295671	28982
11536	528721	546321	3349491	27907
25629	588756	606176	2364535	41867
11549	541914	559390	2161617	27786
11269	530251	547854	2279271	27663
11496	540244	557647	2730651	27658
11299	492496	502632	2150471	20712
11256	526484	544241	2137768	27773
10750	574930	592376	3511592	26979
14253	570480	588316	2409894	30879
12979	561197	578943	2306577	29492
11276	538885	556414	2264975	27568
11536	526121	543438	2340142	27633
11359	531148	548857	2201506	27839
11400	528178	545588	2840262	27599
11313	540358	557974	2145588	27722
11210	535068	552538	2410678	27459
13043	573037	590873	2774457	29646
11536	537471	554997	2363272	27843
11433	543038	560551	2110429	27730
11250	493486	511115	2237019	27635
11350	536368	553791	2631188	27552
11419	506942	524575	2114196	27816
11403	517052	535954	2192007	29096
11410	500936	518578	2338069	27779
13959	529611	547234	2256201	30375
11527	528465	545858	2279064	27700
11423	558760	576587	2329013	28030
13919	540991	558487	2463282	30199
11586	533171	550634	2329276	27817
13006	574840	592453	2237382	29409
11563	528618	546087	2120758	27800
11219	526818	544164	2593819	27349
14086	541734	559237	2207660	30373
11513	527842	545241	2339280	27682
11377	531135	548711	2873741	27726
13130	581737	599219	2422710	29376
13039	564380	581943	2339649	29375
12913	562347	580050	2373212	29406
11407	533088	551834	3558248	28946
12986	582560	599960	2424254	29169
13279	563463	581103	2351279	29692
12983	585520	603029	2519557	29276
13023	572814	590416	2175321	29399
11026	524888	542558	2227093	27489
11463	525625	543141	2627601	27740
14293	562824	579994	2404558	30247
14009	530831	548437	2273088	30412
11300	532545	550058	2199320	27597
11243	533885	551221	2416247	27362
11383	529475	546998	2154535	27679
11456	493302	510992	2095546	27882
11226	540434	557934	2683823	27499
11459	501705	519155	2154061	27629
11493	519048	536698	2249668	27937
11516	506658	524101	2110389	27749
11453	520178	537861	2313896	27900
11453	528651	546127	2141101	27693
11480	543608	561044	2269962	27679
10899	569877	587659	2127738	27449
12296	527908	545297	2326956	28466
11429	530188	547900	2330219	27909
14043	529388	546861	2181767	30299
11247	530335	547998	3848513	27680
13116	583680	601176	2430137	29399
11643	530375	547944	2253239	27976
11489	546027	563820	2437943	28053
11506	536794	555567	2235049	29069
11406	531234	548624	2313366	27556
11346	528634	546351	2139031	27850
11327	547185	564574	2545751	27496
11477	551951	569777	2268685	28063
11490	532442	550238	2293274	28073
12620	531318	548728	2887141	28789
13039	572447	589909	2409017	29298
11519	534061	551617	2178030	27863
11416	530251	547754	2188660	27698
11253	527771	545631	2270614	27907
11413	523811	541481	2261921	27857
11476	525888	543658	2254329	28006
11646	531868	549467	3065105	28039
11550	525091	542638	2250802	27890
11373	531508	549124	2173224	27759
11526	533001	550640	2253618	27956
11350	497919	515388	2296684	27582
12143	542428	559977	2160041	28485
11439	496986	514655	2090440	27866
11293	515649	533378	2188924	27815
11486	502472	520365	2232126	28139
11246	512208	524571	2062304	22826
11283	528388	545870	2154871	27526
11467	533365	550854	2675857	27732
11620	536621	554141	3492450	27894
13230	578117	595659	2349459	29552
12490	541085	559167	2411847	29346
13036	563654	581333	2498598	29489
13163	569771	587313	2244829	29461
12717	544218	561831	2312167	29123
11393	527045	544481	2524424	27589
11423	525188	542927	2236772	27936
11533	522861	540411	2323416	27876
13993	533292	550731	2183534	30219
11160	533741	551371	2299987	27563
11567	535895	553311	3385370	27739
