elapsed_after_write_registered_nsec	elapsed_after_write_completed_nsec	elapsed_after_fsync_registered_nsec	elapsed_after_fsync_completed_nsec	non_blocking_time_nsec
13242	1598634	1615054	5418110	28493
13274	1615119	1631805	5026441	28794
14486	1633947	1650230	5480442	29614
13320	1638704	1656212	5583034	29731
14391	1673240	1689994	5427415	30062
13380	1633992	1664963	5549891	43269
14383	1821181	1839264	5684034	31312
14379	1756146	1773992	5551037	31052
15426	1749490	1767756	5666117	32446
14329	1735447	1753179	5511105	30801
14340	1812892	1831054	5659571	31276
14230	1764549	1782279	5398272	30813
14433	1794815	1812855	5701260	31310
15706	1782998	1800785	5534544	32312
14423	1775862	1793505	5691723	30892
39205	1789172	1806901	5572636	55748
14282	1760292	1778078	5655360	30919
14503	1667981	1685843	5404176	31186
13128	1626924	1643258	5567134	28388
14316	1824354	1842503	5554177	31286
14373	1772093	1789859	5655195	30966
14283	1765291	1781984	5588703	29907
15233	1695727	1712052	5456621	30489
13260	1662741	1679503	5411909	28851
13179	1606439	1624365	5403854	29793
13220	1656311	1674704	5454496	30289
14223	5001879	5020262	9001211	31360
14210	1826553	1841672	5069298	28378
14243	1516350	1530879	5430454	27808
14316	1499504	1529018	5265624	42877
12548	1657383	1673774	5811207	27859
14088	1692436	1710699	5496290	31118
15236	1788795	1806561	5710056	31842
13586	1810205	1827987	5816086	30202
15080	1761829	1780092	5652371	32072
15163	1715841	1733674	5452027	31723
14200	1819987	1836541	5789516	29667
14290	1723284	1740235	5568042	30072
14316	1715140	1732773	5742724	30783
14323	1803221	1821411	5557307	31327
15042	1811737	1829927	5682233	31982
12303	1708311	1726054	5937736	28713
13903	1763926	1781642	5572443	30452
15046	1790592	1808918	5245975	32126
15576	1763626	1781302	5626022	32095
15083	1783342	1801535	5533421	32106
15110	1772412	1789992	5665084	31492
14833	1781112	1798841	5969711	31393
15160	1800621	1818858	5646351	32227
15230	1812538	1830738	5624322	32246
15170	1767593	1785372	6020804	31790
14060	1785169	1802925	5697990	30632
14033	1817748	1836121	5632058	31235
14983	1744626	1762379	5573863	31542
13716	1784856	1802555	5693957	30219
14186	1852047	1870316	5635443	31258
13965	1602459	1618853	5687616	29207
13960	1754774	1772973	5452577	30960
15043	1797568	1815495	5578847	31809
15153	1783766	1801548	5873622	31742
15256	1773672	1791838	5643390	32263
15069	1818961	1837167	5581129	32093
15136	1785955	1803631	5679083	31642
15140	1775506	1793698	5605449	32166
15196	1773402	1791102	5699693	31699
14953	1715541	1733617	5887171	31782
38366	1789685	1802082	5593013	49880
15049	1791378	1809491	5658204	32002
15180	1798798	1816575	5949436	31773
14907	1785792	1803602	5818619	31556
14327	1736008	1752842	5494250	30039
13854	1659750	1677260	5437452	30217
15043	1796221	1814504	5707932	32079
15029	1795761	1815304	5581643	33325
15120	1749836	1767609	5783464	31646
15126	1818858	1837060	5591249	32172
15093	1807601	1825814	5722359	32136
15183	1766022	1783909	5827342	31893
12889	1799668	1818737	5669987	30791
15113	1797718	1815844	5533584	31996
15316	1726847	1744643	5616362	31866
15090	1797805	1816018	5549909	32133
13937	1653038	1669649	5650262	29474
14051	1661890	1679450	5417209	30464
15079	1804364	1822650	5737461	32195
15103	1770666	1788352	5557500	31596
15329	1782712	1800365	5662117	31823
15106	1806758	1824914	5586283	32105
15083	1733904	1751700	81935324	31632
15076	1764172	1781949	5579166	31673
14126	1818905	1837171	5571960	31223
14970	1745550	1763259	5491039	31522
14040	1763153	1780872	5504685	30590
15086	1792832	1810971	5593069	32068
15163	1773643	1791445	5576917	31799
14133	1783646	1801352	5920350	30679
14873	1782452	1800665	5587516	31932
14063	1825020	1842710	5653807	30583
14123	1816906	1833157	5842596	29287
14259	1703002	1719819	5502967	29986
14096	1717528	1735184	5533008	30552
13173	1787205	1804938	5615482	29713
14066	1838017	1856240	5808006	31119
14057	1796569	1814355	5560251	30673
13886	1717727	1735453	5850861	30362
15363	1737476	1752316	5437217	29000
15206	1747236	1764929	6309648	31716
15153	1775282	1793045	5635412	31756
15116	1794032	1812298	5657024	32216
15003	1754249	1771985	5997527	31572
15050	1769076	1786756	5608246	31546
15249	1783455	1801724	5595218	32336
15163	1788245	1806475	6139441	32145
15143	1722584	1740360	5488406	31671
15303	1828551	1846714	5606959	32305
14910	1775906	1794132	5655658	31975
15023	1761870	1779669	5675273	31652
15373	1774192	1792452	5565293	32473
14982	1771885	1790181	6103830	32118
15170	1756776	1774566	5317047	31790
14813	1781025	1799198	5692646	31829
15163	1788905	1807171	5525704	32202
15250	1752196	1769903	6113028	31787
14646	1766903	1784599	5458653	31176
13954	1658872	1675692	5463233	29662
13999	1634764	1652324	5403626	30402
15170	1788302	1807765	5590020	33472
15000	1743257	1760986	5581593	31568
13990	1724261	1742050	5644198	30532
15229	1786209	1804491	5562863	32352
15123	1809972	1827575	5682923	31570
14236	1771972	1789812	5730619	30892
14029	1824274	1843807	5620578	32370
15236	1775342	1793168	5576759	31892
13733	1818943	1835503	5739498	29176
13882	1645672	1662486	4997079	29614
13654	1626452	1644038	5450446	30003
14963	1827067	1845253	5348159	31982
14196	1791149	1808898	6171713	30776
14153	1797195	1814892	5668917	30683
14216	1827501	1846967	5615019	32512
14997	1759183	1776679	5576810	31323
13990	1777285	1794952	5653127	30497
14869	1829325	1846302	5582300	30759
14045	1677294	1694728	5979145	30385
15589	1737603	1755356	5422137	32095
15133	1755833	1773989	5583906	32042
15116	1716367	1734240	5435750	31743
14149	1761586	1777760	5611805	29220
14276	1725248	1742073	5468916	30008
14059	1664267	1681906	5623500	30549
13840	1742897	1760669	5606222	30453
14936	1805361	1823574	5603195	31946
14867	1748513	1766246	5317634	31352
15166	1740126	1758386	5634908	32176
15019	1792358	1810548	5715282	31962
15573	1752350	1770039	5614089	32081
15133	1795972	1814155	5837132	32160
15182	1780115	1798331	5622698	32241
15050	1768636	1786292	5598736	31545
15089	1804555	1822808	5800583	32099
15090	1778489	1796665	5541624	32062
15557	1767063	1784812	5513592	32105
14943	1807644	1825927	5600962	31980
14970	1751566	1769412	5658057	31639
13846	1773609	1791335	5633658	30398
13997	1821981	1840287	5980905	31109
15126	1755783	1773882	5271049	32022
14109	1713520	1731260	5604955	30575
15510	1767682	1784402	5910113	31071
13905	1637076	1653455	5270580	29207
14332	1805591	1823327	5366668	30899
15002	1816434	1834573	5637368	31895
15123	1757597	1775399	5687247	31742
14139	1755273	1773042	5572403	30739
14906	1793778	1812054	5596846	31989
15050	1767362	1785158	5648331	31575
13539	1779275	1797018	5535674	30112
13983	1854410	1872730	5688833	31050
15333	1749127	1766816	5539018	31853
14056	1824084	1842300	5713722	31102
14999	1765596	1781382	5585723	29572
15429	1768772	1786659	5625888	32115
14970	1802488	1820711	5476952	32033
15093	1741820	1759536	5671597	31640
14996	1744370	1762086	5525241	31466
13900	1677575	1694406	5244384	29639
13896	1608016	1640249	5430907	31429
15072	1787528	1805624	5697335	32008
14996	1774142	1792345	5576850	31953
15326	1743713	1761389	6285452	31832
13913	1773542	1791215	5555473	30419
14886	1826494	1844620	5728858	31829
15100	1729534	1747370	5542107	31663
14212	1766615	1784262	5702352	30699
14006	1823160	1841457	5640950	31133
13926	1781642	1799388	6101618	30509
14133	1759847	1777573	5629692	30693
14157	1834934	1853177	5741069	31203
15097	1771926	1789626	6011461	31626
15166	1771806	1789602	5624681	31793
15180	1793129	1811298	5534944	32190
15029	1770139	1788312	5352012	32039
14040	1774690	1790949	5661492	29214
14051	1657404	1674175	6480451	29754
14011	1676084	1694420	5436853	31112
15143	1795909	1813571	5656744	31646
14959	1803028	1821291	5596625	31953
15026	1773402	1791602	5787847	32063
15283	1730540	1748376	5490568	31869
15026	1785805	1804065	5648894	32116
14150	1831674	1849871	5681777	31186
10647	1803555	1833967	5649164	39859
13908	1665197	1681988	5401582	29619
14280	1704624	1722397	6092208	30890
14129	1804458	1822244	5592113	30755
14936	1790345	1808525	31428469	31922
14967	1800735	1818798	5507175	31839
15066	1811271	1829544	5607389	32116
15079	1794285	1812021	5562647	31626
14989	1783748	1802011	5672743	32095
14943	1798415	1816638	5566760	31972
15112	1780409	1796612	5679193	30210
14276	1714906	1731814	5500421	30090
13965	1666379	1684065	5623229	30492
13759	1726613	1744333	5531774	30229
15103	1800151	1818344	5634401	32139
15039	1776829	1794465	5529294	31519
14176	1757806	1775576	5666117	30776
14969	1801085	1819371	5613678	32093
13836	1630424	1646743	5420305	29084
13840	1776474	1794654	5304366	30840
14890	1727741	1745483	5668997	31385
15133	1732054	1749757	5544301	31589
15082	1743799	1761889	5596719	32012
14180	1795729	1813395	5690140	30686
13966	1778268	1794496	5631063	29104
14226	1723217	1740099	5450098	30021
14146	1703524	1721137	6072272	30593
13773	1813211	1831034	5600158	30433
14953	1812788	1830954	5598506	31948
15073	1731604	1749263	5617422	31579
13753	1809441	1827064	5803836	30212
14250	1816771	1836354	5633281	32660
14967	1751210	1769053	5799613	31633
14619	1782385	1800021	5502495	31095
15109	1792538	1812031	5707876	33425
15030	1759140	1776796	5525361	31493
13150	1721134	1738877	5584353	29585
15146	1811719	1828364	5601355	30687
13803	1602026	1618391	5347647	29060
13903	1796015	1813731	5475603	30432
14990	1786049	1804265	5721402	32036
15153	1751533	1769272	5517078	31735
15039	1783615	1801778	5532707	32019
15066	1767386	1785609	5992858	32115
15103	1719274	1736941	5600886	31596
15163	1785655	1803852	5787544	32176
15069	1774846	1793162	5579573	32139
15166	1746093	1763769	5521318	31682
15179	1781629	1799768	5646408	32125
14993	1826925	1845114	5840276	31999
14899	1738050	1755959	5475769	31632
15130	1787519	1805698	5357480	32148
14983	1727283	1744929	5422948	31436
12665	1601383	1617914	5617187	28051
13846	1668815	1685700	5522286	29585
14006	1814271	1832100	5617995	30666
13803	1775315	1793105	5658204	30416
14106	1834207	1852313	5712366	30965
14096	1802162	1819908	5798757	30678
13570	1810754	1828461	5874251	30114
14937	1744584	1762813	6660342	31919
14116	1863453	1881656	5564459	31127
15063	1784489	1802191	5703016	31606
12890	1797328	1814968	5783457	29367
14119	1836027	1854346	5690313	31265
14993	1755336	1773092	5620115	31559
14189	1785975	1803714	5619112	30768
13742	1660369	1677097	5405427	29396
13779	1679366	1696842	5250707	30108
15109	1817924	1836087	5633748	32102
14100	1805268	1822961	5738825	30629
14876	1759183	1776842	5685440	31372
14133	1840044	1858363	6167650	31255
15063	1786059	1804238	5538364	32076
13506	1776712	1794398	5642721	30032
15000	1775713	1793849	5629255	31970
15033	1796075	1814311	5737828	32110
15413	1726870	1744573	5461883	31845
14997	1780656	1798835	5673544	31993
15123	1764379	1782092	5600216	31642
14829	1757269	1775025	5628811	31392
14893	1788365	1806451	5993418	31809
14893	1796559	1814765	5635902	31929
15516	1762809	1780575	5487622	32112
15103	1798945	1817071	5857148	32062
15103	1792608	1810801	5622801	32136
15406	1743046	1760759	5475512	31936
14170	1816095	1834174	5505915	31062
14157	1791432	1810558	5711976	32112
13823	1783932	1801725	5734495	30438
14099	1858639	1876989	6081498	31279
15040	1765620	1783826	5590976	31999
15100	1717321	1735064	5594836	31597
14943	1782712	1800945	5904154	32006
14966	1794825	1813128	5682994	32021
15246	1742990	1760796	5524747	31869
15062	1781622	1799755	5665204	32026
14996	1783392	1801638	5628191	32078
15229	1741896	1759566	5610469	31679
15116	1783699	1801825	6009831	32048
15063	1758456	1776689	5578483	32026
14636	1724873	1742670	5569426	31163
15043	1742414	1760693	5604906	32049
15166	1787549	1805595	5637785	31939
15046	1761622	1779429	5688670	31660
15026	1773022	1791185	5601806	32005
14973	1768919	1787142	5643048	31996
15896	1764689	1782405	5853998	32433
15027	1782076	1800312	5603140	32102
15133	1774665	1792952	5574063	32176
13490	1757296	1775092	5897697	30043
12716	1791712	1809761	5548679	29522
11945	1633761	1650529	5364351	27593
12023	1643277	1660830	5464181	28331
12970	1791742	1809765	5637714	29750
12140	1799655	1817402	5648725	28653
12267	1708078	1725824	5493879	28693
12753	1788299	1807345	5494746	30532
12976	1727844	1745646	5329887	29431
12203	1809048	1827191	5676756	29113
12370	1821471	1839671	6195779	29280
12523	1795581	1813251	5684023	28933
11649	1787385	1805061	5789647	28062
12510	1828208	1846244	5697183	29289
13100	1733607	1751403	5554274	29549
12209	1762836	1780475	5527664	28585
12710	1746527	1765986	5573623	30822
12733	1714148	1731857	5502199	29112
12859	1788085	1806245	5594389	29776
12573	1762976	1781049	5973278	29296
12689	1750459	1768095	5590752	29056
12666	1797298	1815470	5645350	29595
12740	1812455	1830531	122984540	29493
12543	1829160	1847323	5681336	29393
12796	1777882	1795615	5482942	29296
12943	1770126	1788089	5831049	29662
12989	1762786	1780929	5469049	29862
13253	1773759	1791435	5991601	29656
12266	1826210	1844230	5553530	29030
12909	1781628	1799735	5575456	29753
12892	1753276	1771005	5553287	29381
12776	1778148	1796285	5756514	29650
12730	1778699	1796772	5532631	29479
11973	1740014	1757680	6672752	28400
12893	1751707	1769419	5508919	29363
12973	1794965	1813005	5655574	29770
12986	1754440	1772132	5635851	29438
12826	1774119	1791845	5327814	29309
12690	1785676	1803692	5468533	29387
13326	1711618	1729410	5622785	29801
12253	1812638	1830661	5720799	29016
11163	1819614	1837917	6147266	28126
12183	1798781	1816507	5575769	28679
12863	1775506	1793369	5691810	29435
12430	1827051	1845160	5900733	29309
11843	1762120	1779806	6352031	28259
11793	1760832	1778508	5793266	28226
12710	1772459	1790475	5567307	29459
13039	1791195	1809328	5645008	29906
12693	1761032	1778828	5910619	29246
38812	1779842	1797515	5545364	55215
12873	1786938	1805021	5613288	29703
13006	1776119	1793835	5576929	29456
12630	1765216	1783446	5424431	29523
12590	1714574	1732413	5548294	29072
11830	1715464	1733267	5604192	28286
11739	1804251	1822370	5556396	28618
13323	1733780	1751503	5526498	29703
12343	1773485	1791112	5639951	28553
12177	1761793	1779719	5990578	28847
13370	1836171	1854193	5578813	30169
12269	1750333	1768089	5637301	28796
12273	1754157	1773056	5559574	29936
12256	1757510	1775669	5549724	29098
12166	1781439	1799288	5992424	28775
10690	1789462	1807195	5776831	27189
13346	1758493	1776382	5429017	30016
12093	1779195	1797228	5629284	28893
13446	1774199	1792115	5243526	30113
12026	1740963	1757700	5499507	27607
11316	1665352	1681680	5206678	26500
12414	1644176	1660718	5691311	27828
11200	1596269	1612614	5283386	26325
12623	1626162	1643765	5691299	28893
12310	1772472	1790602	5575670	29203
12120	1772059	1791002	5614655	29823
12063	1784982	1802965	5619222	28786
12246	1774222	1791808	5656844	28589
