elapsed_after_write_registered_nsec	elapsed_after_write_completed_nsec	elapsed_after_fsync_registered_nsec	elapsed_after_fsync_completed_nsec	non_blocking_time_nsec
13043	59865	70178	951583	22723
13063	60191	70548	956489	22786
12713	63555	73708	1511530	22266
12970	61278	71715	1715677	22743
13080	60555	70978	990235	22846
12836	64758	75204	1009334	22599
13016	60708	71041	948510	22715
13050	60322	70718	1069393	22813
13083	59995	70398	957039	22849
12960	75532	85848	1633417	22616
12956	60915	71495	1637773	22876
12967	60372	70782	1235025	22744
12966	63322	73728	984052	22722
13209	59985	70494	1047096	23062
13180	60335	70878	954926	23089
13050	72348	82955	1075736	22990
13137	62659	72992	2187818	22810
13160	59735	70082	1142871	22863
12913	63958	74328	997471	22626
12947	60505	71018	1054253	22797
12996	61062	71518	975265	22789
12927	60885	71445	1047560	22827
13059	64088	74634	992858	22969
12953	61315	71791	2308140	22769
12927	60755	71255	1124221	22793
13016	74827	85097	1224101	22609
13149	60495	70891	966232	22912
13027	59988	70355	993745	22760
12716	64348	74668	967306	22412
14103	61718	72265	1078993	23973
13009	61301	71708	2304260	22756
13040	64369	74695	1055337	22680
13186	61288	71648	989305	22906
13183	60548	70841	1063259	22816
13177	60585	71078	975209	23033
12886	64445	74991	1063403	22755
12996	62094	72511	961699	22749
12927	60689	71172	2467426	22754
12936	63465	73854	1179743	22642
13179	60425	70851	1248070	22973
13150	60405	70745	954586	22823
12903	74672	85171	1119895	22719
13020	61842	72188	966819	22706
12893	60641	71001	1316702	22596
12993	62022	72525	1100612	22840
14196	64385	74875	1064180	23989
14253	62165	72831	1529066	24209
12987	60829	71188	1098615	22716
12986	63501	73741	955595	22543
13146	60095	70455	1040943	22843
13097	60355	70582	988709	22700
13103	60128	70558	1085176	22896
12826	63174	73797	955665	22789
12913	61028	71321	1051256	22549
13067	61039	71505	2169891	22870
12916	63438	73701	1141004	22519
13076	60345	70798	947336	22895
13153	70748	81181	1033767	22952
12726	64232	74685	960902	22523
12870	61845	72378	1050173	22743
13003	61125	71415	958623	22659
12943	61299	71762	1094002	22769
12796	63465	73944	986812	22619
12933	61588	72031	2154078	22719
13003	61069	71335	929604	22609
12923	64084	74408	1033996	22557
13133	60895	71165	948620	22769
13139	60025	70434	1068552	22886
13143	60241	70561	876751	22823
12616	64281	74527	1024953	22195
13046	63072	73515	1482471	22833
13117	61149	71698	1793609	23006
13006	64241	74605	959462	22693
14326	72317	82657	1099668	24026
13133	60555	70771	947922	22717
13107	61152	71452	1022354	22774
12843	63695	75344	956319	23832
12963	61375	71855	1014191	22783
13023	61032	71305	957923	22659
12976	60722	71088	1027097	22709
12836	63624	74064	1669165	22619
12957	60929	71398	1157467	22766
12910	60348	70895	929173	22797
12936	63914	74004	1011961	22399
12933	60932	71305	957733	22679
13192	60094	70537	1011087	22978
13040	60382	70622	892105	22626
12626	63088	73038	1011524	21913
14199	62431	72591	1599977	23729
12863	71552	82188	1066493	22839
12963	60871	71294	1002121	22726
12870	63119	73772	1057706	22847
13076	61378	71661	962312	22723
12889	60791	71057	1047013	22495
12960	60762	71195	979489	22737
12906	62201	72531	2330486	22609
13117	59732	69965	1008185	22713
12856	63312	73525	1069663	22419
13056	60895	71298	958669	22832
12943	60768	71141	1042327	22685
13070	61132	71528	875885	22839
12779	63354	73817	1051336	22585
13020	61905	72285	2224303	22776
12976	61075	71521	1221641	22785
13023	64352	74791	978145	22806
12930	71192	81675	1074216	22776
13109	60418	70764	951095	22822
13026	60135	70388	1058909	22647
12843	63015	73504	972798	22672
12996	60938	71411	2303794	22809
13347	65085	75512	1202399	23117
12919	60998	71314	1058599	22592
13153	60425	70765	950853	22836
13142	59941	70494	1062976	23059
13063	63888	74278	961382	22803
12880	61572	72142	1045547	22793
13050	61209	71628	2303281	22809
12967	65085	75338	1170477	22560
14319	62238	72671	956385	24120
13137	59829	70285	1037920	22960
13136	59945	70031	1021674	22586
13007	74225	84605	1124278	22746
13083	61668	72097	969188	22856
12873	60525	71032	1087189	22720
13426	65721	77278	2386771	24300
13156	60392	70695	1071119	22822
13183	60212	70578	974486	22888
12996	64421	74861	1077402	22749
13046	61855	72318	957766	22849
12923	60945	71318	1069986	22639
12913	60899	71228	959576	22582
12896	64248	74738	2373082	22699
12996	61005	71364	1095538	22723
13416	65631	76131	1078865	23246
13073	61984	72354	972642	22783
12910	60055	70675	1083599	22857
13116	60281	70721	2320263	22923
13100	75078	85461	1076549	22837
13112	61771	72161	968242	22845
12906	60935	71491	1048003	22805
12923	63381	73774	974052	22636
13169	60358	70618	1055959	22772
13116	60268	70758	981325	22949
13157	60362	70875	2479972	23014
13037	62512	72972	1045857	22821
13103	61652	72061	1016364	22856
12926	64045	74474	1045440	22705
12946	61038	71515	1049347	22763
13097	60452	70948	943913	22933
13150	60275	70685	960283	22923
12823	62512	72808	937800	22493
12893	61618	71985	1038190	22603
13070	61028	71338	969805	22723
12923	71162	81298	2367692	22439
13050	63559	74038	967776	22869
12852	61401	71747	1038250	22538
13010	61208	71628	963472	22770
12923	64265	74575	1076943	22576
12936	60681	70905	941616	22486
13103	60305	70708	1033247	22846
13203	60468	70998	1514659	23094
13179	63725	74044	1316235	22842
12969	60871	71168	2116396	22630
12970	63688	74294	1065656	22899
13003	60982	71418	942640	22779
13043	60115	70595	1033961	22889
13066	60224	70397	986301	22603
14073	64571	75044	1035380	23866
14363	63085	73441	1159630	24046
12953	71231	81424	1230225	22486
12463	64149	74228	2205860	21878
13123	60235	70492	1045124	22739
13177	60328	70655	885688	22870
12880	64255	74428	1030104	22383
13043	61888	72304	933936	22802
12963	61099	71515	1006321	22719
12923	61055	71405	940190	22636
12673	63308	73341	1008764	22026
13003	61782	72168	2238659	22716
12949	60951	71228	1007761	22590
12957	64245	74595	944327	22603
12923	60872	71348	994655	22723
13166	59991	71558	984165	24073
13139	60091	70404	1043296	22792
12883	63832	74382	986815	22747
12893	71818	82091	2262912	22506
13053	60635	70975	1024864	22693
12936	65325	75644	1031523	22572
13020	62058	72422	962999	22747
13157	60082	70372	1016188	22790
13023	60058	70318	1005194	22650
12910	62978	73401	1097552	22650
13066	61395	72038	1526726	23053
13076	60675	71001	1637636	22745
13019	64021	74451	973842	22759
13120	60335	70708	1055756	22820
13116	60385	70865	957516	22936
13093	76212	87111	1043137	23252
12990	59162	69478	999951	22669
13080	43319	53342	1102605	22519
12899	59595	69948	2224282	22620
12926	75011	85517	1145597	22755
13000	61545	72068	946580	22866
13070	60872	71285	1052067	22840
12919	64698	75111	973411	22646
13166	60975	71581	1083028	23116
13103	60409	70858	946173	22919
13196	60388	70754	1034193	22930
13069	64141	74604	962802	22875
12870	61645	72142	1018734	22707
12903	60975	71495	957246	22766
12957	60682	70758	1014674	22436
12843	63615	73761	951026	22373
12926	61405	71538	1010948	22442
12976	60785	70818	982128	22416
12969	60798	70914	2343556	22486
12933	62181	72531	976238	22596
13167	70885	81201	1110952	22822
13076	59372	84881	966232	37945
13093	63521	73918	1049513	22823
13190	60259	70598	947840	22873
13089	60151	70664	1112784	22966
12953	64748	75161	961722	22665
13010	60708	71011	1044297	22676
13110	60375	70832	954583	22906
13113	60105	70461	978192	22810
13106	72308	82938	961226	23059
13013	60291	70234	1041517	22356
13160	60132	70222	943373	22656
13086	60144	70208	1043476	22557
13030	75378	85868	1125211	22870
13046	60198	70618	1041597	22822
13103	60202	70561	2145138	22803
12897	74392	84761	1080059	22612
12903	60758	71111	953256	22599
12903	60808	70998	1010591	22433
12900	60852	71418	887518	22810
12593	64688	74838	1177762	22137
12893	61655	72028	960986	22606
14089	62038	72504	1075132	23898
12970	60772	71158	2102336	22703
12886	63395	73671	1062226	22472
12996	61128	71434	949049	22669
13103	60252	70718	1000701	22932
12883	63935	74304	1000155	22596
12856	61168	71701	1038937	22729
12856	60668	70994	947606	22546
12873	60778	70981	1128648	22416
12862	63588	74064	2124708	22672
12927	71862	82335	1081053	22740
12826	76425	87234	966839	22975
12927	62992	73458	1013108	22733
12893	59925	70418	1022418	22729
13017	60065	70515	1018541	22820
28905	76971	87844	981355	39109
13133	60802	71182	1115605	22879
13202	59691	69881	1984239	22762
12757	63279	73682	1169590	22504
12957	61095	71545	1096912	22747
13003	60158	70621	1137877	22806
12933	60912	71071	947413	22502
12916	63848	74238	1017020	22670
12943	61778	72214	1166226	22742
12907	61309	71788	1522907	22749
12923	64085	74708	957876	22876
12903	70998	81361	1072800	22625
13097	60235	70605	938637	22833
13079	60135	70481	1122341	22793
12736	63165	73408	960582	22309
12917	61569	72025	1153094	22713
12943	60539	71085	940410	22856
12979	60921	71328	2305817	22712
12890	62791	73184	966289	22626
12923	60685	70908	1051867	22486
13056	61148	71728	971722	22979
12993	63578	73818	1076725	22543
12940	60092	70355	946556	22536
13179	60375	70784	1012017	22908
13169	59375	69871	989681	23032
12976	48089	57992	2138862	22270
12986	59865	70225	974612	22709
12866	72115	82588	1089936	22679
12880	62249	72762	958020	22703
13090	43299	53245	998925	22446
13123	59855	70198	925144	22835
13063	45592	55565	969469	22445
12993	48249	58219	947326	22356
12990	45369	55456	2220343	22457
12937	70518	81095	1019888	22813
13016	62305	72538	1038670	22626
13016	59008	69288	965249	22670
13123	46495	56588	945676	22630
13043	58065	68245	945143	22599
13147	48216	58639	993089	22933
13130	59255	69451	957856	22692
12999	44295	54311	2039924	22419
12920	62082	72361	969132	22576
12939	57961	68368	1228878	22723
12873	59828	70328	947086	22747
13569	51868	62505	1047573	23529
13106	60385	70588	960836	22676
13037	59815	70115	1034634	22703
13000	59912	70388	2186947	22836
12920	63445	73888	1083489	22706
13066	61885	72188	963622	22702
12916	60695	70921	1087055	22486
13100	64411	74701	965006	22733
13026	60848	71124	1033083	22666
13133	60825	71082	924904	22726
13113	60145	70515	1149370	22823
13062	64314	74681	2246218	22773
13096	61848	72224	1080598	22816
13103	61068	71351	1143004	22712
13010	74595	84848	1110411	22587
13103	60455	70865	948266	22876
13179	60431	70914	992538	23002
12810	64782	75122	968199	22507
12833	61341	72018	2286920	22853
13037	60299	70818	1062440	22897
13006	64794	75141	1089718	22696
13133	61145	71598	955346	22952
13026	60195	70438	1049376	22633
13140	60215	70588	963086	22879
12929	63981	74491	1042243	22780
13130	61955	72315	961529	22830
12890	60812	71278	1041020	22722
13076	61098	71471	991164	22789
12947	63859	74328	1039697	22756
12859	61528	72104	969765	22768
12980	71005	81098	1072039	22473
13046	60998	71368	963099	22786
12940	62235	72305	2254876	22380
13222	59801	70091	1122871	22865
13122	77557	92080	1081378	26739
13020	63508	74024	962475	22902
13030	61485	71961	1091722	22872
12960	61135	71418	990435	22612
13423	64445	74678	1060013	22976
13149	61101	71577	2146221	22992
13033	60018	70255	1115081	22640
13070	63961	74371	972325	22846
12860	61425	71838	1058466	22636
12950	60922	71345	1088009	22736
12846	60591	70994	1056039	22613
13016	64225	74685	969176	22806
12870	72278	82851	2258859	22809
13163	61458	71718	975599	22789
13036	63555	74011	1052776	22842
13097	60529	70888	961309	22826
13080	59889	70185	1108658	22726
13102	75094	85814	979158	23129
13073	62315	72518	1136617	22643
13096	60021	70211	2289574	22645
12873	63471	73944	1072412	22686
13016	61032	71535	947363	22882
12973	60955	71275	1045614	22659
13023	61078	71528	1009727	22833
12913	64011	74508	1075895	22733
13090	61358	71695	938436	22740
12977	60735	71148	1048377	22756
13020	61522	71795	984072	22660
13046	75091	85564	1124268	22862
13136	61621	71991	968568	22873
13116	60075	70438	2259251	22847
13066	62991	73434	1114068	22838
12903	60895	71208	1069603	22582
12940	61312	71765	950643	22760
13420	64652	75268	1143374	23379
13109	59524	69921	1008241	22870
13123	60265	70545	1160117	22763
13186	60452	70898	2216413	22995
14200	64585	75208	1146097	24133
13086	61038	71428	952162	22819
14086	61888	72461	1083849	23982
13053	63662	73991	942126	22719
13160	61538	72061	1030861	23015
13146	61528	71805	944266	22786
13109	70174	80664	1770265	22966
13020	62955	73511	1159947	22890
13039	61068	71494	1087242	22808
13063	61395	71758	932923	22766
13029	49328	59551	949712	22629
12983	59142	69635	922160	22799
13070	43172	53179	980435	22500
13100	59302	69688	940186	22850
12906	63888	73998	1036497	22396
13090	60862	71001	1386647	22606
13093	61261	71561	1782362	22730
12253	69474	79617	1045003	21752
13153	60428	70844	1006921	22903
13070	60758	71131	938630	22799
13117	60355	70775	1016981	22903
12843	63278	73834	945866	22723
14126	72091	82621	1126931	23997
13046	61175	71555	2371912	22769
13083	63055	73488	1242168	22806
13200	60475	70891	963426	22959
13153	60322	70601	1031190	22799
12983	63102	73408	955696	22599
12913	60894	71391	1050643	22753
13026	61125	71631	1014180	22859
12926	60922	71311	2228316	22642
13047	62802	73355	963699	22940
12913	60809	71162	1022218	22606
12913	60888	71204	951726	22569
12957	63505	73978	1086709	22743
12986	60195	70584	961885	22723
13156	60248	70748	1023764	22993
13163	60392	70591	995455	22702
12876	74395	84971	2091260	22766
12970	45852	55772	1013764	22313
12920	60042	70395	976112	22636
13006	49372	59412	908721	22429
12997	45062	54969	940997	22294
12839	42802	52828	876764	22286
12977	40226	50232	933764	22383
12953	49182	59405	1033557	22579
12983	45409	55445	2219070	22402
12786	47065	57075	1015311	22225
13073	63661	74178	1022630	22906
12869	60164	70637	914523	22655
13096	43582	53441	973728	22379
13096	59695	70058	966089	22825
12953	63332	73881	999092	22826
13003	45769	55916	917291	22540
12766	52358	62418	2126205	22216
12946	46015	55892	905611	22233
12923	45735	55582	937429	22203
14000	45475	55572	873755	23500
12959	42335	52332	973758	22340
12846	63828	74304	958112	22662
12923	61788	71941	1037236	22480
13016	62152	72565	1071016	22802
12946	61945	72355	2242472	22716
13036	64171	74497	980168	22729
12937	60982	71432	1069363	22727
13016	61278	71657	956019	22735
12993	63671	74144	987525	22769
13009	60348	70804	954742	22788
13140	60409	70798	1037817	22886
13176	60491	70898	2032998	22949
12989	75021	85537	1235774	22822
12926	61085	71544	956482	22749
29112	77098	87921	1063986	39235
12986	62521	72998	948412	22803
13146	60211	70488	994784	22790
13169	60358	70754	947276	22929
13053	76118	87084	1110021	23329
13030	63319	73782	2180348	22823
12910	60342	70795	1045733	22727
12847	63499	74008	969762	22686
12903	59822	70301	1058309	22755
13067	60132	70445	948343	22743
13090	60088	70468	1027814	22836
12900	63118	73658	955319	22776
12853	61845	72358	1581152	22709
12989	60355	70711	1794422	22712
13089	75941	86331	1132574	22792
13097	61475	71865	950383	22853
13153	60335	70738	1030347	22899
12990	60272	70708	963149	22789
13003	63249	73732	1055547	22823
13087	61118	71495	1007628	22804
12913	60828	71181	2296844	22609
12929	64068	74444	1024847	22648
13160	60469	70718	1040177	22776
13063	60535	70835	885565	22726
12783	63908	74104	1042106	22359
13043	62348	72777	974508	22812
12870	60849	71102	1054157	22467
13036	61248	71648	1532999	22779
12979	64081	74477	1893269	22725
12977	61525	71968	1154941	22763
12933	70268	80667	1212082	22696
13017	62779	73165	969002	22747
12910	60145	70405	991212	22496
13136	60275	70638	984741	22840
13013	73021	83594	1055540	22883
13156	62675	73018	957632	22830
13146	60128	70478	1141767	22862
13076	60195	70521	940723	22768
13030	63068	73275	2247585	22653
13043	60355	70661	963175	22730
12909	60771	71314	1024264	22826
13076	63731	74141	961975	22826
13046	59965	70325	1037744	22772
13052	60131	70398	952855	22686
13017	60245	70708	976522	22846
12873	63028	73275	2189911	22496
13026	72364	82717	1143500	22756
13046	61018	71541	927653	22945
12969	64411	74941	1012831	22842
13053	61388	71661	941463	22703
13083	60108	70358	989138	22700
13006	60205	70498	1104165	22675
12870	64245	74651	1665109	22653
12983	61522	72011	1129774	22796
12926	60555	70928	1004278	22667
14153	66009	76492	953493	23976
13013	61025	72661	1015884	23999
13120	59972	70305	935450	22816
13186	60351	70751	962519	22953
12853	63735	73901	1847044	22369
12933	61328	71761	1169419	22706
12959	60208	70571	920826	22683
12890	75922	86251	1082509	22573
13127	61129	71388	935243	22730
13079	60288	70621	999917	22746
13096	60178	70658	891221	22906
12763	63692	74021	1008715	22429
12893	61712	71868	1597901	22432
13007	60502	70758	1189293	22626
12923	78772	89388	1029064	22859
13073	61989	72272	997498	22716
13050	60055	70301	939926	22662
13066	60175	70551	1010784	22805
13180	85304	95887	973155	23039
12900	62895	72931	1009491	22339
12970	60745	70878	937313	22506
12953	60665	70848	1769153	22529
12977	64725	75265	961143	22860
13010	72268	82461	1062123	22569
13073	60175	70412	942180	22642
14360	61268	71711	1053896	24169
13989	63958	74498	957002	23879
12956	61251	71641	1590251	22713
12980	61202	71548	1575645	22693
12977	64085	74558	1058210	22760
13033	61478	72014	936633	22910
13116	59878	70441	1041180	23043
13060	59815	69991	949909	22602
12893	62984	73311	1046079	22580
12876	60992	71335	956706	22579
12989	60588	71014	2049041	22772
12929	62484	72907	1091075	22678
13096	60352	70568	1042933	22675
13120	60285	70675	960089	22876
29912	87711	98391	1125654	39879
13106	61198	71561	931887	22835
13073	59975	70381	1024484	22847
13083	60232	70535	2093167	22752
12943	63548	73938	1111335	22689
13063	61122	71498	949249	22810
12976	60661	71088	977932	22770
13037	64982	75175	951500	22570
13073	59861	70241	1040510	22817
13093	60282	70575	939493	22749
13043	60108	70491	2240052	22796
12936	64301	74838	966465	22816
12953	62079	72385	1089746	22603
13006	61005	71458	951346	22825
12893	63855	74204	1049783	22566
13017	61715	72085	942213	22753
13056	70598	80758	1099879	22572
13103	60338	70558	2137099	22686
12990	64475	75155	1065479	22987
13027	62408	72752	1088429	22711
12880	60985	71555	1063086	22790
13066	62565	72901	953182	22723
13143	60325	70585	1036260	22746
13163	60418	70894	953789	23003
13023	59518	69605	2265018	22473
12997	62599	72918	1079626	22670
12966	60591	71021	1113614	22736
12876	64311	74671	978358	22559
12889	60015	70581	998844	22782
13093	60318	70714	948529	22826
13147	60232	70642	942920	22893
12686	62775	72898	2237106	22136
12983	72361	82798	1118975	22763
13046	61202	71801	949366	22985
12966	63711	73988	1069989	22559
13173	61631	72068	934839	22974
13110	60239	70698	1075126	22905
13083	60258	70685	979179	22876
12853	64172	74691	2485309	22696
12933	61605	72061	1047767	22755
12933	64768	75128	1055456	22633
13013	61659	72055	1028587	22723
13136	60762	71125	1034980	22839
13200	60435	70875	905721	22983
12739	63988	74358	1010854	22456
13056	62091	72511	944269	22819
13099	61095	71538	1004287	22886
12926	60151	70451	909677	22569
12793	74881	84888	1069993	22220
12959	61988	72484	1274066	22795
12906	60855	71341	1287466	22736
12899	61031	71524	965242	22732
12826	63018	73491	1062526	22642
12987	60875	71368	955160	22816
12927	61015	71445	1046790	22700
13013	61055	71491	969246	22772
13006	63241	73638	1053426	22743
13076	61185	71651	960316	22882
12946	60655	70641	1062146	22312
13050	60085	70228	937993	22576
12983	48028	58205	960145	22540
13072	59574	69857	912993	22731
13079	45775	55871	963405	22548
12969	59684	69711	1005807	22380
12993	76218	86384	1121724	22533
12893	60998	70981	2231449	22256
12906	80067	90757	1286042	22882
13016	60538	70994	975185	22815
13160	60352	70738	1039047	22887
13146	60915	71261	897294	22832
11000	61792	71908	1035194	20479
13056	61051	71381	957599	22722
14039	62144	72741	1228501	23983
12989	60301	70831	1471094	22886
13067	63085	73512	2177358	22827
12960	60528	71161	1006934	22936
13403	64411	74874	1052789	23179
12983	61105	71451	948686	22697
13030	60105	70288	1032134	22583
13170	60555	71065	899791	23023
13150	61965	72274	1057939	22773
13043	60305	70695	927440	22776
12989	46048	55911	1492097	22248
12973	68014	78404	1680331	22706
12890	61558	71875	1029644	22530
13110	59239	69672	917264	22887
13076	43589	53708	931943	22608
10056	59805	70201	868345	19855
9633	56728	66851	999398	19103
9597	57019	67362	882835	19256
9677	56935	67375	1523173	19456
9840	61222	71418	911221	19339
9970	57422	67548	996051	19433
10817	57962	68222	878482	20414
9723	56705	66918	972262	19253
9816	61348	71561	890008	19342
9607	69312	79721	1072729	19352
9676	57295	67598	870508	19293
9796	56962	67395	1940281	19546
12923	64055	74511	989658	22715
9859	58478	68841	981611	19559
9630	57002	67201	884024	19142
9843	56375	66651	978821	19460
9723	59128	69411	873862	19325
9716	56608	66788	1008464	19213
9737	57139	67468	879708	19382
9690	56395	66508	2391368	19179
12916	62741	73271	1001507	22776
9730	56892	66738	1009744	18889
26496	72605	83198	906371	36430
9686	58345	68768	969949	19399
9877	57212	67585	923294	19550
9793	67245	77121	1146690	19073
9843	76385	87214	2143229	19932
10000	59348	69545	1088139	19547
9737	56942	67362	875675	19470
9863	61385	71791	1011478	19568
9747	58739	69105	883958	19429
9779	56925	67024	1015464	19215
9759	57115	67384	914786	19339
9793	55768	65875	2301231	19213
12923	61975	72211	1112312	22505
9956	57108	67361	1120105	19559
9933	62215	72578	905297	19603
9890	57269	67618	1014184	19553
9666	57191	67448	873275	19253
9704	56849	66985	916264	19127
9687	61502	71712	1479098	19220
12930	71861	82294	1717547	22726
13213	60045	70261	1057796	22753
9993	61422	71568	994711	19469
9819	58361	68704	883267	19499
10826	57785	68048	973745	20400
9570	56588	66815	881738	19134
9643	61018	71328	1170330	19309
12940	60939	71205	1988980	22536
12913	59748	69838	1170846	22340
9890	61218	71418	1010904	19426
9853	58202	68551	978745	19539
9680	56965	67282	888178	19337
9604	56516	66872	1038654	19280
9964	61155	71542	896908	19667
9797	58728	68932	2330200	19314
9979	57275	67681	928363	19706
9657	71085	81091	1115282	19006
9693	57025	67328	879415	19328
9740	56879	67052	972586	19226
9653	56908	67205	957296	19259
9813	61175	71625	973105	19636
9613	57162	67295	884081	19083
9853	57589	67898	965686	19475
9610	57045	67061	863728	18940
9843	46368	56221	927966	19110
9626	58248	68341	981648	19086
9639	56625	66541	965702	18939
9610	56692	66631	880391	18933
10969	62991	73224	1062859	20596
9743	57992	68248	884065	19355
9823	56795	66758	973661	19163
9660	56955	66915	893968	19020
9730	66025	75878	1055386	18936
9973	59368	69348	885361	19366
9653	56925	66975	2208690	19096
10403	60515	70768	1004964	19990
10017	56925	67242	1004991	19674
9790	56835	67158	941670	19429
9936	58178	68504	967519	19582
9960	61625	72265	881888	19903
10150	42226	52442	890541	19663
9720	40746	50782	875245	19093
10010	40806	50712	960106	19296
10089	40902	50815	1010027	19402
13057	63549	73705	1074476	22593
9814	57232	67525	881282	19447
9730	56735	66638	2266505	19019
12976	63891	74414	997658	22846
9740	69084	79361	1021060	19327
9833	57645	67758	1030614	19280
9816	55961	65918	1002458	19116
9617	59172	69368	879068	19174
9754	57135	67335	968483	19266
9713	56778	67025	2148601	19293
9950	61378	71732	1018164	19630
9763	56922	67135	883141	19320
9649	56505	66498	963965	18959
9546	56888	67308	1092265	19263
10003	59468	69618	1005598	19453
9643	57052	67401	880758	19289
9873	57105	67478	1397623	19519
10496	62185	72454	1866223	20126
12953	59845	70134	1161503	22610
9830	57232	67472	861299	19406
9703	72424	82520	1219794	19140
9816	58351	68551	899831	19363
9723	56835	67255	1000855	19487
9706	57141	67368	887301	19240
9690	61159	71432	2269172	19360
13183	61452	71821	911734	22919
9616	56978	67215	1017481	19196
9810	60962	71312	891068	19560
9617	58142	68595	1087922	19427
9820	57035	67395	884571	19476
9839	57108	67258	967772	19306
9457	61262	71475	2372116	19030
12960	61105	71391	983688	22616
9669	57611	68028	949476	19432
9996	61414	71678	970188	19593
9756	58425	68705	885524	19317
9716	67751	77948	1043150	19227
9860	56775	67042	848046	19440
9803	60571	70614	978325	19236
9610	57605	67595	877375	18996
9743	56988	67018	963179	19140
9763	56722	66539	934894	18983
9570	60415	70372	1330539	18933
12936	59718	69971	1491613	22546
13006	59662	69988	1226068	22699
9769	61345	71651	1111711	19423
13106	61035	71341	1166926	22776
13013	59612	69702	924580	22483
9780	57292	67421	948696	19210
9727	60609	70628	882488	19140
9613	58015	68088	964145	19087
9679	56728	66501	873378	18852
10654	67979	77915	1001562	19970
28469	80058	90984	964342	20390
9797	57709	68318	995332	19789
9650	56569	66498	1947094	18976
9653	55978	66111	1051733	19129
9723	59311	69641	922340	19353
9676	56675	67108	1000644	19446
9686	56942	67228	878085	19285
9693	57218	67568	992764	19354
9803	58451	68848	1042863	19527
10066	56938	67151	1137813	19622
9867	56802	67025	933413	19393
9780	56158	66448	2179264	19379
9926	58548	68748	981525	19476
9800	57069	67305	983382	19366
9780	61242	71555	891678	19472
9633	67051	77334	1168733	19256
9857	57058	67068	896824	19180
9780	56912	67019	1016684	19207
11026	63001	73191	960765	20560
10973	59482	69755	2056788	20559
9810	57842	68055	972209	19336
10326	61112	71355	1011604	19919
9566	58548	68928	881508	19270
9673	57192	67385	1086776	19199
9877	56682	66902	979209	19437
9643	62305	72738	1012051	19424
9746	57338	67601	960776	19326
9636	56808	67035	1980986	19183
24902	81894	92137	925617	34485
9877	58529	68932	1002612	19573
9983	57095	67268	893508	19459
9540	66998	77261	1060399	19140
9763	55965	65808	888881	18946
9687	59482	69751	973179	19296
9760	58525	68898	937570	19446
9777	56832	67032	2312207	19313
12896	63701	74164	936023	22719
9610	58012	68221	976615	19159
9600	56712	66991	1049946	19196
25550	78895	89478	1059826	35453
