elapsed_after_memcpy_nsec	elapsed_after_msync_nsec	elapsed_after_fsync_nsec
7000	358889	370963
14393	374709	394162
14466	259039	276398
6933	434948	446927
14400	1317758	1337162
27429	422548	1217478
15026	265059	283705
6756	375010	386842
14399	402662	422138
14593	336597	356237
14500	255782	273249
6970	435788	447794
14543	289982	308128
8186	313918	324754
19183	184645	1002281
14753	373196	393009
14420	363783	383263
14483	276862	294292
7227	193024	202818
5780	439617	450457
14406	336487	355913
14406	1508367	1527819
27826	297511	972449
14863	262732	281182
6836	373099	384982
14396	394665	414138
14436	297528	315501
8547	380842	394462
14346	328517	347883
14583	310454	328097
20196	194388	944626
14906	258286	276762
6876	373783	385732
14453	357316	376843
14536	311248	330844
14413	405755	425244
14430	327407	346873
14646	397499	417181
14586	1356405	1376044
27809	396619	1133438
14980	263829	282319
6770	373799	385623
14759	255883	273552
7133	422255	434441
14486	372473	392029
27439	398982	1010818
15117	252282	270966
6609	414322	425967
14636	344247	363919
14623	420355	440014
14683	308817	328537
14610	324667	344297
14376	343677	363090
14653	309831	328104
7996	328127	341143
27523	1443865	2147785
8356	268799	280585
7980	342120	352577
5633	196211	204301
5490	514182	524708
14832	277506	295714
20863	454550	1105132
15192	317698	337963
14549	389276	408898
14496	334434	353990
14189	329074	348283
14407	255709	272979
6640	427558	439234
14526	269722	287065
7027	409478	419398
19790	191214	2076407
14763	326053	345876
14452	385239	404745
14512	412535	432107
14419	320618	340110
14686	292719	310495
20546	380975	986428
15077	359979	380116
14483	297255	315311
8236	421028	434317
14486	296848	314924
8213	382269	395559
14446	249513	266846
6803	502036	513875
14630	295871	329894
19819	365366	975439
15040	322404	342464
14403	915431	934870
14600	402239	421875
14569	407065	426671
14603	315687	335327
14566	367423	387025
14513	314094	331541
20429	435834	1027503
15073	259132	277775
6620	420758	432431
14413	353167	372653
14480	1214371	1233888
14613	341127	360776
14583	396529	416171
27556	377982	1010644
15033	404022	424101
14466	1352211	1371753
14393	454521	473990
14397	350676	385603
27509	343931	1020414
14806	283748	302148
8323	370506	383866
14782	347417	367236
14956	353197	373190
14646	253366	270956
6703	417745	426944
5707	369919	378203
5706	421302	432044
43906	313091	1015338
14949	374359	394345
14526	390463	410025
14623	437638	457297
14583	1291009	1310629
14537	414991	434595
27562	412795	1100125
14926	262403	280902
6906	197304	206887
6020	464666	475740
14449	336161	355656
14246	446924	466207
14833	256699	274309
6647	424284	435968
14546	316868	335120
8073	389329	402438
27616	269359	1087563
14756	263002	281248
6693	427842	439571
14513	391546	411095
14667	1330712	1350415
14646	495999	515682
27452	393329	1076695
14996	309218	329250
14583	251333	268683
6613	500936	512585
14560	357126	376723
14789	361767	381592
14916	256046	273782
6623	373429	383009
19463	425964	1082039
14956	255059	273668
6713	368420	380192
14513	397268	416854
14426	389156	408618
14736	491203	510975
14696	665478	685210
14583	394965	414595
27543	361440	1011608
14949	348407	368416
14293	251030	268249
6836	430321	442234
14449	342241	361750
14460	374016	393513
14673	248883	266366
6990	491776	503802
14669	365900	385605
27646	348204	947850
15123	255996	274573
6573	502309	513918
14583	375769	395389
14583	1212632	1232252
14639	284576	302171
19822	428698	1166726
14909	257626	276082
6866	441034	452947
14393	254729	271989
6976	438621	450650
14383	346043	365463
14633	452824	472493
14700	252769	270239
6906	389486	399345
19643	438247	1051394
15027	340803	360893
14283	253020	270186
6950	450610	462633
14400	351139	370613
14456	389646	409139
14596	245993	263346
6636	553508	565180
14543	921464	941043
27653	437974	1040147
15126	252183	270769
7393	516895	529324
14589	372513	392138
14753	376435	396225
14686	260622	278105
6587	392482	402015
19793	437054	1103365
15049	254043	272705
6820	196291	205631
5763	508919	519728
14413	362342	381792
14633	449280	468949
14687	253672	271136
6696	443278	455010
14603	331107	349317
21409	455344	1908632
15113	338677	358863
14476	423181	442734
14396	398799	418228
14453	378369	397855
14430	258353	275869
20196	521609	1150604
15382	256546	275525
6779	445221	457077
14493	261885	279238
6803	513835	525685
14413	380782	400272
14463	385476	404992
14466	250993	268282
6683	422598	434341
27499	377663	2339563
15019	366116	386195
14456	264883	282205
6733	249443	258839
6197	337603	348873
14503	313621	331777
21440	198024	790827
14866	258776	277162
6527	203544	212664
6226	409462	420725
14672	309272	328980
14587	309984	329608
14553	314598	334187
14786	257996	275569
6863	190471	199908
5826	420842	431744
14620	261476	279062
20016	193105	766532
14896	256383	274842
6896	342281	354290
14446	264293	281615
6796	261603	271905
7943	223057	233580
5613	329977	340663
14803	257979	275539
7090	365679	377846
14656	337454	357200
14493	275949	293462
19656	227690	806487
14907	351936	371903
14526	255250	272659
7003	225130	234907
6109	338174	349343
14449	252830	270192
6970	207994	217504
5654	420174	430865
14573	256023	273392
6804	261355	271646
7950	225067	235556
5670	314031	322467
18930	338977	1029891
14929	317181	337184
14650	319854	339577
14393	260969	278255
6766	720343	732182
14346	1174520	1193909
27339	426495	1087299
15043	322734	342851
14380	318898	338351
14463	341053	360563
14296	255020	272232
6810	249459	258856
6103	340780	351956
14576	253633	271149
6993	196587	206127
5809	425382	436227
31593	256329	290775
20076	233873	790481
6740	307668	319445
14569	341234	360840
14586	256546	273815
6723	261859	271968
7933	312831	325784
14390	253343	270416
6687	260096	270223
7950	420124	433111
14583	248486	265782
6650	293622	303158
19406	235064	1000838
14806	374343	394222
14482	315341	334897
14443	256326	273689
6779	262006	272265
7890	327104	340030
14587	251116	268496
6816	402982	414835
14516	254769	272069
6649	291035	300514
19292	197365	818516
14849	341607	361503
14303	253729	270859
6850	321484	333394
14500	250939	268296
6863	370666	382565
14573	260802	278112
6660	1445789	1457522
27740	321590	973183
15063	320087	340203
14406	384309	403769
14526	367813	387398
14576	264413	281942
7343	316427	328807
14516	259113	276342
6860	321017	332914
14583	250883	268273
6803	342944	352644
19600	309031	893151
14846	256220	274672
6879	186165	195814
6017	443214	454277
14416	254636	271919
6927	319694	331657
14597	259079	276439
6673	403575	415284
14579	680858	700493
27309	1166717	1837211
15146	310671	330890
14460	376239	395746
14586	319665	339310
14360	387818	407252
14389	316938	336363
14449	270486	288535
20873	319964	957166
14969	381882	401905
14379	311671	331110
14417	258965	276232
6860	337147	349067
14343	261159	278342
6939	193825	203340
5837	444664	455537
14533	257516	274766
6569	370393	381999
14506	1362361	1381904
27656	345820	1059417
15297	259229	278009
6806	339484	351326
14563	290135	308197
8137	332334	345507
14487	285292	302708
19950	366889	961436
15103	250840	269509
6573	330734	342344
14533	258199	275529
6844	412818	424698
14559	251933	269335
6549	338851	350436
14529	258256	275632
6843	335030	346910
14573	255209	272615
6816	368383	377995
19613	358539	2104290
15233	315851	336144
14403	311657	331134
14347	341277	360683
14279	257096	274102
6847	423687	435531
27559	309412	955073
14946	389556	409548
14373	309197	328630
14389	256673	273975
6956	195141	204754
5887	377059	387999
14349	250246	267405
6970	412615	424622
14603	250172	267575
6630	347376	359043
14746	270526	288272
20476	331274	2136206
15087	324610	344734
14490	325860	345387
14506	310551	330094
14546	303831	323414
14587	274315	292552
20903	416318	1070286
15133	254152	272915
7003	331554	343617
14476	254613	272025
6827	423624	435488
14616	251873	269232
6620	335237	346893
14629	253246	270672
6600	356430	368066
14573	250749	268136
22199	423561	450797
27836	247959	955072
14826	1363791	1383653
14510	391699	411245
14586	383169	402792
14563	313235	332834
14523	253266	270789
20130	329893	921967
14973	450027	470037
14563	269093	286432
6820	343566	355423
14517	270642	287949
6687	339270	350994
14570	250009	267416
6690	420195	431921
14566	254940	272316
6846	312551	322307
19866	199251	871459
14810	358689	378559
14363	276349	293589
6940	804363	816397
14400	1021744	1041181
14556	345830	365423
43779	315857	1040340
15083	304768	324887
14629	306821	326487
14566	270059	287402
6796	460227	472069
14646	348800	368500
14600	256422	273859
6629	331058	340183
5747	359099	369883
14640	271719	289432
20203	192974	915510
15039	260433	279112
6970	346430	358473
14436	296875	314911
8247	203670	214451
5826	940873	951736
14566	1143957	1163596
27680	311957	940527
15036	264920	283635
6723	428998	440774
14483	309388	328944
14393	310324	329777
14416	352283	371736
14557	349053	368647
14459	310871	330367
14546	317141	334771
20419	210118	865108
15060	258999	277686
6806	350010	361863
14396	371720	391175
14463	255170	272523
6956	367610	379602
14440	352276	371753
14559	1464888	1484494
27729	333681	1018168
15036	265525	284205
6826	374060	385919
14376	277326	294545
7149	210394	220263
6023	489226	500322
14467	271735	288992
6840	462673	474550
45252	268776	917754
14799	334191	354026
14793	330253	350066
14439	335224	354683
14470	256772	274042
6630	365119	376786
14560	323504	343084
14403	453803	473243
14646	1339805	1359495
27729	361863	979365
15067	259376	277936
6580	442124	453751
14477	252736	270049
6873	366843	378752
14583	289608	307751
8350	343460	356847
14636	255666	273352
20339	437487	1139237
15356	256013	274902
6924	365439	377410
14356	251440	268732
6957	437744	449754
14436	289568	307544
8343	352293	365672
14600	249099	266449
6543	737776	749392
27566	1119688	1871913
15067	317791	337917
14443	309764	329267
14360	264632	281895
6760	373759	385593
14433	390869	410338
27299	252599	895718
14756	254563	272769
6603	367260	378899
