write_duration_nsec	flush_duration_nsec
30826	1042973
28553	1034454
28465	949552
30785	994271
28732	854912
28686	1399990
28529	1667675
30996	1152770
28486	918270
28773	942060
31069	851672
28622	960642
28672	876671
28609	2137582
30859	1041106
28686	995762
28633	856619
28609	930700
30699	852102
28386	885768
28382	850942
28372	2205103
30782	846729
28530	976299
28385	833622
30520	881862
28636	852725
28673	968949
28666	849406
28609	937593
30839	840329
37765	922340
28520	2038238
30952	890991
28672	852872
28732	873538
28699	843645
48585	891138
30939	849129
28923	874462
28413	946980
28396	2171208
30996	1097065
28779	887377
28663	867565
30886	872298
28689	855179
28686	964033
28546	914287
30696	2165728
28586	1113691
28755	915990
31062	848739
28822	879778
28662	837872
28729	869875
28480	877275
30669	874675
28449	851062
28476	1032750
28399	857698
30779	1417603
28686	1683288
28570	925897
30929	836672
28743	880458
28582	836222
28489	873074
28859	953086
30629	2102959
28410	871795
28496	919714
30806	850846
28399	871729
28502	840236
28493	851756
30579	959376
28619	1518903
28659	879751
28686	873259
30806	836076
28390	861132
28475	862475
28506	916673
28545	875768
30482	1751772
28430	877825
28595	868301
30799	856472
28720	880152
28663	846006
28749	866335
28679	852488
30659	876865
28356	851289
38762	2468039
31269	1080759
29026	981469
28556	866909
28666	885542
30683	863245
28683	964286
28553	860379
28499	835726
30572	987328
28606	886405
28549	851619
28656	1086799
44378	890471
30746	1422446
28489	877234
28369	2047307
30862	920060
28359	960756
28483	859912
45002	896088
30519	828876
28479	874581
28399	892087
28412	1964603
30792	901207
28313	889355
28439	847875
30616	883668
28636	854712
28786	966402
29069	853519
28333	2185090
30876	1179916
28615	890337
28423	874342
30602	871102
28306	843036
28433	856659
28493	867272
30793	902871
28686	850286
28669	2035015
30819	890324
28629	964769
28486	846822
28326	866265
28506	865275
30879	875232
28576	842579
28692	995868
28652	2123795
30855	1057066
28755	856155
28436	929980
30749	860065
28759	976572
28702	857952
28646	879498
28609	874418
31366	881738
28606	926860
28436	878542
28433	832910
41538	1009424
28712	2014265
28766	912737
30796	847019
28702	874125
28643	1019911
28279	1052763
44379	880275
30603	2133865
28566	980152
45439	908434
30462	844872
28479	883555
28462	973618
28439	895138
30789	1014514
28583	2189820
28605	853525
30839	1030467
28629	998508
28429	874595
28449	941229
30916	926857
28772	1398859
28606	1636583
31222	958016
28723	878325
28649	838892
28460	867129
28393	1014041
30479	980769
28503	2091407
30632	1030373
28573	938510
28736	916853
28649	851579
28519	926603
30956	997404
28366	1044510
28639	2083600
30676	887168
28482	841449
28340	881182
28359	849592
30842	873295
28673	847699
28636	958896
28806	2336400
30849	1024564
28603	837956
28472	894484
30563	846359
28772	872804
28672	845912
29086	1009611
28759	830759
30809	955099
28436	837849
28476	1066936
28440	969402
30772	919764
28702	1418642
28539	1072023
28696	2070504
42298	928603
28726	848195
28412	875071
30956	843606
28676	868832
28596	851565
28603	886905
30926	1406493
28672	901340
28539	869769
28493	841729
30429	865138
28569	867628
28586	857192
28582	870778
28563	886272
30833	1721278
28262	976469
28646	908527
31123	877492
28616	973655
28623	856486
28643	974815
28662	858712
30822	2334259
28592	873791
28599	869538
30583	842036
28502	877861
28489	846302
28436	844942
30735	854705
28555	937043
28636	854285
28662	1096968
28569	2005932
30965	1019137
28565	867235
28359	873808
30582	931566
28446	1981186
28493	1021481
30939	989708
28646	850875
28652	921617
28649	849159
30790	879955
28436	1372314
28785	1652962
30766	1039600
28619	988065
28619	860552
28633	922350
28609	1713981
30849	2130392
28489	1076065
30476	1112922
28396	955393
28449	860899
28449	2045611
30636	1456622
28462	1030720
31063	857152
28533	954300
38569	866632
28682	894681
28699	1656079
30596	980272
28426	2188861
30999	1143610
28622	847525
28685	985188
28519	851765
30759	991575
28519	861192
28632	1480004
28413	1044550
31082	991218
28510	907274
28572	944272
28299	922367
30836	995085
28386	1619787
28509	1068236
30916	2115955
28576	1135517
28776	1026364
30939	969682
28499	849175
28733	945820
28436	2042948
30896	1011894
28739	845525
28556	963092
30752	902844
28682	983722
28643	838699
28492	923753
30456	2318197
28636	1073682
28489	852245
30963	993615
28449	882404
28519	952229
28723	848759
31259	957169
28599	927493
28739	898634
28659	1016747
28786	1126471
30943	936577
28703	1073932
28676	1386550
30882	990002
28503	2005080
28743	986135
30925	850485
28599	990785
28560	875178
28756	948330
30569	857098
28646	2193660
28589	1011941
30936	992158
28625	859365
28692	979078
28505	1015244
45459	1013578
41639	2140159
28526	1000565
30669	957639
28602	975788
28539	832953
29033	978842
28459	1051829
30896	1070133
28303	2013016
30936	1112678
28656	857499
28642	984655
28513	858166
28659	971082
30843	871179
28649	2130772
28405	873301
30503	968576
28389	854209
28389	941939
28529	841872
30803	968802
28536	883055
28556	2163625
30832	908537
28696	980016
28456	846636
28459	923833
30402	844566
28709	989255
28549	897124
28803	2141729
30923	860459
29123	963576
28576	846502
28366	976202
30965	856125
28682	962669
28563	1438415
28546	1044067
