elapsed_after_memcpy_nsec	elapsed_after_msync_nsec	elapsed_after_fsync_nsec
6733	226267	235670
5757	321871	332721
14283	288985	306758
8273	203291	214040
5743	295652	303805
5326	228067	235797
5460	299438	307628
18976	202401	856422
14636	251496	269639
6603	223271	232447
5726	329087	339997
14543	264409	281662
6723	355916	367819
14296	702004	721363
14400	1023331	1042877
27302	330231	984898
14937	433364	453481
14293	317238	336677
14243	255959	272959
6533	215308	224340
5803	339617	350567
14249	254643	271645
6507	347830	359400
14403	255006	272029
6516	215117	224390
19403	319211	921194
14869	299935	318984
8583	232230	243310
5933	315011	326051
14233	245820	262746
6734	224837	234167
5593	333114	343770
14430	347027	366520
14393	728039	747495
14386	1069130	1088696
27459	267549	873421
14633	347764	367496
14229	343990	363286
13999	265299	282008
6704	225036	234417
5680	330504	341330
14263	250683	267682
6456	324757	334760
20389	202941	787007
14876	249899	268249
6689	248110	257412
5934	403688	414802
14266	248043	265009
6786	225954	235310
5773	330757	341677
14270	249516	266522
6460	204921	213944
5606	364383	372566
5333	710303	720729
27316	1057670	1737230
14853	279785	298078
6994	357233	369407
14276	261756	278782
6697	382359	394236
14279	255843	272835
7123	223311	233070
5717	302881	311341
19396	348087	950050
14859	254146	272515
6683	224240	233500
5686	325471	336340
14293	277485	294461
6970	246976	256583
6073	310991	322140
14463	257232	274352
6557	208857	217924
5617	313598	321611
5327	355599	366003
14373	734786	754235
27253	1059453	1694008
14863	258719	277052
6277	349013	360366
14750	255239	272619
6420	226840	235696
5573	441377	452014
27563	268725	964966
14596	253633	271625
6303	217584	226407
5513	344790	355366
14363	256153	273186
6377	226353	235217
5607	418908	429578
14383	253222	270202
6320	227104	235887
5477	295071	303071
5373	236844	244673
5660	294315	302641
19293	420474	2071847
15106	319718	339960
14280	312954	332381
14243	256819	273838
6834	352106	364120
14313	250696	267629
6560	228716	238116
19280	323637	947990
14863	300441	319500
8180	227960	238857
5866	315225	326197
14456	250036	267142
6610	226887	236127
5783	329301	340160
14393	288285	306182
8263	210961	221707
5670	327650	338383
14400	250816	267952
6759	228300	237869
19503	319068	1015908
14863	1368744	1388787
14203	326571	345920
14226	275786	292718
6924	201650	211204
5826	418701	429591
14453	260045	277388
20323	194351	791174
14636	300142	318961
8250	359590	373020
14346	255573	272656
6797	265922	276202
7939	272513	283905
7934	214193	224574
5600	334091	344754
14636	289428	307567
8506	212391	223364
5600	336937	347600
14386	249486	266802
20412	209528	892877
14610	250672	268756
6726	352934	364840
14260	1382780	1402220
14346	277496	294565
7007	317527	329597
14650	289015	306645
20326	212644	815527
14636	251086	269142
6777	223440	232833
5784	424037	435001
14266	259413	276372
6856	266502	276842
8353	300082	313458
14137	250236	267119
6266	225731	234510
5590	362626	370716
5336	214257	221983
5447	307301	315428
19286	212440	801530
14637	300494	319318
8273	235097	245893
5976	324441	335510
14276	276339	293368
6880	1400583	1412526
14427	337667	357157
14393	279586	296875
20046	233114	829093
14637	258742	276866
7003	209038	218597
5663	427358	438200
14353	313037	332573
14256	325728	345130
14226	308768	328057
14386	251756	268792
6246	227470	236186
5673	410455	421191
14480	284188	303815
27399	312858	961199
15006	254186	272772
6667	350360	362207
14259	252576	269508
6670	225300	234633
5863	420041	431084
14293	1323052	1342368
27166	350670	974109
15359	257686	276545
6763	224353	233680
5827	338917	349890
14266	251819	268828
6697	364862	376739
14306	250443	267532
6820	336540	348423
14426	254139	271229
6433	261266	271098
7970	280365	290981
18883	341973	939503
14819	252863	271168
6583	223497	232646
5840	339173	350160
14270	265655	282595
6753	248496	257869
6400	327227	338774
14263	329514	348800
14243	1344071	1363494
27302	322221	944063
14820	257702	275966
6630	249196	258476
6043	327614	338800
14283	255149	272165
6773	374933	386885
14226	250073	266996
6803	262036	272266
7983	343427	356473
14429	266193	283498
20069	210127	877551
14620	258112	276169
6834	224547	233904
5844	336980	347970
14566	246943	264235
6864	349126	361170
14306	251353	268359
6483	260650	270532
7943	305144	318111
15093	696680	716813
26973	1102228	1774872
14937	259799	278199
6637	266705	276875
7983	319124	332174
14010	257322	274009
6670	357879	369729
14340	255723	272743
6563	261316	271279
7923	283588	294168
19313	322058	1027161
15063	257596	276182
6613	225447	234700
5763	340187	351133
14280	252023	268936
6577	225777	234894
5809	419145	430017
14496	252580	269755
6386	261626	271385
7979	313118	323487
5387	1432962	1443529
27756	323671	938327
14850	257103	275413
6663	224974	234203
5813	351083	362076
14307	261529	278559
6697	365846	377606
14427	261479	278722
20229	210478	805077
14649	400519	420348
14306	296472	314261
8244	234419	245167
5813	335374	346333
14260	256362	273352
6703	224034	233307
5747	335713	346523
14403	320684	340110
14186	252166	269058
6306	259649	268709
19186	334184	2063224
14859	332867	352873
14313	316271	335767
14337	260622	277669
6833	249516	259016
6317	321067	332491
14230	252143	269079
6790	362746	374623
27180	254059	873619
14690	251349	269522
6576	246890	256109
6094	490669	501943
14270	262979	279989
6740	248313	257802
6100	326134	337297
14549	269269	286455
6820	218434	227724
5566	354433	362519
5343	253419	261509
19293	345707	1507847
14876	291429	310475
8190	345620	358873
14763	253772	271265
6589	261180	271142
8013	304628	317664
14136	254209	271095
6380	259699	269496
7890	325034	335667
18826	213547	786204
6350	280992	289855
5493	217934	225970
5636	417842	428657
14300	303691	323138
14323	305657	325044
14403	1115218	1134684
14459	318695	336673
20783	224507	880415
14616	262023	280125
6956	348690	360826
14289	1384407	1403843
14273	275779	292818
7083	378919	391182
14340	253229	270223
7003	248149	257999
19326	309378	918537
14696	299975	318840
8117	235356	246120
5906	325384	336384
14496	247753	264956
6769	247760	257162
6046	319008	330117
14429	289046	306968
8259	213658	224390
5707	339730	350500
14423	259629	276848
20153	377875	1098538
14843	262082	280409
6586	247466	256676
5967	418325	429472
14273	1388941	1408393
14287	331624	351094
14183	272785	289725
19993	311308	908241
14630	260566	278629
6600	223213	232520
5770	425374	436324
14346	253786	270769
6867	225233	234717
5953	330884	341900
14406	253180	270172
6293	227287	236080
5883	356590	364969
5417	245939	254019
18640	313734	1027368
14886	257640	275996
6326	399415	410804
14400	259859	276895
6380	340887	352330
14396	709243	728703
14393	1022811	1042274
27403	324814	998035
15043	313681	333817
14253	307985	327381
14357	305604	325104
14297	306851	326288
14297	303324	322684
14399	296655	316117
14416	248067	265313
6620	224193	233377
5583	297195	305405
5417	227810	235934
19002	353104	986405
14622	306042	325810
14270	387029	406478
14276	313654	333077
14267	346656	366070
14323	349176	368563
14339	739789	759218
14427	275152	292405
19670	226437	920897
14603	255969	274035
6533	223437	232520
5823	336937	347966
14213	254782	271682
7116	212337	222143
5917	429124	440248
14306	253180	270146
6520	216007	225040
5523	309085	317061
5353	228633	236363
5330	294908	303034
19500	352870	958803
14876	259933	278315
6586	213244	222460
5923	349437	360540
14276	276442	293445
7067	1198069	1210282
14346	327404	346814
14419	269433	286852
20053	232210	922460
14616	254766	272809
6943	247923	257483
5997	320054	331158
14346	250266	267375
6846	225134	234483
5773	422452	433288
14476	255019	272122
6440	260689	270529
8020	277242	287665
5410	227720	235563
5420	300748	308768
18916	341023	948559
14837	250193	268529
6597	225643	234810
5623	338027	348796
14277	296305	314051
8314	214157	224951
6086	344704	355853
14406	244850	261909
6470	260939	270849
8010	362339	375412
14463	866292	885934
27436	266232	884044
14609	258686	276815
6606	212284	221473
5690	432578	443448
14279	255343	272279
7063	263583	274102
8067	300688	313778
14133	244580	261460
6326	226707	235523
5547	386606	397219
27083	249369	857819
14639	247376	265479
7023	246620	256179
6073	434615	445867
14313	249346	266335
6819	224524	233900
5793	325961	336817
14413	253789	270942
6409	214961	223890
5586	363697	371862
5246	231907	239936
19116	332027	938869
14823	1235482	1255484
14313	345960	365420
14253	326994	346393
14317	260512	277509
6720	262049	272255
8140	313387	326550
14576	254673	272176
20146	343723	979675
14850	313174	333171
14243	306008	325398
14337	314527	334011
14280	251743	268752
6753	248586	257969
5940	321281	332284
14386	254929	272062
6553	215277	224350
5726	313038	321341
5323	360500	370969
27466	318224	968042
14910	301028	321084
14320	305424	324927
14333	311518	330997
14309	252410	269492
7170	225330	235130
5870	436974	447907
14480	251273	268382
6393	227300	236203
5599	356124	364226
20810	201544	224950
18993	322521	918457
14917	247543	265893
6263	348680	360006
14523	251853	268946
6429	215528	224483
5580	327114	337757
14463	250363	267526
6403	216331	225227
5737	411388	422188
14577	247886	265059
6763	898518	910461
27596	278575	891885
14720	344193	364013
14140	255222	272076
6700	225597	234963
5740	333377	344264
14319	251340	268342
6449	214341	223276
5446	502546	513055
14509	262236	279582
20583	200044	798474
14663	258479	276592
6606	345097	356886
14343	253082	270112
6747	210970	220257
5864	338787	349797
14319	253650	270655
6863	207144	216490
5709	425005	435777
14466	253259	270342
6473	209461	218404
5576	303501	311837
19272	200108	1346058
14693	279212	297288
6970	219974	229554
5730	332727	343640
14306	251353	268382
6669	212161	221490
5949	416445	427457
14489	251053	268175
6486	212487	221457
5497	300768	309025
19366	425878	1948064
15159	312378	332720
14360	310918	330424
14373	308974	328530
14383	307872	327401
14313	310718	330214
14333	306271	324114
21256	254706	826583
8180	260793	271816
5420	210201	218117
5470	354746	362723
5517	229137	237187
5400	304688	312591
5336	209491	217283
5237	305348	313035
5233	208794	216447
5430	427878	438371
14626	257126	274302
6710	210650	219870
5630	308188	317245
20730	200171	997352
14736	257163	275322
6569	223424	232690
5760	295645	303981
5576	219174	227213
5696	326718	337477
14566	289032	307074
8297	194277	205038
5626	337494	348183
14476	255763	272886
6306	225577	234643
18933	307478	926270
14707	251976	270176
6600	211200	220467
6210	329177	340570
14389	399876	419444
14380	797814	817374
14423	1377261	1396824
27632	323361	992854
14990	376102	396156
14527	333873	353464
14526	306294	325884
14473	302788	322324
14457	299988	319508
14676	253376	270745
6613	259932	269062
5383	316801	324974
19046	196574	775847
8109	259813	270688
5530	208987	217034
5360	355766	363559
5533	230547	238593
5573	335504	346260
14360	249306	266373
6520	225833	234827
5627	325874	336564
14550	345827	365440
14566	643221	662834
27335	1060833	1742880
14943	261026	279452
6543	474653	486376
14380	257346	274496
6880	225324	234874
5886	323778	334807
14353	246946	263949
6630	225683	234790
20443	404445	429951
27689	251406	854242
14706	249727	267806
6257	215613	224237
5660	417052	427775
14583	250109	267289
6350	226184	235164
5580	323234	333877
14566	252393	269742
6380	227490	236417
5553	390552	398575
5477	754102	764758
27549	1076359	1712607
14917	259219	277679
6650	353937	365767
14436	341374	360896
14223	254536	271419
6710	224970	234203
5986	331744	342830
27143	256036	874572
14669	246050	264189
6739	223494	232953
5883	327444	338457
14376	253909	270999
6686	353200	365066
14387	254512	271529
6600	218397	227507
5523	341907	352493
14530	254526	271742
6433	230420	239753
19413	429771	2123759
14917	260859	279346
6677	223053	232347
5723	344873	355776
14706	276445	293835
7140	217973	227657
5803	343210	354077
14510	311951	329244
20343	228293	925313
14723	310835	330741
14333	306611	326128
14356	249933	266972
6659	224804	233989
5656	329901	340740
14503	268855	285982
6939	260553	270892
7940	277619	287942
5420	228024	235917
5226	300682	308528
18783	204044	957276
14663	1368800	1388610
14713	336670	356566
14373	263803	280862
6777	224883	234200
5749	421735	432547
14530	264889	282182
19376	207384	945100
14700	319414	339294
14306	318981	338470
14346	310671	330201
14386	310985	330554
14360	312337	331880
14433	306377	325994
14383	247833	264873
6486	313661	322670
5403	226697	234694
5436	296225	304384
19377	203337	820484
14773	299178	318121
8267	316444	329811
14133	1411536	1430849
14360	296052	313941
8330	226854	237694
5690	334200	344953
14502	288469	305881
19880	210837	799688
14637	257229	275353
6963	413281	425424
14356	263686	280672
6956	248953	258443
6110	314744	325997
14350	246213	263226
6493	226017	234956
5613	320441	331117
14829	270823	288342
6609	223177	232363
5703	296225	304761
18980	215760	813144
14683	324530	344236
14223	249423	266366
6417	325570	337050
14473	1377304	1396840
14520	337967	357550
14500	266965	284409
20373	380969	1023321
14910	307081	327137
14390	308474	328011
14360	258099	275209
6743	477403	489326
14453	256746	273875
6827	260959	271162
7976	297962	310961
14276	249433	266462
6356	225787	234683
5563	401458	412205
27483	250983	893018
14659	310018	329824
14363	309634	329180
14367	317344	336894
14373	276366	293385
7080	1436169	1448312
14506	304471	322524
