elapsed_after_write_registered_nsec	elapsed_after_write_completed_nsec	elapsed_after_fsync_registered_nsec	elapsed_after_fsync_completed_nsec	non_blocking_time_nsec
13009	60465	70321	1111791	22279
13263	59691	69694	1087775	22616
13033	63694	73874	1023707	22549
13076	60395	70678	1590827	22715
12923	71421	81344	2025078	22222
12947	62089	72248	1016301	22446
13136	60101	70281	900014	22669
13223	60515	70745	908521	22813
12709	62168	72221	879624	22109
12873	45882	55625	1023907	22033
12923	45898	55688	865715	22133
12970	61499	71505	1081249	22393
14116	65048	75264	2201223	23635
13123	59992	70098	1125811	22613
13203	59835	69922	872015	22640
12773	62478	72385	1011714	22083
12983	60544	70748	886657	22567
13039	60631	70608	1140767	22383
13110	59605	69648	894491	22503
12620	61842	71631	1050150	21753
12930	60042	70262	2181374	22530
12920	60488	70648	1086949	22446
12860	62852	73175	920041	22500
13133	59688	69791	1032630	22620
13207	59482	69632	1045624	22727
13247	60132	70292	1083919	22760
12923	63241	73561	918430	22586
13066	60455	70568	2193743	22550
13093	60425	70571	1083209	22606
12973	62508	72621	1026630	22453
13010	60602	70645	908937	22426
13070	60912	71248	1031937	22750
13037	59742	69705	975885	22383
12953	62939	73075	1106098	22403
12936	60301	70391	1085492	22352
12999	60211	70431	2251288	22586
12897	73478	83731	961386	22500
13236	60225	70261	1083545	22629
13193	60025	70074	919760	22592
12710	62748	72958	1229235	22253
13006	60495	70504	908347	22389
13039	60421	70684	2245158	22676
13036	62608	72621	897974	22410
13006	60272	70268	1028334	22379
12916	60558	70588	900234	22310
13070	59909	69868	1033374	22402
13066	63455	73411	926100	22369
13060	60565	70575	1048004	22436
13019	60361	70524	2041804	22539
13086	61742	71581	1004135	22302
13126	59348	69625	909990	22726
13133	59778	69931	1026437	22669
13136	59935	70174	892197	22756
12929	51058	61345	1000684	22569
12950	60409	70615	907494	22526
13069	59371	69154	1041656	22256
13060	59462	69468	2291308	22466
13047	62342	72578	1014424	22596
12993	60568	70731	893941	22519
13076	60498	70441	1061923	22386
13067	62449	72468	909511	22410
13019	60155	70228	1074656	22465
12983	60625	70758	1097268	22496
12976	59698	69821	1065942	22466
12970	63175	73415	937780	22520
12923	59849	69932	994602	22386
12963	60615	70755	1948091	22466
13073	62504	72638	1052919	22544
13023	70298	80504	922736	22589
13103	60079	70165	991782	22536
13193	59885	69848	1031424	22513
13000	63548	73765	1036091	22566
12953	60125	70131	886724	22333
13043	60021	70158	1114301	22567
13099	59515	69581	2065684	22519
12939	62721	72891	1025547	22446
12953	60265	70508	897417	22550
13090	60908	71121	1141187	22639
12967	63322	73718	933987	22699
13039	60441	70538	1012057	22516
12997	60535	70702	900808	22510
14167	61045	71275	1104875	23753
12977	62989	73165	2069431	22493
14170	61672	71838	1019434	23716
14106	60781	71011	911680	23723
12979	61771	71721	1097035	22279
13189	60504	70677	888681	22722
13243	59988	69998	983268	22613
13283	60488	70692	893208	22847
13010	62548	72341	1425386	22206
12926	60515	71761	1667279	23518
12830	60135	70231	1047916	22306
13113	62895	73028	990615	22569
12996	60498	70558	1039750	22422
12879	60181	70664	944786	22716
12906	59145	69208	981655	22356
12963	62582	72788	1005265	22539
12999	59965	70144	2250062	22542
13309	64144	74054	1063496	22585
12873	59071	69171	1050746	22343
13153	70465	80681	1035177	22729
13109	59931	69871	916537	22412
12716	62928	73087	901354	22266
13060	60518	70511	1020738	22419
12993	60475	70484	1563628	22376
13243	60062	70225	1103758	22756
12970	63342	73362	893648	22363
13023	60408	70301	1009380	22290
12990	60678	70705	1091209	22394
13120	59805	70008	1010441	22673
12953	62688	72871	889201	22470
12999	60615	70418	987478	22196
12976	60225	70001	1005134	22165
13167	59189	69028	2107356	22397
12939	63138	73301	1009327	22442
12973	60108	70305	1029970	22519
12957	60332	70432	999585	22420
12983	61892	72015	997565	22426
13196	60285	70391	877234	22652
14290	60878	71148	982985	23910
13213	61088	71421	938003	22929
13003	62908	72777	1386180	22293
12910	60072	69821	1621633	22069
13176	59875	69928	1007384	22589
12963	63541	73638	935853	22420
12953	60425	70554	988241	22436
12946	60855	71178	879668	22619
13183	59982	69748	1053143	22339
12950	63701	73681	914987	22346
12959	60301	70164	1522659	22215
12933	60482	70651	1744883	22473
12886	62338	72548	1141037	22446
13253	69941	79951	963749	22613
13236	59871	70041	1029243	22766
13073	58415	68352	965413	22330
12986	62745	72841	1019654	22429
12997	60825	70795	913481	22333
12966	59728	69811	2329553	22405
12983	63564	73774	977461	22516
13043	60495	70622	1112932	22536
13033	60799	70892	904114	22499
12960	62215	72615	1025937	22707
13193	59928	69955	891174	22576
13320	60242	70238	1008421	22683
13149	59701	69778	992215	22586
12656	63268	73554	2187270	22269
12969	60661	70734	1003637	22409
12967	60409	70775	931830	22706
12750	63899	73975	912031	22176
13086	60195	70321	1040856	22586
12966	60581	70664	898884	22429
13053	59952	70018	1471984	22513
13000	64025	74161	1516706	22486
12983	60462	70632	1012241	22526
12926	60695	70774	950189	22372
13307	64288	74595	999838	22993
13156	59905	70275	894608	22896
13133	59715	69891	986002	22676
13153	60642	70701	901881	22572
13040	59272	69062	2136272	22219
13016	63355	73758	895481	22772
13037	60729	72145	988682	23816
12963	58738	68748	988645	22333
12963	62965	73381	1031297	22689
13017	70815	80838	939980	22410
13047	60625	70848	1011551	22620
13023	59278	69251	2090503	22375
12953	62575	72731	1212615	22486
12966	60378	70545	1011364	22502
13030	62955	73111	1061386	22536
12970	59419	69702	995032	22636
13130	59872	69982	1037237	22630
13139	59925	70024	878728	22622
12732	62798	72684	1405342	21999
12903	47565	57415	1647416	22184
13043	60985	71305	969859	22706
12927	62852	73158	909661	22613
13236	59312	69298	976932	22599
13030	43136	53142	973829	22446
13220	59972	70135	996828	22740
12743	62774	73108	913153	22451
14247	61115	71028	2377292	23572
12899	60328	70508	1086685	22453
12987	63468	73835	1021444	22706
12963	60561	70528	883708	22304
12950	60938	71175	1183583	22560
12993	59625	69605	982225	22359
13006	63775	74181	1033953	22766
12953	60998	71271	963522	22585
12987	60942	71062	1033850	22477
12927	59729	69798	983709	22383
12936	63528	73825	1431496	22586
12923	60331	70448	1589477	22407
13003	61295	71464	1114104	22546
14096	63725	73898	912314	23662
13150	59508	69635	1017991	22620
13140	70705	80694	937320	22486
13176	59752	69808	1054910	22602
12986	63335	73631	903577	22642
13053	60528	70672	1023714	22573
12963	59478	69254	887348	22116
13119	59351	69134	1060023	22288
13076	63718	73854	1032013	22609
12913	60015	69758	2200810	22076
13010	60575	70661	1010264	22456
12923	61998	72221	1022128	22506
13083	60005	70118	883668	22546
13203	59652	69735	1016731	22646
13159	59908	70124	930393	22728
12983	63118	73574	1122224	22746
12990	60645	70795	1440015	22513
12999	59585	69598	987514	22397
12697	62529	72732	903251	22286
13060	60645	70662	1027011	22450
12963	60648	70651	888364	22335
13063	59325	68974	992138	22116
12933	63789	73815	878855	22372
9230	56935	67005	1016987	18683
12986	59938	69675	1678648	22122
13183	59685	69802	1036817	22673
12949	63474	73617	895524	22466
13003	60692	70915	989458	22599
12986	60571	70604	895414	22393
13073	59595	69532	1030617	22396
12966	63224	73348	893174	22486
13069	60471	70111	1016064	22123
12967	60152	69898	1436149	22132
13093	59515	69622	1104342	22556
12946	74207	84591	938526	22700
13070	60739	70742	995438	22449
13000	60838	71038	884191	22569
13026	59515	69271	970238	22179
12940	62849	72688	880672	22179
13077	60392	70068	980685	22176
14179	61905	71644	882181	23326
13023	59742	69368	1046667	22069
13000	63082	72955	1518726	22286
13023	60355	70548	1038870	22562
12986	60642	71125	898467	22852
13413	62925	73178	1005758	23030
13087	59802	69955	880242	22620
13106	60541	70488	986988	22436
13106	59411	69228	897307	22299
13150	59122	68848	2125359	22243
13067	62965	73195	973156	22650
12903	59935	70112	1053220	22443
28769	80144	90364	913757	38330
13146	60475	70745	986612	22773
13140	59822	70061	889094	22759
13193	59835	69808	993851	22539
13133	59645	69531	2120399	22399
12890	62188	72445	1142057	22524
13006	60721	70814	959092	22476
13306	64858	75025	1023114	22849
13146	60002	70261	987432	22785
13123	59288	69408	1043143	22646
13116	59735	69654	882671	22389
13143	76868	87267	2154428	22806
13216	59581	69601	1095802	22596
13217	59895	70032	1073836	22707
12753	73421	83311	950099	22033
13043	60569	70675	1011518	22519
12983	59829	69918	890721	22458
13143	59882	70068	917340	22679
12743	63205	73105	1402180	22003
12997	60749	70725	1657026	22343
12966	60675	70651	896507	22323
12756	63025	73201	1073359	22256
12986	61122	71398	910787	22629
13059	60481	70531	1025297	22479
13030	59708	69655	895421	22360
13203	78214	88871	1043863	23143
13200	60152	70258	2327630	22653
13186	59598	69574	1124664	22512
12980	63188	73648	1070203	22783
12989	60411	70578	1034357	22506
13017	59902	69758	884688	22259
13106	59942	69961	1026424	22492
13026	64092	74335	903141	22632
13043	60475	70455	1015331	22382
13009	60731	70761	889714	22413
13170	59672	69478	927547	22363
12639	62978	72858	902054	21919
14260	61352	71322	1275264	23630
12969	60731	70884	1493640	22493
13270	76811	87401	1190423	23140
12943	62448	72651	979225	22505
13090	60929	71065	1026777	22599
13040	61088	71135	885244	22450
12973	64068	74445	2368202	22743
12923	60211	70311	969215	22394
13040	60982	71075	954786	22512
12933	73632	83881	954366	22532
13203	59769	70005	986619	22789
13123	60135	70304	892401	22652
13113	59785	69938	925213	22610
12739	62875	73028	1027977	22279
13017	60342	70415	2138449	22467
13020	60645	70985	1002161	22716
12860	63132	73411	1034097	22519
12963	60279	70465	900891	22532
13040	60855	70975	1023737	22544
12999	59858	69921	853848	22433
12763	63435	73505	1029324	22189
12910	60445	70548	887738	22376
13086	60665	70511	1447072	22316
13166	59822	69828	1705404	22542
12960	62715	72851	1061580	22469
12997	61185	71215	915127	22390
13076	61021	71041	954776	22470
12876	62078	72165	913157	22319
13227	59619	69605	1026304	22587
13140	60052	70255	897098	22690
13079	59945	69861	1017534	22385
13090	64342	74205	899528	22343
13046	60521	70241	1204905	22180
12969	60651	70688	903191	22385
13190	59908	69771	2400114	22439
12933	63168	73554	1031840	22659
13056	60445	70368	1019647	22359
12943	60478	70715	970246	22556
12897	62739	73048	1019441	22596
13083	59562	69868	1066173	22766
13226	59902	69918	1027614	22632
13226	70558	80651	1059926	22692
12940	63895	74222	1024024	22633
12997	60662	70755	885262	22453
13043	59699	69378	1006678	22138
13146	59462	69338	1008048	22412
12996	63588	73481	2241239	22309
12943	60139	70508	1010788	22652
12889	60785	71068	1061549	22550
13006	63175	73221	911313	22399
13077	60802	71038	1003592	22692
13043	60495	70605	890798	22526
13050	59625	69598	994085	22405
12913	62375	72675	1148057	22563
12936	60392	71871	1407243	23782
12920	60669	70875	1028864	22492
12903	62495	72572	1041084	22323
13150	59792	69988	901011	22699
13226	60145	70221	998428	22662
13156	60048	70198	856968	22673
12639	62981	72691	978662	21729
12986	46132	55982	860999	22246
12889	42388	52141	953819	22045
13150	59882	69762	1462748	22417
12947	63655	74038	1649433	22713
12943	59945	70131	953899	22483
13043	60861	70951	991028	22503
13010	66508	76802	901818	22647
13086	61345	71454	1038243	22532
12963	60291	70375	891164	22416
13050	60722	70485	1116788	22210
29912	80604	90750	2093533	39371
13230	60482	70628	1120971	22733
13107	70185	80328	930000	22626
12717	62919	73255	1032911	22383
13040	61389	71772	906168	22800
14130	61618	71828	1019941	23709
14349	60871	71028	903027	23862
13166	64381	74754	1107321	22876
13173	60675	70835	2255399	22726
13157	59135	69385	1135014	22780
13069	63715	74228	921177	22909
13063	61462	71662	1048390	22616
12986	59625	69758	890694	22505
13127	59688	69912	1027871	22701
12986	63921	73854	930183	22309
12956	60172	70388	2289794	22549
13000	61325	71465	1001542	22516
12956	63221	73351	1025190	22459
12980	61432	71498	904128	22413
13043	60768	70804	1002384	22456
12887	59369	69378	983485	22279
13036	63311	73448	1013061	22536
13063	60558	70638	2094030	22516
13050	60319	70665	1044260	22769
12972	61621	71891	1007137	22579
13056	59375	69471	1064593	22502
13133	59258	69568	1012041	22776
13107	59149	69408	1039330	22739
12960	62885	73241	909194	22639
13053	60828	70925	2155778	22533
13030	76675	87381	1060650	23016
13167	59489	69542	1085766	22580
13173	59728	69948	1004164	22746
13173	59718	70038	937576	22820
12730	74445	84715	952316	22323
13087	60565	70918	974359	22790
12799	47175	57228	2068007	22266
13377	63592	73995	1121772	23123
13149	60778	71084	1015597	22839
13069	59515	69664	1036623	22579
13126	59832	69928	880051	22605
12607	62885	72758	1041350	21827
13037	61459	71562	900024	22474
13026	60818	71054	1078082	22646
14329	61338	71544	1953210	23889
12960	62901	73204	1052113	22626
12897	60459	70592	1138581	22407
13036	60995	71085	967379	22492
12980	62255	72378	903061	22463
13127	59495	69725	1027008	22710
13099	59978	70151	909174	22629
13123	59452	69558	2367675	22576
12933	63161	73458	932820	22583
13016	60745	70978	1023654	22629
13009	60701	70804	1014764	22489
12966	63212	73431	1044227	22538
13020	61178	71238	901381	22440
13050	60895	71072	1080506	22600
12983	59745	69848	1042297	22459
12966	63131	73211	1048483	22419
12943	61308	71511	996231	22520
13036	60712	70938	1453208	22625
12857	62579	72748	1757990	22383
13243	60558	70691	1052523	22759
13097	59802	69992	904251	22637
13073	58912	69042	1066350	22553
13056	74425	84634	948416	22612
13030	61022	71278	1023011	22639
13019	60648	70868	892354	22616
13230	60025	70181	982425	22743
12960	62192	71991	880911	22176
13040	60419	70222	1032481	22256
13010	60529	70265	886981	22163
13166	59325	69218	1480560	22449
12850	63645	73985	1698735	22563
12947	60399	70615	1028304	22539
12970	60572	70772	911727	22546
13000	61829	72042	1014064	22564
13110	59985	70118	1052697	22593
13226	59892	69961	1076662	22645
13100	59245	69398	1353248	22613
12930	62528	72942	1695972	22667
12983	60288	70701	1000878	22723
12966	59705	69861	1060919	22492
13156	63711	73848	909934	22643
13050	61168	71294	994611	22549
13007	60705	71038	1004368	22716
12960	60049	70165	1110215	22449
9653	59705	69588	2014729	18909
12977	60435	70588	1002345	22502
13046	63008	73268	912857	22622
13007	60642	70715	1034147	22456
12986	60645	70614	902827	22326
13033	60698	70731	1026897	22443
13126	58561	80824	990784	34783
13133	62514	72771	2219903	22740
13190	60225	70228	885015	22586
13083	63068	73304	1021207	22652
12997	71182	81351	957606	22549
13089	62234	72407	1000284	22639
13000	59675	69948	895555	22642
13126	58915	81544	1104312	35115
13229	62941	73178	1419939	22806
13200	60058	70095	1030760	22587
13169	60641	70838	969272	22719
12923	63628	74058	1041877	22713
12933	61695	71751	885368	22366
13010	59735	69732	1015685	22393
13153	59725	69591	1733640	22379
12973	62498	72628	1616930	22446
12999	60571	70558	1697214	22346
12993	63148	73571	1045213	22772
12956	59605	69581	905674	22319
13127	59799	69895	1027101	22590
13136	59698	69735	988905	22556
13053	63575	73728	1032777	22583
13000	61345	71465	1087502	22493
12969	60621	70818	1034190	22523
13216	59698	69772	991702	22666
13023	63328	73344	1039123	22420
13036	61315	71304	894701	22389
12939	60161	69908	1029937	22106
13103	59688	69698	1438982	22499
12983	63498	73835	1740863	22650
12916	60784	70958	1113248	22454
12933	59741	69958	1117724	22486
12993	61335	71628	1051310	22612
13069	59408	69848	1045313	22859
13136	59992	70051	896524	22575
13110	64445	74565	2172265	22570
13016	71324	81584	1203478	22650
12917	60295	70328	1143177	22329
12976	62225	72428	899137	22557
13203	60228	70345	1019424	22673
13146	59691	69878	888491	22676
13100	59855	70088	963936	22669
12963	62552	72398	2057818	22222
12923	60632	71048	1081469	22679
13036	60875	71074	1081245	22596
12996	63568	73738	1038604	22542
12976	61378	71438	897391	22392
13073	60881	71161	1008204	22726
13029	59875	69988	981231	22516
13010	63715	74038	1445599	22693
12959	60795	70974	1633066	22512
13020	60539	70775	1076229	22596
12896	62535	72645	1035920	22376
13086	60291	70454	1018277	22612
13173	59612	69625	885291	22546
13183	59528	69671	1075982	22683
12943	63598	73758	910947	22466
13047	61189	71328	2127443	22562
12903	60338	70611	1059196	22530
12983	62335	72545	1243041	22543
14183	61492	71745	956859	23759
13046	60954	71017	985501	22473
13290	64638	74931	899208	22962
13159	60821	70961	1002897	22679
13106	59885	70098	2022815	22697
13210	74978	85771	1056447	23303
12983	62415	72808	955160	22722
12890	61462	71682	1035374	22477
12946	70574	80844	971962	22590
35739	89561	99601	1027281	45079
13213	59809	69832	947750	22596
13189	59298	69378	2114719	22626
12746	62808	72965	1020404	22279
12923	60938	71178	1021587	22526
12962	59878	69954	1039320	22422
13213	59825	70068	935666	22803
12690	62862	72971	896751	22189
13026	61514	71521	1004661	22373
12883	60725	70888	2007419	22412
12912	62664	72994	1047789	22636
12920	59935	70038	926587	22389
13053	60675	70691	991324	22447
13066	60418	70421	1007551	22433
13220	66112	76385	1054453	22823
12953	61262	71468	897498	22532
13063	60605	70958	989841	22753
13003	60305	70078	2091080	22194
12973	62642	72801	1127304	22489
12943	60642	70865	893715	22513
13016	60921	71151	993371	22586
12873	62602	72918	1065923	22549
13133	60909	70795	1017515	22376
13166	59835	70025	896934	22703
13129	60035	70241	2482235	22702
12933	63435	73751	911294	22569
13023	61768	71981	1018964	22604
13010	60995	71292	957166	22670
12927	64649	74758	1124665	22373
13053	61648	72041	895381	22819
13052	60578	70668	1021864	22500
13046	70314	80444	1027537	22553
12996	64198	74358	1039626	22517
12933	61448	71638	901614	22484
13006	60515	70474	1025384	22386
13006	59462	69288	971619	22235
12953	63702	73798	1027438	22465
12969	61395	71304	1109671	22292
12983	60668	70798	1035850	22480
12990	59795	69661	1569398	22242
12963	63935	74271	1116611	22642
13016	61598	72075	899617	22856
13006	60661	70821	950069	22539
12996	62765	72964	907837	22559
13297	60625	71248	1013074	23313
13166	59642	69405	911324	22313
13200	59632	69375	975062	22330
12679	63128	73004	909240	21942
14166	62552	72468	1035534	23485
14133	60791	70585	887431	23334
13206	59842	69735	1025604	22486
13136	86331	96437	928820	22579
13049	62785	72438	1025987	22125
13033	60341	70191	889291	22300
13003	60578	70258	1080475	22100
13136	58661	68398	2207150	22259
12946	62498	72584	1090705	22403
13046	61438	71621	910711	22575
12869	63678	74141	1033720	22699
13193	59588	69651	904014	22609
13243	60065	70101	1030187	22649
13187	59795	69755	1030161	22490
12700	63182	73105	1056003	21996
12956	72101	82241	952536	22446
13090	60161	70285	1021644	22587
13207	59965	69982	873799	22574
12937	63358	73185	1014448	22173
12966	60741	70641	884658	22282
14233	61685	71631	1025200	23566
14143	60515	70335	876698	23366
13120	59219	69038	1124188	22342
12930	62348	72111	2124786	22109
12983	60242	70582	1056077	22709
12856	64958	75188	911337	22453
13190	59552	69692	1029694	22697
13113	59845	69842	889751	22470
13199	59968	70034	1018344	22622
13063	64281	74541	904697	22667
13046	60501	70195	1543396	22153
13006	60995	71301	997431	22699
13026	59725	71054	1051919	23739
13003	65095	75284	908934	22543
12993	60025	70398	1013868	22735
12983	60435	70492	893925	22399
13163	59482	69365	962313	22433
12850	63312	73142	897938	22096
13029	61955	71838	1758946	22326
12899	60871	70954	897417	22359
13016	60018	70031	1003818	22413
12959	62778	72721	910190	22276
12999	60901	71314	998061	22745
13012	60698	70507	889061	22235
13073	59638	69361	988831	22214
13010	62702	72632	897168	22337
13049	60981	70678	1396423	22160
12890	71548	81831	1656776	22549
13113	62155	72191	1053506	22483
13033	59355	69608	903987	22623
13126	60011	70101	986631	22566
13129	59665	69725	985358	22566
13079	64028	74364	1037776	22772
12986	60432	70535	904844	22456
13050	60585	70335	2465032	22196
12990	63612	73991	1014244	22722
12980	61692	71815	992285	22476
12970	61168	71278	930440	22449
13023	74921	85297	1065582	22760
13186	59215	69388	940200	22689
13236	59508	69581	986855	22655
13253	59919	69938	940540	22632
13170	58485	80181	1043787	34216
13210	63008	73418	1033510	23003
13179	59878	70168	987521	22823
13137	59409	69205	921834	22320
13152	58461	82990	1004131	37058
13269	62798	73377	1003937	23262
13043	59762	69628	1156887	22279
13267	59549	69795	1597681	22863
13006	63741	74044	1162043	22649
13016	61278	71771	1139687	22862
13143	60128	70321	1002878	22693
13050	62752	72838	892378	22503
13166	60015	70021	1014654	22532
13096	59875	70025	901374	22633
13123	59758	69578	1014824	22353
13136	59082	68785	951199	22216
12989	62751	72671	994104	22306
12990	72162	81808	949206	22046
13003	59175	68912	1031814	22139
13120	59775	69608	911391	22329
13013	62514	72281	2065777	22194
12953	60191	70271	1041627	22410
12939	60135	70201	1025357	22382
12956	62748	72878	888588	22437
12966	60452	70551	989075	22442
12940	60839	71142	889395	22616
13096	60022	69881	1037117	22365
12970	63775	73625	904254	22229
12927	60279	70032	1013738	22077
13063	60802	70575	909508	22249
14329	60804	70594	2156354	23522
12977	62999	73138	929134	22453
13063	62035	72225	1002431	22633
12940	60002	70135	1087065	22436
12890	63789	74802	1025617	23246
13130	59445	70471	904041	23539
13150	59568	69778	988805	22730
13166	60012	70061	999308	22575
13046	64001	74068	2244102	22484
13030	61752	71898	909964	22533
13040	60002	70055	1033980	22466
9740	59455	69372	939167	18993
13060	60065	70082	1032204	22450
13139	59915	70078	897454	22649
13146	59728	70045	989358	22809
12980	62838	73018	2583603	22476
12990	60342	70565	1197252	22580
14153	64931	75298	905457	23873
13083	59558	69655	1093175	22537
13189	70254	80517	938619	22805
13176	59942	70038	1023014	22632
13006	63548	73768	899114	22563
13029	61878	72147	1103168	22642
13033	59708	69808	2154628	22513
12966	63355	73451	1150430	22416
12967	61135	71412	1069996	22597
13009	60758	70994	1039713	22619
12983	58741	68581	948906	22207
13017	63208	73435	1014428	22597
12999	60975	71138	994468	22530
12953	60532	70531	1374211	22315
13003	63141	73098	1693328	22337
13153	59798	69854	1033253	22603
13216	60671	70971	934646	22910
13126	72901	83414	1067895	22833
13136	61928	72174	898974	22735
13117	59899	69942	1002611	22517
13133	59948	69945	884571	22516
13119	59498	69391	1387893	22389
12953	62838	73028	1637890	22499
13070	60972	70998	1006035	22463
13116	58751	68688	1053806	22406
12933	62585	72944	1067382	22656
12997	60702	70765	891941	22433
13046	60715	70745	978672	22459
13087	59039	69005	883255	22403
13016	62855	72695	2083540	22269
13006	60308	70441	1038150	22486
13093	60528	70605	1170059	22523
12943	61522	71641	1006541	22379
13177	59265	69588	1037124	22856
13150	70908	81215	1004425	22804
12726	63332	73675	1095609	22416
12976	60368	70391	1008001	22372
12992	60731	70941	2192667	22579
12990	63752	73615	926487	22256
13033	61829	72035	1030057	22616
12986	60691	70968	892531	22613
13020	59889	69878	925144	22359
12709	63931	73897	893697	22012
13076	61618	71998	981218	22806
12993	60662	70528	951789	22272
13197	60405	70125	2163428	22307
13030	64028	74162	941003	22510
13056	60405	70691	1016804	22710
12953	61002	71385	887748	22699
13883	64532	74711	1072516	23412
14153	62422	72648	995565	23755
13000	60308	70528	1026077	22580
12973	60862	70791	951806	22279
12693	62815	73061	2104060	22322
12977	61702	71782	1085096	22437
13019	60291	70431	991378	22536
12967	62749	72908	907764	22492
13156	60748	70995	1027314	22776
13136	60075	70231	901414	22652
13072	59774	69814	919310	22458
12683	63445	73735	1036504	22309
12950	62178	72351	2084447	22489
13020	59842	69822	1033867	22380
12736	63015	73048	1076696	22102
12897	61689	71895	908334	22470
13060	61045	71135	1020631	22500
12942	70791	80907	919223	22436
12800	63628	73881	1033891	22383
13007	61419	71422	1430639	22377
12987	61148	71425	1589081	22627
12900	62522	72485	991072	22203
14349	61728	72704	1046933	24726
14326	60598	70691	895924	23793
13117	59679	69735	909804	22520
12779	63301	73304	915713	22186
13077	61385	71218	1033151	22326
13033	59568	69335	1398380	22203
13149	60338	70424	1721617	22592
12873	63139	73345	959016	22426
13003	60781	70834	1037330	22413
12970	60512	70658	869019	22483
12753	63118	73221	1057236	22219
12930	60371	70721	904860	22657
13040	60792	71125	1026381	22756
12996	59768	69911	883194	22522
13200	76712	87288	1043464	23060
12950	62482	72381	2380602	22266
12996	60595	70828	1110301	22603
12953	63901	74118	894017	22513
13179	59675	69728	1002218	22599
13262	59971	70127	887647	22775
13180	60095	70265	913471	22713
12690	63799	75162	904294	23407
13090	61432	71281	1011618	22356
13023	59625	69508	877682	22305
13176	59678	69538	1081786	22416
12820	62921	72925	926473	22230
13009	61111	70891	1025430	22216
12963	70838	80604	942479	22150
13180	60148	70055	1049880	22470
12693	63005	72748	938057	21849
13030	61459	71262	2151152	22250
12960	60672	70788	881388	22453
14887	67398	77805	1195099	24687
12953	61571	71874	906780	22620
13067	60612	70652	1018285	22473
12989	59731	69738	878255	22366
12613	63582	73648	1011414	22029
14183	63048	73308	963312	23793
13060	60282	70141	2108932	22340
12926	62892	73355	933073	22762
13129	60451	71281	1064946	23353
13196	59671	69758	893567	22643
13093	59812	69788	1001435	22426
12793	62982	72998	910151	22199
13056	61675	71825	1017444	22576
13026	59898	69858	890141	22359
13072	59651	69531	986548	22349
13183	58678	68431	886691	22337
13039	62785	72608	992518	22259
13017	60619	70355	922587	22173
14276	61818	71791	984635	23662
13296	59318	70345	912100	23709
12980	63255	73185	1005761	22307
12949	60148	69994	902400	22212
13090	60412	70152	2236646	22243
12973	63891	73954	918260	22403
13083	61821	71861	1024384	22500
12960	60575	70678	930090	22436
13049	59765	69938	995224	22600
13037	75385	86288	949266	23283
12926	61645	71741	1043230	22386
12969	61231	71141	2139291	22246
12873	62608	73142	1025604	22800
13049	60528	70784	901647	22639
13156	59935	69941	1038017	22532
13163	59662	69398	909974	22272
12979	63338	73801	986691	22779
13029	60145	70488	1001344	22746
12863	59252	69558	1376867	22562
12999	62645	72771	1630999	22508
12929	60345	70388	1051829	22346
12923	60098	70308	895001	22496
13083	60702	70845	1105215	22599
13030	64175	74315	901741	22506
13056	60645	70781	1030200	22556
13000	60775	70835	901574	22423
13056	59638	69381	2362202	22193
12950	62785	72918	913640	22456
13030	60972	71115	1001978	22523
13026	59885	69924	891901	22433
12980	62278	72445	1032957	22457
13106	59581	69661	893644	22542
13103	59945	70142	966813	22650
13072	59594	69648	941636	22486
