elapsed_after_memcpy_nsec	elapsed_after_msync_nsec	elapsed_after_fsync_nsec
6490	220374	229240
5417	328497	338990
14247	246599	263646
6766	217887	227237
19350	416848	1003162
14776	254059	272269
6556	210144	219307
5934	339703	350764
14123	258256	275112
6524	226936	235964
5767	326094	336937
14250	246669	263703
6413	334790	346280
14266	1405660	1425019
27486	349610	957139
14826	256750	274986
6866	212268	221667
5780	348750	359657
14206	269469	286438
6823	225837	235120
5424	441804	452304
14316	249547	266566
6483	229397	238613
19232	321574	930956
14783	252499	270775
6496	225164	234306
5719	329188	340033
14200	254126	271019
6527	344910	356513
14306	257596	274626
6506	205081	214047
5313	359687	370076
14716	335341	355100
14113	1414623	1433862
27393	338824	953400
14606	254433	272499
6543	226460	235620
5553	334320	345006
14180	292871	310651
8080	207751	218311
5987	326977	338091
14160	338040	357314
27313	254916	982112
14576	259646	277728
6790	209357	218664
5666	342891	353683
14163	247636	264495
6696	215384	224663
5510	425561	436198
14390	257072	274259
6866	208447	217757
5637	317447	325541
5323	218094	225850
5510	816976	827563
27143	1116024	1778949
14709	256670	274749
6516	225284	234373
5456	329151	339683
14266	289235	306995
8393	210631	221387
5569	334087	344733
27139	343874	935543
14683	338914	358640
14059	256200	272972
6430	212131	221021
5857	317380	326887
7647	196111	206188
5280	313671	322641
7566	296395	306411
5310	261713	269433
5177	259572	267116
5250	271902	279759
19173	293998	2192837
14737	329840	349704
14163	312921	332160
14246	309688	329011
14269	303955	323300
14270	304914	324261
14246	247263	264376
20026	202744	770738
6433	363763	372676
5360	257019	265812
8140	347387	357906
5216	236443	244116
5550	327247	337874
14246	258986	275902
6510	203564	212517
5516	318955	328027
7710	308521	319774
7696	199444	209570
5523	299255	307405
18723	202668	924431
14563	731429	751085
14153	1111122	1130368
14150	289225	306848
8320	226077	236807
5483	331867	342426
14257	258826	275999
20057	344213	943627
14683	242623	260815
6723	224777	234106
5624	445337	456054
14149	285752	303398
10146	221240	234209
6410	338931	350417
14273	259129	276125
6644	201837	210948
5460	303051	310968
5310	315778	323758
19189	200194	793460
14596	255572	273658
6673	225274	234520
5643	824353	835089
14186	1108148	1127411
14306	330451	349833
14529	287195	305231
21016	300848	1042630
14700	249863	268026
6580	225737	234867
5603	322701	333437
14176	247217	264139
6773	226113	235426
5556	463540	474173
14293	252376	269379
6450	226667	235620
5473	295845	303781
5250	216917	224694
5387	322067	330974
20463	329530	916284
14683	257602	275775
6770	219061	228424
6200	342810	354103
14153	763655	782884
14303	1067716	1087096
14320	274578	291798
20033	234033	824896
14536	343327	362926
14049	247113	263919
6707	214360	223534
5893	344227	355213
14150	253009	269866
6550	212737	221787
5423	425561	436061
14259	271266	288171
6650	260559	270675
7839	288395	298868
18610	184298	911438
14576	255613	273725
6990	208107	217757
5550	338250	348933
14173	253170	270066
6676	206738	215864
5506	498236	508819
14296	1301883	1321259
26916	290071	893111
14576	257886	275919
6576	347740	359443
14166	255926	272785
6596	207441	216600
5640	340133	350850
14316	256733	273645
6303	200001	208844
5474	415234	425785
14326	245863	262856
6710	225750	234907
5457	349030	357167
19376	213061	936883
14606	252216	270372
6580	224720	233866
5743	293828	302018
5410	209627	217544
5390	332434	342901
14500	289962	307968
8210	335024	348310
14343	1389814	1409283
27379	332397	947026
14790	343080	362950
14120	251899	268776
6760	224394	233694
5450	324074	334601
14286	253810	270799
6840	204931	214268
5703	414744	425524
14316	253100	270076
6466	211724	220864
19169	326428	932286
14766	340274	360116
13937	254176	270863
6509	215791	224736
5440	338677	349193
14323	244756	261716
6337	215030	223814
5490	423204	433771
14316	357910	377302
14333	1374717	1394143
27393	274078	867202
14563	343793	363433
14653	253236	270615
6534	213590	222551
5650	335057	345783
14270	256919	273826
6530	206620	215697
5549	435115	445507
26806	252706	840126
14523	251823	269679
6683	343380	355140
14287	335543	354874
14079	251896	268619
6306	227831	236550
5443	308872	317831
7823	187374	197591
5303	303395	311021
5230	325414	333014
5233	251266	258842
5696	349860	358153
18960	720319	1323202
14799	341127	361003
14343	255052	272119
6490	209997	219007
5353	362206	372636
14306	245053	262015
6460	215930	224820
5497	420051	430625
14313	249939	266922
6526	212708	221953
19046	329544	905594
14733	323051	342827
14113	247560	264389
6513	226487	235440
5527	420835	431438
14690	1009904	1029670
14320	324290	343687
14246	356396	374269
21189	304791	2084534
14606	289692	308504
8080	227927	238500
5567	420671	431315
14286	256610	273589
6710	226670	235833
5437	326874	337387
14246	244560	261616
19889	212881	865191
6347	239186	248067
5426	279632	287538
5217	228520	236220
5143	285679	293395
5046	353893	364016
14557	268858	286092
6603	226570	235770
5510	335663	346250
14340	254396	271485
6563	205971	215007
5399	356550	364686
19046	242810	856402
6243	797884	809204
14273	285251	303154
7947	326694	338254
7643	206674	216800
5263	298028	305714
5183	217550	225113
5173	305272	312755
5120	212251	219694
5163	371096	378979
19416	214484	798267
14553	253123	271086
6293	212164	220980
5426	363767	371636
5207	214387	222044
5340	310595	318398
5283	215988	223694
5280	302108	309791
5550	227897	235893
5213	1232315	1242674
27193	324777	1033064
14726	264093	282228
6643	1418106	1429879
14187	351330	370636
14143	257283	274162
6686	264459	274635
20689	270502	854178
14826	343543	363423
14010	253966	270749
6700	227684	237044
5563	328794	339433
14247	251462	268409
6516	212681	221530
5607	422638	433321
14319	302968	322364
15153	302434	322664
14246	286612	304415
21042	284589	1138550
14643	321407	341157
14170	313954	333231
14170	344180	363443
14179	1361571	1378507
6564	418701	430241
27479	308141	1060833
14699	259210	277332
6563	213634	222713
5594	338450	349120
14317	268912	285992
6813	224350	233680
5610	319467	330154
14340	247169	264196
6740	211607	220771
5694	302794	310898
5340	360973	371389
14310	267986	285172
19703	192791	794397
14520	257686	275589
6393	330037	340067
7653	343133	353266
5176	298365	305868
5653	826180	834233
5126	326647	334120
5080	279406	286862
5134	364073	374273
27189	296681	1042947
14749	255813	273992
6609	211394	220620
5773	413878	424728
14323	250383	267346
6470	226354	235277
5557	322657	333291
14339	252186	269235
6480	206727	215707
5467	358543	366473
5397	215740	223747
19262	320748	924866
15036	247393	265859
6733	348713	360553
14183	245940	262896
6620	224517	233726
5437	329140	339654
14303	364932	384312
14343	255173	272189
6466	817860	829403
14483	268382	285705
20363	213537	811417
14616	254283	272295
6594	367256	378956
14203	253779	270672
6644	207307	216544
5539	342981	353596
14313	253396	270329
6280	205607	214377
5897	420461	431435
14313	254006	271029
6337	203470	212304
5570	303458	311684
19036	198558	891307
6403	209644	218497
5623	334514	345244
14163	272012	288955
6923	204504	213897
5717	328414	339207
14246	289182	306951
8206	217077	227640
5487	1120524	1131071
26816	289988	899814
14523	341687	361320
13937	252959	269643
6970	211081	220661
5709	340574	351360
14293	248183	265139
6319	206891	215627
5604	419398	430078
14306	256999	273972
6450	205834	214757
5366	314978	323060
19149	187465	910330
14576	258952	276985
6576	209861	218937
5770	329954	340830
14116	251499	268395
6613	209381	218574
5433	418514	429024
14273	253022	270042
6484	205564	214521
5787	295495	303761
5383	219087	226867
5330	374612	383489
20253	726116	2366072
14619	313524	333250
14133	308831	328071
14139	308765	328010
14133	307618	326828
14246	250799	267965
19869	308728	900268
14686	246823	264953
6553	361426	373126
14159	247223	264149
6783	214751	224100
5730	329550	340357
14246	247533	264512
6783	216343	225593
5660	410198	420935
14307	248426	265369
6373	214977	223714
5530	302394	310564
19110	212837	2001046
6373	331870	343350
14140	391575	410845
14340	251289	268426
6823	262366	272699
7807	312697	325548
14059	270569	287468
19853	196594	791977
14519	250947	268902
6410	211817	220787
5913	425824	436867
14183	245817	262760
6999	224961	234533
5633	325731	336441
14247	249223	266163
6460	229880	238710
5486	358167	366029
5307	236679	244426
5560	296534	304844
18886	202561	813283
14523	356593	376223
14109	1386490	1405729
14143	340373	359623
14123	372780	392049
14129	269133	286022
6806	241847	251146
5647	386852	397605
27275	257016	851868
14913	253722	272025
6677	211594	220897
5776	426218	437141
14160	260579	277526
6703	200951	210264
5539	335791	346406
14270	241850	258830
6520	209761	218761
5697	352790	360887
5330	230904	238960
18759	315688	896077
14670	255283	273389
6600	349010	360720
14216	273529	290515
7053	1392780	1404956
14230	314281	333561
14276	369389	388715
14506	284655	302035
20160	337250	936494
14723	248019	266146
6389	210991	219853
5816	330311	341197
14380	323591	343014
14087	252036	268786
6293	210510	219233
5584	336810	347470
14293	256556	273509
6347	210224	219014
5597	362236	370660
19156	206044	795270
14523	253340	271373
6713	212560	221923
5627	420781	431484
14669	289429	307604
8419	712647	726142
14260	1023510	1042847
14273	277762	294871
19789	316608	1216045
14616	313741	333464
14133	299085	318325
14123	244410	261226
6650	225727	234934
5687	418138	428901
14319	246350	263325
6356	211741	220540
5483	323977	334537
14266	252736	269879
19946	205684	890667
14526	247636	265572
6537	224827	233974
6017	326241	337364
14110	247003	263846
6593	359763	371433
14287	257209	274183
6430	1368044	1379544
27102	377663	1075296
14726	277065	295175
6644	418494	430285
14166	251803	268699
6590	226014	235203
5576	331024	341677
14303	246773	263749
6396	357230	368702
14296	250536	267492
6320	216564	225360
5480	304928	313008
19723	205467	932353
14563	250879	268925
6566	224034	233203
5647	293518	301618
5303	217170	224960
5356	327304	337737
14303	324030	343377
14113	288821	306511
8443	1402697	1416269
27256	335317	946790
14683	349034	368823
14143	258549	275482
6726	425835	437707
14167	250082	266953
6640	226820	235933
5490	336820	347387
14306	289542	307361
8550	191174	202184
5413	342154	352673
27369	252523	847122
14493	329781	349340
13903	247609	264262
6560	225883	235007
5696	335704	346476
14266	256249	273262
6637	211017	220084
5440	422805	433321
14320	288731	306571
8183	751521	764811
27352	1080066	1803804
14746	275036	293195
6716	219380	228693
5807	344987	355900
14586	344997	364660
14306	259266	276338
6430	216491	225420
5810	395016	405932
27562	249130	847809
14546	253376	271362
6644	209847	219187
5656	426825	437587
14353	251079	268252
6739	206641	215903
5560	339100	349737
14316	253716	270742
6369	202588	211434
5480	366130	374006
5336	306482	314474
19219	1430029	2157074
14646	262329	280385
6996	353064	365206
14159	255216	272162
6703	207331	216703
5567	344957	355600
14286	313645	330727
19756	234143	911281
14553	253009	270925
6553	224287	233533
5683	322401	333190
14120	254266	271176
6650	344810	356537
14293	248773	265772
6473	214460	223360
5630	339800	350507
14320	248466	265493
6347	206607	215491
6013	365767	374520
19203	328248	2152516
14566	310151	329824
14176	309475	328757
14170	252249	269169
6750	225520	234734
5380	328227	338684
14303	246636	263792
20089	194198	1038930
14577	255126	273149
6806	223577	232913
5590	333674	344371
14170	255186	272156
6674	209124	218181
5623	423691	434391
14323	245026	262042
6420	220047	228910
5747	293401	301551
5347	232806	240463
5409	296175	305021
20576	332857	1456115
14750	986998	1006878
14187	329677	348970
14123	258849	275709
6463	373632	385172
14306	266139	283319
19513	196477	795430
14553	264135	282122
6443	466056	477576
14306	255970	272986
6537	261052	271093
7800	312921	325764
14053	247643	264409
6693	206544	215707
5527	417028	427631
14259	255639	272618
6306	208198	216947
5596	303688	311987
19120	188968	886268
6483	207698	216641
5633	360406	371146
14400	1341695	1361171
14300	326987	346363
14303	256023	273043
6423	387996	399422
27133	306887	1050187
14563	297512	317151
14247	298914	318238
14273	317301	336650
14326	287862	304935
6973	344030	356080
14286	306238	325600
14269	246287	263266
6520	211334	220287
5427	358963	366850
5143	211740	219517
18746	330508	919837
14713	248276	266453
6767	366609	378506
14203	288642	306351
8180	694260	707516
14313	1072610	1091999
14307	269645	286826
19860	327457	1063376
14590	254649	272699
6623	212031	221267
6090	345340	356537
14166	298265	317508
14246	303638	322960
14247	354949	374273
14273	306444	325794
14246	253160	270135
6590	212710	221753
5317	297481	305478
19123	333084	919477
14676	244813	262916
6637	225357	234660
5776	321748	332630
14153	323404	342600
14080	323030	342154
14053	1382774	1401903
14309	359540	378925
27212	311785	1060276
14830	315581	335487
14270	253499	270503
6467	255079	263973
5293	255763	263409
5124	259172	266643
5273	334307	341937
5220	272745	280335
5357	357340	365110
5233	278429	286392
18579	314268	1050913
14700	249150	267243
6610	223983	233240
5857	328503	339437
14337	256699	273689
6337	205684	214461
5483	418368	428928
14610	668854	688540
14323	1067719	1087149
27403	292558	902008
14559	340891	360560
14057	255899	272753
6893	210834	220374
5706	335457	346240
14340	254809	271869
6583	207641	216797
5599	424092	434767
14316	255463	287915
19770	353160	953280
14763	251856	270016
6230	344953	356260
14313	254592	271642
6467	211917	220934
5427	338923	349427
14576	255816	273029
6316	208594	217317
5477	396685	405719
7683	232643	242666
5406	1469411	1479947
27273	336233	944576
14756	347247	367123
14086	254410	271189
6690	214640	223994
5379	328828	339283
14306	249510	266482
6343	212381	221193
5623	378822	388029
20270	186584	944240
14740	258199	276316
6566	224101	233236
6130	416645	427881
14216	246857	263716
6509	219281	228253
5490	333254	343820
14350	247899	265039
6493	212214	221187
5540	369476	377426
5316	311595	336347
20489	1371208	2134762
14657	305061	324794
14303	312698	332078
14303	311324	330703
14303	246367	263286
6400	213047	221830
5427	316157	325141
7679	231407	241709
18996	370750	962883
15016	367473	387595
14176	266146	283149
6773	223024	232333
5629	411599	422304
14316	246440	263503
6323	214151	222890
5436	327021	337533
14303	248050	265043
6393	213907	222700
5436	388819	396875
18999	325531	1463158
14710	316071	335928
14103	317821	337071
14146	254899	271659
6373	226740	235657
5337	325897	336311
14653	250493	267813
6590	207280	216334
5413	341790	352236
27150	244046	830407
14546	253646	271586
6400	207501	216424
5543	333144	343763
14336	288218	306021
8319	325451	338847
14343	979502	997524
8069	326028	337720
7729	339534	350670
20339	207241	976182
14573	634919	652895
6286	1029744	1038550
5360	320201	328004
5226	293722	301401
5513	334670	342646
5070	230510	238030
5080	301458	309511
18933	214767	803880
14613	322764	342420
14183	247382	264362
6253	217064	225676
5533	330421	341030
14323	248240	265216
6430	226227	235053
5530	501292	511899
14286	309771	329133
14270	306261	325608
14269	244773	261992
19783	196425	929994
14563	251506	269439
6690	761015	772782
14293	1063259	1082629
14323	317248	336647
14336	312764	332177
14339	300205	319651
27282	256189	845509
14546	250936	268899
6467	225473	234347
5876	417702	428654
14260	250333	267286
6417	208791	217654
5443	298138	306085
5510	216934	224840
5553	326418	337047
14303	288462	306245
8180	388752	401909
26952	255353	846995
14796	245770	264012
6320	331340	341300
7793	214314	224564
5366	344350	352063
5123	1372201	1379714
5170	323007	330507
5033	279632	287365
18600	362126	959930
14773	258209	276322
6309	205605	214427
5756	339741	350573
14316	268999	286049
6633	214748	223860
5430	334713	345220
14306	249663	266752
6320	205707	214480
6054	302804	311242
5410	310007	317951
5327	216320	224351
18956	336210	1025817
14733	222674	240420
6046	423272	434394
14303	251876	268832
6296	212561	221314
5646	778048	787224
7730	1036674	1049397
26899	285445	901874
14650	251513	269516
6284	215907	224694
5600	340550	351226
14303	243073	260050
6429	325088	335073
7693	204017	214080
5933	304591	312957
5200	255203	262806
5337	258382	266126
5323	255299	262965
5230	332741	341487
20369	266406	1004241
14776	278909	297172
6233	247647	256406
5316	349567	357369
5293	228440	236250
5340	319851	327531
5156	303995	311544
5110	673388	680997
5214	305274	312852
5237	332517	340780
20136	212538	803244
14839	249480	267772
6570	225230	234463
5657	418004	428808
14179	251050	267989
6737	218470	227787
5413	329404	339924
14177	252236	269146
6643	227457	236620
5770	417631	428508
14216	254753	271712
19406	190942	785401
14620	253146	271176
6537	338733	350377
14169	250200	267142
6549	1024891	1036570
14160	328304	347540
14246	340820	360143
14527	645748	665298
27072	716470	1319092
14670	257836	275906
6607	209790	219057
5766	329044	339917
14146	292688	310398
8013	204448	214934
5687	324680	335444
14276	249566	266592
6583	211904	220920
5673	292441	300491
5256	314871	322797
19236	211704	799990
14509	249760	267709
6603	213454	222707
5620	420878	431628
14603	246623	263942
6630	214810	223977
5414	300821	308681
5250	237060	244706
5556	1105572	1116134
27066	407942	1072356
14723	256759	274892
6430	224124	233174
5886	345270	356263
14226	270812	287775
6806	204171	213527
5497	341620	352193
14330	243626	260613
6296	214408	223147
5406	297065	304864
5350	330164	338347
19506	194278	787601
14820	254416	272699
6549	212968	222060
5723	417765	428595
14207	248269	265143
6500	227234	236194
5466	319338	329880
14313	244876	261899
6450	210747	219691
5499	348071	355963
5246	236667	244313
5603	294852	304831
29146	274592	307211
20709	716073	1526419
14719	257619	275705
6284	214733	223521
5493	339601	350170
