initiation_duration_nsec	write_duration_nsec	fsync_duration_nsec
13340	75681	890488
13743	73824	882138
13686	73524	864579
13583	73608	870542
13536	70664	941019
13723	84128	1420989
13589	73768	1510447
13709	73824	892144
13306	75511	894465
13620	73778	879679
13493	73372	960673
13606	73555	917404
12446	72131	867618
13546	73475	975062
7853	67618	1868980
13462	72941	920470
13907	76215	935457
13540	73505	880079
13632	73871	860925
13396	70452	852546
13180	73248	861692
12397	83778	914308
13373	74847	2016892
13733	78014	886292
13509	73624	870738
13603	73641	900944
13567	73542	860679
13606	70684	937453
12849	74311	868895
12463	71305	888781
13489	70624	2265515
13010	73492	984766
13533	74768	859622
13407	74425	949610
13559	73841	835456
12809	76071	877145
13659	74961	856265
12436	84204	908334
12419	72684	1549219
13836	74428	877865
13556	74628	867395
13393	74452	876159
12430	72192	989019
13110	76808	873188
13656	74804	874178
13313	74321	870972
13453	70745	855279
13393	70658	935377
13759	74384	869515
12433	73604	913557
13440	73378	902968
13609	73814	1419846
13719	78177	900331
12436	85291	1023524
13553	76465	847800
13597	70445	829353
12533	71711	858029
13516	74794	854475
13507	74665	846333
12583	72444	845452
13719	73741	850522
13823	77285	1709892
13486	72655	869306
12316	70954	850342
12509	88867	921567
13806	74288	863846
13527	71745	867112
13496	70328	851803
13716	70501	975096
13703	85154	1126102
13380	74622	1592495
13470	73428	881858
12900	76284	868595
13573	74591	872672
13400	74361	849289
13563	70642	863813
12596	69681	942410
13086	73631	878185
13497	74518	854456
13283	70488	1789443
12769	73967	908867
12296	74418	872412
12396	73438	857282
13536	73455	863035
13643	73208	858546
13756	88627	946900
13433	74628	859149
13533	73508	863492
12403	69448	849193
13577	89084	2150863
13783	74221	986405
13670	70858	872596
13556	89761	873419
14017	70978	870326
13599	70615	854089
13593	71045	963933
12506	69518	954086
13163	72485	1541676
13657	73702	1407237
13469	72981	901557
13856	75834	881195
13640	83891	925051
13499	70678	853295
13513	70505	970109
13323	72935	855206
12510	72461	866232
13543	73274	2261995
12909	115093	931776
13569	73221	873508
13506	73408	877649
13613	73335	881568
13700	70675	949483
13773	72911	867039
12496	70308	887618
12513	69452	1943442
13066	70785	993365
13640	73618	875115
13516	83961	885328
7960	67875	827820
13709	73014	909674
12580	76688	862129
12416	73311	873705
13630	73338	2235943
9657	73548	1060207
13576	71961	858375
13499	71611	870822
13483	70218	940273
13613	74128	868692
13500	74905	862276
13510	74551	861113
12650	72505	882445
12500	70858	864292
13646	73718	857459
13476	83854	980575
13512	73464	857268
13557	73392	960820
13830	77725	877272
12566	73858	866118
13573	73524	1094615
13679	70714	1378264
13993	76221	874779
12593	72222	885395
13640	73478	902705
13533	73038	877528
13870	77688	863115
13596	71791	866025
13586	70491	854849
12587	70655	859729
12596	69438	896964
13860	84438	929544
13543	70841	2101723
13303	110454	1000042
14086	76041	886345
13616	73431	882475
13517	73282	863283
13426	73441	867792
12820	73345	898471
13443	74515	869195
13613	73441	865492
13560	73405	892395
13489	72751	1010431
13836	76975	976689
13613	73898	859042
12506	73304	864142
12567	72548	991025
13016	84674	2031646
13432	72117	877145
13576	70221	949930
13103	76122	1030691
13590	74941	985359
13607	74718	876355
13546	73424	857359
13296	76831	2078901
13533	75235	899741
12399	73328	843596
13100	76352	886122
13550	75015	879742
13517	71815	959796
13579	70444	900441
13700	70382	921224
13926	72961	2112507
13480	114707	1177627
13483	122877	916131
13893	77201	874248
12466	72504	893387
13496	73308	947449
13629	73201	947570
13006	76671	876855
13547	74395	2011523
13446	114593	960126
13933	75705	869095
13383	74538	871278
12429	72428	855182
12460	72105	1041867
13270	77395	867099
13676	73591	1012281
13533	73518	1966778
13313	131730	1162924
13479	114510	900974
13693	70788	846660
13589	70751	844539
13530	70495	1051653
13933	73502	866962
12653	69745	2059252
13440	110950	1038654
13307	80878	964236
13446	73697	868148
13616	73645	929467
13587	76298	991742
13870	76118	953979
13570	73572	874522
13697	73618	2200341
13883	75994	884608
13626	83747	922290
13626	73725	858876
12497	72382	828970
12650	74815	853046
13659	73498	1086672
13620	70925	842980
7916	64811	911170
13636	70155	903058
13760	74068	1151948
13513	71978	893831
13342	71557	876118
12560	69452	934237
12993	73315	874048
13433	74852	1088776
13446	75205	884545
13480	73535	1302623
13783	87318	934730
13570	73522	855696
13627	73518	873182
13480	73811	844156
13383	72285	885355
12370	74375	859299
12526	72601	870198
13587	73635	905891
13503	73518	2004493
13826	76187	1013527
13746	78907	965715
13640	73401	862049
13933	73045	865066
12480	69448	851216
12560	69565	856176
13626	70551	949266
12440	82778	993728
13439	74501	869208
13669	73698	2009632
12853	76764	989255
13486	74971	885758
13396	74524	858995
12519	72308	866942
13517	73118	1041964
13803	77325	977153
13596	72108	866395
13346	70561	1000845
13586	71021	2214500
13700	115274	1023398
13483	70478	872325
13533	70672	865096
13833	77228	970756
13539	84114	919577
12487	73765	865519
12427	72345	911431
12410	73224	2066171
13560	81972	1016378
13553	73591	837543
12926	76511	882928
13600	74841	978165
13696	74988	898307
13537	73395	862986
12476	71988	862569
13836	75981	868621
13553	70628	863695
13593	70478	890898
13586	74371	952149
13656	74401	992882
13536	85021	2060635
13526	73744	863892
8203	71028	859256
13600	74558	867872
13383	73171	885291
13527	73428	860733
13560	70418	905728
14050	73358	866366
12590	69502	2226820
13310	110554	960593
12913	76378	874762
12487	72822	866379
13470	73362	876559
13546	73638	835480
12520	72172	866942
13439	73364	952659
13630	84695	2020743
13259	78131	907810
12713	72524	869142
13539	73354	855245
13586	73331	863732
13547	73521	863129
13806	76201	869768
12456	70611	864805
12516	69294	2051588
12760	71072	1019018
13519	73694	980462
13683	73788	863752
13659	73634	909021
12870	75428	861156
13697	73802	866016
13547	73618	987846
12499	81371	1956017
13370	72511	874848
13636	70678	946153
7827	64589	803081
5133	62195	865085
6813	65545	826120
12326	72165	840136
7486	67665	822133
7643	67012	2389336
13653	105700	896751
7966	67568	1016701
7573	67078	842293
13420	72952	930857
13650	73995	860822
13459	71861	878635
13466	71658	852086
12576	79908	1005441
13123	74128	866422
13456	74824	867602
13496	73638	858219
13616	73614	1202995
12353	75911	896784
13620	74765	871695
13517	74631	870309
13503	73435	864339
12463	72224	2477896
13983	73488	879959
13700	70771	875238
12376	74024	1024511
13256	74447	861035
13389	73477	869968
13563	73418	855235
13536	84068	906228
13839	76327	929720
13650	75785	2030296
13463	73518	937123
12693	77304	1021877
12300	70588	876185
12953	69808	855916
13543	70682	829330
12503	72011	858609
13463	74681	873182
13506	73671	955726
12536	73691	2053218
13919	76474	1056060
12513	73787	877608
12487	72588	864796
13463	70705	938434
13769	85627	924033
13379	71804	848742
13566	71015	944303
13563	71088	2060314
13589	101150	1249531
13239	120196	1144250
13329	110260	938353
13963	74788	864612
13677	70775	870699
12560	73592	977256
12293	113600	1110331
9707	74141	2134089
13176	97114	1069550
13536	79471	976212
12763	81338	957680
12393	69858	849909
13630	81298	905171
13507	70718	927691
13099	76751	994705
13453	74751	2198471
13400	115230	973659
13977	75281	867842
13589	73471	881072
13600	73538	882818
12553	73551	834056
12253	75542	869242
13473	70545	863769
13496	70794	913174
13516	70614	2131002
13983	73455	890335
13563	70588	866982
13639	70798	862275
12383	79958	1001305
12993	73734	867742
13600	70705	866473
13570	71208	977346
13516	70631	2037999
13770	74591	892855
13500	73171	874608
13606	73444	857019
12393	86381	877818
13893	73204	864585
13737	71025	870556
13573	71425	864089
13567	70392	994999
13883	73405	2213524
13240	114634	958120
13589	73271	860659
14033	87484	920171
12510	72925	879072
13480	73565	878822
13586	73687	883068
12563	71681	928487
13433	73235	2046585
13393	115180	963442
12990	75052	870349
13587	73508	866839
12499	72054	866612
13482	73151	872458
13453	70402	937124
13906	73134	869665
13597	73395	997029
13620	73942	2061022
13826	77431	986042
13597	85428	925441
13447	74858	875252
12636	72588	855939
12616	73025	876445
13316	75031	970396
13426	74415	869082
13487	74701	1374041
13780	81261	1923769
13363	115343	932257
13730	74022	863326
13626	87998	900768
13857	72895	861882
12696	69564	868632
13560	70381	865369
13537	70438	1109709
13197	73565	2428364
13210	164606	1033108
14563	75785	869092
13499	74357	892421
13413	74485	884642
13363	73378	914390
13603	73531	877475
13873	77191	996572
13553	74938	2181671
13293	119717	1089653
13696	115067	1013764
13526	70801	878439
13689	70714	859152
12437	69438	945860
13139	73914	862665
13499	74638	984302
13543	73615	2066068
13880	88358	938627
13466	74745	877825
13407	74562	880289
13589	74238	886705
12583	75115	887188
12303	74098	896431
13319	74608	875851
13506	73218	958806
13567	73742	2171412
13946	76314	878558
13520	73672	883075
13572	73577	953956
13747	74311	882132
12333	71572	866916
12482	69484	867431
13636	70908	884434
12453	82624	2128806
13193	119593	1176046
13406	73461	887385
13792	77511	876078
13677	74712	931067
13540	74901	871795
13569	73534	924897
12506	72128	927244
12940	75128	1423877
13537	115074	1696102
33639	85591	895048
13846	70582	854136
13593	70798	868092
13707	70958	853769
13557	70698	955617
13793	77641	866692
12490	82915	915961
13517	73302	854109
13533	73291	876648
13480	92954	919678
13663	74794	871302
13627	73692	2073028
13333	102944	947890
13740	75981	866939
12523	69204	868055
13606	70614	897427
13556	74764	916747
13146	72238	1086029
13530	73365	878675
13533	73292	2117400
14033	76805	884598
13523	73618	882075
13590	83978	914904
12503	72648	856849
12679	72194	869855
13626	73341	1015581
13466	73354	882764
13539	73481	2104406
13910	76335	861292
13657	73625	862726
13519	73348	878892
12516	69595	933623
13140	72405	873015
13566	73758	868829
13573	73515	965369
13463	73538	2116544
13969	76434	875345
13573	73371	845602
8040	78984	880198
7136	85637	912234
13776	73948	875102
13536	71815	858872
13343	71648	1006312
13620	70352	1591848
13590	103051	901715
12549	71421	852939
13433	71771	864685
13487	71592	872599
13673	57098	850052
13739	52585	840446
12517	50466	840997
13746	49975	1614187
13767	53965	853903
13493	50848	858589
12486	60212	888898
13556	54285	958009
12780	119410	997322
13556	74808	867869
13467	74685	869302
13610	73775	835487
12923	76244	2251672
13229	120223	1106478
13436	74874	886475
13766	77014	870918
12503	73688	934664
12390	70492	867112
13689	70595	869568
13570	70121	886701
13849	72598	2379508
13583	70642	886422
12553	84134	943503
13383	74578	868919
13417	74575	864696
13563	73378	858989
12446	72445	872012
13699	77197	868392
13550	74888	874909
13496	73688	907540
13566	74201	1024961
12413	72158	1096458
13266	119343	1118958
13439	73521	875801
13589	73514	876362
13199	76654	875995
12423	73665	882472
13346	74431	2576533
13680	88331	1022761
13469	74514	875205
13533	74505	892422
12516	72798	842493
13369	76871	876628
13716	74644	869938
13396	74434	863312
13623	70591	903791
13576	70414	919574
12816	74214	2116916
13587	71762	975209
12446	69711	860669
13180	75021	860759
13716	73731	863222
13576	73468	858625
13593	73464	852262
12590	84288	925177
12326	73718	1309779
13663	77071	1809005
13216	77068	882582
13547	74802	884045
13463	73538	862856
13657	73655	876985
13633	73818	871992
13813	77381	870778
12416	71264	977068
12370	69285	2094481
13033	73504	894931
13446	73415	887035
13566	73461	856859
13546	73608	867756
29416	79858	869095
14050	84314	917914
12456	73738	865009
12540	69748	929100
13480	70508	2044835
13896	72811	900597
13496	70331	862729
13523	70605	885015
13880	73102	865106
13533	73411	864982
12490	72285	863686
13546	73141	910990
13659	73261	976795
7490	69635	2184678
13696	73798	871362
13563	72921	872625
13800	76381	862536
13513	80661	920640
12499	70535	857059
12410	69081	882235
13353	71475	990369
13673	73768	2097527
13520	73498	863289
9023	70734	880618
13569	73628	861159
13463	73358	873228
12440	69518	854519
13526	71348	890785
13900	73485	866232
13593	70515	950080
13607	70555	2271979
13829	74384	992192
13386	71885	872042
13520	80918	934473
13393	70532	937594
13687	74368	877325
12409	73421	870592
13609	74634	981258
13569	73601	2077840
13906	77327	911537
13553	74601	858108
13443	74731	943253
12970	76525	875089
13503	74825	897478
12436	70984	875548
12539	69828	886441
13576	70358	1001901
13063	73581	2095277
13286	120337	981609
13383	80888	954500
13843	76181	876398
13700	73635	893825
13496	73318	871708
13576	73715	852652
12313	72781	1000365
13606	74721	2212500
13547	74045	907938
13840	77112	888135
13556	74738	875438
13410	74364	879712
13549	73918	906434
13480	73188	929850
13840	76175	871382
12466	69292	2633865
12863	100507	1116172
13463	85681	931797
13730	73785	879049
13513	73202	838856
13140	76601	862722
12366	73431	868068
13466	70648	854879
13563	70558	860239
13713	70735	934320
13769	74474	998741
13559	72334	869612
13416	70301	864475
12593	69181	830700
12637	73098	873372
13387	74641	869369
13447	73268	2158042
13269	77754	885865
13553	90368	948700
13416	74625	903828
13433	73175	876239
12509	72914	937420
13073	73591	870748
13467	71538	860859
13419	70368	2066964
13167	73888	876905
13453	74741	873899
13379	73541	1047733
13593	73487	894657
12266	76901	876521
12416	72868	870452
13383	73408	870875
13536	73544	2076001
13779	74447	847145
13660	80738	923237
13666	71002	971799
13486	70664	958009
12743	72135	862725
12523	69632	868329
13613	70491	856519
13693	70848	2126256
13849	73314	852659
13550	73372	879685
13730	73728	871209
13450	70008	949043
12893	72094	866725
13560	70308	866556
13580	70518	876285
13482	70571	2257782
13743	115403	991835
13430	80971	921514
13513	70478	924493
13942	75957	925210
13593	73385	857313
13553	73582	873406
12599	72571	820983
13396	71474	854919
13540	73315	894765
13689	73421	849836
7816	67271	799601
4966	64674	877495
13843	75795	868852
13703	73778	1457935
13433	74807	854482
12660	72335	885862
13093	56491	857805
13460	63018	892601
13603	52375	880235
13499	51232	874132
11913	56601	870208
12539	50285	864462
13613	49689	1670029
13350	63485	1005719
13629	74381	873845
13413	74525	864929
12360	71948	860359
13590	73775	857719
13523	88491	890828
13933	75967	866792
13593	70294	933436
13490	70911	878898
12470	70508	1319249
13796	84304	909061
13507	71145	847696
12420	69285	844653
13569	70764	935230
13043	72422	867756
13583	73431	859392
13546	73384	855929
13517	73562	848366
12499	72061	1750967
13747	115444	1184213
13492	114740	1017921
13540	70231	859622
13966	73408	865849
13619	73354	891281
13643	74201	994409
13556	75264	1100602
13827	84558	1039257
13467	73632	1573042
13550	73368	853122
12940	75441	860689
13597	73515	860219
13513	73218	860795
13617	73445	868746
12636	69961	936046
13170	72118	855839
13663	73452	860113
13706	73755	1790483
13480	114787	944550
13933	73925	923517
12443	72602	870179
13686	70585	867859
13586	70611	941580
13756	84157	928703
13643	70692	866229
13549	70624	840176
7173	65264	850429
6536	64748	877548
13493	73351	863729
13656	73441	883785
13439	73251	861915
13583	73438	944443
13756	76194	866425
12570	72521	858799
13513	73498	1934715
12507	70998	1052287
13699	74074	926260
13543	73471	866725
13812	74227	891644
13520	97284	926777
13900	72995	848329
12456	69585	872765
13466	70931	2071801
13263	72451	908728
13936	70888	941527
13523	70605	869679
13450	70495	836700
13620	71345	871235
12529	69748	846359
13616	70478	856815
13476	73531	2052061
13919	73531	887098
13596	70718	996175
13613	70688	888342
13553	70845	872139
12753	65385	881945
12403	69425	851349
13540	70362	841043
7907	64805	1245408
8850	69311	1640163
13590	72855	871319
13579	72484	1005238
13673	92371	898294
