elapsed_after_memcpy_nsec	elapsed_after_msync_nsec	elapsed_after_fsync_nsec
5806	330474	341390
14580	342370	362060
14516	258090	275429
6663	224833	234023
5847	324311	335268
14516	256506	273912
6626	224754	233903
5580	402298	410792
19302	1403407	2072274
15089	318625	338834
14373	317365	336894
14436	379576	399145
14406	251943	269169
7103	225500	235066
6020	284768	293461
19309	213234	1008944
14836	252366	270742
6940	222876	232503
5827	333614	344547
14320	251453	268576
6987	206437	216061
5897	413955	424945
14477	304194	323781
14476	300658	320244
14446	305775	325331
14446	257686	275222
19943	309171	2049755
14863	261892	280302
6736	203351	212744
5980	338524	349610
14656	250226	267675
6776	360877	372719
14539	253936	271275
6407	212950	222117
19182	323738	918940
15050	442537	462680
14643	269765	287235
6803	219031	228477
6013	332264	343387
14569	255833	273309
6497	203777	212948
5733	419058	429884
14619	246770	264232
6670	216161	225314
5733	302251	310731
19102	214121	1324951
15246	1020461	1040860
14503	327100	346760
14327	268425	285529
6703	260086	270199
7973	312274	325310
14306	321141	338563
20029	202968	804164
14840	259412	277826
6753	222677	232134
5800	442684	453624
14386	297111	315011
8186	306701	319950
14333	253353	270576
6506	261519	271409
8037	313784	326858
14406	341570	361086
14490	203691	236830
20086	311611	910437
14837	334167	354067
14239	1416560	1435892
14473	289065	307025
8153	301195	314411
14290	249766	266876
6476	259820	269732
7973	279708	290401
19400	346513	937187
15033	258096	276642
6720	222644	232084
5869	330198	341176
14526	333854	353490
14483	260559	277882
6777	417641	429511
14593	254409	271815
7056	225981	235616
5827	326134	337070
14513	312048	329624
19933	195958	791354
14863	257079	275475
6860	325057	337037
14303	1417155	1436605
14362	322621	342093
14469	307335	326914
14493	260866	278319
19676	227737	908311
14927	251656	270049
6890	223007	232530
5903	335551	346624
14380	255189	272402
6893	194221	203744
5847	424858	435798
14800	255509	273176
6706	212717	221970
5776	395279	403548
5489	258520	267352
7933	276362	287018
18836	348003	985391
15089	314211	334407
14276	317481	336913
14289	704280	723722
14349	1091449	1110891
14592	269696	287081
6463	247270	256529
19216	319574	916143
15040	345100	365250
14496	255370	272646
6499	203988	213064
6107	332490	343707
14630	248536	266006
6547	213007	222104
5780	419418	430294
14533	257616	274968
6517	224770	233830
5773	304271	312771
19109	407072	1101185
15157	252579	271346
6857	247873	257386
6127	312727	323964
14549	289442	307408
8099	1386547	1399740
14586	332674	350927
20679	293948	938703
15073	254000	272663
6620	212311	221647
6020	413291	424465
14393	251176	268416
6946	213561	223157
6000	324280	335390
14496	249380	266733
6559	213678	222770
5740	349080	357274
5657	227680	235867
5633	297578	305884
19026	200718	909234
14926	347274	367369
14349	255033	272298
6960	224190	233867
5860	314844	325814
14500	326157	345720
14366	1353055	1372437
27559	402455	1057756
15199	312768	333074
14336	309708	329164
14406	309878	329404
14350	392222	411672
14383	312581	332074
14513	255626	272956
6576	261510	271552
7940	272976	283439
5527	250439	258523
5510	390992	401595
28283	255189	849746
14863	270989	289329
6980	423968	436041
14483	384056	403632
14573	315177	334860
14529	359487	379125
14823	712209	730656
7940	1138744	1151804
27689	275272	938800
14903	265806	284226
6677	223683	233017
5844	342123	353060
14536	257523	274909
6513	363486	375066
14606	269073	286482
6747	208127	217444
5629	346647	357353
27499	263596	949119
14950	259756	278229
6820	246906	256263
6110	327027	338294
14413	335077	354540
14816	268999	286618
7157	364286	376536
14683	261093	278542
6619	224344	233606
5760	328961	338221
20689	268506	950279
14990	252636	271143
6510	261556	271546
7940	298518	311521
14436	253360	270576
6379	226124	235203
5796	382229	391635
7800	190101	200424
5636	314884	324130
7719	194408	204680
5533	305191	313197
5357	408575	416668
19130	371876	973922
15176	784357	804680
14399	267056	284242
6900	261715	272042
8020	416471	429585
14543	334057	353663
14270	269136	286262
6863	220627	230056
5630	308624	317047
19350	199481	861156
14829	258206	276588
6787	187318	196785
5963	348044	359140
14353	250556	267636
6613	357413	369119
14583	252763	270096
6829	226684	236066
6027	329547	340684
14599	255056	272502
6734	213953	223401
5733	364489	373012
19430	209810	772308
6593	316994	328707
14410	258506	275786
6757	352153	364020
14373	776177	795617
14513	289558	307541
8164	200847	211681
5703	313975	324727
14373	260002	277148
6456	329504	339324
20816	201927	790437
14873	250870	269249
7016	223067	232670
6153	424771	436034
14373	253116	270329
6610	261045	271089
7946	300705	313714
14373	255023	272249
6569	226441	235510
5747	357863	366110
5437	229560	237480
5637	342370	353117
27489	252059	840016
14896	358843	378849
14543	256006	273422
6560	225516	234690
5749	327118	337977
14479	254317	271632
6926	225390	234913
6040	388832	398482
7810	190368	200741
5467	313571	321505
5367	219157	227284
18856	330418	1794179
15136	313431	333687
14300	315724	335131
14349	314248	333707
14586	254690	272082
6647	203984	213204
5750	417101	427945
14543	263692	281292
20086	202927	793194
14953	260803	279319
6730	355710	367550
14462	261586	278935
7247	224243	234110
5904	337343	348340
14533	326204	345800
14347	269088	286255
6846	764232	776171
14526	1102085	1121721
27689	327108	979765
15100	346186	366363
14153	359723	379032
14356	260702	277875
6943	261379	271749
8036	313145	326217
14336	258902	275988
6530	249376	258786
19343	378082	967582
15090	257616	276276
7289	224454	234323
6333	347023	358509
14403	350140	369663
14253	263833	280902
6607	223627	232824
5620	335397	346127
14520	256416	273729
6500	350513	362106
14613	1444035	1463795
27486	318321	974149
15066	313954	334177
14333	328090	347530
14320	359009	378436
14256	269189	286275
6986	243280	252813
5910	299242	307878
19073	212960	878531
8477	199084	210358
5460	316758	324741
5483	229210	237210
5667	346783	357550
14417	288935	306921
8203	341117	354430
14476	258020	275289
6573	259790	269749
7969	316715	329793
14476	268039	285509
19890	768781	2205600
14956	312678	332740
14320	313878	333354
14300	320184	339591
14309	328961	348377
14306	403739	423125
27812	312658	948383
15089	308275	328484
14310	253569	270596
6480	326111	335201
5640	312937	323671
14182	255913	272958
6986	248010	257722
6086	322764	333960
14593	253513	270976
6729	369620	381442
14496	269342	286838
19896	232620	1983983
14813	340060	360030
14306	421488	440927
14383	264256	281459
6966	266913	277298
8016	311095	324174
14513	285725	303951
22820	228563	879848
14849	259659	278048
6847	248466	258013
6314	336500	347934
14283	261503	278622
6830	367830	379726
14473	258539	275789
6700	260726	270836
8020	322357	335487
14506	253729	271069
6626	260559	270595
8020	377182	390359
27392	263010	954062
14906	1397280	1417339
14333	296511	314371
8607	374472	388179
14552	259570	276875
6723	258013	268196
7804	348816	361697
27436	343967	1052210
15086	266916	285528
6859	247287	256866
6136	244203	252996
5850	336770	347740
14299	254373	271515
6616	368120	379829
14536	254897	272212
6610	327030	338750
14579	263383	281032
19926	210924	911481
15023	258322	276925
6903	343594	355616
14620	731719	751449
14400	1067903	1087396
14610	333847	353566
14570	318737	336310
20076	233336	845672
14886	378066	398072
14339	258613	275789
6976	379129	391215
14396	258046	275316
6903	262956	273256
8056	320331	333497
14530	255533	272916
6577	260689	270719
7953	383436	396482
14553	333911	353584
27509	315907	913327
14690	302854	322664
14516	383926	403582
14486	276799	294232
7063	1450632	1462789
14520	319204	337361
20676	247936	936173
14783	258266	276579
6830	248966	258513
6207	348773	360090
14332	269909	287128
6746	314951	326817
14266	337444	356820
14556	258660	276072
6754	260615	270753
8006	324944	338060
14513	268062	285502
19463	206451	866562
15067	261369	279969
6840	246709	256146
6087	346733	357930
14313	255716	272922
6946	372606	384646
14553	684853	704500
14473	1031654	1051203
27366	322930	973329
14929	379906	399988
14320	315407	334847
14259	257463	274449
6969	267449	277902
7993	370290	383376
14460	260539	277879
6734	372062	383890
14470	258896	276126
7023	250446	260242
19899	329671	914097
15097	350676	370866
14122	257283	274155
6930	248253	257906
6167	241286	249930
5860	343907	354860
14479	270596	287881
6750	433981	445824
14470	1348881	1368498
27453	329297	984662
15033	311657	331810
14273	395062	414489
14336	260793	278005
6983	262082	272545
8023	341247	354380
14449	271689	288985
7189	317958	330257
14483	326201	343710
20106	317764	912184
14793	262549	280909
6839	188782	198174
5846	440314	451314
14302	256826	273882
6449	262140	271972
7986	340981	354076
14436	257903	275142
6653	364319	376066
14500	1434402	1454055
27490	334487	990702
14983	261549	280122
6700	247343	256640
6077	425401	436591
14797	316124	336031
14677	302528	322314
14463	322094	340154
20712	310258	1039866
14862	255596	274008
6836	317491	329433
14319	254130	271362
6900	323930	335937
14329	255703	272922
6613	415539	427218
14520	309057	328687
14516	304205	323831
14466	294512	311984
20086	1418066	2285458
15059	267696	286252
6909	323488	335503
14323	256720	274019
7193	319801	332150
14292	250357	267445
6730	346980	356587
19309	199068	1029450
14809	269319	287688
6893	326008	338071
14270	353077	372516
14306	258350	275462
6867	262712	273036
8023	334717	347850
14473	265339	282669
6493	259763	269666
7984	394468	405949
20443	208988	2157615
14819	324141	344080
14413	314014	333547
14823	356350	376279
14533	271042	288395
6886	217781	227217
5936	294862	303628
19330	198731	903464
14960	301058	320338
8096	274393	285885
7933	205337	215910
5780	338260	349160
14450	257399	274669
6673	343527	355293
14556	259323	276696
6597	213491	222641
5714	337513	348320
14533	253509	270819
6580	214984	224227
19233	416035	1009878
15266	254243	273025
6613	209308	218504
5806	316585	327500
14500	334783	354393
14486	250390	267769
6593	227491	236614
5654	294901	303095
5414	218360	226327
5623	291968	300051
5457	320644	328884
19343	212127	805444
14896	257439	275852
6783	209064	218460
5753	425371	436218
14579	290185	308321
8216	239453	250216
6086	323401	334597
14713	255716	273273
6897	195634	205164
5713	363973	372249
5573	210581	218591
5533	309511	317804
19369	199178	893238
14860	357946	377926
14440	1348735	1368308
14349	337141	356596
14373	312438	331921
14460	317021	336591
14459	259756	277329
20020	348660	948637
15076	256740	275356
6814	247839	257280
6257	318161	329524
14602	342344	362009
14043	272832	289642
6940	416598	428631
14486	269752	286961
6757	205847	215117
5800	341440	352333
14479	314351	331877
19876	211231	812830
