write_duration_nsec	flush_duration_nsec
28702	993898
30949	856675
28732	2175811
28759	887298
31049	985352
28669	863675
28706	1066409
29043	873168
30902	995271
28759	874045
28833	2282954
30930	859609
28776	987205
28803	841473
28912	1049536
30942	908014
28806	983951
28765	828982
28513	995912
28399	918860
30733	968179
28426	2067294
28736	1102468
30762	948673
28570	999778
28802	844075
38192	966522
30922	863408
28576	1010978
28632	2130492
30946	1040070
28823	873955
28833	919340
28659	866858
30979	986818
28462	847289
28936	987605
28503	836143
30859	992765
28686	868822
28776	1094029
28676	2068934
30929	1088842
28659	1076709
28596	976125
30949	862085
28816	982485
28679	1002551
28796	1556895
31016	884035
28869	992405
28676	843422
28449	991685
31086	854755
28872	970965
28793	857756
28759	1900405
31062	852675
38552	1043643
28879	848342
28462	1131920
30716	891501
28503	1552042
28340	841090
30736	1002404
29065	958339
28746	984202
28686	838602
28853	1025564
30969	860835
28422	978471
28436	1963590
30756	1106895
28499	1065789
28803	981989
44809	874475
30929	994818
28686	863181
28509	988071
28393	868435
30929	2099080
28866	954593
28733	972456
30955	854275
28926	941393
28846	841849
28852	963605
30850	861929
28839	1003324
28799	2029142
41762	1062030
28746	854272
28819	982819
28739	878508
28822	953659
30686	855355
28582	2273647
30649	954606
28666	963125
28289	861502
28489	948739
28543	866512
30659	1036354
28662	987298
28779	979465
28663	2139052
30803	926474
28589	856169
28426	984525
31049	868595
28696	981991
28802	852499
28723	1018284
31016	2144359
28463	1035950
28359	1015018
30716	1072479
28569	855096
28802	2161824
31076	881355
28806	979126
28596	1008238
37985	1151707
31479	1067306
28473	1071749
28635	1372673
30879	1015497
28769	902568
28732	949686
28862	863021
28596	960393
30696	1647093
28509	1012217
28403	2158198
30816	1001338
28459	860569
28449	988912
30999	882381
28803	983779
28793	855022
28763	960353
31176	856075
28452	1013167
28402	877608
28582	994951
30649	2188007
28426	1066066
28453	895994
30936	990605
28752	844222
28846	990778
28729	850756
29326	997991
31143	2123626
38946	1101122
31122	1080072
28546	1055043
28732	857142
28912	958579
30969	863975
28766	982871
28726	847476
28462	972365
28462	901754
30762	960952
28423	857329
28549	955699
28583	1027604
30902	2102626
28599	943472
28789	1009724
30943	876782
28872	992938
28766	846076
28503	915594
30922	870848
28833	2130572
28612	921953
31029	987445
28729	892914
29293	985872
28766	853129
28463	974992
30623	858902
28516	2339926
31073	1021878
38535	1139080
28803	881821
28896	941653
31066	851899
28972	949179
28869	897448
28482	1579108
31013	867072
28829	1036550
28733	1033671
28753	970112
31032	861515
28969	988605
28610	855862
28570	989712
28433	881291
30843	990952
28412	1426205
28386	1617026
30742	855922
28399	941060
28509	864215
28862	958052
30742	1073599
28686	974605
28662	885151
28929	1406136
30700	1748127
28409	966198
28429	862021
30955	983311
28679	847755
38365	1039896
28776	854062
31162	1005134
28626	2024549
28716	921513
30772	862235
28826	902301
28830	828060
28856	904968
28940	837076
30863	976045
28829	2010962
28589	1037643
31039	873398
28869	995281
28706	859902
28846	961952
30909	859475
29332	988325
28679	863688
28502	2221422
30916	918594
28729	986898
28649	856605
45502	1009138
30903	848862
28960	985682
28729	982665
28479	2260314
30619	1001985
28599	1004311
30896	878741
38672	1059423
28589	859192
28843	983935
28606	967792
30906	2195383
28483	912754
28593	979776
30516	869448
28476	946339
28469	853009
28536	951506
30909	928360
28899	2045294
28953	1073429
31509	1025284
28803	861686
28785	980855
28496	865752
31275	975472
28795	910890
28885	2174757
30956	969806
28686	1000831
28849	852822
28872	921726
30899	866728
28939	994618
28805	845849
28906	973846
28676	898941
31009	1018817
28829	862249
38289	1029897
28489	887225
30675	956179
28463	2004576
28396	1013391
30893	873102
28873	1038884
28846	873581
28843	963793
30892	855889
29212	973512
28462	2107066
30783	990872
28732	856422
28839	1012738
28706	852409
30949	984592
28693	840609
28952	979205
28416	1943804
30555	955339
28516	848542
28543	952460
28592	973698
31245	1009980
28919	949266
28846	2057521
30849	871061
28779	984285
28612	852742
28519	997075
30952	854235
38382	1022577
28835	859585
28769	2128516
30993	919514
28813	971219
28779	851329
28956	915697
30786	845023
28482	932553
28509	861701
28549	1999349
30843	844876
28939	964872
28619	825356
31106	965979
28616	829743
28703	961883
28416	820250
28476	1589194
30636	1576361
28473	1033230
28726	878569
30802	953806
28555	971645
28502	958802
28643	891355
30739	913100
28563	853022
28456	873275
28546	824290
30763	961939
28736	848372
38093	1073016
28839	877235
29056	987298
30866	874475
28409	1019311
28516	872942
28436	900611
30216	872582
28779	927167
28793	869742
28816	2976428
30926	919367
28796	916657
30842	871141
28812	949619
28759	848662
28802	947179
28863	851342
30975	940566
28706	1042350
28393	1708464
30795	937219
28916	958406
29013	845009
28925	2084880
31252	879195
28859	962792
28779	970845
28550	937020
30772	852969
28895	967498
28516	856115
38183	1129748
31053	862929
28752	945393
28686	1292983
28966	1755769
31019	962286
28973	948620
28433	804943
19120	914614
28773	824357
28879	898887
28909	894767
28965	2049987
31006	1001138
28886	1052443
28696	954873
30842	897034
28503	821276
28582	977898
28695	993151
30869	1515523
28699	1026617
28836	958152
31023	867489
28816	945486
28709	851062
29002	876594
28639	864191
30946	942623
28749	1379620
28813	1874713
30983	865209
38372	1000924
28772	852915
28583	935803
30959	847722
28786	940056
28689	892328
28839	2204890
31036	864102
28883	944140
28723	847716
28582	964365
30902	886101
28583	1025537
28746	895141
28589	1430099
30795	1692971
28636	942633
28515	847235
30676	948526
28739	844569
28502	936166
28766	844465
19136	947263
28749	846329
28836	942433
28723	892595
28819	2150171
30579	952045
28590	937060
28439	868595
30869	896767
28569	827476
37792	1000658
28532	988148
31009	2035948
28873	856129
28776	955536
31066	843303
28739	943766
28549	842436
28395	985845
31163	1019791
28763	2277795
28466	925363
30955	943832
28705	833302
28943	944047
28796	855315
28776	886872
30746	872141
28836	947313
28636	850409
28529	950709
30952	904047
28923	1058300
28563	861315
28919	949926
30970	2027002
28553	1016644
28746	825877
30959	949859
28833	857689
28906	950873
28802	857902
38449	1047243
31113	891288
28699	2199597
28419	1029613
30795	972938
28649	847776
28512	938110
28720	858766
30999	914211
28789	856778
28856	896834
28766	873422
30886	1014724
28745	863938
28979	892997
28609	825923
28569	892817
30769	866235
28623	928607
28656	2034872
30856	1135951
28596	880328
28773	935873
28693	862332
30909	914064
28612	849502
28526	928373
28573	2063601
31049	951846
28936	947553
28773	946366
28659	844089
41802	1016941
28689	848786
28483	950540
28602	2077847
30752	1036177
28626	976672
28696	954396
30789	828476
28456	902874
28699	851539
28989	1472764
30836	1586815
28762	936979
28755	965232
30935	954152
28909	855712
28515	892387
28740	875182
28403	2121626
30592	1095441
28439	1032897
47202	943833
28556	949927
28676	895194
28543	936020
28743	970392
30679	1967336
28729	864062
28376	898207
31049	980152
28780	942087
28776	862022
38759	988512
30919	1393350
28559	1753770
28583	852472
30879	938700
28919	953272
29179	946752
28599	854608
28450	971393
30723	1986340
28532	1023884
28746	944286
30866	898714
28536	939366
28489	913287
28543	846449
30996	934567
28719	2231276
28756	973099
31032	841979
28902	944876
28449	1060616
28476	950230
30952	851955
28722	941953
28746	889235
28686	932267
30822	846455
28766	919647
28463	841356
28409	887528
28486	944917
41999	1110348
28689	1095108
28972	956739
28736	1392967
31010	1008738
28790	861849
28463	951393
28469	946886
30879	913914
28489	828446
28452	910143
28639	907100
31023	958686
28903	871075
28942	959392
28739	864515
31082	960815
28629	2081613
28723	922620
30919	851019
28873	926540
28749	853195
28823	987259
28849	875898
29985	916257
28596	864035
28459	1484534
28439	947759
30706	952136
28726	894488
28889	989328
28600	835686
41768	929313
28563	824750
28476	878221
28506	1866283
30586	938340
28499	843659
28536	918513
28476	866182
